ISO3,year,nGDP,rGDP,deflator,source
BDI,1988,152907,3124928,.0489314,Derived using data on nominal GDP from UN and the spliced real GDP with data from WDI
BDI,1989,179548,3167099,.0566916,Derived using data on nominal GDP from UN and the spliced real GDP with data from WDI
BDI,1990,196656,3277942,.0599937,Derived using data on nominal GDP from UN and the spliced real GDP with data from WDI
BDI,1991,211898,3441735,.0615672,Derived using data on nominal GDP from UN and the spliced real GDP with data from WDI
BDI,1992,226384,3476497,.0651184,Derived using data on nominal GDP from UN and the spliced real GDP with data from WDI
BDI,1993,236676,3259564,.0726097,Derived using data on nominal GDP from UN and the spliced real GDP with data from WDI
BDI,1994,270051,3134722,.0861483,Derived using data on nominal GDP from UN and the spliced real GDP with data from WDI
BDI,1995,249865,2886452,.0865647,Derived using data on nominal GDP from UN and the spliced real GDP with data from WDI
BDI,1996,263075,2655536,.0990666,Derived using data on nominal GDP from UN and the spliced real GDP with data from WDI
BDI,1997,342786,2613313,.1311691,Derived using data on nominal GDP from UN and the spliced real GDP with data from WDI
BDI,1998,400166,2737445,.1461823,Derived using data on nominal GDP from UN and the spliced real GDP with data from WDI
BDI,1999,455443,2709797,.1680727,Derived using data on nominal GDP from UN and the spliced real GDP with data from WDI
BDI,2000,511039,2686578,.1902193,Derived using data on nominal GDP from UN and the spliced real GDP with data from WDI
BDI,2001,549981,2741809,.2005906,Derived using data on nominal GDP from UN and the spliced real GDP with data from WDI
BDI,2002,584605,2863724,.2041415,Derived using data on nominal GDP from UN and the spliced real GDP with data from WDI
BDI,2003,644680,2828680,.2279085,Derived using data on nominal GDP from UN and the spliced real GDP with data from WDI
BDI,2004,748486,2965408,.2524057,Derived using data on nominal GDP from UN and the spliced real GDP with data from WDI
BDI,2005,1208240,2992097,.4038105,Derived using data on nominal GDP from UN and the spliced real GDP with data from WDI
BDI,2006,1309900,3154083,.4153029,Derived using data on nominal GDP from UN and the spliced real GDP with data from WDI
BDI,2007,1467230,3262725,.4496946,Derived using data on nominal GDP from UN and the spliced real GDP with data from WDI
BDI,2008,1911140,3422884,.558342,Derived using data on nominal GDP from UN and the spliced real GDP with data from WDI
BDI,2009,2184180,3552512,.614827,Derived using data on nominal GDP from UN and the spliced real GDP with data from WDI
BDI,2010,2501050,3733467,.6699002,Derived using data on nominal GDP from UN and the spliced real GDP with data from WDI
BDI,2011,2819520,3883718,.7259848,Derived using data on nominal GDP from UN and the spliced real GDP with data from WDI
BDI,2012,3357290,4055496,.8278371,Derived using data on nominal GDP from UN and the spliced real GDP with data from WDI
BDI,2013,3812500,4255185,.8959658,Derived using data on nominal GDP from UN and the spliced real GDP with data from WDI
BDI,2014,4185070,4435814,.9434729,Derived using data on nominal GDP from UN and the spliced real GDP with data from WDI
BDI,2015,4417870,4417870,1,Derived using data on nominal GDP from UN and the spliced real GDP with data from WDI
BDI,2016,4848200,4559250,1.063377,Derived using data on nominal GDP from UN and the spliced real GDP with data from WDI
BDI,2017,5702124,4733954,1.204516,Derived using data on nominal GDP from UN and the spliced real GDP with data from WDI
BDI,2018,5914372,4986853,1.185993,Derived using data on nominal GDP from UN and the spliced real GDP with data from WDI
BDI,2019,6217043,5209234,1.193466,Derived using data on nominal GDP from UN and the spliced real GDP with data from WDI
BDI,2020,6609536,5225197,1.264935,Derived using data on nominal GDP from UN and the spliced real GDP with data from WDI
BDI,2021,7394798,5394341,1.370844,Derived using data on nominal GDP from UN and the spliced real GDP with data from WDI
BDI,2022,8912186,5519366,1.614712,Derived using data on nominal GDP from UN and the spliced real GDP with data from WDI
BDI,2023,1.02e+07,5699008,1.78874,Derived using data on nominal GDP from UN and the spliced real GDP with data from WDI
BDI,2024,1.30e+07,5933367,2.192937,Derived using data on nominal GDP from IMF_IFS and the spliced real GDP with data from WDI
BDI,2025,1.62e+07,6142229,2.643234,Derived using data on nominal GDP from IMF_WEO_forecast and the spliced real GDP with data from IMF_WEO_forecast
BDI,2026,1.98e+07,6420431,3.085541,Derived using data on nominal GDP from IMF_WEO_forecast and the spliced real GDP with data from IMF_WEO_forecast
BDI,2027,2.34e+07,6751322,3.47278,Derived using data on nominal GDP from IMF_WEO_forecast and the spliced real GDP with data from IMF_WEO_forecast
BDI,2028,2.73e+07,7119915,3.835552,Derived using data on nominal GDP from IMF_WEO_forecast and the spliced real GDP with data from IMF_WEO_forecast
BDI,2029,3.13e+07,7475719,4.193369,Derived using data on nominal GDP from IMF_WEO_forecast and the spliced real GDP with data from IMF_WEO_forecast
BEL,1835,37.55856,6563.268,.0057225,Derived using data on nominal GDP from GNA and the spliced real GDP with data from GNA
BEL,1836,41.79048,6715.235,.0062232,Derived using data on nominal GDP from GNA and the spliced real GDP with data from GNA
BEL,1837,43.78661,6965.222,.0062865,Derived using data on nominal GDP from GNA and the spliced real GDP with data from GNA
BEL,1838,44.4317,6959.221,.0063846,Derived using data on nominal GDP from GNA and the spliced real GDP with data from GNA
BEL,1839,46.47964,7060.989,.0065826,Derived using data on nominal GDP from GNA and the spliced real GDP with data from GNA
BEL,1840,46.25326,7157.146,.0064625,Derived using data on nominal GDP from GNA and the spliced real GDP with data from GNA
BEL,1841,46.76049,7378.792,.0063371,Derived using data on nominal GDP from GNA and the spliced real GDP with data from GNA
BEL,1842,44.95161,7518.514,.0059788,Derived using data on nominal GDP from GNA and the spliced real GDP with data from GNA
BEL,1843,43.77645,7397.032,.0059181,Derived using data on nominal GDP from GNA and the spliced real GDP with data from GNA
BEL,1844,43.33294,7700.612,.0056272,Derived using data on nominal GDP from GNA and the spliced real GDP with data from GNA
BEL,1845,45.06616,8026.74,.0056145,Derived using data on nominal GDP from GNA and the spliced real GDP with data from GNA
BEL,1846,48.2439,7969.801,.0060533,Derived using data on nominal GDP from GNA and the spliced real GDP with data from GNA
BEL,1847,54.76646,8624.716,.0063499,Derived using data on nominal GDP from GNA and the spliced real GDP with data from GNA
BEL,1848,46.24778,8193.472,.0056445,Derived using data on nominal GDP from GNA and the spliced real GDP with data from GNA
BEL,1849,46.55215,8608.515,.0054077,Derived using data on nominal GDP from GNA and the spliced real GDP with data from GNA
BEL,1850,47.11497,8649.854,.0054469,Derived using data on nominal GDP from GNA and the spliced real GDP with data from GNA
BEL,1851,48.31277,8893.716,.0054322,Derived using data on nominal GDP from GNA and the spliced real GDP with data from GNA
BEL,1852,51.65865,9003.169,.0057378,Derived using data on nominal GDP from GNA and the spliced real GDP with data from GNA
BEL,1853,58.69279,9341.364,.0062831,Derived using data on nominal GDP from GNA and the spliced real GDP with data from GNA
BEL,1854,69.22836,9813.719,.0070542,Derived using data on nominal GDP from GNA and the spliced real GDP with data from GNA
BEL,1855,71.56036,9798.84,.0073029,Derived using data on nominal GDP from GNA and the spliced real GDP with data from GNA
BEL,1856,76.74153,10609.32,.0072334,Derived using data on nominal GDP from GNA and the spliced real GDP with data from GNA
BEL,1857,74.95065,10943.07,.0068491,Derived using data on nominal GDP from GNA and the spliced real GDP with data from GNA
BEL,1858,71.85779,10863.17,.0066148,Derived using data on nominal GDP from GNA and the spliced real GDP with data from GNA
BEL,1859,72.10935,10839.39,.0066525,Derived using data on nominal GDP from GNA and the spliced real GDP with data from GNA
BEL,1860,79.16991,11607.32,.0068207,Derived using data on nominal GDP from GNA and the spliced real GDP with data from GNA
BEL,1861,80.61819,11706.33,.0068867,Derived using data on nominal GDP from GNA and the spliced real GDP with data from GNA
BEL,1862,82.19184,12414.09,.0066209,Derived using data on nominal GDP from GNA and the spliced real GDP with data from GNA
BEL,1863,83.49757,13053.92,.0063964,Derived using data on nominal GDP from GNA and the spliced real GDP with data from GNA
BEL,1864,89.17688,13581.28,.0065662,Derived using data on nominal GDP from GNA and the spliced real GDP with data from GNA
BEL,1865,90.63601,13800.46,.0065676,Derived using data on nominal GDP from GNA and the spliced real GDP with data from GNA
BEL,1866,97.79679,14309.08,.0068346,Derived using data on nominal GDP from GNA and the spliced real GDP with data from GNA
BEL,1867,97.74915,14299.18,.006836,Derived using data on nominal GDP from GNA and the spliced real GDP with data from GNA
BEL,1868,101.7054,15216.86,.0066837,Derived using data on nominal GDP from GNA and the spliced real GDP with data from GNA
BEL,1869,106.7901,16677.33,.0064033,Derived using data on nominal GDP from GNA and the spliced real GDP with data from GNA
BEL,1870,113.4132,17138.49,.0066175,Derived using data on nominal GDP from JST and the spliced real GDP with data from JST
BEL,1871,117.056,17217.87,.0067985,Derived using data on nominal GDP from JST and the spliced real GDP with data from JST
BEL,1872,140.1846,18276.02,.0076704,Derived using data on nominal GDP from JST and the spliced real GDP with data from JST
BEL,1873,149.9498,18397.17,.0081507,Derived using data on nominal GDP from JST and the spliced real GDP with data from JST
BEL,1874,145.341,19007.22,.0076466,Derived using data on nominal GDP from JST and the spliced real GDP with data from JST
BEL,1875,130.6299,18965.25,.0068879,Derived using data on nominal GDP from JST and the spliced real GDP with data from JST
BEL,1876,127.338,19208.62,.0066292,Derived using data on nominal GDP from JST and the spliced real GDP with data from JST
BEL,1877,127.579,19451.95,.0065587,Derived using data on nominal GDP from JST and the spliced real GDP with data from JST
BEL,1878,125.4528,20021.5,.0062659,Derived using data on nominal GDP from JST and the spliced real GDP with data from JST
BEL,1879,122.8785,20223.95,.0060759,Derived using data on nominal GDP from JST and the spliced real GDP with data from JST
BEL,1880,136.8211,21242.67,.0064409,Derived using data on nominal GDP from JST and the spliced real GDP with data from JST
BEL,1881,138.3539,21526.32,.0064272,Derived using data on nominal GDP from JST and the spliced real GDP with data from JST
BEL,1882,139.7413,22260.09,.0062777,Derived using data on nominal GDP from JST and the spliced real GDP with data from JST
BEL,1883,138.0359,22584.78,.0061119,Derived using data on nominal GDP from JST and the spliced real GDP with data from JST
BEL,1884,126.726,22786.29,.0055615,Derived using data on nominal GDP from JST and the spliced real GDP with data from JST
BEL,1885,123.6221,23069.9,.0053586,Derived using data on nominal GDP from JST and the spliced real GDP with data from JST
BEL,1886,119.6172,23354.02,.0051219,Derived using data on nominal GDP from JST and the spliced real GDP with data from JST
BEL,1887,126.5329,24249.7,.0052179,Derived using data on nominal GDP from JST and the spliced real GDP with data from JST
BEL,1888,129.153,24411.45,.0052907,Derived using data on nominal GDP from JST and the spliced real GDP with data from JST
BEL,1889,135.2336,25592.69,.0052841,Derived using data on nominal GDP from JST and the spliced real GDP with data from JST
BEL,1890,140.2187,26162.54,.0053595,Derived using data on nominal GDP from JST and the spliced real GDP with data from JST
BEL,1891,139.048,26200.11,.0053072,Derived using data on nominal GDP from JST and the spliced real GDP with data from JST
BEL,1892,134.674,26852.05,.0050154,Derived using data on nominal GDP from JST and the spliced real GDP with data from JST
BEL,1893,134.2609,27258.13,.0049255,Derived using data on nominal GDP from JST and the spliced real GDP with data from JST
BEL,1894,130.7573,27664.29,.0047266,Derived using data on nominal GDP from JST and the spliced real GDP with data from JST
BEL,1895,133.8757,28316.31,.0047279,Derived using data on nominal GDP from JST and the spliced real GDP with data from JST
BEL,1896,136.4035,28886.04,.0047221,Derived using data on nominal GDP from JST and the spliced real GDP with data from JST
BEL,1897,143.8244,29415.22,.0048895,Derived using data on nominal GDP from JST and the spliced real GDP with data from JST
BEL,1898,145.0176,29903.44,.0048495,Derived using data on nominal GDP from JST and the spliced real GDP with data from JST
BEL,1899,152.8773,30514.21,.00501,Derived using data on nominal GDP from JST and the spliced real GDP with data from JST
BEL,1900,158.8387,31411.04,.0050568,Derived using data on nominal GDP from JST and the spliced real GDP with data from JST
BEL,1901,153.7762,31693.55,.004852,Derived using data on nominal GDP from JST and the spliced real GDP with data from JST
BEL,1902,157.0779,32344.58,.0048564,Derived using data on nominal GDP from JST and the spliced real GDP with data from JST
BEL,1903,161.6874,33078.27,.004888,Derived using data on nominal GDP from JST and the spliced real GDP with data from JST
BEL,1904,167.0671,33935.01,.0049231,Derived using data on nominal GDP from JST and the spliced real GDP with data from JST
BEL,1905,172.7604,34914.82,.0049481,Derived using data on nominal GDP from JST and the spliced real GDP with data from JST
BEL,1906,183.9472,35648.61,.00516,Derived using data on nominal GDP from JST and the spliced real GDP with data from JST
BEL,1907,192.1182,36177.35,.0053105,Derived using data on nominal GDP from JST and the spliced real GDP with data from JST
BEL,1908,182.9622,36542.39,.0050068,Derived using data on nominal GDP from JST and the spliced real GDP with data from JST
BEL,1909,183.523,37234.98,.0049288,Derived using data on nominal GDP from JST and the spliced real GDP with data from JST
BEL,1910,194.1287,38210.91,.0050805,Derived using data on nominal GDP from JST and the spliced real GDP with data from JST
BEL,1911,200.4001,39105.39,.0051246,Derived using data on nominal GDP from JST and the spliced real GDP with data from JST
BEL,1912,210.8822,40043.61,.0052663,Derived using data on nominal GDP from JST and the spliced real GDP with data from JST
BEL,1913,217.0257,40572.36,.0053491,Derived using data on nominal GDP from JST and the spliced real GDP with data from JST
BEL,1914,300.3343,29942.26,.0100304,Derived using data on nominal GDP from JST and the spliced real GDP with data from JST
BEL,1915,377.679,24643.69,.0153256,Derived using data on nominal GDP from JST and the spliced real GDP with data from JST
BEL,1916,455.0236,27592.05,.0164911,Derived using data on nominal GDP from JST and the spliced real GDP with data from JST
BEL,1917,532.3683,22878.05,.0232698,Derived using data on nominal GDP from JST and the spliced real GDP with data from JST
BEL,1918,609.7129,21183.53,.0287824,Derived using data on nominal GDP from JST and the spliced real GDP with data from JST
BEL,1919,687.0576,25999.04,.0264263,Derived using data on nominal GDP from JST and the spliced real GDP with data from JST
BEL,1920,715.7403,38868.7,.0184143,Derived using data on nominal GDP from JST and the spliced real GDP with data from JST
BEL,1921,714.7809,40667.31,.0175763,Derived using data on nominal GDP from JST and the spliced real GDP with data from JST
BEL,1922,730.9954,43788.63,.0166937,Derived using data on nominal GDP from JST and the spliced real GDP with data from JST
BEL,1923,883.9664,46969.21,.0188201,Derived using data on nominal GDP from JST and the spliced real GDP with data from JST
BEL,1924,1068.078,49503.78,.0215757,Derived using data on nominal GDP from JST and the spliced real GDP with data from JST
BEL,1925,1122.255,50031.09,.0224312,Derived using data on nominal GDP from JST and the spliced real GDP with data from JST
BEL,1926,1386.243,51089.74,.0271335,Derived using data on nominal GDP from JST and the spliced real GDP with data from JST
BEL,1927,1759.563,51263.72,.0343237,Derived using data on nominal GDP from JST and the spliced real GDP with data from JST
BEL,1928,2000.776,55153.82,.0362763,Derived using data on nominal GDP from JST and the spliced real GDP with data from JST
BEL,1929,2245.804,56979.85,.039414,Derived using data on nominal GDP from JST and the spliced real GDP with data from JST
BEL,1930,2274.931,58155.97,.0391178,Derived using data on nominal GDP from JST and the spliced real GDP with data from JST
BEL,1931,2066.413,56385.73,.0366478,Derived using data on nominal GDP from JST and the spliced real GDP with data from JST
BEL,1932,1774.967,54023.32,.0328556,Derived using data on nominal GDP from JST and the spliced real GDP with data from JST
BEL,1933,1730.081,53668.66,.0322363,Derived using data on nominal GDP from JST and the spliced real GDP with data from JST
BEL,1934,1673.36,52551.71,.0318422,Derived using data on nominal GDP from JST and the spliced real GDP with data from JST
BEL,1935,1640.397,55075.48,.0297845,Derived using data on nominal GDP from JST and the spliced real GDP with data from JST
BEL,1936,1794.353,56953.73,.0315055,Derived using data on nominal GDP from JST and the spliced real GDP with data from JST
BEL,1937,2149.264,59831.91,.0359217,Derived using data on nominal GDP from JST and the spliced real GDP with data from JST
BEL,1938,2083.512,58832.64,.0354142,Derived using data on nominal GDP from JST and the spliced real GDP with data from JST
BEL,1939,2056.896,56544.31,.0363767,Derived using data on nominal GDP from JST and the spliced real GDP with data from JST
BEL,1940,1903.988,46160.42,.0412472,Derived using data on nominal GDP from JST and the spliced real GDP with data from JST
BEL,1941,1578.081,39079.05,.0403818,Derived using data on nominal GDP from JST and the spliced real GDP with data from JST
BEL,1942,1732.458,39946.38,.0433696,Derived using data on nominal GDP from JST and the spliced real GDP with data from JST
BEL,1943,1886.835,32338.5,.0583464,Derived using data on nominal GDP from JST and the spliced real GDP with data from JST
BEL,1944,3476.351,32997.14,.1053531,Derived using data on nominal GDP from JST and the spliced real GDP with data from JST
BEL,1945,5065.868,35414.55,.1430448,Derived using data on nominal GDP from JST and the spliced real GDP with data from JST
BEL,1946,5400.86,55925.83,.0965718,Derived using data on nominal GDP from JST and the spliced real GDP with data from JST
BEL,1947,6569.274,63602.82,.1032859,Derived using data on nominal GDP from JST and the spliced real GDP with data from JST
BEL,1948,8312.677,67618.34,.1229352,Derived using data on nominal GDP from JST and the spliced real GDP with data from JST
BEL,1949,8094.794,70017.71,.1156107,Derived using data on nominal GDP from JST and the spliced real GDP with data from JST
BEL,1950,8470.958,72408.02,.1169892,Derived using data on nominal GDP from IMF_GDD and the spliced real GDP with data from JST
BEL,1951,9994.217,76402.64,.1308098,Derived using data on nominal GDP from IMF_GDD and the spliced real GDP with data from JST
BEL,1952,10513.33,76399.69,.1376096,Derived using data on nominal GDP from IMF_GDD and the spliced real GDP with data from JST
BEL,1953,10578.92,79784.55,.1325936,Derived using data on nominal GDP from IMF_GDD and the spliced real GDP with data from JST
BEL,1954,11015.06,83002.13,.1327081,Derived using data on nominal GDP from IMF_GDD and the spliced real GDP with data from JST
BEL,1955,11710.8,86265.8,.1357525,Derived using data on nominal GDP from IMF_GDD and the spliced real GDP with data from JST
BEL,1956,12450.67,89472.06,.1391571,Derived using data on nominal GDP from IMF_GDD and the spliced real GDP with data from JST
BEL,1957,13206.12,91988.91,.1435621,Derived using data on nominal GDP from IMF_GDD and the spliced real GDP with data from JST
BEL,1958,13312.56,90255.01,.1474994,Derived using data on nominal GDP from IMF_GDD and the spliced real GDP with data from JST
BEL,1959,13787.64,92650.18,.1488139,Derived using data on nominal GDP from IMF_GDD and the spliced real GDP with data from JST
BEL,1960,14641.74,97009.01,.1509318,Derived using data on nominal GDP from OECD_EO and the spliced real GDP with data from OECD_EO
BEL,1961,15548.94,101834.3,.1526887,Derived using data on nominal GDP from OECD_EO and the spliced real GDP with data from OECD_EO
BEL,1962,16622.39,107110.8,.1551887,Derived using data on nominal GDP from OECD_EO and the spliced real GDP with data from OECD_EO
BEL,1963,17881.06,111828,.1598978,Derived using data on nominal GDP from OECD_EO and the spliced real GDP with data from OECD_EO
BEL,1964,20013.36,119597.4,.1673394,Derived using data on nominal GDP from OECD_EO and the spliced real GDP with data from OECD_EO
BEL,1965,21811.91,123886.3,.1760639,Derived using data on nominal GDP from OECD_EO and the spliced real GDP with data from OECD_EO
BEL,1966,23419.65,127735.5,.1833449,Derived using data on nominal GDP from OECD_EO and the spliced real GDP with data from OECD_EO
BEL,1967,25102.38,132677.3,.1891987,Derived using data on nominal GDP from OECD_EO and the spliced real GDP with data from OECD_EO
BEL,1968,26840.6,138212.9,.1941975,Derived using data on nominal GDP from OECD_EO and the spliced real GDP with data from OECD_EO
BEL,1969,29771.69,147367,.2020242,Derived using data on nominal GDP from OECD_EO and the spliced real GDP with data from OECD_EO
BEL,1970,33102.33,156491.9,.2115274,Derived using data on nominal GDP from OECD_EO and the spliced real GDP with data from OECD_EO
BEL,1971,36266.12,162365.1,.2233615,Derived using data on nominal GDP from OECD_EO and the spliced real GDP with data from OECD_EO
BEL,1972,40599.2,170898.4,.2375633,Derived using data on nominal GDP from OECD_EO and the spliced real GDP with data from OECD_EO
BEL,1973,46130.06,181361.4,.2543544,Derived using data on nominal GDP from OECD_EO and the spliced real GDP with data from OECD_EO
BEL,1974,54105.54,188977.9,.2863061,Derived using data on nominal GDP from OECD_EO and the spliced real GDP with data from OECD_EO
BEL,1975,59878.8,186470.2,.3211173,Derived using data on nominal GDP from OECD_EO and the spliced real GDP with data from OECD_EO
BEL,1976,68055.98,197010.9,.3454428,Derived using data on nominal GDP from OECD_EO and the spliced real GDP with data from OECD_EO
BEL,1977,73603.26,198244.4,.3712753,Derived using data on nominal GDP from OECD_EO and the spliced real GDP with data from OECD_EO
BEL,1978,79043.16,203878.4,.3876977,Derived using data on nominal GDP from OECD_EO and the spliced real GDP with data from OECD_EO
BEL,1979,84538.07,208651.3,.4051644,Derived using data on nominal GDP from OECD_EO and the spliced real GDP with data from OECD_EO
BEL,1980,91938.57,217997.8,.4217408,Derived using data on nominal GDP from OECD_EO and the spliced real GDP with data from OECD_EO
BEL,1981,96393.51,217389,.4434149,Derived using data on nominal GDP from OECD_EO and the spliced real GDP with data from OECD_EO
BEL,1982,104307.8,218682.4,.4769832,Derived using data on nominal GDP from OECD_EO and the spliced real GDP with data from OECD_EO
BEL,1983,110506,219364.4,.5037556,Derived using data on nominal GDP from OECD_EO and the spliced real GDP with data from OECD_EO
BEL,1984,119389.9,224774.7,.5311534,Derived using data on nominal GDP from OECD_EO and the spliced real GDP with data from OECD_EO
BEL,1985,126978.3,228487.5,.5557339,Derived using data on nominal GDP from OECD_EO and the spliced real GDP with data from OECD_EO
BEL,1986,132908.8,232652.3,.5712765,Derived using data on nominal GDP from OECD_EO and the spliced real GDP with data from OECD_EO
BEL,1987,138264.5,238018.8,.5808975,Derived using data on nominal GDP from OECD_EO and the spliced real GDP with data from OECD_EO
BEL,1988,147935.6,249261,.593497,Derived using data on nominal GDP from OECD_EO and the spliced real GDP with data from OECD_EO
BEL,1989,160411.1,257908.2,.6219698,Derived using data on nominal GDP from OECD_EO and the spliced real GDP with data from OECD_EO
BEL,1990,170096.8,265999.8,.6394621,Derived using data on nominal GDP from OECD_EO and the spliced real GDP with data from OECD_EO
BEL,1991,178197.6,270875.8,.6578571,Derived using data on nominal GDP from OECD_EO and the spliced real GDP with data from OECD_EO
BEL,1992,187121,275022,.6803856,Derived using data on nominal GDP from OECD_EO and the spliced real GDP with data from OECD_EO
BEL,1993,192721.4,272376.6,.7075549,Derived using data on nominal GDP from OECD_EO and the spliced real GDP with data from OECD_EO
BEL,1994,203106.9,281166.2,.7223732,Derived using data on nominal GDP from OECD_EO and the spliced real GDP with data from OECD_EO
BEL,1995,210489.1,287871.3,.7311917,Derived using data on nominal GDP from OECD_EO and the spliced real GDP with data from OECD_EO
BEL,1996,214287.1,291675.4,.7346767,Derived using data on nominal GDP from OECD_EO and the spliced real GDP with data from OECD_EO
BEL,1997,224101.5,302740.5,.7402429,Derived using data on nominal GDP from OECD_EO and the spliced real GDP with data from OECD_EO
BEL,1998,232623.8,308679.7,.7536091,Derived using data on nominal GDP from OECD_EO and the spliced real GDP with data from OECD_EO
BEL,1999,242307.6,319615.4,.7581224,Derived using data on nominal GDP from OECD_EO and the spliced real GDP with data from OECD_EO
BEL,2000,256376.4,331494.5,.7733957,Derived using data on nominal GDP from OECD_EO and the spliced real GDP with data from OECD_EO
BEL,2001,264334.8,335139.7,.7887302,Derived using data on nominal GDP from OECD_EO and the spliced real GDP with data from OECD_EO
BEL,2002,273255.9,340860.2,.8016657,Derived using data on nominal GDP from OECD_EO and the spliced real GDP with data from OECD_EO
BEL,2003,281200.2,344398.2,.8164972,Derived using data on nominal GDP from OECD_EO and the spliced real GDP with data from OECD_EO
BEL,2004,296819.7,356697.3,.8321332,Derived using data on nominal GDP from OECD_EO and the spliced real GDP with data from OECD_EO
BEL,2005,310037.6,364978.9,.8494672,Derived using data on nominal GDP from OECD_EO and the spliced real GDP with data from OECD_EO
BEL,2006,325151.4,374294.4,.868705,Derived using data on nominal GDP from OECD_EO and the spliced real GDP with data from OECD_EO
BEL,2007,343618.9,388056.9,.8854858,Derived using data on nominal GDP from OECD_EO and the spliced real GDP with data from OECD_EO
BEL,2008,351743,389791.3,.902388,Derived using data on nominal GDP from OECD_EO and the spliced real GDP with data from OECD_EO
BEL,2009,347734.9,382359.9,.9094439,Derived using data on nominal GDP from OECD_EO and the spliced real GDP with data from OECD_EO
BEL,2010,363242.4,392723.2,.9249324,Derived using data on nominal GDP from OECD_EO and the spliced real GDP with data from OECD_EO
BEL,2011,378745.4,400307.3,.9461365,Derived using data on nominal GDP from OECD_EO and the spliced real GDP with data from OECD_EO
BEL,2012,387935,401171.2,.9670062,Derived using data on nominal GDP from OECD_EO and the spliced real GDP with data from OECD_EO
BEL,2013,394616.2,402396.8,.9806643,Derived using data on nominal GDP from OECD_EO and the spliced real GDP with data from OECD_EO
BEL,2014,404958.3,409501.2,.9889063,Derived using data on nominal GDP from OECD_EO and the spliced real GDP with data from OECD_EO
BEL,2015,415538,415538,1,Derived using data on nominal GDP from OECD_EO and the spliced real GDP with data from OECD_EO
BEL,2016,428467.1,420497.3,1.018953,Derived using data on nominal GDP from OECD_EO and the spliced real GDP with data from OECD_EO
BEL,2017,443407.1,426697.5,1.03916,Derived using data on nominal GDP from OECD_EO and the spliced real GDP with data from OECD_EO
BEL,2018,459491.8,434710.7,1.057006,Derived using data on nominal GDP from OECD_EO and the spliced real GDP with data from OECD_EO
BEL,2019,479445,445330.2,1.076606,Derived using data on nominal GDP from OECD_EO and the spliced real GDP with data from OECD_EO
BEL,2020,463751,423985.5,1.09379,Derived using data on nominal GDP from OECD_EO and the spliced real GDP with data from OECD_EO
BEL,2021,506023.1,450283.6,1.123788,Derived using data on nominal GDP from OECD_EO and the spliced real GDP with data from OECD_EO
BEL,2022,563543.6,469346.1,1.2007,Derived using data on nominal GDP from OECD_EO and the spliced real GDP with data from OECD_EO
BEL,2023,596320.5,475220.6,1.254829,Derived using data on nominal GDP from OECD_EO and the spliced real GDP with data from OECD_EO
BEL,2024,613923.4,479536.9,1.280242,Derived using data on nominal GDP from OECD_EO and the spliced real GDP with data from OECD_EO
BEL,2025,637611.5,485453.4,1.313435,Derived using data on nominal GDP from OECD_EO and the spliced real GDP with data from OECD_EO
BEL,2026,661009.3,492472,1.342227,Derived using data on nominal GDP from OECD_EO and the spliced real GDP with data from OECD_EO
BEL,2027,683632.8,499102,1.369726,Derived using data on nominal GDP from AMECO and the spliced real GDP with data from AMECO
BEL,2028,703480.8,505352.9,1.392058,Derived using data on nominal GDP from IMF_WEO_forecast and the spliced real GDP with data from IMF_WEO_forecast
BEL,2029,724878.9,512031.2,1.415693,Derived using data on nominal GDP from IMF_WEO_forecast and the spliced real GDP with data from IMF_WEO_forecast
BEN,1959,51504.42,953468.7,.0540179,Derived using data on nominal GDP from IMF_GDD and the spliced real GDP with data from Maddison
BEN,1960,56162.44,976161.9,.0575339,Derived using data on nominal GDP from IMF_GDD and the spliced real GDP with data from WDI
BEN,1961,57565.98,1006826,.0571757,Derived using data on nominal GDP from IMF_GDD and the spliced real GDP with data from WDI
BEN,1962,56825.56,972327.9,.0584428,Derived using data on nominal GDP from IMF_IFS and the spliced real GDP with data from WDI
BEN,1963,64615.09,1018319,.0634527,Derived using data on nominal GDP from IMF_IFS and the spliced real GDP with data from WDI
BEN,1964,71948.38,1086045,.066248,Derived using data on nominal GDP from IMF_IFS and the spliced real GDP with data from WDI
BEN,1965,77947.81,1143539,.0681637,Derived using data on nominal GDP from BCEAO and the spliced real GDP with data from WDI
BEN,1966,80753.69,1184430,.0681794,Derived using data on nominal GDP from BCEAO and the spliced real GDP with data from WDI
BEN,1967,81617.03,1197203,.0681731,Derived using data on nominal GDP from BCEAO and the spliced real GDP with data from WDI
BEN,1968,84762.08,1243204,.0681804,Derived using data on nominal GDP from BCEAO and the spliced real GDP with data from WDI
BEN,1969,87197.95,1278977,.0681779,Derived using data on nominal GDP from BCEAO and the spliced real GDP with data from WDI
BEN,1970,89017.15,1305807,.0681702,Derived using data on nominal GDP from UN and the spliced real GDP with data from WDI
BEN,1971,94113.44,1286261,.0731682,Derived using data on nominal GDP from UN and the spliced real GDP with data from WDI
BEN,1972,106083.5,1368921,.0774943,Derived using data on nominal GDP from UN and the spliced real GDP with data from WDI
BEN,1973,114923.8,1419655,.0809519,Derived using data on nominal GDP from UN and the spliced real GDP with data from WDI
BEN,1974,133327.2,1467062,.0908804,Derived using data on nominal GDP from UN and the spliced real GDP with data from WDI
BEN,1975,144437.9,1395244,.1035216,Derived using data on nominal GDP from UN and the spliced real GDP with data from WDI
