ISO3,year,inv,source,USDfx,inv_USD
KOR,1970,752485.4,Derived using data on investment from OECD_EO and the spliced USD exchange rate,310.5846,2422.803
KOR,1971,878309.5,Derived using data on investment from OECD_EO and the spliced USD exchange rate,347.6843,2526.17
KOR,1972,959868.6,Derived using data on investment from OECD_EO and the spliced USD exchange rate,392.9182,2442.922
KOR,1973,1501565,Derived using data on investment from OECD_EO and the spliced USD exchange rate,398.3319,3769.633
KOR,1974,2662311,Derived using data on investment from OECD_EO and the spliced USD exchange rate,404.534,6581.179
KOR,1975,3113711,Derived using data on investment from OECD_EO and the spliced USD exchange rate,484,6433.287
KOR,1976,4175292,Derived using data on investment from OECD_EO and the spliced USD exchange rate,484,8626.636
KOR,1977,5844637,Derived using data on investment from OECD_EO and the spliced USD exchange rate,484,12075.7
KOR,1978,9058706,Derived using data on investment from OECD_EO and the spliced USD exchange rate,484,18716.33
KOR,1979,1.26e+07,Derived using data on investment from OECD_EO and the spliced USD exchange rate,484,25982.64
KOR,1980,1.40e+07,Derived using data on investment from OECD_EO and the spliced USD exchange rate,607.4438,23100.98
KOR,1981,1.67e+07,Derived using data on investment from OECD_EO and the spliced USD exchange rate,680.5674,24590.67
KOR,1982,1.92e+07,Derived using data on investment from OECD_EO and the spliced USD exchange rate,731.9442,26181.61
KOR,1983,2.31e+07,Derived using data on investment from OECD_EO and the spliced USD exchange rate,776.0494,29824.94
KOR,1984,2.67e+07,Derived using data on investment from OECD_EO and the spliced USD exchange rate,807.9294,33023.25
KOR,1985,2.98e+07,Derived using data on investment from OECD_EO and the spliced USD exchange rate,872.4466,34204.23
KOR,1986,3.53e+07,Derived using data on investment from OECD_EO and the spliced USD exchange rate,884.5968,39897.4
KOR,1987,4.18e+07,Derived using data on investment from OECD_EO and the spliced USD exchange rate,826.1588,50554.21
KOR,1988,5.36e+07,Derived using data on investment from OECD_EO and the spliced USD exchange rate,734.5231,72940.62
KOR,1989,6.39e+07,Derived using data on investment from OECD_EO and the spliced USD exchange rate,674.1287,94818.95
KOR,1990,8.28e+07,Derived using data on investment from OECD_EO and the spliced USD exchange rate,710.644,116546.9
KOR,1991,1.04e+08,Derived using data on investment from OECD_EO and the spliced USD exchange rate,736.733,141293.3
KOR,1992,1.12e+08,Derived using data on investment from OECD_EO and the spliced USD exchange rate,784.6608,142664.3
KOR,1993,1.24e+08,Derived using data on investment from OECD_EO and the spliced USD exchange rate,805.7516,154138.5
KOR,1994,1.50e+08,Derived using data on investment from OECD_EO and the spliced USD exchange rate,806.9319,185461
KOR,1995,1.78e+08,Derived using data on investment from OECD_EO and the spliced USD exchange rate,772.6852,230132.1
KOR,1996,2.01e+08,Derived using data on investment from OECD_EO and the spliced USD exchange rate,804.9968,250287.5
KOR,1997,2.11e+08,Derived using data on investment from OECD_EO and the spliced USD exchange rate,954.2375,220651.9
KOR,1998,1.58e+08,Derived using data on investment from OECD_EO and the spliced USD exchange rate,1399.146,112875.9
KOR,1999,1.92e+08,Derived using data on investment from OECD_EO and the spliced USD exchange rate,1188.757,161770.1
KOR,2000,2.24e+08,Derived using data on investment from OECD_EO and the spliced USD exchange rate,1130.148,198290.3
KOR,2001,2.34e+08,Derived using data on investment from OECD_EO and the spliced USD exchange rate,1289.62,181156.4
KOR,2002,2.55e+08,Derived using data on investment from OECD_EO and the spliced USD exchange rate,1245.96,204530.4
KOR,2003,2.81e+08,Derived using data on investment from OECD_EO and the spliced USD exchange rate,1191.018,236097.2
KOR,2004,3.09e+08,Derived using data on investment from OECD_EO and the spliced USD exchange rate,1144.742,269904.2
KOR,2005,3.26e+08,Derived using data on investment from OECD_EO and the spliced USD exchange rate,1024.017,318475.7
KOR,2006,3.46e+08,Derived using data on investment from OECD_EO and the spliced USD exchange rate,955.009,361935.2
KOR,2007,3.78e+08,Derived using data on investment from OECD_EO and the spliced USD exchange rate,929.0962,406327
KOR,2008,4.06e+08,Derived using data on investment from OECD_EO and the spliced USD exchange rate,1101.956,368207.5
KOR,2009,3.72e+08,Derived using data on investment from OECD_EO and the spliced USD exchange rate,1275.99,291264.1
KOR,2010,4.52e+08,Derived using data on investment from OECD_EO and the spliced USD exchange rate,1156.677,390927.4
KOR,2011,4.82e+08,Derived using data on investment from OECD_EO and the spliced USD exchange rate,1108.134,434799.2
KOR,2012,4.70e+08,Derived using data on investment from OECD_EO and the spliced USD exchange rate,1127.09,416722.2
KOR,2013,4.70e+08,Derived using data on investment from OECD_EO and the spliced USD exchange rate,1095.114,428900.7
KOR,2014,4.88e+08,Derived using data on investment from OECD_EO and the spliced USD exchange rate,1053.047,463506.8
KOR,2015,5.10e+08,Derived using data on investment from OECD_EO and the spliced USD exchange rate,1132.721,450472.6
KOR,2016,5.50e+08,Derived using data on investment from OECD_EO and the spliced USD exchange rate,1160.496,473577.8
KOR,2017,6.18e+08,Derived using data on investment from OECD_EO and the spliced USD exchange rate,1130.818,546757.6
KOR,2018,6.27e+08,Derived using data on investment from OECD_EO and the spliced USD exchange rate,1100.726,569762.4
KOR,2019,6.37e+08,Derived using data on investment from OECD_EO and the spliced USD exchange rate,1166.277,545818.2
KOR,2020,6.49e+08,Derived using data on investment from OECD_EO and the spliced USD exchange rate,1179.357,550239.5
KOR,2021,7.22e+08,Derived using data on investment from OECD_EO and the spliced USD exchange rate,1145.505,630258.3
KOR,2022,7.74e+08,Derived using data on investment from OECD_EO and the spliced USD exchange rate,1292.982,598934.3
KOR,2023,7.74e+08,Derived using data on investment from OECD_EO and the spliced USD exchange rate,1306.851,592321.9
KOR,2024,7.93e+08,Derived using data on investment from OECD_EO and the spliced USD exchange rate,1363.528,581896.5
KOR,2025,8.40e+08,Derived using data on investment from OECD_EO and the spliced USD exchange rate,1406.4,597274.8
KOR,2026,8.77e+08,Derived using data on investment from OECD_EO and the spliced USD exchange rate,1406.4,623317.8
KOR,2027,9.06e+08,Derived using data on investment from IMF_WEO_forecast and the spliced USD exchange rate,1352.741,669529.1
KOR,2028,9.37e+08,Derived using data on investment from IMF_WEO_forecast and the spliced USD exchange rate,1353.054,692433.4
KOR,2029,9.69e+08,Derived using data on investment from IMF_WEO_forecast and the spliced USD exchange rate,1353.365,716255.6
KWT,1962,84.72668,Derived using data on investment from WDI_ARC and the spliced USD exchange rate,.357143,237.2346
KWT,1963,94.69453,Derived using data on investment from WDI_ARC and the spliced USD exchange rate,.357143,265.1446
KWT,1964,98.68167,Derived using data on investment from WDI_ARC and the spliced USD exchange rate,.357143,276.3086
KWT,1965,117.6206,Derived using data on investment from WDI and the spliced USD exchange rate,.357143,329.3375
KWT,1966,150.5145,Derived using data on investment from WDI and the spliced USD exchange rate,.357143,421.4403
KWT,1967,185.4019,Derived using data on investment from WDI and the spliced USD exchange rate,.357143,519.1252
KWT,1968,170.4502,Derived using data on investment from WDI and the spliced USD exchange rate,.357143,477.2603
KWT,1969,188.3923,Derived using data on investment from WDI and the spliced USD exchange rate,.357143,527.4982
KWT,1970,124,Derived using data on investment from UN and the spliced USD exchange rate,.357143,347.1999
KWT,1971,130,Derived using data on investment from UN and the spliced USD exchange rate,.356098,365.0681
KWT,1972,136,Derived using data on investment from UN and the spliced USD exchange rate,.328949,413.438
KWT,1973,153,Derived using data on investment from UN and the spliced USD exchange rate,.296572,515.895
KWT,1974,259,Derived using data on investment from UN and the spliced USD exchange rate,.293151,883.5037
KWT,1975,444,Derived using data on investment from UN and the spliced USD exchange rate,.290032,1530.866
KWT,1976,635,Derived using data on investment from UN and the spliced USD exchange rate,.292387,2171.779
KWT,1977,945,Derived using data on investment from UN and the spliced USD exchange rate,.286566,3297.67
KWT,1978,863,Derived using data on investment from UN and the spliced USD exchange rate,.275053,3137.577
KWT,1979,934,Derived using data on investment from UN and the spliced USD exchange rate,.276366,3379.576
KWT,1980,1078,Derived using data on investment from UN and the spliced USD exchange rate,.270297,3988.206
KWT,1981,1162,Derived using data on investment from UN and the spliced USD exchange rate,.278785,4168.086
KWT,1982,1426,Derived using data on investment from UN and the spliced USD exchange rate,.287911,4952.919
KWT,1983,1455,Derived using data on investment from UN and the spliced USD exchange rate,.291477,4991.817
KWT,1984,1351,Derived using data on investment from UN and the spliced USD exchange rate,.296062,4563.233
KWT,1985,1216,Derived using data on investment from UN and the spliced USD exchange rate,.300753,4043.185
KWT,1986,1150,Derived using data on investment from UN and the spliced USD exchange rate,.290595,3957.398
KWT,1987,1093,Derived using data on investment from UN and the spliced USD exchange rate,.278663,3922.3
KWT,1988,906,Derived using data on investment from UN and the spliced USD exchange rate,.279029,3246.974
KWT,1989,879,Derived using data on investment from UN and the spliced USD exchange rate,.293779,2992.045
KWT,1990,846,Derived using data on investment from UN and the spliced USD exchange rate,.291934,2897.915
KWT,1991,1230,Derived using data on investment from UN and the spliced USD exchange rate,.289525,4248.338
KWT,1992,1158,Derived using data on investment from UN and the spliced USD exchange rate,.293223,3949.213
KWT,1993,1243,Derived using data on investment from UN and the spliced USD exchange rate,.301839,4118.089
KWT,1994,1192,Derived using data on investment from UN and the spliced USD exchange rate,.297625,4005.04
KWT,1995,1197,Derived using data on investment from UN and the spliced USD exchange rate,.298486,4010.239
KWT,1996,1424.3,Derived using data on investment from UN and the spliced USD exchange rate,.299426,4756.768
KWT,1997,1255.7,Derived using data on investment from UN and the spliced USD exchange rate,.303423,4138.447
KWT,1998,1459,Derived using data on investment from UN and the spliced USD exchange rate,.304721,4787.986
KWT,1999,1335,Derived using data on investment from UN and the spliced USD exchange rate,.304477,4384.567
KWT,2000,1234,Derived using data on investment from UN and the spliced USD exchange rate,.306844,4021.588
KWT,2001,1531,Derived using data on investment from UN and the spliced USD exchange rate,.30655,4994.292
KWT,2002,1985,Derived using data on investment from UN and the spliced USD exchange rate,.303747,6535.044
KWT,2003,2373,Derived using data on investment from UN and the spliced USD exchange rate,.29801,7962.82
KWT,2004,3185,Derived using data on investment from UN and the spliced USD exchange rate,.2947,10807.6
KWT,2005,3875,Derived using data on investment from UN and the spliced USD exchange rate,.292,13270.55
KWT,2006,4762,Derived using data on investment from UN and the spliced USD exchange rate,.290147,16412.37
KWT,2007,6665,Derived using data on investment from UN and the spliced USD exchange rate,.283719,23491.55
KWT,2008,6985,Derived using data on investment from UN and the spliced USD exchange rate,.268834,25982.58
KWT,2009,5479,Derived using data on investment from UN and the spliced USD exchange rate,.287834,19035.28
KWT,2010,5841,Derived using data on investment from UN and the spliced USD exchange rate,.286846,20362.84
KWT,2011,5760,Derived using data on investment from UN and the spliced USD exchange rate,.275988,20870.47
KWT,2012,6253,Derived using data on investment from UN and the spliced USD exchange rate,.279931,22337.65
KWT,2013,7088.4,Derived using data on investment from UN and the spliced USD exchange rate,.283649,24990.04
KWT,2014,7540,Derived using data on investment from UN and the spliced USD exchange rate,.284699,26484.11
KWT,2015,8766,Derived using data on investment from UN and the spliced USD exchange rate,.301016,29121.38
KWT,2016,9903.08,Derived using data on investment from UN and the spliced USD exchange rate,.30214,32776.46
KWT,2017,10152.42,Derived using data on investment from UN and the spliced USD exchange rate,.303348,33467.89
KWT,2018,10695.26,Derived using data on investment from UN and the spliced USD exchange rate,.301888,35427.89
KWT,2019,9836.931,Derived using data on investment from UN and the spliced USD exchange rate,.303625,32398.29
KWT,2020,6342.3,Derived using data on investment from UN and the spliced USD exchange rate,.306295,20706.51
KWT,2021,6506.909,Derived using data on investment from UN and the spliced USD exchange rate,.30164,21571.77
KWT,2022,9513.544,Derived using data on investment from UN and the spliced USD exchange rate,.306294,31060.17
KWT,2023,9737.276,Derived using data on investment from UN and the spliced USD exchange rate,.307178,31699.13
KWT,2024,11074.08,Derived using data on investment from IMF_WEO_forecast and the spliced USD exchange rate,.306646,36113.56
KWT,2025,11989.75,Derived using data on investment from IMF_WEO_forecast and the spliced USD exchange rate,.3072059,39028.38
KWT,2026,12833.46,Derived using data on investment from IMF_WEO_forecast and the spliced USD exchange rate,.3072051,41774.89
KWT,2027,13690.34,Derived using data on investment from IMF_WEO_forecast and the spliced USD exchange rate,.3072022,44564.6
KWT,2028,14648.32,Derived using data on investment from IMF_WEO_forecast and the spliced USD exchange rate,.3072031,47682.85
KWT,2029,15701.1,Derived using data on investment from IMF_WEO_forecast and the spliced USD exchange rate,.3072023,51109.96
LAO,1970,13.27845,Derived using data on investment from UN and the spliced USD exchange rate,240.0005,.0553268
LAO,1971,14.1103,Derived using data on investment from UN and the spliced USD exchange rate,240.0005,.0587928
LAO,1972,18.26458,Derived using data on investment from UN and the spliced USD exchange rate,510.001,.0358128
LAO,1973,26.0927,Derived using data on investment from UN and the spliced USD exchange rate,600.0012,.0434877
LAO,1974,40.47799,Derived using data on investment from UN and the spliced USD exchange rate,600.0012,.0674632
LAO,1975,55.82736,Derived using data on investment from UN and the spliced USD exchange rate,725.0014,.0770031
LAO,1976,63.43832,Derived using data on investment from UN and the spliced USD exchange rate,429.1673,.1478173
LAO,1977,118.8812,Derived using data on investment from UN and the spliced USD exchange rate,200,.5944061
LAO,1978,134.1766,Derived using data on investment from UN and the spliced USD exchange rate,333.3333,.4025299
LAO,1979,131.0116,Derived using data on investment from UN and the spliced USD exchange rate,367.5,.3564941
LAO,1980,411.7002,Derived using data on investment from UN and the spliced USD exchange rate,10,41.17002
LAO,1981,465.6656,Derived using data on investment from UN and the spliced USD exchange rate,21.66667,21.49226
LAO,1982,886.0534,Derived using data on investment from UN and the spliced USD exchange rate,35,25.31581
LAO,1983,1842.761,Derived using data on investment from UN and the spliced USD exchange rate,35,52.65032
LAO,1984,1873.653,Derived using data on investment from UN and the spliced USD exchange rate,35,53.53296
LAO,1985,6192.107,Derived using data on investment from UN and the spliced USD exchange rate,55,112.5838
LAO,1986,8975.363,Derived using data on investment from UN and the spliced USD exchange rate,95,94.47751
LAO,1987,17075.95,Derived using data on investment from UN and the spliced USD exchange rate,187.5,91.07174
LAO,1988,32151.3,Derived using data on investment from UN and the spliced USD exchange rate,400.375,80.30296
LAO,1989,80031.02,Derived using data on investment from UN and the spliced USD exchange rate,591.5,135.3018
LAO,1990,107512.6,Derived using data on investment from UN and the spliced USD exchange rate,707.75,151.9076
LAO,1991,125601.9,Derived using data on investment from UN and the spliced USD exchange rate,702.0833,178.8988
LAO,1992,143576.5,Derived using data on investment from UN and the spliced USD exchange rate,716.0833,200.5025
LAO,1993,162929.1,Derived using data on investment from UN and the spliced USD exchange rate,716.25,227.4752
LAO,1994,196851.8,Derived using data on investment from UN and the spliced USD exchange rate,717.6666,274.2942
LAO,1995,249542.9,Derived using data on investment from UN and the spliced USD exchange rate,804.6908,310.1103
LAO,1996,326283.6,Derived using data on investment from UN and the spliced USD exchange rate,921.0217,354.2627
LAO,1997,391544.6,Derived using data on investment from UN and the spliced USD exchange rate,1259.979,310.7548
LAO,1998,695283.4,Derived using data on investment from UN and the spliced USD exchange rate,3298.333,210.7984
LAO,1999,2017122,Derived using data on investment from UN and the spliced USD exchange rate,7102.025,284.0206
LAO,2000,1984285,Derived using data on investment from UN and the spliced USD exchange rate,7887.644,251.5688
LAO,2001,2306286,Derived using data on investment from UN and the spliced USD exchange rate,8954.583,257.5536
LAO,2002,5735048,Derived using data on investment from UN and the spliced USD exchange rate,10056.33,570.2921
LAO,2003,6854817,Derived using data on investment from UN and the spliced USD exchange rate,10569.04,648.5754
LAO,2004,9128037,Derived using data on investment from UN and the spliced USD exchange rate,10585.38,862.3253
LAO,2005,1.14e+07,Derived using data on investment from UN and the spliced USD exchange rate,10655.17,1070.955
LAO,2006,1.05e+07,Derived using data on investment from UN and the spliced USD exchange rate,10153.62,1038.885
LAO,2007,1.31e+07,Derived using data on investment from UN and the spliced USD exchange rate,9602.729,1364.527
LAO,2008,1.51e+07,Derived using data on investment from UN and the spliced USD exchange rate,8740.182,1725.408
LAO,2009,1.69e+07,Derived using data on investment from UN and the spliced USD exchange rate,8511.352,1980.496
LAO,2010,1.62e+07,Derived using data on investment from UN and the spliced USD exchange rate,8254.163,1958.315
LAO,2011,1.97e+07,Derived using data on investment from UN and the spliced USD exchange rate,8029.263,2455.591
LAO,2012,2.65e+07,Derived using data on investment from UN and the spliced USD exchange rate,8006.582,3312.525
LAO,2013,2.86e+07,Derived using data on investment from UN and the spliced USD exchange rate,7833.23,3645.24
LAO,2014,3.28e+07,Derived using data on investment from UN and the spliced USD exchange rate,8042.421,4075.887
LAO,2015,3.63e+07,Derived using data on investment from UN and the spliced USD exchange rate,8127.611,4460.721
LAO,2016,3.82e+07,Derived using data on investment from UN and the spliced USD exchange rate,8124.367,4703.998
LAO,2017,4.71e+07,Derived using data on investment from UN and the spliced USD exchange rate,8244.843,5706.709
LAO,2018,5.47e+07,Derived using data on investment from UN and the spliced USD exchange rate,8401.335,6513.676
LAO,2019,6.33e+07,Derived using data on investment from UN and the spliced USD exchange rate,8679.409,7292.038
LAO,2020,6.54e+07,Derived using data on investment from UN and the spliced USD exchange rate,9045.788,7233.329
LAO,2021,6.76e+07,Derived using data on investment from UN and the spliced USD exchange rate,9697.916,6975.122
LAO,2022,6.99e+07,Derived using data on investment from UN and the spliced USD exchange rate,14035.23,4982.604
LAO,2023,7.23e+07,Derived using data on investment from UN and the spliced USD exchange rate,17688.87,4087.156
LBN,1964,940.9478,Derived using data on investment from Mitchell and the spliced USD exchange rate,3.073658,306.1329
LBN,1965,1058.566,Derived using data on investment from Mitchell and the spliced USD exchange rate,3.07185,344.6022
LBN,1966,1247.023,Derived using data on investment from Mitchell and the spliced USD exchange rate,3.13075,398.3145
LBN,1967,1030.498,Derived using data on investment from Mitchell and the spliced USD exchange rate,3.204517,321.5768
LBN,1968,1035.844,Derived using data on investment from Mitchell and the spliced USD exchange rate,3.156825,328.1286
LBN,1969,1178.858,Derived using data on investment from Mitchell and the spliced USD exchange rate,3.254583,362.2147
LBN,1970,1209.599,Derived using data on investment from UN and the spliced USD exchange rate,3.268983,370.023
LBN,1971,1428.797,Derived using data on investment from UN and the spliced USD exchange rate,3.227733,442.6627
LBN,1972,1733.536,Derived using data on investment from UN and the spliced USD exchange rate,3.050717,568.2388
LBN,1973,1958.08,Derived using data on investment from UN and the spliced USD exchange rate,2.6104,750.1073
LBN,1974,2044.957,Derived using data on investment from UN and the spliced USD exchange rate,2.327758,878.5094
LBN,1975,1911.3,Derived using data on investment from UN and the spliced USD exchange rate,2.301983,830.2841
LBN,1976,1122.996,Derived using data on investment from UN and the spliced USD exchange rate,2.871592,391.0707
LBN,1977,2296.793,Derived using data on investment from UN and the spliced USD exchange rate,3.068958,748.3952
LBN,1978,2192.515,Derived using data on investment from UN and the spliced USD exchange rate,2.955375,741.8738
LBN,1979,2687.168,Derived using data on investment from UN and the spliced USD exchange rate,3.24275,828.6695
LBN,1980,2935.831,Derived using data on investment from UN and the spliced USD exchange rate,3.436108,854.4059
LBN,1981,4624.335,Derived using data on investment from UN and the spliced USD exchange rate,4.313875,1071.968
LBN,1982,1576.205,Derived using data on investment from UN and the spliced USD exchange rate,4.743533,332.2849
LBN,1983,2773.847,Derived using data on investment from UN and the spliced USD exchange rate,4.528167,612.5762
LBN,1984,4000.357,Derived using data on investment from UN and the spliced USD exchange rate,6.511092,614.3911
LBN,1985,9840.878,Derived using data on investment from UN and the spliced USD exchange rate,16.41702,599.4313
LBN,1986,22962.05,Derived using data on investment from UN and the spliced USD exchange rate,38.36992,598.4388
LBN,1987,151835.9,Derived using data on investment from UN and the spliced USD exchange rate,224.5963,676.0392
LBN,1988,428589.4,Derived using data on investment from UN and the spliced USD exchange rate,409.23,1047.307
LBN,1989,410755.8,Derived using data on investment from UN and the spliced USD exchange rate,496.6892,826.9877
LBN,1990,609450.4,Derived using data on investment from UN and the spliced USD exchange rate,695.0892,876.7945
LBN,1991,1418209,Derived using data on investment from UN and the spliced USD exchange rate,928.2275,1527.868
LBN,1992,3394722,Derived using data on investment from UN and the spliced USD exchange rate,1712.791,1981.982
LBN,1993,5183225,Derived using data on investment from UN and the spliced USD exchange rate,1741.363,2976.532
LBN,1994,5920475,Derived using data on investment from UN and the spliced USD exchange rate,1680.073,3523.938
LBN,1995,7002153,Derived using data on investment from UN and the spliced USD exchange rate,1621.413,4318.549
LBN,1996,7098420,Derived using data on investment from UN and the spliced USD exchange rate,1571.444,4517.131
LBN,1997,7085311,Derived using data on investment from UN and the spliced USD exchange rate,1539.45,4602.495
LBN,1998,7426326,Derived using data on investment from UN and the spliced USD exchange rate,1516.132,4898.206
LBN,1999,5930260,Derived using data on investment from UN and the spliced USD exchange rate,1507.5,3933.837
LBN,2000,5108224,Derived using data on investment from UN and the spliced USD exchange rate,1507.5,3388.54
LBN,2001,5923260,Derived using data on investment from UN and the spliced USD exchange rate,1507.5,3929.194
LBN,2002,5122225,Derived using data on investment from UN and the spliced USD exchange rate,1507.5,3397.827
LBN,2003,5733251,Derived using data on investment from UN and the spliced USD exchange rate,1507.5,3803.152
LBN,2004,7358209,Derived using data on investment from UN and the spliced USD exchange rate,1507.5,4881.067
LBN,2005,7442649,Derived using data on investment from UN and the spliced USD exchange rate,1507.5,4937.081
LBN,2006,6821809,Derived using data on investment from UN and the spliced USD exchange rate,1507.5,4525.247
LBN,2007,9088115,Derived using data on investment from UN and the spliced USD exchange rate,1507.5,6028.6
LBN,2008,1.23e+07,Derived using data on investment from UN and the spliced USD exchange rate,1507.5,8152.226
LBN,2009,1.44e+07,Derived using data on investment from UN and the spliced USD exchange rate,1507.5,9529.928
LBN,2010,1.45e+07,Derived using data on investment from UN and the spliced USD exchange rate,1507.5,9586.856
LBN,2011,1.62e+07,Derived using data on investment from UN and the spliced USD exchange rate,1507.5,10718.98
LBN,2012,1.64e+07,Derived using data on investment from UN and the spliced USD exchange rate,1507.5,10910.58
LBN,2013,1.95e+07,Derived using data on investment from UN and the spliced USD exchange rate,1507.5,12944.74
LBN,2014,1.81e+07,Derived using data on investment from UN and the spliced USD exchange rate,1507.5,12008.03
LBN,2015,1.67e+07,Derived using data on investment from UN and the spliced USD exchange rate,1507.5,11095.69
LBN,2016,1.78e+07,Derived using data on investment from UN and the spliced USD exchange rate,1507.5,11836.69
LBN,2017,1.74e+07,Derived using data on investment from UN and the spliced USD exchange rate,1507.5,11554.59
LBN,2018,1.86e+07,Derived using data on investment from UN and the spliced USD exchange rate,1507.5,12346.71
LBN,2019,9883107,Derived using data on investment from UN and the spliced USD exchange rate,1507.5,6555.958
LBN,2020,9140083,Derived using data on investment from UN and the spliced USD exchange rate,1507.5,6063.073
LBN,2021,5.37e+07,Derived using data on investment from UN and the spliced USD exchange rate,1507.5,35593.27
LBN,2022,1.39e+08,Derived using data on investment from UN and the spliced USD exchange rate,1507.5,92396.7
LBN,2023,4.61e+08,Derived using data on investment from UN and the spliced USD exchange rate,13875.63,33217.53
LBR,1960,47.25346,Derived using data on investment from WDI_ARC and the spliced USD exchange rate,1,47.25346
LBR,1961,66.48804,Derived using data on investment from WDI_ARC and the spliced USD exchange rate,1,66.48804
LBR,1962,93.52246,Derived using data on investment from WDI_ARC and the spliced USD exchange rate,1,93.52246
LBR,1963,63.8376,Derived using data on investment from WDI_ARC and the spliced USD exchange rate,1,63.8376
LBR,1964,47.25346,Derived using data on investment from WDI_ARC and the spliced USD exchange rate,1,47.25346
LBR,1965,37.56044,Derived using data on investment from WDI_ARC and the spliced USD exchange rate,1,37.56044
LBR,1966,45.73892,Derived using data on investment from WDI_ARC and the spliced USD exchange rate,1,45.73892
LBR,1967,57.62801,Derived using data on investment from WDI_ARC and the spliced USD exchange rate,1,57.62801
LBR,1968,42.10404,Derived using data on investment from WDI_ARC and the spliced USD exchange rate,1,42.10404
LBR,1969,47.93499,Derived using data on investment from WDI_ARC and the spliced USD exchange rate,1,47.93499
LBR,1970,68.60838,Derived using data on investment from UN and the spliced USD exchange rate,1,68.60838
LBR,1971,70.23822,Derived using data on investment from UN and the spliced USD exchange rate,1,70.23822
LBR,1972,82.73363,Derived using data on investment from UN and the spliced USD exchange rate,1,82.73363
LBR,1973,71.81002,Derived using data on investment from UN and the spliced USD exchange rate,1,71.81002
LBR,1974,114.8552,Derived using data on investment from UN and the spliced USD exchange rate,23.71936,4.842256
LBR,1975,221.0402,Derived using data on investment from UN and the spliced USD exchange rate,46.43873,4.759825
LBR,1976,205.8418,Derived using data on investment from UN and the spliced USD exchange rate,46.43873,4.432546
LBR,1977,250.2131,Derived using data on investment from UN and the spliced USD exchange rate,46.43873,5.388026
LBR,1978,222.9783,Derived using data on investment from UN and the spliced USD exchange rate,46.43873,4.801559
LBR,1979,285.6081,Derived using data on investment from UN and the spliced USD exchange rate,46.43873,6.150213
LBR,1980,250.1111,Derived using data on investment from UN and the spliced USD exchange rate,46.43873,5.385829
LBR,1981,202.0677,Derived using data on investment from UN and the spliced USD exchange rate,46.43873,4.351275
LBR,1982,240.7268,Derived using data on investment from UN and the spliced USD exchange rate,46.43873,5.183751
LBR,1983,194.6215,Derived using data on investment from UN and the spliced USD exchange rate,46.43873,4.190931
LBR,1984,198.4976,Derived using data on investment from UN and the spliced USD exchange rate,46.43873,4.274397
LBR,1985,136.9899,Derived using data on investment from UN and the spliced USD exchange rate,46.43873,2.949906
LBR,1986,125.2595,Derived using data on investment from UN and the spliced USD exchange rate,46.43873,2.697308
LBR,1987,129.9517,Derived using data on investment from UN and the spliced USD exchange rate,46.43873,2.798347
LBR,1988,121.1794,Derived using data on investment from UN and the spliced USD exchange rate,46.43873,2.609447
LBR,1989,102.8189,Derived using data on investment from UN and the spliced USD exchange rate,46.43873,2.214077
LBR,1990,64.31187,Derived using data on investment from UN and the spliced USD exchange rate,46.43873,1.384876
LBR,1991,49.51683,Derived using data on investment from UN and the spliced USD exchange rate,46.43873,1.066283
LBR,1992,37.41679,Derived using data on investment from UN and the spliced USD exchange rate,46.43873,.8057238
LBR,1993,26.73492,Derived using data on investment from UN and the spliced USD exchange rate,46.43873,.5757031
LBR,1994,22.03313,Derived using data on investment from UN and the spliced USD exchange rate,46.43873,.4744559
LBR,1995,22.47475,Derived using data on investment from UN and the spliced USD exchange rate,49.83833,.4509531
LBR,1996,109.7797,Derived using data on investment from UN and the spliced USD exchange rate,46.8375,2.343843
LBR,1997,186.1789,Derived using data on investment from UN and the spliced USD exchange rate,50.57,3.681607
LBR,1998,227.2689,Derived using data on investment from UN and the spliced USD exchange rate,41.5075,5.475369
LBR,1999,273.9767,Derived using data on investment from UN and the spliced USD exchange rate,41.9025,6.538432
LBR,2000,48.37077,Derived using data on investment from UN and the spliced USD exchange rate,40.9025,1.182587
LBR,2001,166.4913,Derived using data on investment from UN and the spliced USD exchange rate,48.59191,3.426318
LBR,2002,179.2493,Derived using data on investment from UN and the spliced USD exchange rate,61.75417,2.902626
LBR,2003,125.9069,Derived using data on investment from UN and the spliced USD exchange rate,59.37883,2.120401
LBR,2004,137.0038,Derived using data on investment from UN and the spliced USD exchange rate,54.90583,2.49525
LBR,2005,137.3943,Derived using data on investment from UN and the spliced USD exchange rate,57.09583,2.406381
LBR,2006,145.2875,Derived using data on investment from UN and the spliced USD exchange rate,58.01333,2.504382
LBR,2007,239.2738,Derived using data on investment from UN and the spliced USD exchange rate,61.27222,3.905095
LBR,2008,153.2308,Derived using data on investment from UN and the spliced USD exchange rate,63.2075,2.424251
LBR,2009,153.4413,Derived using data on investment from UN and the spliced USD exchange rate,68.28667,2.247016
LBR,2010,168.4138,Derived using data on investment from UN and the spliced USD exchange rate,71.40334,2.358627
LBR,2011,410.3403,Derived using data on investment from UN and the spliced USD exchange rate,72.22667,5.681285
LBR,2012,547.3517,Derived using data on investment from UN and the spliced USD exchange rate,73.51477,7.445466
LBR,2013,880.9105,Derived using data on investment from UN and the spliced USD exchange rate,77.52,11.36366
LBR,2014,274.2617,Derived using data on investment from UN and the spliced USD exchange rate,83.8925,3.269203
