ISO3,year,gen_govexp_GDP,source,nGDP,gen_govexp
GBR,2010,47.23917,Derived using data on general government expenditure to GDP from OECD_EO and the spliced GDP,1608553,759867
GBR,2011,45.69912,Derived using data on general government expenditure to GDP from OECD_EO and the spliced GDP,1662590,759789
GBR,2012,45.49117,Derived using data on general government expenditure to GDP from OECD_EO and the spliced GDP,1713715,779589
GBR,2013,43.72718,Derived using data on general government expenditure to GDP from OECD_EO and the spliced GDP,1781361,778939
GBR,2014,43.03146,Derived using data on general government expenditure to GDP from OECD_EO and the spliced GDP,1862514,801467.1
GBR,2015,42.3177,Derived using data on general government expenditure to GDP from OECD_EO and the spliced GDP,1916451,810998
GBR,2016,41.5075,Derived using data on general government expenditure to GDP from OECD_EO and the spliced GDP,1991645,826681.9
GBR,2017,41.04261,Derived using data on general government expenditure to GDP from OECD_EO and the spliced GDP,2082482,854705
GBR,2018,40.81677,Derived using data on general government expenditure to GDP from OECD_EO and the spliced GDP,2152304,878501
GBR,2019,40.79858,Derived using data on general government expenditure to GDP from OECD_EO and the spliced GDP,2233921,911407.9
GBR,2020,52.27223,Derived using data on general government expenditure to GDP from OECD_EO and the spliced GDP,2103486,1099539
GBR,2021,47.9285,Derived using data on general government expenditure to GDP from OECD_EO and the spliced GDP,2285400,1095358
GBR,2022,46.08495,Derived using data on general government expenditure to GDP from OECD_EO and the spliced GDP,2526428,1164303
GBR,2023,46.4366,Derived using data on general government expenditure to GDP from OECD_EO and the spliced GDP,2720029,1263089
GBR,2024,46.32635,Derived using data on general government expenditure to GDP from OECD_EO and the spliced GDP,2822158,1307403
GBR,2025,46.7307,Derived using data on general government expenditure to GDP from OECD_EO and the spliced GDP,2929895,1369160
GBR,2026,45.88712,Derived using data on general government expenditure to GDP from OECD_EO and the spliced GDP,3026054,1388569
GBR,2027,42.743,Derived using data on general government expenditure to GDP from IMF_WEO_forecast and the spliced GDP,3131103,1338328
GBR,2028,42.747,Derived using data on general government expenditure to GDP from IMF_WEO_forecast and the spliced GDP,3239094,1384616
GBR,2029,42.66,Derived using data on general government expenditure to GDP from IMF_WEO_forecast and the spliced GDP,3350493,1429320
GEO,1995,15.652,Derived using data on general government expenditure to GDP from IMF_WEO and the spliced GDP,3885.482,608.1556
GEO,1996,18.404,Derived using data on general government expenditure to GDP from IMF_WEO and the spliced GDP,4069.557,748.9612
GEO,1997,21.413,Derived using data on general government expenditure to GDP from IMF_WEO and the spliced GDP,4791.688,1026.044
GEO,1998,18.743,Derived using data on general government expenditure to GDP from IMF_WEO and the spliced GDP,5283.14,990.2189
GEO,1999,19.679,Derived using data on general government expenditure to GDP from IMF_WEO and the spliced GDP,5963.35,1173.528
GEO,2000,16.917,Derived using data on general government expenditure to GDP from IMF_WEO and the spliced GDP,6357.165,1075.442
GEO,2001,16.822,Derived using data on general government expenditure to GDP from IMF_WEO and the spliced GDP,7020.901,1181.056
GEO,2002,15.985,Derived using data on general government expenditure to GDP from IMF_WEO and the spliced GDP,7843.578,1253.796
GEO,2003,16.083,Derived using data on general government expenditure to GDP from IMF_WEO and the spliced GDP,9009.24,1448.956
GEO,2004,18.853,Derived using data on general government expenditure to GDP from IMF_WEO and the spliced GDP,10334.95,1948.447
GEO,2005,21.608,Derived using data on general government expenditure to GDP from IMF_WEO and the spliced GDP,12224.98,2641.573
GEO,2006,22.657,Derived using data on general government expenditure to GDP from IMF_WEO and the spliced GDP,14506.69,3286.781
GEO,2007,27.651,Derived using data on general government expenditure to GDP from IMF_WEO and the spliced GDP,17877.09,4943.193
GEO,2008,31.774,Derived using data on general government expenditure to GDP from IMF_WEO and the spliced GDP,20066.33,6375.876
GEO,2009,34.835,Derived using data on general government expenditure to GDP from IMF_WEO and the spliced GDP,18920.83,6591.072
GEO,2010,30.963,Derived using data on general government expenditure to GDP from IMF_WEO and the spliced GDP,22148.65,6857.887
GEO,2011,27.132,Derived using data on general government expenditure to GDP from IMF_WEO and the spliced GDP,26099.38,7081.282
GEO,2012,27.734,Derived using data on general government expenditure to GDP from IMF_WEO and the spliced GDP,27896.86,7736.914
GEO,2013,26.597,Derived using data on general government expenditure to GDP from IMF_WEO and the spliced GDP,29137.73,7749.762
GEO,2014,27.515,Derived using data on general government expenditure to GDP from IMF_WEO and the spliced GDP,31722.4,8728.418
GEO,2015,26.992,Derived using data on general government expenditure to GDP from IMF_WEO and the spliced GDP,34548.16,9325.24
GEO,2016,27.816,Derived using data on general government expenditure to GDP from IMF_WEO and the spliced GDP,36553.3,10167.67
GEO,2017,27.21,Derived using data on general government expenditure to GDP from IMF_WEO and the spliced GDP,41339.77,11248.55
GEO,2018,26.722,Derived using data on general government expenditure to GDP from IMF_WEO and the spliced GDP,45374.36,12124.94
GEO,2019,28.671,Derived using data on general government expenditure to GDP from IMF_WEO and the spliced GDP,49726.29,14257.02
GEO,2020,34.107,Derived using data on general government expenditure to GDP from IMF_WEO and the spliced GDP,49788.54,16981.38
GEO,2021,31.189,Derived using data on general government expenditure to GDP from IMF_WEO and the spliced GDP,60724.14,18939.25
GEO,2022,29.022,Derived using data on general government expenditure to GDP from IMF_WEO and the spliced GDP,72860.06,21145.45
GEO,2023,25.55626,Derived using data on general government expenditure to GDP from IMF_GFS and the spliced GDP,80246.08,20507.9
GEO,2024,30.695,Derived using data on general government expenditure to GDP from IMF_WEO_forecast and the spliced GDP,91168.43,27984.15
GEO,2025,29.853,Derived using data on general government expenditure to GDP from IMF_WEO_forecast and the spliced GDP,100071.1,29874.21
GEO,2026,29.816,Derived using data on general government expenditure to GDP from IMF_WEO_forecast and the spliced GDP,108752.4,32425.61
GEO,2027,29.777,Derived using data on general government expenditure to GDP from IMF_WEO_forecast and the spliced GDP,118186,35192.23
GEO,2028,29.765,Derived using data on general government expenditure to GDP from IMF_WEO_forecast and the spliced GDP,128438.9,38229.82
GEO,2029,29.755,Derived using data on general government expenditure to GDP from IMF_WEO_forecast and the spliced GDP,139581.1,41532.35
GHA,1962,12.5015,Derived using data on general government expenditure to GDP from IMF_FPP and the spliced GDP,.332041,.0415101
GHA,1963,15.3131,Derived using data on general government expenditure to GDP from IMF_FPP and the spliced GDP,.2233017,.0341944
GHA,1964,15.7994,Derived using data on general government expenditure to GDP from IMF_FPP and the spliced GDP,.2587783,.0408854
GHA,1965,14.2033,Derived using data on general government expenditure to GDP from IMF_FPP and the spliced GDP,.3315591,.0470923
GHA,1966,9.11555,Derived using data on general government expenditure to GDP from IMF_FPP and the spliced GDP,.375961,.0342709
GHA,1967,11.5408,Derived using data on general government expenditure to GDP from IMF_FPP and the spliced GDP,.3338377,.0385275
GHA,1968,12.3181,Derived using data on general government expenditure to GDP from IMF_FPP and the spliced GDP,.3833352,.0472196
GHA,1969,11.1893,Derived using data on general government expenditure to GDP from IMF_FPP and the spliced GDP,.4355609,.0487362
GHA,1970,12.1703,Derived using data on general government expenditure to GDP from IMF_FPP and the spliced GDP,.479097,.0583075
GHA,1971,11.6845,Derived using data on general government expenditure to GDP from IMF_FPP and the spliced GDP,.530409,.0619756
GHA,1972,11.4481,Derived using data on general government expenditure to GDP from IMF_FPP and the spliced GDP,.597206,.0683687
GHA,1973,9.35233,Derived using data on general government expenditure to GDP from IMF_FPP and the spliced GDP,.742679,.0694578
GHA,1974,9.51715,Derived using data on general government expenditure to GDP from IMF_FPP and the spliced GDP,.988506,.0940776
GHA,1975,13.2036,Derived using data on general government expenditure to GDP from IMF_FPP and the spliced GDP,1.120637,.1479644
GHA,1976,12.838,Derived using data on general government expenditure to GDP from IMF_FPP and the spliced GDP,1.384346,.1777223
GHA,1977,10.466,Derived using data on general government expenditure to GDP from IMF_FPP and the spliced GDP,2.367995,.2478344
GHA,1978,6.53535,Derived using data on general government expenditure to GDP from IMF_FPP and the spliced GDP,4.451598,.2909275
GHA,1979,9.14025,Derived using data on general government expenditure to GDP from IMF_FPP and the spliced GDP,5.986402,.5471721
GHA,1980,7.773,Derived using data on general government expenditure to GDP from IMF_WEO and the spliced GDP,9.090139,.7065765
GHA,1981,5.816,Derived using data on general government expenditure to GDP from IMF_WEO and the spliced GDP,15.40554,.8959863
GHA,1982,4.765,Derived using data on general government expenditure to GDP from IMF_WEO and the spliced GDP,18.33805,.8738083
GHA,1983,3.635,Derived using data on general government expenditure to GDP from IMF_WEO and the spliced GDP,39.03846,1.419048
GHA,1984,4.881,Derived using data on general government expenditure to GDP from IMF_WEO and the spliced GDP,57.39166,2.801287
GHA,1985,6.361,Derived using data on general government expenditure to GDP from IMF_WEO and the spliced GDP,72.76778,4.628759
GHA,1986,7.817,Derived using data on general government expenditure to GDP from IMF_WEO and the spliced GDP,108.4788,8.47979
GHA,1987,7.894,Derived using data on general government expenditure to GDP from IMF_WEO and the spliced GDP,158.2425,12.49166
GHA,1988,7.832,Derived using data on general government expenditure to GDP from IMF_WEO and the spliced GDP,222.9819,17.46394
GHA,1989,7.805,Derived using data on general government expenditure to GDP from IMF_WEO and the spliced GDP,300.6183,23.46326
GHA,1990,7.096,Derived using data on general government expenditure to GDP from IMF_WEO and the spliced GDP,430.9668,30.58141
GHA,1991,7.639,Derived using data on general government expenditure to GDP from IMF_WEO and the spliced GDP,546.1699,41.72192
GHA,1992,9.968,Derived using data on general government expenditure to GDP from IMF_WEO and the spliced GDP,638.2305,63.61882
GHA,1993,13.171,Derived using data on general government expenditure to GDP from IMF_WEO and the spliced GDP,821.4396,108.1918
GHA,1994,13.851,Derived using data on general government expenditure to GDP from IMF_WEO and the spliced GDP,1104.134,152.9335
GHA,1995,13.93,Derived using data on general government expenditure to GDP from IMF_WEO and the spliced GDP,1644.491,229.0775
GHA,1996,13.356,Derived using data on general government expenditure to GDP from IMF_WEO and the spliced GDP,2405.29,321.2505
GHA,1997,12.899,Derived using data on general government expenditure to GDP from IMF_WEO and the spliced GDP,2993.751,386.164
GHA,1998,12.722,Derived using data on general government expenditure to GDP from IMF_WEO and the spliced GDP,3668.849,466.751
GHA,1999,11.98,Derived using data on general government expenditure to GDP from IMF_WEO and the spliced GDP,4365.457,522.9817
GHA,2000,12.901,Derived using data on general government expenditure to GDP from IMF_WEO and the spliced GDP,5759.68,743.0563
GHA,2001,14.775,Derived using data on general government expenditure to GDP from IMF_WEO and the spliced GDP,8075.686,1193.182
GHA,2002,11.422,Derived using data on general government expenditure to GDP from IMF_WEO and the spliced GDP,10364.77,1183.864
GHA,2003,12.996,Derived using data on general government expenditure to GDP from IMF_WEO and the spliced GDP,14033.59,1823.806
GHA,2004,14.729,Derived using data on general government expenditure to GDP from IMF_WEO and the spliced GDP,16946.09,2495.99
GHA,2005,13.818,Derived using data on general government expenditure to GDP from IMF_WEO and the spliced GDP,20631.29,2850.832
GHA,2006,15.385,Derived using data on general government expenditure to GDP from IMF_WEO and the spliced GDP,24759.02,3809.175
GHA,2007,17.988,Derived using data on general government expenditure to GDP from IMF_WEO and the spliced GDP,30648.34,5513.023
GHA,2008,17.676,Derived using data on general government expenditure to GDP from IMF_WEO and the spliced GDP,39945.93,7060.842
GHA,2009,17.482,Derived using data on general government expenditure to GDP from IMF_WEO and the spliced GDP,48442.44,8468.708
GHA,2010,19.88,Derived using data on general government expenditure to GDP from IMF_WEO and the spliced GDP,60943.66,12115.6
GHA,2011,19.526,Derived using data on general government expenditure to GDP from IMF_WEO and the spliced GDP,79175.49,15459.81
GHA,2012,21.977,Derived using data on general government expenditure to GDP from IMF_WEO and the spliced GDP,99690.76,21909.04
GHA,2013,21.564,Derived using data on general government expenditure to GDP from IMF_WEO and the spliced GDP,124477.6,26842.34
GHA,2014,20.966,Derived using data on general government expenditure to GDP from IMF_WEO and the spliced GDP,158684,33269.69
GHA,2015,18.623,Derived using data on general government expenditure to GDP from IMF_WEO and the spliced GDP,183525.6,34177.98
GHA,2016,19.891,Derived using data on general government expenditure to GDP from IMF_WEO and the spliced GDP,219594.6,43679.56
GHA,2017,17.582,Derived using data on general government expenditure to GDP from IMF_WEO and the spliced GDP,262798,46205.14
GHA,2018,20.895,Derived using data on general government expenditure to GDP from IMF_WEO and the spliced GDP,308587.4,64479.34
GHA,2019,22.491,Derived using data on general government expenditure to GDP from IMF_WEO and the spliced GDP,356544.3,80190.38
GHA,2020,31.511,Derived using data on general government expenditure to GDP from IMF_WEO and the spliced GDP,391940.7,123504.4
GHA,2021,27.212,Derived using data on general government expenditure to GDP from IMF_WEO and the spliced GDP,461694.9,125636.4
GHA,2022,27.493,Derived using data on general government expenditure to GDP from IMF_WEO and the spliced GDP,614336.3,168899.5
GHA,2023,19.55147,Derived using data on general government expenditure to GDP from IMF_FPP and the spliced GDP,841632.9,164551.6
GHA,2024,21.635,Derived using data on general government expenditure to GDP from IMF_WEO_forecast and the spliced GDP,1108157,239749.7
GHA,2025,21.108,Derived using data on general government expenditure to GDP from IMF_WEO_forecast and the spliced GDP,1285446,271331.9
GHA,2026,21.142,Derived using data on general government expenditure to GDP from IMF_WEO_forecast and the spliced GDP,1455385,307697.5
GHA,2027,20.806,Derived using data on general government expenditure to GDP from IMF_WEO_forecast and the spliced GDP,1648957,343081.9
GHA,2028,20.825,Derived using data on general government expenditure to GDP from IMF_WEO_forecast and the spliced GDP,1863698,388115.2
GHA,2029,21.104,Derived using data on general government expenditure to GDP from IMF_WEO_forecast and the spliced GDP,2104421,444117
GIN,1990,18.717,Derived using data on general government expenditure to GDP from IMF_WEO and the spliced GDP,2578486,482615.3
GIN,1991,16.292,Derived using data on general government expenditure to GDP from IMF_WEO and the spliced GDP,3110758,506804.7
GIN,1992,13.865,Derived using data on general government expenditure to GDP from IMF_WEO and the spliced GDP,4010089,555998.8
GIN,1993,13.296,Derived using data on general government expenditure to GDP from IMF_WEO and the spliced GDP,4225775,561858.9
GIN,1994,12.628,Derived using data on general government expenditure to GDP from IMF_WEO and the spliced GDP,4525557,571487.4
GIN,1995,12.697,Derived using data on general government expenditure to GDP from IMF_WEO and the spliced GDP,5214978,662145.7
GIN,1996,11.979,Derived using data on general government expenditure to GDP from IMF_WEO and the spliced GDP,5526408,662008.4
GIN,1997,12.724,Derived using data on general government expenditure to GDP from IMF_WEO and the spliced GDP,5886898,749048.9
GIN,1998,10.595,Derived using data on general government expenditure to GDP from IMF_WEO and the spliced GDP,6068046,642909.5
GIN,1999,11.622,Derived using data on general government expenditure to GDP from IMF_WEO and the spliced GDP,6592122,766136.4
GIN,2000,12.657,Derived using data on general government expenditure to GDP from IMF_WEO and the spliced GDP,7458153,943978.4
GIN,2001,15.003,Derived using data on general government expenditure to GDP from IMF_WEO and the spliced GDP,7948832,1192563
GIN,2002,14.563,Derived using data on general government expenditure to GDP from IMF_WEO and the spliced GDP,8060552,1173858
GIN,2003,14.771,Derived using data on general government expenditure to GDP from IMF_WEO and the spliced GDP,9459699,1397292
GIN,2004,13.019,Derived using data on general government expenditure to GDP from IMF_WEO and the spliced GDP,1.13e+07,1468898
GIN,2005,11.009,Derived using data on general government expenditure to GDP from IMF_WEO and the spliced GDP,1.48e+07,1630142
GIN,2006,13.215,Derived using data on general government expenditure to GDP from IMF_WEO and the spliced GDP,2.17e+07,2871332
GIN,2007,8.674,Derived using data on general government expenditure to GDP from IMF_WEO and the spliced GDP,2.64e+07,2287328
GIN,2008,10.085,Derived using data on general government expenditure to GDP from IMF_WEO and the spliced GDP,3.20e+07,3231940
GIN,2009,16.25,Derived using data on general government expenditure to GDP from IMF_WEO and the spliced GDP,3.22e+07,5240368
GIN,2010,20.511,Derived using data on general government expenditure to GDP from IMF_WEO and the spliced GDP,3.92e+07,8049223
GIN,2011,16.041,Derived using data on general government expenditure to GDP from IMF_WEO and the spliced GDP,4.52e+07,7246627
GIN,2012,20.041,Derived using data on general government expenditure to GDP from IMF_WEO and the spliced GDP,5.34e+07,1.07e+07
GIN,2013,18.639,Derived using data on general government expenditure to GDP from IMF_WEO and the spliced GDP,5.79e+07,1.08e+07
GIN,2014,20.208,Derived using data on general government expenditure to GDP from IMF_WEO and the spliced GDP,6.16e+07,1.24e+07
GIN,2015,21.702,Derived using data on general government expenditure to GDP from IMF_WEO and the spliced GDP,6.58e+07,1.43e+07
GIN,2016,16.136,Derived using data on general government expenditure to GDP from IMF_WEO and the spliced GDP,7.71e+07,1.24e+07
GIN,2017,17.346,Derived using data on general government expenditure to GDP from IMF_WEO and the spliced GDP,9.38e+07,1.63e+07
GIN,2018,16.034,Derived using data on general government expenditure to GDP from IMF_WEO and the spliced GDP,1.07e+08,1.71e+07
GIN,2019,14.978,Derived using data on general government expenditure to GDP from IMF_WEO and the spliced GDP,1.23e+08,1.85e+07
GIN,2020,17.131,Derived using data on general government expenditure to GDP from IMF_WEO and the spliced GDP,1.35e+08,2.31e+07
GIN,2021,15.168,Derived using data on general government expenditure to GDP from IMF_WEO and the spliced GDP,1.59e+08,2.42e+07
GIN,2022,14.535,Derived using data on general government expenditure to GDP from IMF_WEO and the spliced GDP,1.70e+08,2.48e+07
GIN,2023,15.96995,Derived using data on general government expenditure to GDP from IMF_FPP and the spliced GDP,1.96e+08,3.13e+07
GIN,2024,16.747,Derived using data on general government expenditure to GDP from IMF_WEO_forecast and the spliced GDP,2.14e+08,3.58e+07
GIN,2025,16.117,Derived using data on general government expenditure to GDP from IMF_WEO_forecast and the spliced GDP,2.49e+08,4.01e+07
GIN,2026,16.444,Derived using data on general government expenditure to GDP from IMF_WEO_forecast and the spliced GDP,2.87e+08,4.71e+07
GIN,2027,16.573,Derived using data on general government expenditure to GDP from IMF_WEO_forecast and the spliced GDP,3.28e+08,5.44e+07
GIN,2028,16.568,Derived using data on general government expenditure to GDP from IMF_WEO_forecast and the spliced GDP,3.75e+08,6.21e+07
GIN,2029,16.702,Derived using data on general government expenditure to GDP from IMF_WEO_forecast and the spliced GDP,4.24e+08,7.09e+07
GMB,2000,9.538,Derived using data on general government expenditure to GDP from IMF_WEO and the spliced GDP,16638.56,1586.986
GMB,2001,9.681,Derived using data on general government expenditure to GDP from IMF_WEO and the spliced GDP,17921.39,1734.97
GMB,2002,8.595,Derived using data on general government expenditure to GDP from IMF_WEO and the spliced GDP,19140.75,1645.147
GMB,2003,9.302,Derived using data on general government expenditure to GDP from IMF_WEO and the spliced GDP,23093.31,2148.14
GMB,2004,12.377,Derived using data on general government expenditure to GDP from IMF_WEO and the spliced GDP,28885.96,3575.215
GMB,2005,12.947,Derived using data on general government expenditure to GDP from IMF_WEO and the spliced GDP,29367,3802.146
GMB,2006,14.021,Derived using data on general government expenditure to GDP from IMF_WEO and the spliced GDP,29584.43,4148.033
GMB,2007,11.194,Derived using data on general government expenditure to GDP from IMF_WEO and the spliced GDP,31830.61,3563.118
GMB,2008,11.551,Derived using data on general government expenditure to GDP from IMF_WEO and the spliced GDP,34659.28,4003.493
GMB,2009,14.353,Derived using data on general government expenditure to GDP from IMF_WEO and the spliced GDP,38638.12,5545.729
GMB,2010,14.555,Derived using data on general government expenditure to GDP from IMF_WEO and the spliced GDP,43230.71,6292.229
GMB,2011,16.544,Derived using data on general government expenditure to GDP from IMF_WEO and the spliced GDP,41531.71,6871.007
GMB,2012,19.119,Derived using data on general government expenditure to GDP from IMF_WEO and the spliced GDP,45389.3,8677.979
GMB,2013,17.179,Derived using data on general government expenditure to GDP from IMF_WEO and the spliced GDP,49463.6,8497.353
GMB,2014,18.982,Derived using data on general government expenditure to GDP from IMF_WEO and the spliced GDP,51309.1,9739.494
GMB,2015,19.578,Derived using data on general government expenditure to GDP from IMF_WEO and the spliced GDP,58581.1,11469.01
GMB,2016,19.372,Derived using data on general government expenditure to GDP from IMF_WEO and the spliced GDP,64389.9,12473.61
GMB,2017,23.622,Derived using data on general government expenditure to GDP from IMF_WEO and the spliced GDP,70142.2,16568.99
GMB,2018,19.008,Derived using data on general government expenditure to GDP from IMF_WEO and the spliced GDP,80301.8,15263.76
GMB,2019,23.935,Derived using data on general government expenditure to GDP from IMF_WEO and the spliced GDP,90793.8,21731.49
GMB,2020,25.348,Derived using data on general government expenditure to GDP from IMF_WEO and the spliced GDP,93329.8,23657.24
GMB,2021,21.496,Derived using data on general government expenditure to GDP from IMF_WEO and the spliced GDP,105487,22675.49
GMB,2022,22.318,Derived using data on general government expenditure to GDP from IMF_WEO and the spliced GDP,121093.2,27025.58
GMB,2023,23.644,Derived using data on general government expenditure to GDP from IMF_WEO_forecast and the spliced GDP,146701.9,34686.2
GMB,2024,22.804,Derived using data on general government expenditure to GDP from IMF_WEO_forecast and the spliced GDP,163822,37357.96
GMB,2025,19.543,Derived using data on general government expenditure to GDP from IMF_WEO_forecast and the spliced GDP,186237.4,36396.38
GMB,2026,19.482,Derived using data on general government expenditure to GDP from IMF_WEO_forecast and the spliced GDP,205577.8,40050.66
GMB,2027,19.085,Derived using data on general government expenditure to GDP from IMF_WEO_forecast and the spliced GDP,224332.6,42813.88
GMB,2028,19.018,Derived using data on general government expenditure to GDP from IMF_WEO_forecast and the spliced GDP,245408.6,46671.81
GMB,2029,19.789,Derived using data on general government expenditure to GDP from IMF_WEO_forecast and the spliced GDP,269996.6,53429.62
GNB,1991,9.186,Derived using data on general government expenditure to GDP from IMF_WEO and the spliced GDP,41593.77,3820.804
GNB,1992,10.146,Derived using data on general government expenditure to GDP from IMF_WEO and the spliced GDP,69376.73,7038.963
GNB,1993,13.101,Derived using data on general government expenditure to GDP from IMF_WEO and the spliced GDP,105583.8,13832.54
GNB,1994,18.447,Derived using data on general government expenditure to GDP from IMF_WEO and the spliced GDP,115801.4,21361.89
GNB,1995,8.137,Derived using data on general government expenditure to GDP from IMF_WEO and the spliced GDP,222374.9,18094.64
GNB,1996,8.926,Derived using data on general government expenditure to GDP from IMF_WEO and the spliced GDP,217407,19405.75
GNB,1997,12.737,Derived using data on general government expenditure to GDP from IMF_WEO and the spliced GDP,240723,30660.88
GNB,1998,8.719,Derived using data on general government expenditure to GDP from IMF_WEO and the spliced GDP,221641.3,19324.9
GNB,1999,12.139,Derived using data on general government expenditure to GDP from IMF_WEO and the spliced GDP,249890,30334.15
GNB,2000,23.514,Derived using data on general government expenditure to GDP from IMF_WEO and the spliced GDP,258220,60717.85
GNB,2001,19.075,Derived using data on general government expenditure to GDP from IMF_WEO and the spliced GDP,278627,53148.1
GNB,2002,14.055,Derived using data on general government expenditure to GDP from IMF_WEO and the spliced GDP,284549.7,39993.46
GNB,2003,17.032,Derived using data on general government expenditure to GDP from IMF_WEO and the spliced GDP,276878,47157.86
GNB,2004,22.973,Derived using data on general government expenditure to GDP from IMF_WEO and the spliced GDP,280577,64456.95
GNB,2005,20.167,Derived using data on general government expenditure to GDP from IMF_WEO and the spliced GDP,309516,62420.09
GNB,2006,19.807,Derived using data on general government expenditure to GDP from IMF_WEO and the spliced GDP,309467,61296.13
GNB,2007,23.689,Derived using data on general government expenditure to GDP from IMF_WEO and the spliced GDP,333565,79018.21
GNB,2008,21.755,Derived using data on general government expenditure to GDP from IMF_WEO and the spliced GDP,387197,84234.7
GNB,2009,20.607,Derived using data on general government expenditure to GDP from IMF_WEO and the spliced GDP,390402.6,80450.27
GNB,2010,18.549,Derived using data on general government expenditure to GDP from IMF_WEO and the spliced GDP,420515,78001.33
GNB,2011,17.313,Derived using data on general government expenditure to GDP from IMF_WEO and the spliced GDP,518287.6,89731.13
GNB,2012,12.974,Derived using data on general government expenditure to GDP from IMF_WEO and the spliced GDP,505078.2,65528.85
GNB,2013,12.416,Derived using data on general government expenditure to GDP from IMF_WEO and the spliced GDP,516662.3,64148.79
GNB,2014,22.959,Derived using data on general government expenditure to GDP from IMF_WEO and the spliced GDP,520872.4,119587.1
GNB,2015,21.503,Derived using data on general government expenditure to GDP from IMF_WEO and the spliced GDP,619725.7,133259.6
GNB,2016,20.516,Derived using data on general government expenditure to GDP from IMF_WEO and the spliced GDP,698684.5,143342.1
GNB,2017,18.108,Derived using data on general government expenditure to GDP from IMF_WEO and the spliced GDP,783989.4,141964.8
GNB,2018,19.476,Derived using data on general government expenditure to GDP from IMF_WEO and the spliced GDP,792885.1,154422.3
GNB,2019,18.797,Derived using data on general government expenditure to GDP from IMF_WEO and the spliced GDP,799961.8,150368.8
GNB,2020,25.034,Derived using data on general government expenditure to GDP from IMF_WEO and the spliced GDP,803841.6,201233.7
GNB,2021,25.004,Derived using data on general government expenditure to GDP from IMF_WEO and the spliced GDP,876729.1,219217.3
GNB,2022,21.27549,Derived using data on general government expenditure to GDP from IMF_FPP and the spliced GDP,984003.9,209351.7
GNB,2023,21.89143,Derived using data on general government expenditure to GDP from IMF_FPP and the spliced GDP,1116951,244516.5
GNB,2024,19.579,Derived using data on general government expenditure to GDP from IMF_WEO_forecast and the spliced GDP,1185072,232025.2
GNB,2025,18.516,Derived using data on general government expenditure to GDP from IMF_WEO_forecast and the spliced GDP,1279166,236850.4
GNB,2026,18.58,Derived using data on general government expenditure to GDP from IMF_WEO_forecast and the spliced GDP,1380732,256540
GNB,2027,18.859,Derived using data on general government expenditure to GDP from IMF_WEO_forecast and the spliced GDP,1490363,281067.5
GNB,2028,18.918,Derived using data on general government expenditure to GDP from IMF_WEO_forecast and the spliced GDP,1601037,302884.2
GNB,2029,19.005,Derived using data on general government expenditure to GDP from IMF_WEO_forecast and the spliced GDP,1719930,326872.7
GNQ,1980,248.537,Derived using data on general government expenditure to GDP from IMF_WEO and the spliced GDP,11758.75,29224.83
GNQ,1981,206.979,Derived using data on general government expenditure to GDP from IMF_WEO and the spliced GDP,14233.43,29460.22
GNQ,1982,221.296,Derived using data on general government expenditure to GDP from IMF_WEO and the spliced GDP,20426.34,45202.67
GNQ,1983,199.411,Derived using data on general government expenditure to GDP from IMF_WEO and the spliced GDP,26757.02,53356.43
GNQ,1984,158.032,Derived using data on general government expenditure to GDP from IMF_WEO and the spliced GDP,30807.76,48686.12
GNQ,1985,115.36,Derived using data on general government expenditure to GDP from IMF_WEO and the spliced GDP,39665.57,45758.2
GNQ,1986,118.986,Derived using data on general government expenditure to GDP from IMF_WEO and the spliced GDP,38767.37,46127.74
GNQ,1987,183,Derived using data on general government expenditure to GDP from IMF_WEO and the spliced GDP,40973.27,74981.08
GNQ,1988,227.947,Derived using data on general government expenditure to GDP from IMF_WEO and the spliced GDP,44544.18,101537.1
GNQ,1989,116.797,Derived using data on general government expenditure to GDP from IMF_WEO and the spliced GDP,44031.52,51427.49
GNQ,1990,212.931,Derived using data on general government expenditure to GDP from IMF_WEO and the spliced GDP,46212.41,98400.55
GNQ,1991,284.516,Derived using data on general government expenditure to GDP from IMF_WEO and the spliced GDP,48378.71,137645.2
GNQ,1992,594.77,Derived using data on general government expenditure to GDP from IMF_WEO and the spliced GDP,53590.18,318738.3
GNQ,1993,256.307,Derived using data on general government expenditure to GDP from IMF_WEO and the spliced GDP,56566.04,144982.7
GNQ,1994,509.844,Derived using data on general government expenditure to GDP from IMF_WEO and the spliced GDP,91674.53,467397.1
GNQ,1995,141.501,Derived using data on general government expenditure to GDP from IMF_WEO and the spliced GDP,107480.6,152086.1
GNQ,1996,22.943,Derived using data on general government expenditure to GDP from IMF_WEO and the spliced GDP,174029,39927.48
GNQ,1997,14.753,Derived using data on general government expenditure to GDP from IMF_WEO and the spliced GDP,381502.8,56283.1
GNQ,1998,35.087,Derived using data on general government expenditure to GDP from IMF_WEO and the spliced GDP,323318.6,113442.8
GNQ,1999,18.686,Derived using data on general government expenditure to GDP from IMF_WEO and the spliced GDP,564653.9,105511.2
GNQ,2000,22.645,Derived using data on general government expenditure to GDP from IMF_WEO and the spliced GDP,1075668,243584.9
GNQ,2001,13.476,Derived using data on general government expenditure to GDP from IMF_WEO and the spliced GDP,1618330,218086.2
GNQ,2002,11.255,Derived using data on general government expenditure to GDP from IMF_WEO and the spliced GDP,1893467,213109.7
GNQ,2003,13.908,Derived using data on general government expenditure to GDP from IMF_WEO and the spliced GDP,2149230,298914.9
