ISO3,year,govdef_GDP,nGDP,govdef,source
OMN,2008,14.656,26839.89,3933.654,Derived using data on general government deficit to GDP and central government and the spliced GDP.
OMN,2009,-.271,21322.11,-57.78291,Derived using data on general government deficit to GDP and central government and the spliced GDP.
OMN,2010,4.946,24990.02,1236.006,Derived using data on general government deficit to GDP and central government and the spliced GDP.
OMN,2011,8.239,29797.76,2455.037,Derived using data on general government deficit to GDP and central government and the spliced GDP.
OMN,2012,4.073,33608.68,1368.881,Derived using data on general government deficit to GDP and central government and the spliced GDP.
OMN,2013,-.2726738,34580.44,-94.29182,Derived using data on general government deficit to GDP and central government and the spliced GDP.
OMN,2014,-3.414063,35642.81,-1216.868,Derived using data on general government deficit to GDP and central government and the spliced GDP.
OMN,2015,-17.47675,30264.33,-5289.221,Derived using data on general government deficit to GDP and central government and the spliced GDP.
OMN,2016,-19.04514,28887.04,-5501.579,Derived using data on general government deficit to GDP and central government and the spliced GDP.
OMN,2017,-11.72365,31089.35,-3644.806,Derived using data on general government deficit to GDP and central government and the spliced GDP.
OMN,2018,-5.879604,35184.03,-2068.682,Derived using data on general government deficit to GDP and central government and the spliced GDP.
OMN,2019,-6.081903,33859.43,-2059.298,Derived using data on general government deficit to GDP and central government and the spliced GDP.
OMN,2020,-15.83134,29187.16,-4620.719,Derived using data on general government deficit to GDP and central government and the spliced GDP.
OMN,2021,-2.228855,33576.04,-748.3613,Derived using data on general government deficit to GDP and central government and the spliced GDP.
OMN,2022,10.325,42238.4,4361.115,Derived using data on general government deficit to GDP and central government and the spliced GDP.
OMN,2023,6.689548,40716.9,2723.776,Derived using data on general government deficit to GDP and central government and the spliced GDP.
OMN,2024,5.015,41086.01,2060.463,Derived using data on general government deficit to GDP and central government and the spliced GDP.
OMN,2025,2.475,41576.61,1029.021,Derived using data on general government deficit to GDP and central government and the spliced GDP.
OMN,2026,3.295,43399.11,1430.001,Derived using data on general government deficit to GDP and central government and the spliced GDP.
OMN,2027,3.412,45305.16,1545.812,Derived using data on general government deficit to GDP and central government and the spliced GDP.
OMN,2028,3.519,47274.36,1663.585,Derived using data on general government deficit to GDP and central government and the spliced GDP.
OMN,2029,3.482,49545.69,1725.181,Derived using data on general government deficit to GDP and central government and the spliced GDP.
PAK,1950,-1.2351,20437.87,-252.4282,Derived using data on general government deficit to GDP and central government and the spliced GDP.
PAK,1951,.6328897,22388.5,141.6945,Derived using data on general government deficit to GDP and central government and the spliced GDP.
PAK,1952,-.7348599,21580.36,-158.5854,Derived using data on general government deficit to GDP and central government and the spliced GDP.
PAK,1953,-2.66392,21545.54,-573.9558,Derived using data on general government deficit to GDP and central government and the spliced GDP.
PAK,1954,-3.17877,20931.9,-665.377,Derived using data on general government deficit to GDP and central government and the spliced GDP.
PAK,1955,-1.99604,22448.97,-448.0903,Derived using data on general government deficit to GDP and central government and the spliced GDP.
PAK,1956,-2.36354,26628.75,-629.381,Derived using data on general government deficit to GDP and central government and the spliced GDP.
PAK,1957,-2.20669,28218.17,-622.6877,Derived using data on general government deficit to GDP and central government and the spliced GDP.
PAK,1958,-4.19893,27803.19,-1167.437,Derived using data on general government deficit to GDP and central government and the spliced GDP.
PAK,1959,-3.70856,31386.41,-1163.984,Derived using data on general government deficit to GDP and central government and the spliced GDP.
PAK,1960,-3.82643,33073.41,-1265.531,Derived using data on general government deficit to GDP and central government and the spliced GDP.
PAK,1961,-4.5964,36331.85,-1669.957,Derived using data on general government deficit to GDP and central government and the spliced GDP.
PAK,1962,-3.38634,38021.27,-1287.53,Derived using data on general government deficit to GDP and central government and the spliced GDP.
PAK,1963,-6.55445,38169.91,-2501.827,Derived using data on general government deficit to GDP and central government and the spliced GDP.
PAK,1964,-4.8925,41428.73,-2026.901,Derived using data on general government deficit to GDP and central government and the spliced GDP.
PAK,1965,-3.28447,45473.59,-1493.566,Derived using data on general government deficit to GDP and central government and the spliced GDP.
PAK,1966,-4.484509,51455.59,-2307.531,Derived using data on general government deficit to GDP and central government and the spliced GDP.
PAK,1967,-4.2727,54764.65,-2339.929,Derived using data on general government deficit to GDP and central government and the spliced GDP.
PAK,1968,-5.562412,57593.97,-3203.614,Derived using data on general government deficit to GDP and central government and the spliced GDP.
PAK,1969,-7.076227,61354.31,-4341.57,Derived using data on general government deficit to GDP and central government and the spliced GDP.
PAK,1970,-10.77228,62567.85,-6739.982,Derived using data on general government deficit to GDP and central government and the spliced GDP.
PAK,1971,-7.4457,66551.15,-4955.199,Derived using data on general government deficit to GDP and central government and the spliced GDP.
PAK,1972,-3.1571,71637.7,-2261.674,Derived using data on general government deficit to GDP and central government and the spliced GDP.
PAK,1973,-3.991119,88434.37,-3529.521,Derived using data on general government deficit to GDP and central government and the spliced GDP.
PAK,1974,-4.4487,115439.5,-5135.558,Derived using data on general government deficit to GDP and central government and the spliced GDP.
PAK,1975,-8.9691,145682.4,-13066.4,Derived using data on general government deficit to GDP and central government and the spliced GDP.
PAK,1976,-9.053801,170815.2,-15465.26,Derived using data on general government deficit to GDP and central government and the spliced GDP.
PAK,1977,-8.736601,196213.9,-17142.43,Derived using data on general government deficit to GDP and central government and the spliced GDP.
PAK,1978,-12.359,231049.4,-28555.39,Derived using data on general government deficit to GDP and central government and the spliced GDP.
PAK,1979,-11.6239,255396,-29686.97,Derived using data on general government deficit to GDP and central government and the spliced GDP.
PAK,1980,-5.3237,306843.3,-16335.42,Derived using data on general government deficit to GDP and central government and the spliced GDP.
PAK,1981,-5.8333,364518.6,-21263.46,Derived using data on general government deficit to GDP and central government and the spliced GDP.
PAK,1982,-8.241701,424743.6,-35006.1,Derived using data on general government deficit to GDP and central government and the spliced GDP.
PAK,1983,-7.5476,477454.1,-36036.33,Derived using data on general government deficit to GDP and central government and the spliced GDP.
PAK,1984,-8.8983,550064.1,-48946.35,Derived using data on general government deficit to GDP and central government and the spliced GDP.
PAK,1985,-10.6019,618664.5,-65590.2,Derived using data on general government deficit to GDP and central government and the spliced GDP.
PAK,1986,-9.790201,674188.2,-66004.38,Derived using data on general government deficit to GDP and central government and the spliced GDP.
PAK,1987,-11.7037,750115.8,-87791.31,Derived using data on general government deficit to GDP and central government and the spliced GDP.
PAK,1988,-9.3507,884958.2,-82749.79,Derived using data on general government deficit to GDP and central government and the spliced GDP.
PAK,1989,-7.009298,1008592,-70695.24,Derived using data on general government deficit to GDP and central government and the spliced GDP.
PAK,1990,-5.882401,1121537,-65973.3,Derived using data on general government deficit to GDP and central government and the spliced GDP.
PAK,1991,-5.278799,1332207,-70324.55,Derived using data on general government deficit to GDP and central government and the spliced GDP.
PAK,1992,-6.2162,1579172,-98164.46,Derived using data on general government deficit to GDP and central government and the spliced GDP.
PAK,1993,-5.526,1746414,-96506.82,Derived using data on general government deficit to GDP and central government and the spliced GDP.
PAK,1994,-3.627,2045505,-74190.48,Derived using data on general government deficit to GDP and central government and the spliced GDP.
PAK,1995,-3.898,2444907,-95302.45,Derived using data on general government deficit to GDP and central government and the spliced GDP.
PAK,1996,-4.333,2903987,-125829.8,Derived using data on general government deficit to GDP and central government and the spliced GDP.
PAK,1997,-3.865,3476823,-134379.2,Derived using data on general government deficit to GDP and central government and the spliced GDP.
PAK,1998,-4.462,4007635,-178820.7,Derived using data on general government deficit to GDP and central government and the spliced GDP.
PAK,1999,-3.069,4597220,-141088.7,Derived using data on general government deficit to GDP and central government and the spliced GDP.
PAK,2000,-3.212,5147095,-165324.7,Derived using data on general government deficit to GDP and central government and the spliced GDP.
PAK,2001,-2.455,5655818,-138850.3,Derived using data on general government deficit to GDP and central government and the spliced GDP.
PAK,2002,-2.637,6030117,-159014.2,Derived using data on general government deficit to GDP and central government and the spliced GDP.
PAK,2003,-.118,6581623,-7766.315,Derived using data on general government deficit to GDP and central government and the spliced GDP.
PAK,2004,-1.291,7611678,-98266.77,Derived using data on general government deficit to GDP and central government and the spliced GDP.
PAK,2005,-2.287,8619232,-197121.8,Derived using data on general government deficit to GDP and central government and the spliced GDP.
PAK,2006,-2.786,9689071,-269937.5,Derived using data on general government deficit to GDP and central government and the spliced GDP.
PAK,2007,-4.234,1.12e+07,-472736,Derived using data on general government deficit to GDP and central government and the spliced GDP.
PAK,2008,-5.938,1.26e+07,-750987,Derived using data on general government deficit to GDP and central government and the spliced GDP.
PAK,2009,-4.531,1.47e+07,-666315.2,Derived using data on general government deficit to GDP and central government and the spliced GDP.
PAK,2010,-5.415,1.65e+07,-893856.9,Derived using data on general government deficit to GDP and central government and the spliced GDP.
PAK,2011,-6.234,1.97e+07,-1230033,Derived using data on general government deficit to GDP and central government and the spliced GDP.
PAK,2012,-7.743,2.23e+07,-1730146,Derived using data on general government deficit to GDP and central government and the spliced GDP.
PAK,2013,-7.481,2.50e+07,-1873405,Derived using data on general government deficit to GDP and central government and the spliced GDP.
PAK,2014,-4.369,2.80e+07,-1221259,Derived using data on general government deficit to GDP and central government and the spliced GDP.
PAK,2015,-4.739,3.04e+07,-1441882,Derived using data on general government deficit to GDP and central government and the spliced GDP.
PAK,2016,-3.923,3.27e+07,-1283804,Derived using data on general government deficit to GDP and central government and the spliced GDP.
PAK,2017,-5.171,3.56e+07,-1838436,Derived using data on general government deficit to GDP and central government and the spliced GDP.
PAK,2018,-5.673,3.92e+07,-2223238,Derived using data on general government deficit to GDP and central government and the spliced GDP.
PAK,2019,-7.789,4.38e+07,-3411458,Derived using data on general government deficit to GDP and central government and the spliced GDP.
PAK,2020,-7.032,4.75e+07,-3343042,Derived using data on general government deficit to GDP and central government and the spliced GDP.
PAK,2021,-6.041,5.58e+07,-3373066,Derived using data on general government deficit to GDP and central government and the spliced GDP.
PAK,2022,-7.838,6.66e+07,-5223218,Derived using data on general government deficit to GDP and central government and the spliced GDP.
PAK,2023,-7.715,8.41e+07,-6485905,Derived using data on general government deficit to GDP and central government and the spliced GDP.
PAK,2024,-6.747,1.06e+08,-7132655,Derived using data on general government deficit to GDP and central government and the spliced GDP.
PAK,2025,-6.037,1.14e+08,-6901258,Derived using data on general government deficit to GDP and central government and the spliced GDP.
PAK,2026,-4.662,1.29e+08,-5993105,Derived using data on general government deficit to GDP and central government and the spliced GDP.
PAK,2027,-3.573,1.43e+08,-5101286,Derived using data on general government deficit to GDP and central government and the spliced GDP.
PAK,2028,-3.005,1.59e+08,-4777573,Derived using data on general government deficit to GDP and central government and the spliced GDP.
PAK,2029,-2.822,1.77e+08,-4991758,Derived using data on general government deficit to GDP and central government and the spliced GDP.
PAN,1946,-3.493449,222.9296,-7.787931,Derived using data on general government deficit to GDP and central government and the spliced GDP.
PAN,1947,-1.937984,251.1608,-4.867458,Derived using data on general government deficit to GDP and central government and the spliced GDP.
PAN,1948,-1.167315,250.1873,-2.920476,Derived using data on general government deficit to GDP and central government and the spliced GDP.
PAN,1949,-.3846149,253.1078,-.9734905,Derived using data on general government deficit to GDP and central government and the spliced GDP.
PAN,1950,-2.33463,250.1873,-5.840949,Derived using data on general government deficit to GDP and central government and the spliced GDP.
PAN,1951,-.757576,256.9097,-1.946286,Derived using data on general government deficit to GDP and central government and the spliced GDP.
PAN,1952,-1.086957,315.0164,-3.424093,Derived using data on general government deficit to GDP and central government and the spliced GDP.
PAN,1953,-.5460005,333.8489,-1.822817,Derived using data on general government deficit to GDP and central government and the spliced GDP.
PAN,1954,-.3257332,350.6273,-1.142109,Derived using data on general government deficit to GDP and central government and the spliced GDP.
PAN,1955,-.6024094,378.3622,-2.279289,Derived using data on general government deficit to GDP and central government and the spliced GDP.
PAN,1956,-3.6888,396.5101,-14.62646,Derived using data on general government deficit to GDP and central government and the spliced GDP.
PAN,1957,-.8877001,436.8003,-3.877476,Derived using data on general government deficit to GDP and central government and the spliced GDP.
PAN,1958,-1.623,435.5447,-7.068891,Derived using data on general government deficit to GDP and central government and the spliced GDP.
PAN,1959,-3.787099,460.769,-17.44978,Derived using data on general government deficit to GDP and central government and the spliced GDP.
PAN,1960,-3.0529,474.5793,-14.48843,Derived using data on general government deficit to GDP and central government and the spliced GDP.
PAN,1961,-5.4526,529.2509,-28.85793,Derived using data on general government deficit to GDP and central government and the spliced GDP.
PAN,1962,-3.0099,576.1608,-17.34186,Derived using data on general government deficit to GDP and central government and the spliced GDP.
PAN,1963,-6.7084,638.5934,-42.8394,Derived using data on general government deficit to GDP and central government and the spliced GDP.
PAN,1964,-2.5096,685.7318,-17.20912,Derived using data on general government deficit to GDP and central government and the spliced GDP.
PAN,1965,-1.1703,753.1866,-8.814539,Derived using data on general government deficit to GDP and central government and the spliced GDP.
PAN,1966,-1.1764,820.6411,-9.654023,Derived using data on general government deficit to GDP and central government and the spliced GDP.
PAN,1967,-1.9749,913.8909,-18.04843,Derived using data on general government deficit to GDP and central government and the spliced GDP.
PAN,1968,-1.5049,983.1716,-14.79575,Derived using data on general government deficit to GDP and central government and the spliced GDP.
PAN,1969,-7.5559,1079.046,-81.53166,Derived using data on general government deficit to GDP and central government and the spliced GDP.
PAN,1970,-8.023001,1165.333,-93.49471,Derived using data on general government deficit to GDP and central government and the spliced GDP.
PAN,1971,-.5108004,1314.856,-6.716287,Derived using data on general government deficit to GDP and central government and the spliced GDP.
PAN,1972,-1.1702,1444.77,-16.90671,Derived using data on general government deficit to GDP and central government and the spliced GDP.
PAN,1973,-.0127001,1652.542,-.2098742,Derived using data on general government deficit to GDP and central government and the spliced GDP.
PAN,1974,-.6001997,1888.636,-11.33559,Derived using data on general government deficit to GDP and central government and the spliced GDP.
PAN,1975,-.7391996,2115.327,-15.63649,Derived using data on general government deficit to GDP and central government and the spliced GDP.
PAN,1976,-2.6505,2246.618,-59.54662,Derived using data on general government deficit to GDP and central government and the spliced GDP.
PAN,1977,-1.612299,2382.036,-38.40555,Derived using data on general government deficit to GDP and central government and the spliced GDP.
PAN,1978,-5.668842,2824.182,-160.0984,Derived using data on general government deficit to GDP and central government and the spliced GDP.
PAN,1979,-13.21429,3232.501,-427.152,Derived using data on general government deficit to GDP and central government and the spliced GDP.
PAN,1980,-5.535263,4119.43,-228.0213,Derived using data on general government deficit to GDP and central government and the spliced GDP.
PAN,1981,-7.529654,4639.007,-349.3012,Derived using data on general government deficit to GDP and central government and the spliced GDP.
PAN,1982,-13.259,4911.753,-651.2493,Derived using data on general government deficit to GDP and central government and the spliced GDP.
PAN,1983,-7.615498,5160.444,-392.9935,Derived using data on general government deficit to GDP and central government and the spliced GDP.
PAN,1984,-7.559502,5455.502,-412.4088,Derived using data on general government deficit to GDP and central government and the spliced GDP.
PAN,1985,-2.569599,5817.498,-149.4864,Derived using data on general government deficit to GDP and central government and the spliced GDP.
PAN,1986,-.9990997,6146.49,-61.40956,Derived using data on general government deficit to GDP and central government and the spliced GDP.
PAN,1987,-1.697899,6338.586,-107.6228,Derived using data on general government deficit to GDP and central government and the spliced GDP.
PAN,1988,-13.5213,5664.681,-765.9386,Derived using data on general government deficit to GDP and central government and the spliced GDP.
PAN,1989,-13.5891,5679.789,-771.8322,Derived using data on general government deficit to GDP and central government and the spliced GDP.
PAN,1990,-3.654697,6174.497,-225.6592,Derived using data on general government deficit to GDP and central government and the spliced GDP.
PAN,1991,-.5991001,6789.366,-40.6751,Derived using data on general government deficit to GDP and central government and the spliced GDP.
PAN,1992,-2.622002,7718.004,-202.3662,Derived using data on general government deficit to GDP and central government and the spliced GDP.
PAN,1993,-9.398899,8428.399,-792.1768,Derived using data on general government deficit to GDP and central government and the spliced GDP.
PAN,1994,2.099,8987.604,188.6498,Derived using data on general government deficit to GDP and central government and the spliced GDP.
PAN,1995,1.983,9187.719,182.1925,Derived using data on general government deficit to GDP and central government and the spliced GDP.
PAN,1996,2.191,9472.435,207.541,Derived using data on general government deficit to GDP and central government and the spliced GDP.
PAN,1997,1.095,10246.72,112.2016,Derived using data on general government deficit to GDP and central government and the spliced GDP.
PAN,1998,-1.155,11108.7,-128.3055,Derived using data on general government deficit to GDP and central government and the spliced GDP.
PAN,1999,-.62,11641.05,-72.17452,Derived using data on general government deficit to GDP and central government and the spliced GDP.
PAN,2000,2.094,11808,247.2596,Derived using data on general government deficit to GDP and central government and the spliced GDP.
PAN,2001,-.379,11998.02,-45.47249,Derived using data on general government deficit to GDP and central government and the spliced GDP.
PAN,2002,-.932,12470.31,-116.2233,Derived using data on general government deficit to GDP and central government and the spliced GDP.
PAN,2003,-2.499,13141.77,-328.4128,Derived using data on general government deficit to GDP and central government and the spliced GDP.
PAN,2004,-4.882,14407.96,-703.3969,Derived using data on general government deficit to GDP and central government and the spliced GDP.
PAN,2005,-3.216,15714.09,-505.3653,Derived using data on general government deficit to GDP and central government and the spliced GDP.
PAN,2006,.51,17413.36,88.80815,Derived using data on general government deficit to GDP and central government and the spliced GDP.
PAN,2007,3.598,21295.98,766.2296,Derived using data on general government deficit to GDP and central government and the spliced GDP.
PAN,2008,.41,25237.81,103.475,Derived using data on general government deficit to GDP and central government and the spliced GDP.
PAN,2009,.016,27293.56,4.366971,Derived using data on general government deficit to GDP and central government and the spliced GDP.
PAN,2010,-2.03,29728.9,-603.4968,Derived using data on general government deficit to GDP and central government and the spliced GDP.
PAN,2011,-2.158,35140.37,-758.3291,Derived using data on general government deficit to GDP and central government and the spliced GDP.
PAN,2012,-1.466,41092.5,-602.416,Derived using data on general government deficit to GDP and central government and the spliced GDP.
PAN,2013,-2.41,46498.48,-1120.614,Derived using data on general government deficit to GDP and central government and the spliced GDP.
PAN,2014,-3.163,51070.93,-1615.373,Derived using data on general government deficit to GDP and central government and the spliced GDP.
PAN,2015,-2.254,55517.46,-1251.363,Derived using data on general government deficit to GDP and central government and the spliced GDP.
PAN,2016,-1.876,59627.62,-1118.614,Derived using data on general government deficit to GDP and central government and the spliced GDP.
PAN,2017,-1.881,64258.86,-1208.709,Derived using data on general government deficit to GDP and central government and the spliced GDP.
PAN,2018,-2.727,67294.2,-1835.113,Derived using data on general government deficit to GDP and central government and the spliced GDP.
PAN,2019,-2.924,69721.8,-2038.665,Derived using data on general government deficit to GDP and central government and the spliced GDP.
PAN,2020,-9.982,57086.8,-5698.405,Derived using data on general government deficit to GDP and central government and the spliced GDP.
PAN,2021,-6.416,67406.7,-4324.814,Derived using data on general government deficit to GDP and central government and the spliced GDP.
PAN,2022,-4.037,76522.52,-3089.214,Derived using data on general government deficit to GDP and central government and the spliced GDP.
PAN,2023,-2.986353,83382.4,-2490.093,Derived using data on general government deficit to GDP and central government and the spliced GDP.
PAN,2024,-4.26,86080.3,-3667.021,Derived using data on general government deficit to GDP and central government and the spliced GDP.
PAN,2025,-3.212,90400.73,-2903.671,Derived using data on general government deficit to GDP and central government and the spliced GDP.
PAN,2026,-2.189,95897.83,-2099.203,Derived using data on general government deficit to GDP and central government and the spliced GDP.
PAN,2027,-1.51,101728,-1536.093,Derived using data on general government deficit to GDP and central government and the spliced GDP.
PAN,2028,-1.57,107913,-1694.234,Derived using data on general government deficit to GDP and central government and the spliced GDP.
PAN,2029,-1.637,114474.5,-1873.947,Derived using data on general government deficit to GDP and central government and the spliced GDP.
PER,1942,-4.527027,2.96e-06,-1.34e-07,Derived using data on general government deficit to GDP and central government and the spliced GDP.
PER,1943,-2.37581,3.24e-06,-7.69e-08,Derived using data on general government deficit to GDP and central government and the spliced GDP.
PER,1944,-3.055628,3.82e-06,-1.17e-07,Derived using data on general government deficit to GDP and central government and the spliced GDP.
PER,1945,-2.356902,4.45e-06,-1.05e-07,Derived using data on general government deficit to GDP and central government and the spliced GDP.
PER,1946,-1.701001,5.28e-06,-8.99e-08,Derived using data on general government deficit to GDP and central government and the spliced GDP.
PER,1947,-.586854,6.81e-06,-3.99e-08,Derived using data on general government deficit to GDP and central government and the spliced GDP.
PER,1948,-.8464746,8.61e-06,-7.29e-08,Derived using data on general government deficit to GDP and central government and the spliced GDP.
PER,1949,.2625103,.0000122,3.19e-08,Derived using data on general government deficit to GDP and central government and the spliced GDP.
PER,1950,.0794697,.0000151,1.20e-08,Derived using data on general government deficit to GDP and central government and the spliced GDP.
PER,1951,.5728636,.0000187,1.07e-07,Derived using data on general government deficit to GDP and central government and the spliced GDP.
PER,1952,.0424528,.0000205,8.68e-09,Derived using data on general government deficit to GDP and central government and the spliced GDP.
PER,1953,-2.323144,.0000228,-5.30e-07,Derived using data on general government deficit to GDP and central government and the spliced GDP.
PER,1954,-.6133833,.0000256,-1.57e-07,Derived using data on general government deficit to GDP and central government and the spliced GDP.
PER,1955,.0574322,.0000281,1.62e-08,Derived using data on general government deficit to GDP and central government and the spliced GDP.
PER,1956,-.8939381,.0000314,-2.81e-07,Derived using data on general government deficit to GDP and central government and the spliced GDP.
PER,1957,-2.085874,.0000362,-7.55e-07,Derived using data on general government deficit to GDP and central government and the spliced GDP.
PER,1958,-2.40943,.0000388,-9.35e-07,Derived using data on general government deficit to GDP and central government and the spliced GDP.
PER,1959,-1.303798,.0000453,-5.90e-07,Derived using data on general government deficit to GDP and central government and the spliced GDP.
PER,1960,3.18705,.0000557,1.77e-06,Derived using data on general government deficit to GDP and central government and the spliced GDP.
PER,1961,2.460094,.0000619,1.52e-06,Derived using data on general government deficit to GDP and central government and the spliced GDP.
PER,1962,2.160764,.0000707,1.53e-06,Derived using data on general government deficit to GDP and central government and the spliced GDP.
PER,1963,-1.858957,.0000775,-1.44e-06,Derived using data on general government deficit to GDP and central government and the spliced GDP.
PER,1964,-3.374353,.0000911,-3.07e-06,Derived using data on general government deficit to GDP and central government and the spliced GDP.
PER,1965,-4.782609,.0001113,-5.32e-06,Derived using data on general government deficit to GDP and central government and the spliced GDP.
PER,1966,-5.40146,.0001298,-7.01e-06,Derived using data on general government deficit to GDP and central government and the spliced GDP.
PER,1967,-3.757962,.0001493,-5.61e-06,Derived using data on general government deficit to GDP and central government and the spliced GDP.
PER,1968,-3.279571,.0001775,-5.82e-06,Derived using data on general government deficit to GDP and central government and the spliced GDP.
PER,1969,-1.100479,.0001988,-2.19e-06,Derived using data on general government deficit to GDP and central government and the spliced GDP.
PER,1970,-.4154549,.000226,-9.39e-07,Derived using data on general government deficit to GDP and central government and the spliced GDP.
PER,1971,-1.891073,.000252,-4.76e-06,Derived using data on general government deficit to GDP and central government and the spliced GDP.
PER,1972,-2.035968,.000279,-5.68e-06,Derived using data on general government deficit to GDP and central government and the spliced GDP.
PER,1973,-6.68148,.0003339,-.0000223,Derived using data on general government deficit to GDP and central government and the spliced GDP.
PER,1974,-4.46928,.0004209,-.0000188,Derived using data on general government deficit to GDP and central government and the spliced GDP.
PER,1975,-6.543069,.0005359,-.0000351,Derived using data on general government deficit to GDP and central government and the spliced GDP.
PER,1976,-8.371481,.0007059,-.0000591,Derived using data on general government deficit to GDP and central government and the spliced GDP.
PER,1977,-6.52235,.0009608,-.0000627,Derived using data on general government deficit to GDP and central government and the spliced GDP.
PER,1978,-5.06707,.0015317,-.0000776,Derived using data on general government deficit to GDP and central government and the spliced GDP.
PER,1979,-.5444202,.0028115,-.0000153,Derived using data on general government deficit to GDP and central government and the spliced GDP.
PER,1980,-2.362722,.0048082,-.0001136,Derived using data on general government deficit to GDP and central government and the spliced GDP.
PER,1981,-3.984817,.0085865,-.0003422,Derived using data on general government deficit to GDP and central government and the spliced GDP.
PER,1982,-3.217793,.0144275,-.0004642,Derived using data on general government deficit to GDP and central government and the spliced GDP.
PER,1983,-7.51926,.0261404,-.0019656,Derived using data on general government deficit to GDP and central government and the spliced GDP.
PER,1984,-4.453487,.0583338,-.0025979,Derived using data on general government deficit to GDP and central government and the spliced GDP.
PER,1985,-2.412494,.159432,-.0038463,Derived using data on general government deficit to GDP and central government and the spliced GDP.
PER,1986,-4.0784,.3012771,-.0122873,Derived using data on general government deficit to GDP and central government and the spliced GDP.
PER,1987,-6.26435,.5956955,-.0373164,Derived using data on general government deficit to GDP and central government and the spliced GDP.
PER,1988,-3.56909,3.981555,-.1421053,Derived using data on general government deficit to GDP and central government and the spliced GDP.
PER,1989,-1.304205,92.64456,-1.208275,Derived using data on general government deficit to GDP and central government and the spliced GDP.
PER,1990,-7.992279,5470.057,-437.1822,Derived using data on general government deficit to GDP and central government and the spliced GDP.
PER,1991,-1.98393,26534.21,-526.42,Derived using data on general government deficit to GDP and central government and the spliced GDP.
PER,1992,-3.554733,44697.95,-1588.893,Derived using data on general government deficit to GDP and central government and the spliced GDP.
PER,1993,-2.819695,68869.02,-1941.897,Derived using data on general government deficit to GDP and central government and the spliced GDP.
PER,1994,-1.902586,98017.88,-1864.874,Derived using data on general government deficit to GDP and central government and the spliced GDP.
PER,1995,-1.335283,120241.9,-1605.57,Derived using data on general government deficit to GDP and central government and the spliced GDP.
PER,1996,2.76699,135582.2,3751.547,Derived using data on general government deficit to GDP and central government and the spliced GDP.
PER,1997,.4253756,154877.8,658.8126,Derived using data on general government deficit to GDP and central government and the spliced GDP.
PER,1998,-.3892853,162557.5,-632.8124,Derived using data on general government deficit to GDP and central government and the spliced GDP.
PER,1999,-2.596695,169829.2,-4409.946,Derived using data on general government deficit to GDP and central government and the spliced GDP.
PER,2000,-2.116,180552.3,-3820.487,Derived using data on general government deficit to GDP and central government and the spliced GDP.
PER,2001,-2.154,182495,-3930.942,Derived using data on general government deficit to GDP and central government and the spliced GDP.
PER,2002,-1.404,192657.2,-2704.907,Derived using data on general government deficit to GDP and central government and the spliced GDP.
PER,2003,-1.622,204301.2,-3313.765,Derived using data on general government deficit to GDP and central government and the spliced GDP.
PER,2004,-1.033,227895,-2354.156,Derived using data on general government deficit to GDP and central government and the spliced GDP.
PER,2005,-.436,250705,-1093.074,Derived using data on general government deficit to GDP and central government and the spliced GDP.
PER,2006,2.029,290220.1,5888.566,Derived using data on general government deficit to GDP and central government and the spliced GDP.
PER,2007,3.348,319636.9,10701.44,Derived using data on general government deficit to GDP and central government and the spliced GDP.
PER,2008,2.476,352679.7,8732.349,Derived using data on general government deficit to GDP and central government and the spliced GDP.
PER,2009,-1.483,364105.4,-5399.683,Derived using data on general government deficit to GDP and central government and the spliced GDP.
PER,2010,-.016,416674.7,-66.66795,Derived using data on general government deficit to GDP and central government and the spliced GDP.
PER,2011,2.043,472838.1,9660.082,Derived using data on general government deficit to GDP and central government and the spliced GDP.
PER,2012,2.07,507934.9,10514.25,Derived using data on general government deficit to GDP and central government and the spliced GDP.
PER,2013,.754,543205.7,4095.771,Derived using data on general government deficit to GDP and central government and the spliced GDP.
PER,2014,-.189,569833.6,-1076.985,Derived using data on general government deficit to GDP and central government and the spliced GDP.
PER,2015,-2.036,604012.8,-12297.7,Derived using data on general government deficit to GDP and central government and the spliced GDP.
PER,2016,-2.146,647448.9,-13894.25,Derived using data on general government deficit to GDP and central government and the spliced GDP.
PER,2017,-2.827,687733,-19442.21,Derived using data on general government deficit to GDP and central government and the spliced GDP.
PER,2018,-1.964,731198.3,-14360.73,Derived using data on general government deficit to GDP and central government and the spliced GDP.
PER,2019,-1.388,761660.2,-10571.84,Derived using data on general government deficit to GDP and central government and the spliced GDP.
PER,2020,-8.301,703917,-58432.15,Derived using data on general government deficit to GDP and central government and the spliced GDP.
PER,2021,-2.529,877264.4,-22186.02,Derived using data on general government deficit to GDP and central government and the spliced GDP.
PER,2022,-1.402,943411.8,-13226.63,Derived using data on general government deficit to GDP and central government and the spliced GDP.
PER,2023,-2.772487,999159.7,-27701.58,Derived using data on general government deficit to GDP and central government and the spliced GDP.
PER,2024,-3.21,1086164,-34865.86,Derived using data on general government deficit to GDP and central government and the spliced GDP.
PER,2025,-1.959,1158585,-22696.69,Derived using data on general government deficit to GDP and central government and the spliced GDP.
PER,2026,-1.439,1218583,-17535.41,Derived using data on general government deficit to GDP and central government and the spliced GDP.
PER,2027,-.83,1273183,-10567.42,Derived using data on general government deficit to GDP and central government and the spliced GDP.
PER,2028,-.395,1330327,-5254.792,Derived using data on general government deficit to GDP and central government and the spliced GDP.
