ISO3,year,govtax_GDP,nGDP,govtax,source
SEN,1984,17.37172,1438864,249955.5,Derived using data on general government tax revenue to GDP and central government and the spliced GDP.
SEN,1985,16.40915,1631737,267754.1,Derived using data on general government tax revenue to GDP and central government and the spliced GDP.
SEN,1986,14.50932,1836162,266414.6,Derived using data on general government tax revenue to GDP and central government and the spliced GDP.
SEN,1987,14.17927,1947461,276135.7,Derived using data on general government tax revenue to GDP and central government and the spliced GDP.
SEN,1988,13.85424,2089756,289519.9,Derived using data on general government tax revenue to GDP and central government and the spliced GDP.
SEN,1989,13.29358,2079330,276417.5,Derived using data on general government tax revenue to GDP and central government and the spliced GDP.
SEN,1990,10.2369,2185840,223762.2,Derived using data on general government tax revenue to GDP and central government and the spliced GDP.
SEN,1991,11.20768,2185840,244981.9,Derived using data on general government tax revenue to GDP and central government and the spliced GDP.
SEN,1992,11.92745,2247689,268091.9,Derived using data on general government tax revenue to GDP and central government and the spliced GDP.
SEN,1993,10.31599,2166539,223499.9,Derived using data on general government tax revenue to GDP and central government and the spliced GDP.
SEN,1994,10.24227,2848707,291772.3,Derived using data on general government tax revenue to GDP and central government and the spliced GDP.
SEN,1995,10.97178,3147384,345324.1,Derived using data on general government tax revenue to GDP and central government and the spliced GDP.
SEN,1996,11.20636,3353077,375757.8,Derived using data on general government tax revenue to GDP and central government and the spliced GDP.
SEN,1997,11.3967,3466131,395024.6,Derived using data on general government tax revenue to GDP and central government and the spliced GDP.
SEN,1998,11.51953,3704830,426779.1,Derived using data on general government tax revenue to GDP and central government and the spliced GDP.
SEN,1999,12.10535,4057714,491200.5,Derived using data on general government tax revenue to GDP and central government and the spliced GDP.
SEN,2000,12.58134,4270612,537300.3,Derived using data on general government tax revenue to GDP and central government and the spliced GDP.
SEN,2001,12.10158,4766316,576799.5,Derived using data on general government tax revenue to GDP and central government and the spliced GDP.
SEN,2002,12.94536,4860434,629200.5,Derived using data on general government tax revenue to GDP and central government and the spliced GDP.
SEN,2003,13.31377,5084959,676999.9,Derived using data on general government tax revenue to GDP and central government and the spliced GDP.
SEN,2004,13.89754,5313889,738499.8,Derived using data on general government tax revenue to GDP and central government and the spliced GDP.
SEN,2005,14.65734,5804605,850800.8,Derived using data on general government tax revenue to GDP and central government and the spliced GDP.
SEN,2006,15.08519,6111292,921900.3,Derived using data on general government tax revenue to GDP and central government and the spliced GDP.
SEN,2007,15.54769,6698105,1041401,Derived using data on general government tax revenue to GDP and central government and the spliced GDP.
SEN,2008,14.46345,7516880,1087200,Derived using data on general government tax revenue to GDP and central government and the spliced GDP.
SEN,2009,14.28364,7593296,1084599,Derived using data on general government tax revenue to GDP and central government and the spliced GDP.
SEN,2010,14.97731,7976730,1194700,Derived using data on general government tax revenue to GDP and central government and the spliced GDP.
SEN,2011,15.32944,8394960,1286900,Derived using data on general government tax revenue to GDP and central government and the spliced GDP.
SEN,2012,14.99412,9016870,1352000,Derived using data on general government tax revenue to GDP and central government and the spliced GDP.
SEN,2013,14.37084,9343920,1342800,Derived using data on general government tax revenue to GDP and central government and the spliced GDP.
SEN,2014,15.16618,9775039,1482500,Derived using data on general government tax revenue to GDP and central government and the spliced GDP.
SEN,2015,15.87618,1.05e+07,1668380,Derived using data on general government tax revenue to GDP and central government and the spliced GDP.
SEN,2016,16.75546,1.13e+07,1890585,Derived using data on general government tax revenue to GDP and central government and the spliced GDP.
SEN,2017,16.36763,1.22e+07,1995509,Derived using data on general government tax revenue to GDP and central government and the spliced GDP.
SEN,2018,16.37562,1.28e+07,2102646,Derived using data on general government tax revenue to GDP and central government and the spliced GDP.
SEN,2019,18.47908,1.37e+07,2533973,Derived using data on general government tax revenue to GDP and central government and the spliced GDP.
SEN,2020,17.48278,1.41e+07,2468467,Derived using data on general government tax revenue to GDP and central government and the spliced GDP.
SEN,2021,17.54148,1.53e+07,2677026,Derived using data on general government tax revenue to GDP and central government and the spliced GDP.
SEN,2022,18.70983,1.72e+07,3223314,Derived using data on general government tax revenue to GDP and central government and the spliced GDP.
SEN,2023,19.27145,1.84e+07,3554551,Derived using data on general government tax revenue to GDP and central government and the spliced GDP.
SEN,2024,17.51679,2.01e+07,3516487,Derived using data on general government tax revenue to GDP and central government and the spliced GDP.
SGP,1972,16.02647,8302.3,1330.566,Derived using data on general government tax revenue to GDP and central government and the spliced GDP.
SGP,1973,15.29809,10395.6,1590.329,Derived using data on general government tax revenue to GDP and central government and the spliced GDP.
SGP,1974,14.7746,12831.4,1895.788,Derived using data on general government tax revenue to GDP and central government and the spliced GDP.
SGP,1975,16.27662,13728.7,2234.568,Derived using data on general government tax revenue to GDP and central government and the spliced GDP.
SGP,1976,16.14933,15003.4,2422.949,Derived using data on general government tax revenue to GDP and central government and the spliced GDP.
SGP,1977,16.55355,16353.2,2707.036,Derived using data on general government tax revenue to GDP and central government and the spliced GDP.
SGP,1978,15.90854,18337.4,2917.213,Derived using data on general government tax revenue to GDP and central government and the spliced GDP.
SGP,1979,16.03977,21141.2,3391,Derived using data on general government tax revenue to GDP and central government and the spliced GDP.
SGP,1980,16.99292,25869.6,4396,Derived using data on general government tax revenue to GDP and central government and the spliced GDP.
SGP,1981,17.88021,30352,5427,Derived using data on general government tax revenue to GDP and central government and the spliced GDP.
SGP,1982,18.91634,33981.2,6428,Derived using data on general government tax revenue to GDP and central government and the spliced GDP.
SGP,1983,18.76084,38058,7140,Derived using data on general government tax revenue to GDP and central government and the spliced GDP.
SGP,1984,17.66338,41730.4,7371,Derived using data on general government tax revenue to GDP and central government and the spliced GDP.
SGP,1985,15.66217,40862.8,6400,Derived using data on general government tax revenue to GDP and central government and the spliced GDP.
SGP,1986,12.73577,40892.7,5208,Derived using data on general government tax revenue to GDP and central government and the spliced GDP.
SGP,1987,13.07808,45549.5,5957,Derived using data on general government tax revenue to GDP and central government and the spliced GDP.
SGP,1988,14.07201,53432.3,7519,Derived using data on general government tax revenue to GDP and central government and the spliced GDP.
SGP,1989,15.68787,61308.5,9618,Derived using data on general government tax revenue to GDP and central government and the spliced GDP.
SGP,1990,14.54627,70492.3,10254,Derived using data on general government tax revenue to GDP and central government and the spliced GDP.
SGP,1991,15.18153,78542.8,11924,Derived using data on general government tax revenue to GDP and central government and the spliced GDP.
SGP,1992,16.10335,84920.2,13675,Derived using data on general government tax revenue to GDP and central government and the spliced GDP.
SGP,1993,16.29033,97923.1,15952,Derived using data on general government tax revenue to GDP and central government and the spliced GDP.
SGP,1994,16.61315,112555.4,18699,Derived using data on general government tax revenue to GDP and central government and the spliced GDP.
SGP,1995,15.7685,124463.3,19626,Derived using data on general government tax revenue to GDP and central government and the spliced GDP.
SGP,1996,15.89737,135777.2,21585,Derived using data on general government tax revenue to GDP and central government and the spliced GDP.
SGP,1997,15.31234,148664.4,22764,Derived using data on general government tax revenue to GDP and central government and the spliced GDP.
SGP,1998,14.03103,143474.9,20131,Derived using data on general government tax revenue to GDP and central government and the spliced GDP.
SGP,1999,14.53172,146252.5,21253,Derived using data on general government tax revenue to GDP and central government and the spliced GDP.
SGP,2000,14.85579,165632.4,24606,Derived using data on general government tax revenue to GDP and central government and the spliced GDP.
SGP,2001,14.58552,160885.6,23466,Derived using data on general government tax revenue to GDP and central government and the spliced GDP.
SGP,2002,12.68874,165698.1,21025,Derived using data on general government tax revenue to GDP and central government and the spliced GDP.
SGP,2003,12.44607,170117.9,21173,Derived using data on general government tax revenue to GDP and central government and the spliced GDP.
SGP,2004,11.60451,194433,22563,Derived using data on general government tax revenue to GDP and central government and the spliced GDP.
SGP,2005,11.57703,212723,24627,Derived using data on general government tax revenue to GDP and central government and the spliced GDP.
SGP,2006,11.83102,236158.8,27940,Derived using data on general government tax revenue to GDP and central government and the spliced GDP.
SGP,2007,12.82043,272697.6,34961,Derived using data on general government tax revenue to GDP and central government and the spliced GDP.
SGP,2008,13.75439,273941.6,37679,Derived using data on general government tax revenue to GDP and central government and the spliced GDP.
SGP,2009,12.95493,282394.5,36584,Derived using data on general government tax revenue to GDP and central government and the spliced GDP.
SGP,2010,12.78582,326980.1,41807.1,Derived using data on general government tax revenue to GDP and central government and the spliced GDP.
SGP,2011,13.10572,351367.9,46049.3,Derived using data on general government tax revenue to GDP and central government and the spliced GDP.
SGP,2012,13.58067,368770.5,50081.5,Derived using data on general government tax revenue to GDP and central government and the spliced GDP.
SGP,2013,13.27125,384870.3,51077.1,Derived using data on general government tax revenue to GDP and central government and the spliced GDP.
SGP,2014,13.55656,398947.9,54083.6,Derived using data on general government tax revenue to GDP and central government and the spliced GDP.
SGP,2015,13.13977,423444.1,55639.6,Derived using data on general government tax revenue to GDP and central government and the spliced GDP.
SGP,2016,13.30867,440787.7,58662.97,Derived using data on general government tax revenue to GDP and central government and the spliced GDP.
SGP,2017,13.99008,474012.4,66314.73,Derived using data on general government tax revenue to GDP and central government and the spliced GDP.
SGP,2018,13.01315,508368.7,66154.77,Derived using data on general government tax revenue to GDP and central government and the spliced GDP.
SGP,2019,13.1515,514153.4,67618.89,Derived using data on general government tax revenue to GDP and central government and the spliced GDP.
SGP,2020,12.73154,482203.8,61391.99,Derived using data on general government tax revenue to GDP and central government and the spliced GDP.
SGP,2021,12.8129,583221.5,74727.57,Derived using data on general government tax revenue to GDP and central government and the spliced GDP.
SGP,2022,12.03319,687230.4,82695.76,Derived using data on general government tax revenue to GDP and central government and the spliced GDP.
SGP,2023,14.00605,673300.3,94302.77,Derived using data on general government tax revenue to GDP and central government and the spliced GDP.
SLB,2008,20.44413,6014.983,1229.711,Derived using data on general government tax revenue to GDP and central government and the spliced GDP.
SLB,2009,20.35011,6488.798,1320.478,Derived using data on general government tax revenue to GDP and central government and the spliced GDP.
SLB,2010,21.98399,7242.958,1592.291,Derived using data on general government tax revenue to GDP and central government and the spliced GDP.
SLB,2011,25.15853,8129.522,2045.268,Derived using data on general government tax revenue to GDP and central government and the spliced GDP.
SLB,2012,26.17662,8717.517,2281.951,Derived using data on general government tax revenue to GDP and central government and the spliced GDP.
SLB,2013,26.60637,9389.859,2498.301,Derived using data on general government tax revenue to GDP and central government and the spliced GDP.
SLB,2014,25.59557,9850.34,2521.251,Derived using data on general government tax revenue to GDP and central government and the spliced GDP.
SLB,2015,25.73916,10351.69,2664.439,Derived using data on general government tax revenue to GDP and central government and the spliced GDP.
SLB,2016,23.98625,10964.37,2629.941,Derived using data on general government tax revenue to GDP and central government and the spliced GDP.
SLB,2017,24.81295,11592.81,2876.518,Derived using data on general government tax revenue to GDP and central government and the spliced GDP.
SLB,2018,25.52769,12847.06,3279.557,Derived using data on general government tax revenue to GDP and central government and the spliced GDP.
SLB,2019,22.23221,13233.96,2942.202,Derived using data on general government tax revenue to GDP and central government and the spliced GDP.
SLB,2020,21.05157,12616.98,2656.072,Derived using data on general government tax revenue to GDP and central government and the spliced GDP.
SLB,2021,21.60046,12228.28,2641.365,Derived using data on general government tax revenue to GDP and central government and the spliced GDP.
SLB,2022,20.66969,12774.48,2640.445,Derived using data on general government tax revenue to GDP and central government and the spliced GDP.
SLB,2023,21.53812,13680,2946.416,Derived using data on general government tax revenue to GDP and central government and the spliced GDP.
SLV,2002,12.29529,12664.19,1557.099,Derived using data on general government tax revenue to GDP and central government and the spliced GDP.
SLV,2003,12.87914,13243.89,1705.699,Derived using data on general government tax revenue to GDP and central government and the spliced GDP.
SLV,2004,12.94663,13724.81,1776.9,Derived using data on general government tax revenue to GDP and central government and the spliced GDP.
SLV,2005,14.785,14698,2173.1,Derived using data on general government tax revenue to GDP and central government and the spliced GDP.
SLV,2006,15.93574,15999.89,2549.701,Derived using data on general government tax revenue to GDP and central government and the spliced GDP.
SLV,2007,17.04763,17011.75,2900.1,Derived using data on general government tax revenue to GDP and central government and the spliced GDP.
SLV,2008,17.93252,17986.89,3225.501,Derived using data on general government tax revenue to GDP and central government and the spliced GDP.
SLV,2009,15.62186,17601.62,2749.699,Derived using data on general government tax revenue to GDP and central government and the spliced GDP.
SLV,2010,16.74063,18447.92,3088.299,Derived using data on general government tax revenue to GDP and central government and the spliced GDP.
SLV,2011,16.29651,20283.78,3305.549,Derived using data on general government tax revenue to GDP and central government and the spliced GDP.
SLV,2012,17.20562,21386.15,3679.62,Derived using data on general government tax revenue to GDP and central government and the spliced GDP.
SLV,2013,17.4258,21990.96,3832.1,Derived using data on general government tax revenue to GDP and central government and the spliced GDP.
SLV,2014,17.13338,22593.47,3871.027,Derived using data on general government tax revenue to GDP and central government and the spliced GDP.
SLV,2015,17.09437,23438.24,4006.619,Derived using data on general government tax revenue to GDP and central government and the spliced GDP.
SLV,2016,17.71039,24191.43,4284.397,Derived using data on general government tax revenue to GDP and central government and the spliced GDP.
SLV,2017,18.07845,24979.19,4515.851,Derived using data on general government tax revenue to GDP and central government and the spliced GDP.
SLV,2018,18.42984,26020.85,4795.601,Derived using data on general government tax revenue to GDP and central government and the spliced GDP.
SLV,2019,18.38055,26881.14,4940.901,Derived using data on general government tax revenue to GDP and central government and the spliced GDP.
SLV,2020,18.73265,24921.19,4668.398,Derived using data on general government tax revenue to GDP and central government and the spliced GDP.
SLV,2021,19.99163,29043.14,5806.199,Derived using data on general government tax revenue to GDP and central government and the spliced GDP.
SLV,2022,21.44743,31988.92,6860.799,Derived using data on general government tax revenue to GDP and central government and the spliced GDP.
SLV,2023,20.93168,34015.61,7120.04,Derived using data on general government tax revenue to GDP and central government and the spliced GDP.
SMR,2002,18.10421,1378.234,249.5183,Derived using data on general government tax revenue to GDP and central government and the spliced GDP.
SMR,2003,16.90528,1466.677,247.9458,Derived using data on general government tax revenue to GDP and central government and the spliced GDP.
SMR,2004,15.92615,1563.964,249.0793,Derived using data on general government tax revenue to GDP and central government and the spliced GDP.
SMR,2005,16.92995,1630.296,276.0083,Derived using data on general government tax revenue to GDP and central government and the spliced GDP.
SMR,2006,17.22077,1726.109,297.2493,Derived using data on general government tax revenue to GDP and central government and the spliced GDP.
SMR,2007,17.63578,1817.5,320.5304,Derived using data on general government tax revenue to GDP and central government and the spliced GDP.
SMR,2008,17.66994,1878.6,331.9474,Derived using data on general government tax revenue to GDP and central government and the spliced GDP.
SMR,2009,16.94264,1700.8,288.1605,Derived using data on general government tax revenue to GDP and central government and the spliced GDP.
SMR,2010,15.59153,1615.3,251.85,Derived using data on general government tax revenue to GDP and central government and the spliced GDP.
SMR,2011,16.15368,1477.5,238.6707,Derived using data on general government tax revenue to GDP and central government and the spliced GDP.
SMR,2012,18.01391,1401.4,252.447,Derived using data on general government tax revenue to GDP and central government and the spliced GDP.
SMR,2013,17.07092,1404.653,239.7872,Derived using data on general government tax revenue to GDP and central government and the spliced GDP.
SMR,2014,18.35251,1390.515,255.1944,Derived using data on general government tax revenue to GDP and central government and the spliced GDP.
SMR,2015,17.89022,1279.301,228.8697,Derived using data on general government tax revenue to GDP and central government and the spliced GDP.
SMR,2016,16.68952,1326.532,221.3918,Derived using data on general government tax revenue to GDP and central government and the spliced GDP.
SMR,2017,16.46885,1353.144,222.8472,Derived using data on general government tax revenue to GDP and central government and the spliced GDP.
SMR,2018,17.95682,1401.709,251.7023,Derived using data on general government tax revenue to GDP and central government and the spliced GDP.
SMR,2019,16.91273,1443.741,244.1761,Derived using data on general government tax revenue to GDP and central government and the spliced GDP.
SMR,2020,16.13626,1352.407,218.2279,Derived using data on general government tax revenue to GDP and central government and the spliced GDP.
SMR,2021,17.29597,1568.726,271.3264,Derived using data on general government tax revenue to GDP and central government and the spliced GDP.
SMR,2022,17.81141,1739.427,309.8164,Derived using data on general government tax revenue to GDP and central government and the spliced GDP.
SMR,2023,17.61514,1838.076,323.7796,Derived using data on general government tax revenue to GDP and central government and the spliced GDP.
SOM,2017,2.409462,1.91e+08,4592545,Derived using data on general government tax revenue to GDP and central government and the spliced GDP.
SOM,2018,3.024789,1.91e+08,5786841,Derived using data on general government tax revenue to GDP and central government and the spliced GDP.
SOM,2019,2.9396,2.10e+08,6182465,Derived using data on general government tax revenue to GDP and central government and the spliced GDP.
SOM,2020,2.621409,2.10e+08,5496057,Derived using data on general government tax revenue to GDP and central government and the spliced GDP.
SOM,2021,,2.30e+08,,Derived using data on general government tax revenue to GDP and central government and the spliced GDP.
SOM,2022,2.70545,2.48e+08,6707700,Derived using data on general government tax revenue to GDP and central government and the spliced GDP.
SOM,2023,3.02767,2.67e+08,8070156,Derived using data on general government tax revenue to GDP and central government and the spliced GDP.
SRB,2007,24.59414,2623863,645316.3,Derived using data on general government tax revenue to GDP and central government and the spliced GDP.
SRB,2008,24.42219,3021364,737883.4,Derived using data on general government tax revenue to GDP and central government and the spliced GDP.
SRB,2009,23.01618,3173314,730375.7,Derived using data on general government tax revenue to GDP and central government and the spliced GDP.
SRB,2010,23.31364,3384054,788946.4,Derived using data on general government tax revenue to GDP and central government and the spliced GDP.
SRB,2011,22.23641,3758417,835736.9,Derived using data on general government tax revenue to GDP and central government and the spliced GDP.
SRB,2012,22.74354,3967884,902437.2,Derived using data on general government tax revenue to GDP and central government and the spliced GDP.
SRB,2013,22.13155,4296738,950934.6,Derived using data on general government tax revenue to GDP and central government and the spliced GDP.
SRB,2014,23.2829,4341967,1010936,Derived using data on general government tax revenue to GDP and central government and the spliced GDP.
SRB,2015,23.71724,4493630,1065765,Derived using data on general government tax revenue to GDP and central government and the spliced GDP.
SRB,2016,24.66906,4698763,1159141,Derived using data on general government tax revenue to GDP and central government and the spliced GDP.
SRB,2017,25.4133,4953980,1258970,Derived using data on general government tax revenue to GDP and central government and the spliced GDP.
SRB,2018,24.97758,5287994,1320813,Derived using data on general government tax revenue to GDP and central government and the spliced GDP.
SRB,2019,25.37074,5669235,1438327,Derived using data on general government tax revenue to GDP and central government and the spliced GDP.
SRB,2020,24.77941,5764148,1428322,Derived using data on general government tax revenue to GDP and central government and the spliced GDP.
SRB,2021,25.70336,6576024,1690259,Derived using data on general government tax revenue to GDP and central government and the spliced GDP.
SRB,2022,26.30361,7460139,1962286,Derived using data on general government tax revenue to GDP and central government and the spliced GDP.
STP,1999,9.830801,523.3514,51.44963,Derived using data on general government tax revenue to GDP and central government and the spliced GDP.
STP,2000,9.77096,578.1417,56.48999,Derived using data on general government tax revenue to GDP and central government and the spliced GDP.
STP,2001,10.51271,638.668,67.1413,Derived using data on general government tax revenue to GDP and central government and the spliced GDP.
STP,2002,12.27291,736.639,90.40705,Derived using data on general government tax revenue to GDP and central government and the spliced GDP.
STP,2003,11.96745,900.583,107.7768,Derived using data on general government tax revenue to GDP and central government and the spliced GDP.
STP,2004,12.98219,1043.32,135.4458,Derived using data on general government tax revenue to GDP and central government and the spliced GDP.
STP,2005,12.49443,1332.35,166.4695,Derived using data on general government tax revenue to GDP and central government and the spliced GDP.
STP,2006,14.43155,1673.61,241.5278,Derived using data on general government tax revenue to GDP and central government and the spliced GDP.
STP,2007,15.84475,1974.03,312.7801,Derived using data on general government tax revenue to GDP and central government and the spliced GDP.
STP,2008,14.88956,2763.009,411.4,Derived using data on general government tax revenue to GDP and central government and the spliced GDP.
STP,2009,14.19208,3044.288,432.0478,Derived using data on general government tax revenue to GDP and central government and the spliced GDP.
STP,2010,18.33142,3652.623,669.5776,Derived using data on general government tax revenue to GDP and central government and the spliced GDP.
STP,2011,18.05729,4109.907,742.1376,Derived using data on general government tax revenue to GDP and central government and the spliced GDP.
STP,2012,,4815.931,,Derived using data on general government tax revenue to GDP and central government and the spliced GDP.
STP,2013,18.02131,5588.961,1007.204,Derived using data on general government tax revenue to GDP and central government and the spliced GDP.
STP,2014,16.17178,6442.92,1041.935,Derived using data on general government tax revenue to GDP and central government and the spliced GDP.
STP,2015,17.38772,7030.51,1222.445,Derived using data on general government tax revenue to GDP and central government and the spliced GDP.
STP,2016,14.57193,7697.781,1121.715,Derived using data on general government tax revenue to GDP and central government and the spliced GDP.
STP,2017,14.74279,8231.171,1213.504,Derived using data on general government tax revenue to GDP and central government and the spliced GDP.
STP,2018,13.70443,8618.99,1181.184,Derived using data on general government tax revenue to GDP and central government and the spliced GDP.
STP,2019,12.73932,9424.295,1200.591,Derived using data on general government tax revenue to GDP and central government and the spliced GDP.
STP,2020,13.17922,10247.3,1350.514,Derived using data on general government tax revenue to GDP and central government and the spliced GDP.
STP,2021,12.11292,10942.04,1325.4,Derived using data on general government tax revenue to GDP and central government and the spliced GDP.
STP,2022,10.62479,12690.14,1348.3,Derived using data on general government tax revenue to GDP and central government and the spliced GDP.
SVK,1995,39.2,20027.72,7850.866,Derived using data on general government tax revenue to GDP and central government and the spliced GDP.
SVK,1996,38.4,22248.06,8543.254,Derived using data on general government tax revenue to GDP and central government and the spliced GDP.
SVK,1997,36.6,24578.45,8995.714,Derived using data on general government tax revenue to GDP and central government and the spliced GDP.
SVK,1998,36.3,26795.73,9726.851,Derived using data on general government tax revenue to GDP and central government and the spliced GDP.
SVK,1999,35.1,28614.14,10043.56,Derived using data on general government tax revenue to GDP and central government and the spliced GDP.
SVK,2000,34,31632.02,10754.89,Derived using data on general government tax revenue to GDP and central government and the spliced GDP.
SVK,2001,33,34307.33,11321.42,Derived using data on general government tax revenue to GDP and central government and the spliced GDP.
SVK,2002,33.1,37272.25,12337.11,Derived using data on general government tax revenue to GDP and central government and the spliced GDP.
SVK,2003,33.1,41210.91,13640.81,Derived using data on general government tax revenue to GDP and central government and the spliced GDP.
SVK,2004,31.9,45996.76,14672.97,Derived using data on general government tax revenue to GDP and central government and the spliced GDP.
SVK,2005,31.6,50275.89,15887.18,Derived using data on general government tax revenue to GDP and central government and the spliced GDP.
SVK,2006,29.3,56349.06,16510.27,Derived using data on general government tax revenue to GDP and central government and the spliced GDP.
SVK,2007,29.1,63180.69,18385.58,Derived using data on general government tax revenue to GDP and central government and the spliced GDP.
SVK,2008,29,68556.65,19881.43,Derived using data on general government tax revenue to GDP and central government and the spliced GDP.
SVK,2009,28.9,64055.14,18511.94,Derived using data on general government tax revenue to GDP and central government and the spliced GDP.
SVK,2010,27.9,68726.72,19174.75,Derived using data on general government tax revenue to GDP and central government and the spliced GDP.
SVK,2011,29,71629.53,20772.56,Derived using data on general government tax revenue to GDP and central government and the spliced GDP.
SVK,2012,28.7,73727.61,21159.82,Derived using data on general government tax revenue to GDP and central government and the spliced GDP.
SVK,2013,30.9,74642.67,23064.59,Derived using data on general government tax revenue to GDP and central government and the spliced GDP.
SVK,2014,31.8,76562.3,24346.81,Derived using data on general government tax revenue to GDP and central government and the spliced GDP.
SVK,2015,32.5,80376.3,26122.3,Derived using data on general government tax revenue to GDP and central government and the spliced GDP.
SVK,2016,32.9,81621.57,26853.5,Derived using data on general government tax revenue to GDP and central government and the spliced GDP.
SVK,2017,33.8,84960.37,28716.6,Derived using data on general government tax revenue to GDP and central government and the spliced GDP.
SVK,2018,33.9,90275.85,30603.52,Derived using data on general government tax revenue to GDP and central government and the spliced GDP.
SVK,2019,34.5,94547.48,32618.88,Derived using data on general government tax revenue to GDP and central government and the spliced GDP.
SVK,2020,34.4,94320.59,32446.28,Derived using data on general government tax revenue to GDP and central government and the spliced GDP.
SVK,2021,34.9,101960,35584.05,Derived using data on general government tax revenue to GDP and central government and the spliced GDP.
SVK,2022,35.5,110088.6,39081.44,Derived using data on general government tax revenue to GDP and central government and the spliced GDP.
SVK,2023,35.2,122918.9,43267.45,Derived using data on general government tax revenue to GDP and central government and the spliced GDP.
SVK,2024,35.8,132025.3,47265.04,Derived using data on general government tax revenue to GDP and central government and the spliced GDP.
SVK,2025,36.69934,140553.4,51582.16,Derived using data on general government tax revenue to GDP and central government and the spliced GDP.
SVK,2026,36.6537,146807.6,53810.41,Derived using data on general government tax revenue to GDP and central government and the spliced GDP.
SVK,2027,36.21807,153167.1,55474.18,Derived using data on general government tax revenue to GDP and central government and the spliced GDP.
SVN,1992,14.39252,4534.239,652.5911,Derived using data on general government tax revenue to GDP and central government and the spliced GDP.
SVN,1993,17.53004,6392.229,1120.56,Derived using data on general government tax revenue to GDP and central government and the spliced GDP.
SVN,1994,20.99243,8253.648,1732.642,Derived using data on general government tax revenue to GDP and central government and the spliced GDP.
SVN,1995,39.3,10568.33,4153.353,Derived using data on general government tax revenue to GDP and central government and the spliced GDP.
SVN,1996,38.4,12126.65,4656.634,Derived using data on general government tax revenue to GDP and central government and the spliced GDP.
SVN,1997,37.3,13812.39,5152.022,Derived using data on general government tax revenue to GDP and central government and the spliced GDP.
SVN,1998,38.1,15291.05,5825.889,Derived using data on general government tax revenue to GDP and central government and the spliced GDP.
SVN,1999,38.5,17149.43,6602.532,Derived using data on general government tax revenue to GDP and central government and the spliced GDP.
SVN,2000,38.1,18731.92,7136.861,Derived using data on general government tax revenue to GDP and central government and the spliced GDP.
SVN,2001,38.3,20937.56,8019.087,Derived using data on general government tax revenue to GDP and central government and the spliced GDP.
SVN,2002,38.9,23272.63,9053.054,Derived using data on general government tax revenue to GDP and central government and the spliced GDP.
SVN,2003,39,25376.34,9896.774,Derived using data on general government tax revenue to GDP and central government and the spliced GDP.
SVN,2004,38.9,27420.88,10666.72,Derived using data on general government tax revenue to GDP and central government and the spliced GDP.
SVN,2005,39.5,28905.74,11417.77,Derived using data on general government tax revenue to GDP and central government and the spliced GDP.
SVN,2006,39,31294.44,12204.83,Derived using data on general government tax revenue to GDP and central government and the spliced GDP.
SVN,2007,38.2,34936.91,13345.9,Derived using data on general government tax revenue to GDP and central government and the spliced GDP.
SVN,2008,37.7,37742.05,14228.75,Derived using data on general government tax revenue to GDP and central government and the spliced GDP.
SVN,2009,38,35830.35,13615.53,Derived using data on general government tax revenue to GDP and central government and the spliced GDP.
SVN,2010,38.7,36050.78,13951.65,Derived using data on general government tax revenue to GDP and central government and the spliced GDP.
SVN,2011,38.2,36782.21,14050.81,Derived using data on general government tax revenue to GDP and central government and the spliced GDP.
SVN,2012,38.5,35933.58,13834.43,Derived using data on general government tax revenue to GDP and central government and the spliced GDP.
SVN,2013,38.4,36041.27,13839.85,Derived using data on general government tax revenue to GDP and central government and the spliced GDP.
SVN,2014,38.3,37270.93,14274.77,Derived using data on general government tax revenue to GDP and central government and the spliced GDP.
SVN,2015,38.5,38493.89,14820.15,Derived using data on general government tax revenue to GDP and central government and the spliced GDP.
SVN,2016,38.5,40013.16,15405.07,Derived using data on general government tax revenue to GDP and central government and the spliced GDP.
SVN,2017,38.3,42625.48,16325.56,Derived using data on general government tax revenue to GDP and central government and the spliced GDP.
SVN,2018,38.4,45462.43,17457.57,Derived using data on general government tax revenue to GDP and central government and the spliced GDP.
SVN,2019,38.3,48156.45,18443.92,Derived using data on general government tax revenue to GDP and central government and the spliced GDP.
SVN,2020,38.3,46738.7,17900.92,Derived using data on general government tax revenue to GDP and central government and the spliced GDP.
SVN,2021,38.9,52022.64,20236.81,Derived using data on general government tax revenue to GDP and central government and the spliced GDP.
SVN,2022,37.9,56908.77,21568.42,Derived using data on general government tax revenue to GDP and central government and the spliced GDP.
SVN,2023,36.7,63951.24,23470.11,Derived using data on general government tax revenue to GDP and central government and the spliced GDP.
SVN,2024,38.6,66080.81,25507.19,Derived using data on general government tax revenue to GDP and central government and the spliced GDP.
SVN,2025,39.20353,69424.03,27216.67,Derived using data on general government tax revenue to GDP and central government and the spliced GDP.
SVN,2026,39.67834,73063.09,28990.22,Derived using data on general government tax revenue to GDP and central government and the spliced GDP.
SVN,2027,39.803,76792.2,30565.6,Derived using data on general government tax revenue to GDP and central government and the spliced GDP.
SWE,1861,3.091565,998.8575,30.88033,Derived using data on general government tax revenue to GDP and central government and the spliced GDP.
SWE,1862,2.848669,1020.942,29.08326,Derived using data on general government tax revenue to GDP and central government and the spliced GDP.
SWE,1863,3.053567,1048.039,32.00258,Derived using data on general government tax revenue to GDP and central government and the spliced GDP.
SWE,1864,3.204306,1045.624,33.50499,Derived using data on general government tax revenue to GDP and central government and the spliced GDP.
