ISO3,year,cons,source,USDfx,cons_USD
BEL,2013,304019.7,Derived using data on consumption from OECD_EO and the spliced USD exchange rate,.753234,403619.2
BEL,2014,309875.2,Derived using data on consumption from OECD_EO and the spliced USD exchange rate,.753941,411007.2
BEL,2015,315770.8,Derived using data on consumption from OECD_EO and the spliced USD exchange rate,.901896,350118.9
BEL,2016,324091.8,Derived using data on consumption from OECD_EO and the spliced USD exchange rate,.90389,358552.3
BEL,2017,335585.9,Derived using data on consumption from OECD_EO and the spliced USD exchange rate,.887039,378321.5
BEL,2018,348111.1,Derived using data on consumption from OECD_EO and the spliced USD exchange rate,.847582,410710.8
BEL,2019,358888.2,Derived using data on consumption from OECD_EO and the spliced USD exchange rate,.893409,401706.5
BEL,2020,345437.9,Derived using data on consumption from OECD_EO and the spliced USD exchange rate,.876828,393963.1
BEL,2021,372881.4,Derived using data on consumption from OECD_EO and the spliced USD exchange rate,.845982,440767.5
BEL,2022,419974.8,Derived using data on consumption from OECD_EO and the spliced USD exchange rate,.951774,441254.8
BEL,2023,448849.8,Derived using data on consumption from OECD_EO and the spliced USD exchange rate,.925053,485215.3
BEL,2024,466392.5,Derived using data on consumption from OECD_EO and the spliced USD exchange rate,.924128,504683.9
BEL,2025,486016,Derived using data on consumption from OECD_EO and the spliced USD exchange rate,.94554,514008.9
BEL,2026,503513.4,Derived using data on consumption from OECD_EO and the spliced USD exchange rate,.94554,532514.1
BEL,2027,520625.5,Derived using data on consumption from AMECO and the spliced USD exchange rate,.9099094,572172.9
BEN,1960,43812.18,Derived using data on consumption from WDI and the spliced USD exchange rate,245.1951,178.683
BEN,1961,45520.36,Derived using data on consumption from WDI and the spliced USD exchange rate,245.2601,185.6003
BEN,1962,46545.52,Derived using data on consumption from WDI and the spliced USD exchange rate,245.0139,189.9709
BEN,1963,50506.88,Derived using data on consumption from WDI and the spliced USD exchange rate,245.0164,206.1367
BEN,1964,54060.91,Derived using data on consumption from WDI and the spliced USD exchange rate,245.0272,220.6323
BEN,1965,58670.29,Derived using data on consumption from BCEAO and the spliced USD exchange rate,245.0609,239.411
BEN,1966,63646.79,Derived using data on consumption from BCEAO and the spliced USD exchange rate,245.6784,259.0654
BEN,1967,66480.29,Derived using data on consumption from BCEAO and the spliced USD exchange rate,246.0009,270.244
BEN,1968,68385.17,Derived using data on consumption from BCEAO and the spliced USD exchange rate,247.5647,276.2315
BEN,1969,67742.27,Derived using data on consumption from BCEAO and the spliced USD exchange rate,259.9606,260.5867
BEN,1970,69528.1,Derived using data on consumption from UN and the spliced USD exchange rate,276.4031,251.546
BEN,1971,72263.27,Derived using data on consumption from UN and the spliced USD exchange rate,275.3564,262.4354
BEN,1972,82732.73,Derived using data on consumption from UN and the spliced USD exchange rate,252.0276,328.2685
BEN,1973,89349.13,Derived using data on consumption from UN and the spliced USD exchange rate,222.8892,400.868
BEN,1974,97575.21,Derived using data on consumption from UN and the spliced USD exchange rate,240.7047,405.3732
BEN,1975,117568.4,Derived using data on consumption from UN and the spliced USD exchange rate,214.3129,548.5828
BEN,1976,137299,Derived using data on consumption from UN and the spliced USD exchange rate,238.9505,574.592
BEN,1977,167304.3,Derived using data on consumption from UN and the spliced USD exchange rate,245.6797,680.9854
BEN,1978,183480.7,Derived using data on consumption from UN and the spliced USD exchange rate,225.6559,813.0997
BEN,1979,199542.3,Derived using data on consumption from UN and the spliced USD exchange rate,212.7216,938.0442
BEN,1980,248611.5,Derived using data on consumption from UN and the spliced USD exchange rate,211.2796,1176.695
BEN,1981,307252,Derived using data on consumption from UN and the spliced USD exchange rate,271.7314,1130.719
BEN,1982,412611.7,Derived using data on consumption from UN and the spliced USD exchange rate,328.6063,1255.641
BEN,1983,446795.2,Derived using data on consumption from UN and the spliced USD exchange rate,381.066,1172.488
BEN,1984,468357.7,Derived using data on consumption from UN and the spliced USD exchange rate,436.9567,1071.863
BEN,1985,465166.8,Derived using data on consumption from UN and the spliced USD exchange rate,449.263,1035.4
BEN,1986,479415.1,Derived using data on consumption from UN and the spliced USD exchange rate,346.3059,1384.369
BEN,1987,489958.3,Derived using data on consumption from UN and the spliced USD exchange rate,300.5366,1630.279
BEN,1988,491800.9,Derived using data on consumption from UN and the spliced USD exchange rate,297.8482,1651.18
BEN,1989,486387.7,Derived using data on consumption from UN and the spliced USD exchange rate,319.0083,1524.687
BEN,1990,506239.8,Derived using data on consumption from UN and the spliced USD exchange rate,272.2648,1859.366
BEN,1991,540539.4,Derived using data on consumption from UN and the spliced USD exchange rate,282.1069,1916.08
BEN,1992,584119.1,Derived using data on consumption from UN and the spliced USD exchange rate,264.6918,2206.79
BEN,1993,618200.2,Derived using data on consumption from UN and the spliced USD exchange rate,283.1626,2183.199
BEN,1994,837045.9,Derived using data on consumption from UN and the spliced USD exchange rate,555.2047,1507.635
BEN,1995,1055032,Derived using data on consumption from UN and the spliced USD exchange rate,499.1484,2113.663
BEN,1996,1241766,Derived using data on consumption from UN and the spliced USD exchange rate,511.5524,2427.446
BEN,1997,1471353,Derived using data on consumption from UN and the spliced USD exchange rate,583.6694,2520.868
BEN,1998,1771495,Derived using data on consumption from UN and the spliced USD exchange rate,589.9518,3002.779
BEN,1999,2040276,Derived using data on consumption from UN and the spliced USD exchange rate,615.6738,3313.891
BEN,2000,2253146,Derived using data on consumption from UN and the spliced USD exchange rate,711.8317,3165.279
BEN,2001,2437220,Derived using data on consumption from UN and the spliced USD exchange rate,732.8998,3325.447
BEN,2002,2603612,Derived using data on consumption from UN and the spliced USD exchange rate,696.3815,3738.773
BEN,2003,2765866,Derived using data on consumption from UN and the spliced USD exchange rate,581.0611,4760.025
BEN,2004,2861447,Derived using data on consumption from UN and the spliced USD exchange rate,528.1226,5418.148
BEN,2005,3118023,Derived using data on consumption from UN and the spliced USD exchange rate,527.7897,5907.699
BEN,2006,3336168,Derived using data on consumption from UN and the spliced USD exchange rate,522.8607,6380.605
BEN,2007,3466214,Derived using data on consumption from UN and the spliced USD exchange rate,479.2627,7232.388
BEN,2008,3918007,Derived using data on consumption from UN and the spliced USD exchange rate,448.2152,8741.352
BEN,2009,4121126,Derived using data on consumption from UN and the spliced USD exchange rate,472.0243,8730.75
BEN,2010,4231040,Derived using data on consumption from UN and the spliced USD exchange rate,495.3098,8542.209
BEN,2011,4487635,Derived using data on consumption from UN and the spliced USD exchange rate,471.7644,9512.449
BEN,2012,4986715,Derived using data on consumption from UN and the spliced USD exchange rate,510.5143,9768.021
BEN,2013,5267344,Derived using data on consumption from UN and the spliced USD exchange rate,494.0467,10661.63
BEN,2014,5453985,Derived using data on consumption from UN and the spliced USD exchange rate,494.414,11031.21
BEN,2015,5829509,Derived using data on consumption from UN and the spliced USD exchange rate,591.4495,9856.31
BEN,2016,5849459,Derived using data on consumption from UN and the spliced USD exchange rate,593.014,9863.947
BEN,2017,6129244,Derived using data on consumption from UN and the spliced USD exchange rate,582.0293,10530.82
BEN,2018,6405750,Derived using data on consumption from UN and the spliced USD exchange rate,555.7007,11527.34
BEN,2019,6643808,Derived using data on consumption from UN and the spliced USD exchange rate,585.9586,11338.36
BEN,2020,7157901,Derived using data on consumption from UN and the spliced USD exchange rate,575.586,12435.85
BEN,2021,7589430,Derived using data on consumption from UN and the spliced USD exchange rate,554.5307,13686.22
BEN,2022,7717697,Derived using data on consumption from UN and the spliced USD exchange rate,623.7597,12372.87
BEN,2023,8174508,Derived using data on consumption from UN and the spliced USD exchange rate,606.5698,13476.62
BEN,2024,8725588,Derived using data on consumption from BCEAO and the spliced USD exchange rate,606.3453,14390.46
BFA,1960,89430.95,Derived using data on consumption from BCEAO and the spliced USD exchange rate,245.1951,364.7338
BFA,1961,94088.8,Derived using data on consumption from BCEAO and the spliced USD exchange rate,245.2601,383.6287
BFA,1962,99367.71,Derived using data on consumption from BCEAO and the spliced USD exchange rate,245.0139,405.5596
BFA,1963,101696.6,Derived using data on consumption from BCEAO and the spliced USD exchange rate,245.0164,415.0606
BFA,1964,107130.8,Derived using data on consumption from BCEAO and the spliced USD exchange rate,245.0272,437.2201
BFA,1965,106509.8,Derived using data on consumption from BCEAO and the spliced USD exchange rate,245.0609,434.6256
BFA,1966,106820.3,Derived using data on consumption from BCEAO and the spliced USD exchange rate,245.6784,434.7972
BFA,1967,110080.8,Derived using data on consumption from BCEAO and the spliced USD exchange rate,246.0009,447.4812
BFA,1968,118464.9,Derived using data on consumption from BCEAO and the spliced USD exchange rate,247.5647,478.5211
BFA,1969,120949.1,Derived using data on consumption from BCEAO and the spliced USD exchange rate,259.9606,465.2596
BFA,1970,133214.8,Derived using data on consumption from UN and the spliced USD exchange rate,276.4031,481.9585
BFA,1971,120977,Derived using data on consumption from UN and the spliced USD exchange rate,275.3564,439.3469
BFA,1972,154800.5,Derived using data on consumption from UN and the spliced USD exchange rate,252.0276,614.2203
BFA,1973,157461.7,Derived using data on consumption from UN and the spliced USD exchange rate,222.8892,706.4574
BFA,1974,175744.9,Derived using data on consumption from UN and the spliced USD exchange rate,240.7047,730.1268
BFA,1975,221047.6,Derived using data on consumption from UN and the spliced USD exchange rate,214.3129,1031.424
BFA,1976,223467.3,Derived using data on consumption from UN and the spliced USD exchange rate,238.9505,935.2032
BFA,1977,298170.9,Derived using data on consumption from UN and the spliced USD exchange rate,245.6797,1213.657
BFA,1978,350436.6,Derived using data on consumption from UN and the spliced USD exchange rate,225.6559,1552.969
BFA,1979,391823.7,Derived using data on consumption from UN and the spliced USD exchange rate,212.7216,1841.955
BFA,1980,449380.8,Derived using data on consumption from UN and the spliced USD exchange rate,211.2796,2126.948
BFA,1981,548511.9,Derived using data on consumption from UN and the spliced USD exchange rate,271.7314,2018.581
BFA,1982,627105.7,Derived using data on consumption from UN and the spliced USD exchange rate,328.6063,1908.38
BFA,1983,658408.6,Derived using data on consumption from UN and the spliced USD exchange rate,381.066,1727.807
BFA,1984,624872.3,Derived using data on consumption from UN and the spliced USD exchange rate,436.9567,1430.055
BFA,1985,777899.3,Derived using data on consumption from UN and the spliced USD exchange rate,449.263,1731.501
BFA,1986,800056.8,Derived using data on consumption from UN and the spliced USD exchange rate,346.3059,2310.26
BFA,1987,789034.8,Derived using data on consumption from UN and the spliced USD exchange rate,300.5366,2625.42
BFA,1988,861870.6,Derived using data on consumption from UN and the spliced USD exchange rate,297.8482,2893.657
BFA,1989,895845.4,Derived using data on consumption from UN and the spliced USD exchange rate,319.0083,2808.22
BFA,1990,907435.5,Derived using data on consumption from UN and the spliced USD exchange rate,272.2648,3332.915
BFA,1991,921070.9,Derived using data on consumption from UN and the spliced USD exchange rate,282.1069,3264.971
BFA,1992,922548.1,Derived using data on consumption from UN and the spliced USD exchange rate,264.6918,3485.367
BFA,1993,949705.2,Derived using data on consumption from UN and the spliced USD exchange rate,283.1626,3353.922
BFA,1994,1000383,Derived using data on consumption from UN and the spliced USD exchange rate,555.2047,1801.828
BFA,1995,1201472,Derived using data on consumption from UN and the spliced USD exchange rate,499.1484,2407.044
BFA,1996,1405293,Derived using data on consumption from UN and the spliced USD exchange rate,511.5524,2747.114
BFA,1997,1453730,Derived using data on consumption from UN and the spliced USD exchange rate,583.6694,2490.674
BFA,1998,1755432,Derived using data on consumption from UN and the spliced USD exchange rate,589.9518,2975.552
BFA,1999,2112272,Derived using data on consumption from UN and the spliced USD exchange rate,615.6738,3430.83
BFA,2000,2168512,Derived using data on consumption from UN and the spliced USD exchange rate,711.8317,3046.383
BFA,2001,2337184,Derived using data on consumption from UN and the spliced USD exchange rate,732.8998,3188.954
BFA,2002,2516142,Derived using data on consumption from UN and the spliced USD exchange rate,696.3815,3613.166
BFA,2003,2652061,Derived using data on consumption from UN and the spliced USD exchange rate,581.0611,4564.169
BFA,2004,2823126,Derived using data on consumption from UN and the spliced USD exchange rate,528.1226,5345.589
BFA,2005,3141060,Derived using data on consumption from UN and the spliced USD exchange rate,527.7897,5951.347
BFA,2006,3320243,Derived using data on consumption from UN and the spliced USD exchange rate,522.8607,6350.148
BFA,2007,3461283,Derived using data on consumption from UN and the spliced USD exchange rate,479.2627,7222.1
BFA,2008,3977372,Derived using data on consumption from UN and the spliced USD exchange rate,448.2152,8873.801
BFA,2009,4121390,Derived using data on consumption from UN and the spliced USD exchange rate,472.0243,8731.31
BFA,2010,4304433,Derived using data on consumption from UN and the spliced USD exchange rate,495.3098,8690.385
BFA,2011,4724060,Derived using data on consumption from UN and the spliced USD exchange rate,471.7644,10013.6
BFA,2012,5347854,Derived using data on consumption from UN and the spliced USD exchange rate,510.5143,10475.42
BFA,2013,5721935,Derived using data on consumption from UN and the spliced USD exchange rate,494.0467,11581.77
BFA,2014,5899802,Derived using data on consumption from UN and the spliced USD exchange rate,494.414,11932.92
BFA,2015,6118602,Derived using data on consumption from UN and the spliced USD exchange rate,591.4495,10345.1
BFA,2016,6484561,Derived using data on consumption from UN and the spliced USD exchange rate,593.014,10934.92
BFA,2017,6905443,Derived using data on consumption from UN and the spliced USD exchange rate,582.0293,11864.42
BFA,2018,7299055,Derived using data on consumption from UN and the spliced USD exchange rate,555.7007,13134.87
BFA,2019,7715640,Derived using data on consumption from UN and the spliced USD exchange rate,585.9586,13167.55
BFA,2020,8164317,Derived using data on consumption from UN and the spliced USD exchange rate,575.586,14184.36
BFA,2021,8882299,Derived using data on consumption from UN and the spliced USD exchange rate,554.5307,16017.69
BFA,2022,9844174,Derived using data on consumption from UN and the spliced USD exchange rate,623.7597,15782
BFA,2023,1.04e+07,Derived using data on consumption from UN and the spliced USD exchange rate,606.5698,17185.25
BFA,2024,1.16e+07,Derived using data on consumption from BCEAO and the spliced USD exchange rate,606.3453,19061.84
BGD,1960,21270.31,Derived using data on consumption from WDI and the spliced USD exchange rate,6.825426,3116.334
BGD,1961,24170.74,Derived using data on consumption from WDI and the spliced USD exchange rate,6.825426,3541.279
BGD,1962,24094.45,Derived using data on consumption from WDI and the spliced USD exchange rate,6.825426,3530.102
BGD,1963,26296.09,Derived using data on consumption from WDI and the spliced USD exchange rate,6.825426,3852.667
BGD,1964,26712.62,Derived using data on consumption from WDI and the spliced USD exchange rate,6.825426,3913.692
BGD,1965,29329.26,Derived using data on consumption from WDI and the spliced USD exchange rate,6.825426,4297.059
BGD,1966,32365.47,Derived using data on consumption from WDI and the spliced USD exchange rate,6.825426,4741.898
BGD,1967,36155.41,Derived using data on consumption from WDI and the spliced USD exchange rate,6.825426,5297.165
BGD,1968,35908.23,Derived using data on consumption from WDI and the spliced USD exchange rate,6.825426,5260.952
BGD,1969,41507.69,Derived using data on consumption from WDI and the spliced USD exchange rate,6.825426,6081.334
BGD,1970,44954.34,Derived using data on consumption from UN and the spliced USD exchange rate,7.5471,5956.504
BGD,1971,43519.67,Derived using data on consumption from UN and the spliced USD exchange rate,7.613495,5716.123
BGD,1972,38905.88,Derived using data on consumption from UN and the spliced USD exchange rate,7.700184,5052.59
BGD,1973,66522.69,Derived using data on consumption from UN and the spliced USD exchange rate,7.849816,8474.427
BGD,1974,97476.34,Derived using data on consumption from UN and the spliced USD exchange rate,8.226002,11849.78
BGD,1975,159615.7,Derived using data on consumption from UN and the spliced USD exchange rate,12.18618,13098.09
BGD,1976,138286.1,Derived using data on consumption from UN and the spliced USD exchange rate,15.39917,8980.099
BGD,1977,129522.6,Derived using data on consumption from UN and the spliced USD exchange rate,15.3751,8424.178
BGD,1978,173683.7,Derived using data on consumption from UN and the spliced USD exchange rate,15.01612,11566.49
BGD,1979,207928.6,Derived using data on consumption from UN and the spliced USD exchange rate,15.55192,13369.96
BGD,1980,232719.9,Derived using data on consumption from UN and the spliced USD exchange rate,15.45406,15058.82
BGD,1981,271522.5,Derived using data on consumption from UN and the spliced USD exchange rate,17.98669,15095.74
BGD,1982,314414.7,Derived using data on consumption from UN and the spliced USD exchange rate,22.11788,14215.41
BGD,1983,358406.6,Derived using data on consumption from UN and the spliced USD exchange rate,24.61543,14560.24
BGD,1984,429497.2,Derived using data on consumption from UN and the spliced USD exchange rate,25.35393,16940.06
BGD,1985,487197,Derived using data on consumption from UN and the spliced USD exchange rate,27.99459,17403.25
BGD,1986,551300.5,Derived using data on consumption from UN and the spliced USD exchange rate,30.4069,18130.77
BGD,1987,641200.4,Derived using data on consumption from UN and the spliced USD exchange rate,30.94983,20717.41
BGD,1988,712510.4,Derived using data on consumption from UN and the spliced USD exchange rate,31.73325,22453.12
BGD,1989,777918.4,Derived using data on consumption from UN and the spliced USD exchange rate,32.27,24106.55
BGD,1990,867153.7,Derived using data on consumption from UN and the spliced USD exchange rate,34.56881,25084.86
BGD,1991,967139.7,Derived using data on consumption from UN and the spliced USD exchange rate,36.59618,26427.34
BGD,1992,1029686,Derived using data on consumption from UN and the spliced USD exchange rate,38.95076,26435.58
BGD,1993,1096496,Derived using data on consumption from UN and the spliced USD exchange rate,39.56726,27712.21
BGD,1994,1176684,Derived using data on consumption from UN and the spliced USD exchange rate,40.21174,29262.2
BGD,1995,1321974,Derived using data on consumption from UN and the spliced USD exchange rate,40.27832,32820.98
BGD,1996,1415405,Derived using data on consumption from UN and the spliced USD exchange rate,41.79417,33866.09
BGD,1997,1519634,Derived using data on consumption from UN and the spliced USD exchange rate,43.89212,34622.03
BGD,1998,1653231,Derived using data on consumption from UN and the spliced USD exchange rate,46.90565,35245.88
BGD,1999,1807955,Derived using data on consumption from UN and the spliced USD exchange rate,49.0854,36832.85
BGD,2000,1946916,Derived using data on consumption from UN and the spliced USD exchange rate,52.14167,37338.97
BGD,2001,2079181,Derived using data on consumption from UN and the spliced USD exchange rate,55.80667,37256.86
BGD,2002,2235957,Derived using data on consumption from UN and the spliced USD exchange rate,57.888,38625.57
BGD,2003,2445697,Derived using data on consumption from UN and the spliced USD exchange rate,58.15004,42058.39
BGD,2004,2679274,Derived using data on consumption from UN and the spliced USD exchange rate,59.51266,45020.24
BGD,2005,2965120,Derived using data on consumption from UN and the spliced USD exchange rate,64.32748,46094.14
BGD,2006,3789402,Derived using data on consumption from UN and the spliced USD exchange rate,68.93324,54972.06
BGD,2007,4422808,Derived using data on consumption from UN and the spliced USD exchange rate,68.87488,64215.11
BGD,2008,5234205,Derived using data on consumption from UN and the spliced USD exchange rate,68.59827,76302.27
BGD,2009,5874105,Derived using data on consumption from UN and the spliced USD exchange rate,69.03907,85083.78
BGD,2010,6703867,Derived using data on consumption from UN and the spliced USD exchange rate,69.64929,96251.76
BGD,2011,7832396,Derived using data on consumption from UN and the spliced USD exchange rate,74.1524,105625.7
BGD,2012,9090488,Derived using data on consumption from UN and the spliced USD exchange rate,81.86266,111045.6
BGD,2013,1.04e+07,Derived using data on consumption from UN and the spliced USD exchange rate,78.10323,132850.3
BGD,2014,1.18e+07,Derived using data on consumption from UN and the spliced USD exchange rate,77.64141,151931.9
BGD,2015,1.35e+07,Derived using data on consumption from UN and the spliced USD exchange rate,77.94691,173142.3
BGD,2016,1.51e+07,Derived using data on consumption from UN and the spliced USD exchange rate,78.46809,192401.7
BGD,2017,1.70e+07,Derived using data on consumption from UN and the spliced USD exchange rate,80.43755,210749.3
BGD,2018,1.94e+07,Derived using data on consumption from UN and the spliced USD exchange rate,83.4662,232565.5
BGD,2019,2.16e+07,Derived using data on consumption from UN and the spliced USD exchange rate,84.45352,255519.9
BGD,2020,2.31e+07,Derived using data on consumption from UN and the spliced USD exchange rate,84.87139,272410.1
BGD,2021,2.64e+07,Derived using data on consumption from UN and the spliced USD exchange rate,85.08376,309762
BGD,2022,2.97e+07,Derived using data on consumption from UN and the spliced USD exchange rate,91.74545,323708.2
BGD,2023,3.33e+07,Derived using data on consumption from UN and the spliced USD exchange rate,106.3095,313614.8
BGD,2024,3.80e+07,Derived using data on consumption from WDI and the spliced USD exchange rate,115.6037,329069.1
BGR,1970,9.35536,Derived using data on consumption from UN and the spliced USD exchange rate,.00117,7996.035
BGR,1971,9.248759,Derived using data on consumption from UN and the spliced USD exchange rate,.00117,7904.923
BGR,1972,9.987855,Derived using data on consumption from UN and the spliced USD exchange rate,.00108,9248.015
BGR,1973,10.7928,Derived using data on consumption from UN and the spliced USD exchange rate,.000979,11024.31
BGR,1974,11.62985,Derived using data on consumption from UN and the spliced USD exchange rate,.00097,11989.54
BGR,1975,12.7045,Derived using data on consumption from UN and the spliced USD exchange rate,.00097,13097.43
BGR,1976,13.44391,Derived using data on consumption from UN and the spliced USD exchange rate,.00103,13052.34
BGR,1977,13.76943,Derived using data on consumption from UN and the spliced USD exchange rate,.00103,13368.38
BGR,1978,16.69025,Derived using data on consumption from UN and the spliced USD exchange rate,.00103,16204.12
BGR,1979,19.39606,Derived using data on consumption from UN and the spliced USD exchange rate,.00103,18831.12
BGR,1980,23.04516,Derived using data on consumption from UN and the spliced USD exchange rate,.00103,22373.94
BGR,1981,24.94079,Derived using data on consumption from UN and the spliced USD exchange rate,.00103,24214.36
BGR,1982,26.2401,Derived using data on consumption from UN and the spliced USD exchange rate,.00103,25475.82
BGR,1983,27.20437,Derived using data on consumption from UN and the spliced USD exchange rate,.00103,26412.01
BGR,1984,28.40955,Derived using data on consumption from UN and the spliced USD exchange rate,.00103,27582.08
BGR,1985,29.99846,Derived using data on consumption from UN and the spliced USD exchange rate,.00103,29124.72
BGR,1986,31.85895,Derived using data on consumption from UN and the spliced USD exchange rate,.00094,33892.5
BGR,1987,33.40087,Derived using data on consumption from UN and the spliced USD exchange rate,.00087,38391.8
BGR,1988,34.44044,Derived using data on consumption from UN and the spliced USD exchange rate,.00083,41494.51
BGR,1989,36.85698,Derived using data on consumption from UN and the spliced USD exchange rate,.00084,43877.36
BGR,1990,44.21179,Derived using data on consumption from UN and the spliced USD exchange rate,.00219,20188.03
BGR,1991,127.716,Derived using data on consumption from AMECO and the spliced USD exchange rate,.018833,6781.5
BGR,1992,222.0654,Derived using data on consumption from AMECO and the spliced USD exchange rate,.023338,9515.188
BGR,1993,355.1209,Derived using data on consumption from AMECO and the spliced USD exchange rate,.027648,12844.36
BGR,1994,616.9094,Derived using data on consumption from AMECO and the spliced USD exchange rate,.054247,11372.23
BGR,1995,929.393,Derived using data on consumption from OECD_EO and the spliced USD exchange rate,.067168,13836.84
BGR,1996,1917.451,Derived using data on consumption from OECD_EO and the spliced USD exchange rate,.175821,10905.7
BGR,1997,14766.06,Derived using data on consumption from OECD_EO and the spliced USD exchange rate,1.676518,8807.576
BGR,1998,19700.53,Derived using data on consumption from OECD_EO and the spliced USD exchange rate,1.760391,11191
BGR,1999,21219.3,Derived using data on consumption from OECD_EO and the spliced USD exchange rate,1.837698,11546.68
BGR,2000,24261.04,Derived using data on consumption from OECD_EO and the spliced USD exchange rate,2.12035,11442
BGR,2001,27258.27,Derived using data on consumption from OECD_EO and the spliced USD exchange rate,2.177069,12520.63
BGR,2002,29791.72,Derived using data on consumption from OECD_EO and the spliced USD exchange rate,2.068047,14405.73
BGR,2003,32280.13,Derived using data on consumption from OECD_EO and the spliced USD exchange rate,1.726387,18698.09
BGR,2004,36140.65,Derived using data on consumption from OECD_EO and the spliced USD exchange rate,1.572034,22989.74
BGR,2005,40865.23,Derived using data on consumption from OECD_EO and the spliced USD exchange rate,1.574633,25952.22
BGR,2006,45586.13,Derived using data on consumption from OECD_EO and the spliced USD exchange rate,1.559103,29238.69
BGR,2007,54107.63,Derived using data on consumption from OECD_EO and the spliced USD exchange rate,1.429208,37858.46
BGR,2008,60323.83,Derived using data on consumption from OECD_EO and the spliced USD exchange rate,1.336788,45125.95
BGR,2009,58337.87,Derived using data on consumption from OECD_EO and the spliced USD exchange rate,1.406138,41488.01
BGR,2010,60409.18,Derived using data on consumption from OECD_EO and the spliced USD exchange rate,1.478327,40863.2
BGR,2011,63670.78,Derived using data on consumption from OECD_EO and the spliced USD exchange rate,1.406625,45264.93
BGR,2012,67264.39,Derived using data on consumption from OECD_EO and the spliced USD exchange rate,1.52327,44157.89
BGR,2013,65434.83,Derived using data on consumption from OECD_EO and the spliced USD exchange rate,1.473176,44417.52
BGR,2014,67014.31,Derived using data on consumption from OECD_EO and the spliced USD exchange rate,1.474557,45447.08
BGR,2015,70012.47,Derived using data on consumption from OECD_EO and the spliced USD exchange rate,1.763928,39691.23
BGR,2016,72581.16,Derived using data on consumption from OECD_EO and the spliced USD exchange rate,1.767828,41056.68
BGR,2017,77871.05,Derived using data on consumption from OECD_EO and the spliced USD exchange rate,1.734872,44885.77
BGR,2018,83673.88,Derived using data on consumption from OECD_EO and the spliced USD exchange rate,1.657701,50475.86
BGR,2019,91092.4,Derived using data on consumption from OECD_EO and the spliced USD exchange rate,1.747329,52132.37
BGR,2020,93652.48,Derived using data on consumption from OECD_EO and the spliced USD exchange rate,1.7149,54611.05
BGR,2021,107242,Derived using data on consumption from OECD_EO and the spliced USD exchange rate,1.654573,64815.52
BGR,2022,128288.9,Derived using data on consumption from OECD_EO and the spliced USD exchange rate,1.861479,68917.73
BGR,2023,141050.7,Derived using data on consumption from OECD_EO and the spliced USD exchange rate,1.809219,77962.2
BGR,2024,157322.8,Derived using data on consumption from OECD_EO and the spliced USD exchange rate,1.807409,87043.27
BGR,2025,168311,Derived using data on consumption from OECD_EO and the spliced USD exchange rate,1.85686,90642.78
BGR,2026,178824.3,Derived using data on consumption from OECD_EO and the spliced USD exchange rate,1.85686,96304.68
BGR,2027,188328.5,Derived using data on consumption from AMECO and the spliced USD exchange rate,1.779622,105825
BHR,1970,158.1464,Derived using data on consumption from UN and the spliced USD exchange rate,.47619,332.1078
BHR,1971,169.9265,Derived using data on consumption from UN and the spliced USD exchange rate,.474796,357.8937
BHR,1972,198.1343,Derived using data on consumption from UN and the spliced USD exchange rate,.438598,451.7446
BHR,1973,258.7965,Derived using data on consumption from UN and the spliced USD exchange rate,.39963,647.5903
BHR,1974,348.2466,Derived using data on consumption from UN and the spliced USD exchange rate,.39474,882.2176
BHR,1975,365.218,Derived using data on consumption from UN and the spliced USD exchange rate,.3955,923.4336
BHR,1976,541.7462,Derived using data on consumption from UN and the spliced USD exchange rate,.395599,1369.433
BHR,1977,656.0892,Derived using data on consumption from UN and the spliced USD exchange rate,.39565,1658.257
BHR,1978,693.7427,Derived using data on consumption from UN and the spliced USD exchange rate,.387453,1790.521
BHR,1979,735.2718,Derived using data on consumption from UN and the spliced USD exchange rate,.381617,1926.727
BHR,1980,903.9772,Derived using data on consumption from UN and the spliced USD exchange rate,.377,2397.818
BHR,1981,1059.091,Derived using data on consumption from UN and the spliced USD exchange rate,.376,2816.732
BHR,1982,1196.963,Derived using data on consumption from UN and the spliced USD exchange rate,.376,3183.412
BHR,1983,1236.695,Derived using data on consumption from UN and the spliced USD exchange rate,.376,3289.083
BHR,1984,1322.114,Derived using data on consumption from UN and the spliced USD exchange rate,.376,3516.26
BHR,1985,1156.599,Derived using data on consumption from UN and the spliced USD exchange rate,.376,3076.06
BHR,1986,975.2125,Derived using data on consumption from UN and the spliced USD exchange rate,.376,2593.65
BHR,1987,1055.465,Derived using data on consumption from UN and the spliced USD exchange rate,.376,2807.088
BHR,1988,1183.74,Derived using data on consumption from UN and the spliced USD exchange rate,.376,3148.244
BHR,1989,1322.198,Derived using data on consumption from UN and the spliced USD exchange rate,.376,3516.484
BHR,1990,1381.05,Derived using data on consumption from UN and the spliced USD exchange rate,.376,3673.006
BHR,1991,1449.587,Derived using data on consumption from UN and the spliced USD exchange rate,.376,3855.285
BHR,1992,1600.599,Derived using data on consumption from UN and the spliced USD exchange rate,.376,4256.913
BHR,1993,1653.612,Derived using data on consumption from UN and the spliced USD exchange rate,.376,4397.904
BHR,1994,1689.093,Derived using data on consumption from UN and the spliced USD exchange rate,.376,4492.27
BHR,1995,1749.754,Derived using data on consumption from UN and the spliced USD exchange rate,.376,4653.602
BHR,1996,1796.626,Derived using data on consumption from UN and the spliced USD exchange rate,.376,4778.261
