ISO3,year,govrev_GDP,nGDP,govrev,source
SEN,2017,19.495,1.22e+07,2376792,Derived using data on general government revenue to GDP and central government and the spliced GDP.
SEN,2018,18.89,1.28e+07,2425495,Derived using data on general government revenue to GDP and central government and the spliced GDP.
SEN,2019,20.339,1.37e+07,2789018,Derived using data on general government revenue to GDP and central government and the spliced GDP.
SEN,2020,20.159,1.41e+07,2846334,Derived using data on general government revenue to GDP and central government and the spliced GDP.
SEN,2021,19.482,1.53e+07,2973171,Derived using data on general government revenue to GDP and central government and the spliced GDP.
SEN,2022,19.94269,1.72e+07,3435711,Derived using data on general government revenue to GDP and central government and the spliced GDP.
SEN,2023,20.86052,1.84e+07,3847650,Derived using data on general government revenue to GDP and central government and the spliced GDP.
SEN,2024,20.872,2.01e+07,4190043,Derived using data on general government revenue to GDP and central government and the spliced GDP.
SEN,2025,21.833,2.24e+07,4883798,Derived using data on general government revenue to GDP and central government and the spliced GDP.
SEN,2026,23.102,2.39e+07,5532721,Derived using data on general government revenue to GDP and central government and the spliced GDP.
SEN,2027,23.386,2.57e+07,6005463,Derived using data on general government revenue to GDP and central government and the spliced GDP.
SEN,2028,23.42,2.79e+07,6536590,Derived using data on general government revenue to GDP and central government and the spliced GDP.
SEN,2029,23.955,3.10e+07,7432598,Derived using data on general government revenue to GDP and central government and the spliced GDP.
SGP,1963,17.31183,2809,486.2893,Derived using data on general government revenue to GDP and central government and the spliced GDP.
SGP,1964,16.79558,2737.2,459.7286,Derived using data on general government revenue to GDP and central government and the spliced GDP.
SGP,1965,18.20027,2983.6,543.0233,Derived using data on general government revenue to GDP and central government and the spliced GDP.
SGP,1966,18.70309,3356.4,627.7506,Derived using data on general government revenue to GDP and central government and the spliced GDP.
SGP,1967,18.95355,3789.9,718.3206,Derived using data on general government revenue to GDP and central government and the spliced GDP.
SGP,1968,19.86095,4364.4,866.8113,Derived using data on general government revenue to GDP and central government and the spliced GDP.
SGP,1969,18.9243,5081.3,961.6006,Derived using data on general government revenue to GDP and central government and the spliced GDP.
SGP,1970,22.41171,5879.3,1317.652,Derived using data on general government revenue to GDP and central government and the spliced GDP.
SGP,1971,22.05774,6929.9,1528.58,Derived using data on general government revenue to GDP and central government and the spliced GDP.
SGP,1972,23.57536,8302.3,1957.297,Derived using data on general government revenue to GDP and central government and the spliced GDP.
SGP,1973,21.18045,10395.6,2201.834,Derived using data on general government revenue to GDP and central government and the spliced GDP.
SGP,1974,19.77335,12831.4,2537.198,Derived using data on general government revenue to GDP and central government and the spliced GDP.
SGP,1975,22.50824,13728.7,3090.088,Derived using data on general government revenue to GDP and central government and the spliced GDP.
SGP,1976,22.48794,15003.4,3373.956,Derived using data on general government revenue to GDP and central government and the spliced GDP.
SGP,1977,23.56234,16353.2,3853.196,Derived using data on general government revenue to GDP and central government and the spliced GDP.
SGP,1978,22.83926,18337.4,4188.127,Derived using data on general government revenue to GDP and central government and the spliced GDP.
SGP,1979,23.116,21141.2,4887,Derived using data on general government revenue to GDP and central government and the spliced GDP.
SGP,1980,24.60417,25869.6,6365,Derived using data on general government revenue to GDP and central government and the spliced GDP.
SGP,1981,25.68859,30352,7797,Derived using data on general government revenue to GDP and central government and the spliced GDP.
SGP,1982,26.64414,33981.2,9054,Derived using data on general government revenue to GDP and central government and the spliced GDP.
SGP,1983,28.73246,38058,10935,Derived using data on general government revenue to GDP and central government and the spliced GDP.
SGP,1984,27.44043,41730.4,11451,Derived using data on general government revenue to GDP and central government and the spliced GDP.
SGP,1985,26.3516,40862.8,10768,Derived using data on general government revenue to GDP and central government and the spliced GDP.
SGP,1986,25.45931,40892.7,10411,Derived using data on general government revenue to GDP and central government and the spliced GDP.
SGP,1987,28.42402,45549.5,12947,Derived using data on general government revenue to GDP and central government and the spliced GDP.
SGP,1988,25.93188,53432.3,13856,Derived using data on general government revenue to GDP and central government and the spliced GDP.
SGP,1989,25.62451,61308.5,15710,Derived using data on general government revenue to GDP and central government and the spliced GDP.
SGP,1990,17.025,70492.3,12001.31,Derived using data on general government revenue to GDP and central government and the spliced GDP.
SGP,1991,16.532,78542.8,12984.7,Derived using data on general government revenue to GDP and central government and the spliced GDP.
SGP,1992,17.23,84920.2,14631.75,Derived using data on general government revenue to GDP and central government and the spliced GDP.
SGP,1993,18.875,97923.1,18482.99,Derived using data on general government revenue to GDP and central government and the spliced GDP.
SGP,1994,19.629,112555.4,22093.5,Derived using data on general government revenue to GDP and central government and the spliced GDP.
SGP,1995,18.604,124463.3,23155.15,Derived using data on general government revenue to GDP and central government and the spliced GDP.
SGP,1996,20.08,135777.2,27264.06,Derived using data on general government revenue to GDP and central government and the spliced GDP.
SGP,1997,20.209,148664.4,30043.59,Derived using data on general government revenue to GDP and central government and the spliced GDP.
SGP,1998,20.479,143474.9,29382.23,Derived using data on general government revenue to GDP and central government and the spliced GDP.
SGP,1999,21.088,146252.5,30841.73,Derived using data on general government revenue to GDP and central government and the spliced GDP.
SGP,2000,20.715,165632.4,34310.75,Derived using data on general government revenue to GDP and central government and the spliced GDP.
SGP,2001,19.41,160885.6,31227.89,Derived using data on general government revenue to GDP and central government and the spliced GDP.
SGP,2002,18.163,165698.1,30095.74,Derived using data on general government revenue to GDP and central government and the spliced GDP.
SGP,2003,16.323,170117.9,27768.35,Derived using data on general government revenue to GDP and central government and the spliced GDP.
SGP,2004,16.125,194433,31352.32,Derived using data on general government revenue to GDP and central government and the spliced GDP.
SGP,2005,14.934,212723,31768.05,Derived using data on general government revenue to GDP and central government and the spliced GDP.
SGP,2006,14.44,236158.8,34101.33,Derived using data on general government revenue to GDP and central government and the spliced GDP.
SGP,2007,16.135,272697.6,43999.76,Derived using data on general government revenue to GDP and central government and the spliced GDP.
SGP,2008,17.564,273941.6,48115.1,Derived using data on general government revenue to GDP and central government and the spliced GDP.
SGP,2009,15.759,282394.5,44502.55,Derived using data on general government revenue to GDP and central government and the spliced GDP.
SGP,2010,15.915,326980.1,52038.88,Derived using data on general government revenue to GDP and central government and the spliced GDP.
SGP,2011,17.622,351367.9,61918.05,Derived using data on general government revenue to GDP and central government and the spliced GDP.
SGP,2012,17.161,368770.5,63284.7,Derived using data on general government revenue to GDP and central government and the spliced GDP.
SGP,2013,16.877,384870.3,64954.57,Derived using data on general government revenue to GDP and central government and the spliced GDP.
SGP,2014,17.174,398947.9,68515.31,Derived using data on general government revenue to GDP and central government and the spliced GDP.
SGP,2015,17.299,423444.1,73251.59,Derived using data on general government revenue to GDP and central government and the spliced GDP.
SGP,2016,18.559,440787.7,81805.79,Derived using data on general government revenue to GDP and central government and the spliced GDP.
SGP,2017,18.87,474012.4,89446.15,Derived using data on general government revenue to GDP and central government and the spliced GDP.
SGP,2018,17.553,508368.7,89233.95,Derived using data on general government revenue to GDP and central government and the spliced GDP.
SGP,2019,17.777,514153.4,91401.05,Derived using data on general government revenue to GDP and central government and the spliced GDP.
SGP,2020,17.404,482203.8,83922.75,Derived using data on general government revenue to GDP and central government and the spliced GDP.
SGP,2021,16.815,583221.5,98068.7,Derived using data on general government revenue to GDP and central government and the spliced GDP.
SGP,2022,16.592,687230.4,114025.3,Derived using data on general government revenue to GDP and central government and the spliced GDP.
SGP,2023,18.648,673300.3,125557,Derived using data on general government revenue to GDP and central government and the spliced GDP.
SGP,2024,18.45,725630.3,133878.8,Derived using data on general government revenue to GDP and central government and the spliced GDP.
SGP,2025,18.682,759947.9,141973.5,Derived using data on general government revenue to GDP and central government and the spliced GDP.
SGP,2026,18.682,794536.2,148435.3,Derived using data on general government revenue to GDP and central government and the spliced GDP.
SGP,2027,18.796,830395.9,156081.2,Derived using data on general government revenue to GDP and central government and the spliced GDP.
SGP,2028,18.796,867858,163122.6,Derived using data on general government revenue to GDP and central government and the spliced GDP.
SGP,2029,18.881,907145.9,171278.2,Derived using data on general government revenue to GDP and central government and the spliced GDP.
SLB,1980,24.319,119.1,28.96393,Derived using data on general government revenue to GDP and central government and the spliced GDP.
SLB,1981,22.065,140.6,31.02339,Derived using data on general government revenue to GDP and central government and the spliced GDP.
SLB,1982,21.887,158.5,34.6909,Derived using data on general government revenue to GDP and central government and the spliced GDP.
SLB,1983,19.362,141.4,27.37787,Derived using data on general government revenue to GDP and central government and the spliced GDP.
SLB,1984,20.755,221.7,46.01383,Derived using data on general government revenue to GDP and central government and the spliced GDP.
SLB,1985,21.501,236.9,50.93587,Derived using data on general government revenue to GDP and central government and the spliced GDP.
SLB,1986,22.211,252.5,56.08278,Derived using data on general government revenue to GDP and central government and the spliced GDP.
SLB,1987,23.909,292.8,70.00555,Derived using data on general government revenue to GDP and central government and the spliced GDP.
SLB,1988,25.566,367,93.82722,Derived using data on general government revenue to GDP and central government and the spliced GDP.
SLB,1989,28.802,384.4,110.7149,Derived using data on general government revenue to GDP and central government and the spliced GDP.
SLB,1990,30.618,526.3,161.1425,Derived using data on general government revenue to GDP and central government and the spliced GDP.
SLB,1991,39.523,598.3,236.4661,Derived using data on general government revenue to GDP and central government and the spliced GDP.
SLB,1992,39.251,763.1,299.5244,Derived using data on general government revenue to GDP and central government and the spliced GDP.
SLB,1993,35.689,901.2,321.6293,Derived using data on general government revenue to GDP and central government and the spliced GDP.
SLB,1994,34.52,1052.5,363.323,Derived using data on general government revenue to GDP and central government and the spliced GDP.
SLB,1995,27.874,1282.583,357.5072,Derived using data on general government revenue to GDP and central government and the spliced GDP.
SLB,1996,27.9,1533.51,427.8492,Derived using data on general government revenue to GDP and central government and the spliced GDP.
SLB,1997,21.439,1671.719,358.3998,Derived using data on general government revenue to GDP and central government and the spliced GDP.
SLB,1998,20.552,1962.891,403.4133,Derived using data on general government revenue to GDP and central government and the spliced GDP.
SLB,1999,18.359,2159.737,396.5062,Derived using data on general government revenue to GDP and central government and the spliced GDP.
SLB,2000,15.741,2087.199,328.546,Derived using data on general government revenue to GDP and central government and the spliced GDP.
SLB,2001,15.742,2211.758,348.175,Derived using data on general government revenue to GDP and central government and the spliced GDP.
SLB,2002,12.301,2390.082,294.0039,Derived using data on general government revenue to GDP and central government and the spliced GDP.
SLB,2003,25.452,3134.982,797.9157,Derived using data on general government revenue to GDP and central government and the spliced GDP.
SLB,2004,31.691,3502.861,1110.092,Derived using data on general government revenue to GDP and central government and the spliced GDP.
SLB,2005,30.399,4163.126,1265.549,Derived using data on general government revenue to GDP and central government and the spliced GDP.
SLB,2006,32.879,4696.995,1544.325,Derived using data on general government revenue to GDP and central government and the spliced GDP.
SLB,2007,39.015,5320.368,2075.742,Derived using data on general government revenue to GDP and central government and the spliced GDP.
SLB,2008,28.891,6014.983,1737.789,Derived using data on general government revenue to GDP and central government and the spliced GDP.
SLB,2009,27.177,6488.798,1763.461,Derived using data on general government revenue to GDP and central government and the spliced GDP.
SLB,2010,29.96,7242.958,2169.99,Derived using data on general government revenue to GDP and central government and the spliced GDP.
SLB,2011,33.262,8129.522,2704.042,Derived using data on general government revenue to GDP and central government and the spliced GDP.
SLB,2012,33.996,8717.517,2963.607,Derived using data on general government revenue to GDP and central government and the spliced GDP.
SLB,2013,45.355,9389.859,4258.771,Derived using data on general government revenue to GDP and central government and the spliced GDP.
SLB,2014,41.969,9850.34,4134.089,Derived using data on general government revenue to GDP and central government and the spliced GDP.
SLB,2015,42.266,10351.69,4375.246,Derived using data on general government revenue to GDP and central government and the spliced GDP.
SLB,2016,36.05,10964.37,3952.655,Derived using data on general government revenue to GDP and central government and the spliced GDP.
SLB,2017,38.111,11592.81,4418.136,Derived using data on general government revenue to GDP and central government and the spliced GDP.
SLB,2018,36.304,12847.06,4663.996,Derived using data on general government revenue to GDP and central government and the spliced GDP.
SLB,2019,34.082,13233.96,4510.4,Derived using data on general government revenue to GDP and central government and the spliced GDP.
SLB,2020,37.946,12616.98,4787.639,Derived using data on general government revenue to GDP and central government and the spliced GDP.
SLB,2021,31.112,12228.28,3804.463,Derived using data on general government revenue to GDP and central government and the spliced GDP.
SLB,2022,27.84789,12774.48,3557.423,Derived using data on general government revenue to GDP and central government and the spliced GDP.
SLB,2023,25.5387,13680,3493.695,Derived using data on general government revenue to GDP and central government and the spliced GDP.
SLB,2024,29.368,14523.13,4265.153,Derived using data on general government revenue to GDP and central government and the spliced GDP.
SLB,2025,29.386,15404.02,4526.625,Derived using data on general government revenue to GDP and central government and the spliced GDP.
SLB,2026,29.38,16333.01,4798.638,Derived using data on general government revenue to GDP and central government and the spliced GDP.
SLB,2027,29.393,17379.25,5108.284,Derived using data on general government revenue to GDP and central government and the spliced GDP.
SLB,2028,29.403,18496.65,5438.569,Derived using data on general government revenue to GDP and central government and the spliced GDP.
SLB,2029,29.412,19689.21,5790.989,Derived using data on general government revenue to GDP and central government and the spliced GDP.
SLE,1963,13.95349,.1671722,.0233264,Derived using data on general government revenue to GDP and central government and the spliced GDP.
SLE,1964,12.5,.2062922,.0257865,Derived using data on general government revenue to GDP and central government and the spliced GDP.
SLE,1965,12.21374,.2301494,.0281099,Derived using data on general government revenue to GDP and central government and the spliced GDP.
SLE,1966,13.74046,.2517208,.0345876,Derived using data on general government revenue to GDP and central government and the spliced GDP.
SLE,1967,13.45455,.2744858,.0369308,Derived using data on general government revenue to GDP and central government and the spliced GDP.
SLE,1968,15.2381,.2884668,.0439568,Derived using data on general government revenue to GDP and central government and the spliced GDP.
SLE,1969,14.92958,.3351009,.0500292,Derived using data on general government revenue to GDP and central government and the spliced GDP.
SLE,1970,,.379516,,Derived using data on general government revenue to GDP and central government and the spliced GDP.
SLE,1971,15.16854,.402905,.0611148,Derived using data on general government revenue to GDP and central government and the spliced GDP.
SLE,1972,15.26718,.428051,.0653513,Derived using data on general government revenue to GDP and central government and the spliced GDP.
SLE,1973,13.38912,.497774,.0666476,Derived using data on general government revenue to GDP and central government and the spliced GDP.
SLE,1974,16.05585,.600643,.0964383,Derived using data on general government revenue to GDP and central government and the spliced GDP.
SLE,1975,15.82382,.678367,.1073436,Derived using data on general government revenue to GDP and central government and the spliced GDP.
SLE,1976,12.76882,.776093,.0990979,Derived using data on general government revenue to GDP and central government and the spliced GDP.
SLE,1977,14,.910966,.1275352,Derived using data on general government revenue to GDP and central government and the spliced GDP.
SLE,1978,15.25753,1.073843,.1638419,Derived using data on general government revenue to GDP and central government and the spliced GDP.
SLE,1979,15.06493,1.248721,.188119,Derived using data on general government revenue to GDP and central government and the spliced GDP.
SLE,1980,17.17122,1.399025,.2402297,Derived using data on general government revenue to GDP and central government and the spliced GDP.
SLE,1981,15.00328,1.655627,.2483983,Derived using data on general government revenue to GDP and central government and the spliced GDP.
SLE,1982,11.14176,1.989381,.221652,Derived using data on general government revenue to GDP and central government and the spliced GDP.
SLE,1983,9.692548,2.632316,.2551385,Derived using data on general government revenue to GDP and central government and the spliced GDP.
SLE,1984,8.133405,4.294801,.3493136,Derived using data on general government revenue to GDP and central government and the spliced GDP.
SLE,1985,6.719226,7.009983,.4710166,Derived using data on general government revenue to GDP and central government and the spliced GDP.
SLE,1986,9.534946,15.53443,1.4812,Derived using data on general government revenue to GDP and central government and the spliced GDP.
SLE,1987,9.152189,27.8782,2.551466,Derived using data on general government revenue to GDP and central government and the spliced GDP.
SLE,1988,8.64238,41.73472,3.606873,Derived using data on general government revenue to GDP and central government and the spliced GDP.
SLE,1989,9.020502,72.45669,6.535957,Derived using data on general government revenue to GDP and central government and the spliced GDP.
SLE,1990,15.14596,133.1657,20.16921,Derived using data on general government revenue to GDP and central government and the spliced GDP.
SLE,1991,14.37011,311.8023,44.80634,Derived using data on general government revenue to GDP and central government and the spliced GDP.
SLE,1992,16.11648,459.6616,74.08125,Derived using data on general government revenue to GDP and central government and the spliced GDP.
SLE,1993,16.21587,590.5385,95.76097,Derived using data on general government revenue to GDP and central government and the spliced GDP.
SLE,1994,15.18666,724.1495,109.9741,Derived using data on general government revenue to GDP and central government and the spliced GDP.
SLE,1995,12.96754,890.0685,115.42,Derived using data on general government revenue to GDP and central government and the spliced GDP.
SLE,1996,11.75827,1173.584,137.9931,Derived using data on general government revenue to GDP and central government and the spliced GDP.
SLE,1997,5.991897,1129.5,67.6785,Derived using data on general government revenue to GDP and central government and the spliced GDP.
SLE,1998,9.729127,1422.986,138.4441,Derived using data on general government revenue to GDP and central government and the spliced GDP.
SLE,1999,12.52024,1634.649,204.662,Derived using data on general government revenue to GDP and central government and the spliced GDP.
SLE,2000,8.335,1800.589,150.0791,Derived using data on general government revenue to GDP and central government and the spliced GDP.
SLE,2001,8.777,2165.833,190.0951,Derived using data on general government revenue to GDP and central government and the spliced GDP.
SLE,2002,9.55,2630.762,251.2377,Derived using data on general government revenue to GDP and central government and the spliced GDP.
SLE,2003,8.928,3253.743,290.4942,Derived using data on general government revenue to GDP and central government and the spliced GDP.
SLE,2004,9.688,3912.932,379.0848,Derived using data on general government revenue to GDP and central government and the spliced GDP.
SLE,2005,9.697,4769.248,462.474,Derived using data on general government revenue to GDP and central government and the spliced GDP.
SLE,2006,9.04,5583.531,504.7512,Derived using data on general government revenue to GDP and central government and the spliced GDP.
SLE,2007,20.672,6443.514,1332.003,Derived using data on general government revenue to GDP and central government and the spliced GDP.
SLE,2008,8.121,7470.062,606.6437,Derived using data on general government revenue to GDP and central government and the spliced GDP.
SLE,2009,9.791,8308.046,813.4408,Derived using data on general government revenue to GDP and central government and the spliced GDP.
SLE,2010,9.399,10255.61,963.9252,Derived using data on general government revenue to GDP and central government and the spliced GDP.
SLE,2011,10.401,12797.61,1331.08,Derived using data on general government revenue to GDP and central government and the spliced GDP.
SLE,2012,10.04,16515.43,1658.15,Derived using data on general government revenue to GDP and central government and the spliced GDP.
SLE,2013,9.68,21317.38,2063.523,Derived using data on general government revenue to GDP and central government and the spliced GDP.
SLE,2014,10.78,22689.47,2445.925,Derived using data on general government revenue to GDP and central government and the spliced GDP.
SLE,2015,10.2,24138.26,2462.103,Derived using data on general government revenue to GDP and central government and the spliced GDP.
SLE,2016,9.523,30388.13,2893.861,Derived using data on general government revenue to GDP and central government and the spliced GDP.
SLE,2017,9.357,38418.03,3594.775,Derived using data on general government revenue to GDP and central government and the spliced GDP.
SLE,2018,10.079,50687.21,5108.764,Derived using data on general government revenue to GDP and central government and the spliced GDP.
SLE,2019,11.341,58778.88,6666.112,Derived using data on general government revenue to GDP and central government and the spliced GDP.
SLE,2020,12.128,65748.4,7973.966,Derived using data on general government revenue to GDP and central government and the spliced GDP.
SLE,2021,16.005,74800.72,11971.85,Derived using data on general government revenue to GDP and central government and the spliced GDP.
SLE,2022,13.54,100007.1,13540.97,Derived using data on general government revenue to GDP and central government and the spliced GDP.
SLE,2023,12.667,136604.1,17303.64,Derived using data on general government revenue to GDP and central government and the spliced GDP.
SLE,2024,12.552,157322.1,19747.07,Derived using data on general government revenue to GDP and central government and the spliced GDP.
SLE,2025,13.649,184118,25130.26,Derived using data on general government revenue to GDP and central government and the spliced GDP.
SLE,2026,13.691,208191.1,28503.45,Derived using data on general government revenue to GDP and central government and the spliced GDP.
SLE,2027,14.073,236146.5,33232.9,Derived using data on general government revenue to GDP and central government and the spliced GDP.
SLE,2028,14.375,267234.2,38414.91,Derived using data on general government revenue to GDP and central government and the spliced GDP.
SLE,2029,12.553,295985.5,37155.06,Derived using data on general government revenue to GDP and central government and the spliced GDP.
SLV,1939,3.97541,15.0097,.596697,Derived using data on general government revenue to GDP and central government and the spliced GDP.
SLV,1940,8.733624,14.08697,1.230303,Derived using data on general government revenue to GDP and central government and the spliced GDP.
SLV,1941,8.620689,14.27152,1.230303,Derived using data on general government revenue to GDP and central government and the spliced GDP.
SLV,1942,7.168459,17.16273,1.230303,Derived using data on general government revenue to GDP and central government and the spliced GDP.
SLV,1943,6.281407,24.48303,1.537879,Derived using data on general government revenue to GDP and central government and the spliced GDP.
SLV,1944,6.436781,26.7591,1.722425,Derived using data on general government revenue to GDP and central government and the spliced GDP.
SLV,1945,,,,Derived using data on general government revenue to GDP and central government and the spliced GDP.
SLV,1946,,,,Derived using data on general government revenue to GDP and central government and the spliced GDP.
SLV,1947,,,,Derived using data on general government revenue to GDP and central government and the spliced GDP.
SLV,1948,,,,Derived using data on general government revenue to GDP and central government and the spliced GDP.
SLV,1949,,,,Derived using data on general government revenue to GDP and central government and the spliced GDP.
SLV,1950,,261.6068,,Derived using data on general government revenue to GDP and central government and the spliced GDP.
SLV,1951,11.09023,318.3052,35.30076,Derived using data on general government revenue to GDP and central government and the spliced GDP.
SLV,1952,11.66819,331.7274,38.70657,Derived using data on general government revenue to GDP and central government and the spliced GDP.
SLV,1953,11.99657,377.2175,45.25317,Derived using data on general government revenue to GDP and central government and the spliced GDP.
SLV,1954,13.2645,415.0328,55.05201,Derived using data on general government revenue to GDP and central government and the spliced GDP.
SLV,1955,12.73983,451.9145,57.57314,Derived using data on general government revenue to GDP and central government and the spliced GDP.
SLV,1956,12.63858,488.8473,61.78337,Derived using data on general government revenue to GDP and central government and the spliced GDP.
SLV,1957,13.59431,497.988,67.69801,Derived using data on general government revenue to GDP and central government and the spliced GDP.
SLV,1958,12.06281,492.0836,59.35911,Derived using data on general government revenue to GDP and central government and the spliced GDP.
SLV,1959,11.04079,478.1312,52.78945,Derived using data on general government revenue to GDP and central government and the spliced GDP.
SLV,1960,12.24052,504.8634,61.79789,Derived using data on general government revenue to GDP and central government and the spliced GDP.
SLV,1961,11.45907,513.5302,58.84581,Derived using data on general government revenue to GDP and central government and the spliced GDP.
SLV,1962,10.81761,569.8596,61.64518,Derived using data on general government revenue to GDP and central government and the spliced GDP.
SLV,1963,10.68477,602.1232,64.33547,Derived using data on general government revenue to GDP and central government and the spliced GDP.
SLV,1964,11.9443,668.8668,79.89143,Derived using data on general government revenue to GDP and central government and the spliced GDP.
SLV,1965,13.85542,709.365,98.28551,Derived using data on general government revenue to GDP and central government and the spliced GDP.
SLV,1966,11.89573,751.0237,89.33979,Derived using data on general government revenue to GDP and central government and the spliced GDP.
SLV,1967,11.6426,802.9811,93.48788,Derived using data on general government revenue to GDP and central government and the spliced GDP.
SLV,1968,9.991274,850.3957,84.96536,Derived using data on general government revenue to GDP and central government and the spliced GDP.
SLV,1969,10.83123,878.4567,95.1477,Derived using data on general government revenue to GDP and central government and the spliced GDP.
SLV,1970,11.04629,929.8959,102.719,Derived using data on general government revenue to GDP and central government and the spliced GDP.
SLV,1971,11.02071,978.0002,107.7826,Derived using data on general government revenue to GDP and central government and the spliced GDP.
SLV,1972,11.31159,1042.375,117.9091,Derived using data on general government revenue to GDP and central government and the spliced GDP.
SLV,1973,12.09484,1205.137,145.7594,Derived using data on general government revenue to GDP and central government and the spliced GDP.
SLV,1974,12.37323,1426.493,176.5031,Derived using data on general government revenue to GDP and central government and the spliced GDP.
SLV,1975,12.97454,1619.632,210.1398,Derived using data on general government revenue to GDP and central government and the spliced GDP.
SLV,1976,14.10796,2063.783,291.1576,Derived using data on general government revenue to GDP and central government and the spliced GDP.
SLV,1977,17.53872,2592.207,454.6399,Derived using data on general government revenue to GDP and central government and the spliced GDP.
SLV,1978,13.62455,2782.092,379.0474,Derived using data on general government revenue to GDP and central government and the spliced GDP.
SLV,1979,13.60521,3113.035,423.5349,Derived using data on general government revenue to GDP and central government and the spliced GDP.
SLV,1980,11.53976,3225.158,372.1754,Derived using data on general government revenue to GDP and central government and the spliced GDP.
SLV,1981,12.3511,3127.503,386.2812,Derived using data on general government revenue to GDP and central government and the spliced GDP.
SLV,1982,12.16819,3242.881,394.5999,Derived using data on general government revenue to GDP and central government and the spliced GDP.
SLV,1983,12.39165,3671.841,455.0016,Derived using data on general government revenue to GDP and central government and the spliced GDP.
SLV,1984,13.50262,4216.179,569.2945,Derived using data on general government revenue to GDP and central government and the spliced GDP.
SLV,1985,13.27193,5183.329,687.9276,Derived using data on general government revenue to GDP and central government and the spliced GDP.
SLV,1986,13.60117,3682.908,500.9188,Derived using data on general government revenue to GDP and central government and the spliced GDP.
SLV,1987,12.16456,4184.893,509.0737,Derived using data on general government revenue to GDP and central government and the spliced GDP.
SLV,1988,9.782211,4948.956,484.1173,Derived using data on general government revenue to GDP and central government and the spliced GDP.
SLV,1989,8.305926,5828.577,484.1173,Derived using data on general government revenue to GDP and central government and the spliced GDP.
SLV,1990,15.264,4817.542,735.3496,Derived using data on general government revenue to GDP and central government and the spliced GDP.
SLV,1991,16.23,5252.342,852.4551,Derived using data on general government revenue to GDP and central government and the spliced GDP.
SLV,1992,16.463,5813.399,957.0599,Derived using data on general government revenue to GDP and central government and the spliced GDP.
SLV,1993,17.092,6680.269,1141.792,Derived using data on general government revenue to GDP and central government and the spliced GDP.
SLV,1994,17.966,7679.384,1379.678,Derived using data on general government revenue to GDP and central government and the spliced GDP.
SLV,1995,18.387,8921.947,1640.478,Derived using data on general government revenue to GDP and central government and the spliced GDP.
SLV,1996,18.333,9586.328,1757.462,Derived using data on general government revenue to GDP and central government and the spliced GDP.
SLV,1997,16.652,10221.71,1702.119,Derived using data on general government revenue to GDP and central government and the spliced GDP.
SLV,1998,16.348,10936.67,1787.927,Derived using data on general government revenue to GDP and central government and the spliced GDP.
SLV,1999,16.568,11284.2,1869.566,Derived using data on general government revenue to GDP and central government and the spliced GDP.
SLV,2000,17.517,11784.93,2064.366,Derived using data on general government revenue to GDP and central government and the spliced GDP.
SLV,2001,16.73,12282.53,2054.868,Derived using data on general government revenue to GDP and central government and the spliced GDP.
SLV,2002,17.005,12664.19,2153.545,Derived using data on general government revenue to GDP and central government and the spliced GDP.
SLV,2003,18.396,13243.89,2436.346,Derived using data on general government revenue to GDP and central government and the spliced GDP.
SLV,2004,18.738,13724.81,2571.755,Derived using data on general government revenue to GDP and central government and the spliced GDP.
SLV,2005,18.956,14698,2786.153,Derived using data on general government revenue to GDP and central government and the spliced GDP.
SLV,2006,19.996,15999.89,3199.337,Derived using data on general government revenue to GDP and central government and the spliced GDP.
SLV,2007,20.503,17011.75,3487.919,Derived using data on general government revenue to GDP and central government and the spliced GDP.
SLV,2008,20.748,17986.89,3731.919,Derived using data on general government revenue to GDP and central government and the spliced GDP.
SLV,2009,19.312,17601.62,3399.224,Derived using data on general government revenue to GDP and central government and the spliced GDP.
SLV,2010,20.624,18447.92,3804.699,Derived using data on general government revenue to GDP and central government and the spliced GDP.
SLV,2011,20.805,20283.78,4220.041,Derived using data on general government revenue to GDP and central government and the spliced GDP.
SLV,2012,23.575,21386.15,5041.786,Derived using data on general government revenue to GDP and central government and the spliced GDP.
SLV,2013,24.037,21990.96,5285.968,Derived using data on general government revenue to GDP and central government and the spliced GDP.
SLV,2014,23.591,22593.47,5330.026,Derived using data on general government revenue to GDP and central government and the spliced GDP.
SLV,2015,23.475,23438.24,5502.126,Derived using data on general government revenue to GDP and central government and the spliced GDP.
SLV,2016,24.357,24191.43,5892.307,Derived using data on general government revenue to GDP and central government and the spliced GDP.
SLV,2017,25.235,24979.19,6303.499,Derived using data on general government revenue to GDP and central government and the spliced GDP.
SLV,2018,24.558,26020.85,6390.201,Derived using data on general government revenue to GDP and central government and the spliced GDP.
SLV,2019,24.138,26881.14,6488.569,Derived using data on general government revenue to GDP and central government and the spliced GDP.
SLV,2020,24.52,24921.19,6110.676,Derived using data on general government revenue to GDP and central government and the spliced GDP.
SLV,2021,26.148,29043.14,7594.202,Derived using data on general government revenue to GDP and central government and the spliced GDP.
SLV,2022,26.153,31988.92,8366.062,Derived using data on general government revenue to GDP and central government and the spliced GDP.
SLV,2023,26.16199,34015.61,8899.161,Derived using data on general government revenue to GDP and central government and the spliced GDP.
SLV,2024,26.509,35533.86,9419.671,Derived using data on general government revenue to GDP and central government and the spliced GDP.
SLV,2025,26.506,37511.38,9942.766,Derived using data on general government revenue to GDP and central government and the spliced GDP.
SLV,2026,26.702,39251,10480.8,Derived using data on general government revenue to GDP and central government and the spliced GDP.
