ISO3,year,cgovrev_GDP,source,nGDP,cgovrev
MKD,2022,20.12947,Derived using data on central government revenue to GDP from IMF_GFS and the spliced GDP,816083.8,164273.3
MKD,2023,21.53362,Derived using data on central government revenue to GDP from IMF_GFS and the spliced GDP,902905.2,194428.2
MLI,1967,7.077326,Derived using data on central government revenue to GDP from BCEAO and the spliced GDP,70085.98,4960.213
MLI,1968,9.820359,Derived using data on central government revenue to GDP from BCEAO and the spliced GDP,76699.6,7532.176
MLI,1969,10.09564,Derived using data on central government revenue to GDP from BCEAO and the spliced GDP,86436.31,8726.302
MLI,1970,12.13693,Derived using data on central government revenue to GDP from BCEAO and the spliced GDP,88549,10747.13
MLI,1971,12.66332,Derived using data on central government revenue to GDP from BCEAO and the spliced GDP,96904.87,12271.37
MLI,1972,9.81685,Derived using data on central government revenue to GDP from BCEAO and the spliced GDP,109206.6,10720.64
MLI,1973,10.59603,Derived using data on central government revenue to GDP from BCEAO and the spliced GDP,111875.8,11854.39
MLI,1974,8.135422,Derived using data on central government revenue to GDP from BCEAO and the spliced GDP,113384.5,9224.307
MLI,1975,9.494568,Derived using data on central government revenue to GDP from BCEAO and the spliced GDP,150289.6,14269.35
MLI,1976,7.104455,Derived using data on central government revenue to GDP from BCEAO and the spliced GDP,198451.9,14098.92
MLI,1977,6.797753,Derived using data on central government revenue to GDP from BCEAO and the spliced GDP,237445.9,16140.99
MLI,1978,6.946646,Derived using data on central government revenue to GDP from BCEAO and the spliced GDP,252765,17558.69
MLI,1979,6.71059,Derived using data on central government revenue to GDP from BCEAO and the spliced GDP,301275.5,20217.37
MLI,1980,9.170962,Derived using data on central government revenue to GDP from BCEAO and the spliced GDP,348857.5,31993.59
MLI,1981,9.719872,Derived using data on central government revenue to GDP from BCEAO and the spliced GDP,413837.5,40224.47
MLI,1982,9.593761,Derived using data on central government revenue to GDP from BCEAO and the spliced GDP,439307.8,42146.14
MLI,1983,13.22201,Derived using data on central government revenue to GDP from BCEAO and the spliced GDP,447689,59193.5
MLI,1984,15.50059,Derived using data on central government revenue to GDP from BCEAO and the spliced GDP,504507.3,78201.63
MLI,1985,19.04244,Derived using data on central government revenue to GDP from BCEAO and the spliced GDP,566223.7,107822.8
MLI,1986,21.43466,Derived using data on central government revenue to GDP from BCEAO and the spliced GDP,636865.6,136510
MLI,1987,21.15873,Derived using data on central government revenue to GDP from BCEAO and the spliced GDP,653845.8,138345.5
MLI,1988,21.38955,Derived using data on central government revenue to GDP from BCEAO and the spliced GDP,670281.8,143370.3
MLI,1989,22.98031,Derived using data on central government revenue to GDP from BCEAO and the spliced GDP,719916.1,165438.9
MLI,1990,21.36413,Derived using data on central government revenue to GDP from BCEAO and the spliced GDP,743753.7,158896.5
MLI,1991,20.30642,Derived using data on central government revenue to GDP from BCEAO and the spliced GDP,848539.6,172308
MLI,1992,19.3209,Derived using data on central government revenue to GDP from BCEAO and the spliced GDP,819291.6,158294.5
MLI,1993,17.99592,Derived using data on central government revenue to GDP from BCEAO and the spliced GDP,865056.1,155674.8
MLI,1994,17.74208,Derived using data on central government revenue to GDP from BCEAO and the spliced GDP,1239997,220001.2
MLI,1995,17.51578,Derived using data on central government revenue to GDP from BCEAO and the spliced GDP,1416037,248029.9
MLI,1996,18.77958,Derived using data on central government revenue to GDP from BCEAO and the spliced GDP,1610218,302392.2
MLI,1997,19.12109,Derived using data on central government revenue to GDP from BCEAO and the spliced GDP,1676209,320509.3
MLI,1998,17.84568,Derived using data on central government revenue to GDP from BCEAO and the spliced GDP,1932134,344802.5
MLI,1999,16.81093,Derived using data on central government revenue to GDP from BCEAO and the spliced GDP,2117674,356000.7
MLI,2000,17.64396,Derived using data on central government revenue to GDP from BCEAO and the spliced GDP,2103270,371100.1
MLI,2001,16.54988,Derived using data on central government revenue to GDP from BCEAO and the spliced GDP,2540203,420400.4
MLI,2002,16.8455,Derived using data on central government revenue to GDP from BCEAO and the spliced GDP,2711116,456700.9
MLI,2003,19.99868,Derived using data on central government revenue to GDP from BCEAO and the spliced GDP,2733678,546699.7
MLI,2004,19.4351,Derived using data on central government revenue to GDP from BCEAO and the spliced GDP,2876233,558998.7
MLI,2005,18.94622,Derived using data on central government revenue to GDP from BCEAO and the spliced GDP,3294055,624099.1
MLI,2006,49.85532,Derived using data on central government revenue to GDP from BCEAO and the spliced GDP,3607837,1798699
MLI,2007,18.70665,Derived using data on central government revenue to GDP from BCEAO and the spliced GDP,3903961,730300.2
MLI,2008,16.98168,Derived using data on central government revenue to GDP from BCEAO and the spliced GDP,4366470,741499.9
MLI,2009,19.11452,Derived using data on central government revenue to GDP from BCEAO and the spliced GDP,4807339,918899.8
MLI,2010,17.77483,Derived using data on central government revenue to GDP from BCEAO and the spliced GDP,5288939,940099.8
MLI,2011,17.19647,Derived using data on central government revenue to GDP from BCEAO and the spliced GDP,6123929,1053100
MLI,2012,14.57569,Derived using data on central government revenue to GDP from BCEAO and the spliced GDP,6352360,925900
MLI,2013,17.38689,Derived using data on central government revenue to GDP from BCEAO and the spliced GDP,6540560,1137200
MLI,2014,14.52435,Derived using data on central government revenue to GDP from BCEAO and the spliced GDP,7092793,1030182
MLI,2015,15.61491,Derived using data on central government revenue to GDP from BCEAO and the spliced GDP,7747690,1209795
MLI,2016,15.34089,Derived using data on central government revenue to GDP from BCEAO and the spliced GDP,8311915,1275122
MLI,2017,16.83583,Derived using data on central government revenue to GDP from BCEAO and the spliced GDP,8922205,1502127
MLI,2018,13.04559,Derived using data on central government revenue to GDP from BCEAO and the spliced GDP,9481953,1236977
MLI,2019,18.11135,Derived using data on central government revenue to GDP from BCEAO and the spliced GDP,1.01e+07,1833718
MLI,2020,17.39411,Derived using data on central government revenue to GDP from BCEAO and the spliced GDP,1.01e+07,1748602
MLI,2021,18.40711,Derived using data on central government revenue to GDP from BCEAO and the spliced GDP,1.07e+07,1970976
MLI,2022,16.91674,Derived using data on central government revenue to GDP from BCEAO and the spliced GDP,1.17e+07,1981696
MLI,2023,18.01844,Derived using data on central government revenue to GDP from BCEAO and the spliced GDP,1.25e+07,2258219
MLI,2024,19.12534,Derived using data on central government revenue to GDP from BCEAO and the spliced GDP,1.34e+07,2562671
MLT,1995,35.5,Derived using data on central government revenue to GDP from EUS and the spliced GDP,3050.6,1082.963
MLT,1996,33.7,Derived using data on central government revenue to GDP from EUS and the spliced GDP,3209.5,1081.602
MLT,1997,34.5,Derived using data on central government revenue to GDP from EUS and the spliced GDP,3404.8,1174.656
MLT,1998,31.9,Derived using data on central government revenue to GDP from EUS and the spliced GDP,3628.6,1157.523
MLT,1999,34.8,Derived using data on central government revenue to GDP from EUS and the spliced GDP,3820.7,1329.604
MLT,2000,34.7,Derived using data on central government revenue to GDP from EUS and the spliced GDP,4120,1429.64
MLT,2001,35.4,Derived using data on central government revenue to GDP from EUS and the spliced GDP,4267.6,1510.73
MLT,2002,36,Derived using data on central government revenue to GDP from EUS and the spliced GDP,4500,1620
MLT,2003,36.2,Derived using data on central government revenue to GDP from EUS and the spliced GDP,4761.2,1723.555
MLT,2004,37.4,Derived using data on central government revenue to GDP from EUS and the spliced GDP,4900.7,1832.862
MLT,2005,39.6,Derived using data on central government revenue to GDP from EUS and the spliced GDP,5140.9,2035.796
MLT,2006,39.9,Derived using data on central government revenue to GDP from EUS and the spliced GDP,5380.6,2146.86
MLT,2007,39,Derived using data on central government revenue to GDP from EUS and the spliced GDP,5778.2,2253.498
MLT,2008,37.9,Derived using data on central government revenue to GDP from EUS and the spliced GDP,6236.5,2363.634
MLT,2009,37.9,Derived using data on central government revenue to GDP from EUS and the spliced GDP,6287.6,2383
MLT,2010,37.7,Derived using data on central government revenue to GDP from EUS and the spliced GDP,6862,2586.974
MLT,2011,38.3,Derived using data on central government revenue to GDP from EUS and the spliced GDP,7032.8,2693.562
MLT,2012,38.1,Derived using data on central government revenue to GDP from EUS and the spliced GDP,7479.5,2849.689
MLT,2013,37.7,Derived using data on central government revenue to GDP from EUS and the spliced GDP,8129.4,3064.784
MLT,2014,37.9,Derived using data on central government revenue to GDP from EUS and the spliced GDP,8948.5,3391.482
MLT,2015,36.8,Derived using data on central government revenue to GDP from EUS and the spliced GDP,10221.4,3761.475
MLT,2016,36.4,Derived using data on central government revenue to GDP from EUS and the spliced GDP,10864.3,3954.605
MLT,2017,36,Derived using data on central government revenue to GDP from EUS and the spliced GDP,12535.7,4512.852
MLT,2018,36.1,Derived using data on central government revenue to GDP from EUS and the spliced GDP,13678.6,4937.974
MLT,2019,35.4,Derived using data on central government revenue to GDP from EUS and the spliced GDP,14594.2,5166.347
MLT,2020,33.2,Derived using data on central government revenue to GDP from EUS and the spliced GDP,14362.4,4768.317
MLT,2021,32.3,Derived using data on central government revenue to GDP from EUS and the spliced GDP,16680.2,5387.704
MLT,2022,32.9,Derived using data on central government revenue to GDP from EUS and the spliced GDP,17985.1,5917.098
MLT,2023,31.3,Derived using data on central government revenue to GDP from EUS and the spliced GDP,20923.4,6549.024
MLT,2024,33.8,Derived using data on central government revenue to GDP from EUS and the spliced GDP,23125,7816.25
MMR,1947,10.24949,Derived using data on central government revenue to GDP from Mitchell and the spliced GDP,3267.043,334.8554
MMR,1948,15.5187,Derived using data on central government revenue to GDP from Mitchell and the spliced GDP,3918.028,608.0269
MMR,1949,12.55411,Derived using data on central government revenue to GDP from Mitchell and the spliced GDP,3562.244,447.2081
MMR,1950,13.03311,Derived using data on central government revenue to GDP from Mitchell and the spliced GDP,4158.154,541.937
MMR,1951,12.41023,Derived using data on central government revenue to GDP from Mitchell and the spliced GDP,4908.274,609.1283
MMR,1952,13.40872,Derived using data on central government revenue to GDP from Mitchell and the spliced GDP,5454.618,731.3946
MMR,1953,15.04442,Derived using data on central government revenue to GDP from Mitchell and the spliced GDP,5828.025,876.7924
MMR,1954,17.75481,Derived using data on central government revenue to GDP from Mitchell and the spliced GDP,6073.659,1078.366
MMR,1955,19.2905,Derived using data on central government revenue to GDP from Mitchell and the spliced GDP,6241.087,1203.937
MMR,1956,12.27088,Derived using data on central government revenue to GDP from Mitchell and the spliced GDP,6490.025,796.3829
MMR,1957,16.70382,Derived using data on central government revenue to GDP from Mitchell and the spliced GDP,6917.407,1155.471
MMR,1958,15.91017,Derived using data on central government revenue to GDP from Mitchell and the spliced GDP,6964.771,1108.107
MMR,1959,14.4879,Derived using data on central government revenue to GDP from Mitchell and the spliced GDP,7237.942,1048.626
MMR,1960,18.6661,Derived using data on central government revenue to GDP from Mitchell and the spliced GDP,7795.301,1455.079
MMR,1961,15.54204,Derived using data on central government revenue to GDP from Mitchell and the spliced GDP,7945.582,1234.905
MMR,1962,18.03028,Derived using data on central government revenue to GDP from Mitchell and the spliced GDP,8319.999,1500.119
MMR,1963,16.41634,Derived using data on central government revenue to GDP from Mitchell and the spliced GDP,9484.648,1557.032
MMR,1964,22.33051,Derived using data on central government revenue to GDP from Mitchell and the spliced GDP,8718.629,1946.915
MMR,1965,23.57272,Derived using data on central government revenue to GDP from Mitchell and the spliced GDP,9674.591,2280.564
MMR,1966,,Derived using data on central government revenue to GDP from Mitchell and the spliced GDP,9530.885,
MMR,1967,17.72383,Derived using data on central government revenue to GDP from Mitchell and the spliced GDP,10244.42,1815.704
MMR,1968,16.06894,Derived using data on central government revenue to GDP from Mitchell and the spliced GDP,11672.74,1875.686
MMR,1969,18.05163,Derived using data on central government revenue to GDP from Mitchell and the spliced GDP,12390.03,2236.602
MMR,1970,15.29389,Derived using data on central government revenue to GDP from Mitchell and the spliced GDP,12821.15,1960.852
MMR,1971,,Derived using data on central government revenue to GDP from Mitchell and the spliced GDP,13138.31,
MMR,1972,13.47011,Derived using data on central government revenue to GDP from Mitchell and the spliced GDP,13942.38,1878.054
MMR,1973,16.28323,Derived using data on central government revenue to GDP from Mitchell and the spliced GDP,16375.66,2666.486
MMR,1974,,Derived using data on central government revenue to GDP from Mitchell and the spliced GDP,19348.1,
MMR,1975,13.93192,Derived using data on central government revenue to GDP from Mitchell and the spliced GDP,23477.13,3270.813
MMR,1976,15.56204,Derived using data on central government revenue to GDP from Mitchell and the spliced GDP,27427.15,4268.225
MMR,1977,16.05743,Derived using data on central government revenue to GDP from Mitchell and the spliced GDP,29618.16,4755.916
MMR,1978,17.88365,Derived using data on central government revenue to GDP from Mitchell and the spliced GDP,31800.17,5687.03
MMR,1979,,Derived using data on central government revenue to GDP from Mitchell and the spliced GDP,35333.19,
MMR,1980,15.98705,Derived using data on central government revenue to GDP from Mitchell and the spliced GDP,38609.21,6172.472
MMR,1981,17.01632,Derived using data on central government revenue to GDP from Mitchell and the spliced GDP,42879.23,7296.466
MMR,1982,15.90385,Derived using data on central government revenue to GDP from Mitchell and the spliced GDP,46811.25,7444.789
MMR,1983,15.33735,Derived using data on central government revenue to GDP from Mitchell and the spliced GDP,49823.27,7641.568
MMR,1984,14.43843,Derived using data on central government revenue to GDP from Mitchell and the spliced GDP,53597.29,7738.608
MMR,1985,13.60179,Derived using data on central government revenue to GDP from Mitchell and the spliced GDP,55989.3,7615.545
MMR,1986,12.39661,Derived using data on central government revenue to GDP from Mitchell and the spliced GDP,59028,7317.471
MMR,1987,10.47453,Derived using data on central government revenue to GDP from Mitchell and the spliced GDP,68698,7195.791
MMR,1988,8.456693,Derived using data on central government revenue to GDP from Mitchell and the spliced GDP,76243,6447.636
MMR,1989,7.7952,Derived using data on central government revenue to GDP from Mitchell and the spliced GDP,124666,9717.964
MMR,1990,10.45921,Derived using data on central government revenue to GDP from Mitchell and the spliced GDP,151941,15891.83
MMR,1991,9.274331,Derived using data on central government revenue to GDP from Mitchell and the spliced GDP,186802,17324.64
MMR,1992,7.799598,Derived using data on central government revenue to GDP from Mitchell and the spliced GDP,249395,19451.81
MMR,1993,7.645833,Derived using data on central government revenue to GDP from Mitchell and the spliced GDP,360321,27549.54
MMR,1994,6.771459,Derived using data on central government revenue to GDP from Mitchell and the spliced GDP,472774,32013.7
MMR,1995,6.51719,Derived using data on central government revenue to GDP from Mitchell and the spliced GDP,604729,39411.34
MMR,1996,6.909849,Derived using data on central government revenue to GDP from Mitchell and the spliced GDP,791980,54724.62
MMR,1997,7.740179,Derived using data on central government revenue to GDP from Mitchell and the spliced GDP,1109554,85881.46
MMR,1998,7.209068,Derived using data on central government revenue to GDP from Mitchell and the spliced GDP,1609780,116050.1
MMR,1999,5.611644,Derived using data on central government revenue to GDP from Mitchell and the spliced GDP,2190320,122913
MMR,2000,5.260791,Derived using data on central government revenue to GDP from Mitchell and the spliced GDP,2552730,134293.8
MMR,2001,4.636076,Derived using data on central government revenue to GDP from Mitchell and the spliced GDP,3548472,164509.9
MMR,2002,4.971573,Derived using data on central government revenue to GDP from Mitchell and the spliced GDP,5625255,279663.7
MMR,2003,4.976338,Derived using data on central government revenue to GDP from Mitchell and the spliced GDP,7716616,384004.9
MMR,2004,6.579032,Derived using data on central government revenue to GDP from Mitchell and the spliced GDP,9078929,597305.7
MMR,2005,7.270224,Derived using data on central government revenue to GDP from Mitchell and the spliced GDP,1.23e+07,893275.3
MMR,2006,9.30603,Derived using data on central government revenue to GDP from Mitchell and the spliced GDP,1.69e+07,1568323
MMR,2007,10.93525,Derived using data on central government revenue to GDP from Mitchell and the spliced GDP,2.33e+07,2551863
MMR,2008,12.22704,Derived using data on central government revenue to GDP from Mitchell and the spliced GDP,2.92e+07,3574367
MMR,2009,11.40227,Derived using data on central government revenue to GDP from Mitchell and the spliced GDP,3.39e+07,3864690
MMR,2010,11.61625,Derived using data on central government revenue to GDP from Mitchell and the spliced GDP,3.98e+07,4620567
MMR,2011,,Derived using data on central government revenue to GDP from IMF_GFS and the spliced GDP,4.63e+07,
MMR,2012,20.75366,Derived using data on central government revenue to GDP from IMF_GFS and the spliced GDP,5.13e+07,1.06e+07
MMR,2013,21.51854,Derived using data on central government revenue to GDP from IMF_GFS and the spliced GDP,5.80e+07,1.25e+07
MMR,2014,23.65308,Derived using data on central government revenue to GDP from IMF_GFS and the spliced GDP,6.53e+07,1.54e+07
MMR,2015,19.96781,Derived using data on central government revenue to GDP from IMF_GFS and the spliced GDP,7.27e+07,1.45e+07
MMR,2016,18.40218,Derived using data on central government revenue to GDP from IMF_GFS and the spliced GDP,7.85e+07,1.44e+07
MMR,2017,18.09626,Derived using data on central government revenue to GDP from IMF_GFS and the spliced GDP,8.77e+07,1.59e+07
MMR,2018,7.628534,Derived using data on central government revenue to GDP from IMF_GFS and the spliced GDP,9.90e+07,7554059
MMR,2019,15.6938,Derived using data on central government revenue to GDP from IMF_GFS and the spliced GDP,1.09e+08,1.71e+07
MNG,1992,15.44977,Derived using data on central government revenue to GDP from IMF_GFS and the spliced GDP,85080.09,13144.68
MNG,1993,20.1298,Derived using data on central government revenue to GDP from IMF_GFS and the spliced GDP,298996.3,60187.35
MNG,1994,15.27467,Derived using data on central government revenue to GDP from IMF_GFS and the spliced GDP,509536.2,77829.96
MNG,1995,14.31686,Derived using data on central government revenue to GDP from IMF_GFS and the spliced GDP,772061.7,110535
MNG,1996,13.90521,Derived using data on central government revenue to GDP from IMF_GFS and the spliced GDP,900648.3,125237.1
MNG,1997,14.42654,Derived using data on central government revenue to GDP from IMF_GFS and the spliced GDP,1159851,167326.4
MNG,1998,14.76063,Derived using data on central government revenue to GDP from IMF_GFS and the spliced GDP,1138618,168067.1
MNG,1999,15.22315,Derived using data on central government revenue to GDP from IMF_GFS and the spliced GDP,1288995,196225.6
MNG,2000,20.33631,Derived using data on central government revenue to GDP from IMF_GFS and the spliced GDP,1419295,288632.2
MNG,2001,21.58609,Derived using data on central government revenue to GDP from IMF_GFS and the spliced GDP,1613879,348373.3
MNG,2002,21.69355,Derived using data on central government revenue to GDP from IMF_GFS and the spliced GDP,1797926,390033.9
MNG,2003,27.20389,Derived using data on central government revenue to GDP from IMF_GFS and the spliced GDP,2120799,576939.8
MNG,2004,,Derived using data on central government revenue to GDP from IMF_GFS and the spliced GDP,2737756,
MNG,2005,,Derived using data on central government revenue to GDP from IMF_GFS and the spliced GDP,3526503,
MNG,2006,37.74736,Derived using data on central government revenue to GDP from IMF_GFS and the spliced GDP,4669940,1762779
MNG,2007,38.57493,Derived using data on central government revenue to GDP from IMF_GFS and the spliced GDP,5747216,2216985
MNG,2008,26.80848,Derived using data on central government revenue to GDP from IMF_GFS and the spliced GDP,7601157,2037754
MNG,2009,22.40695,Derived using data on central government revenue to GDP from IMF_GFS and the spliced GDP,7641820,1712299
MNG,2010,26.70838,Derived using data on central government revenue to GDP from IMF_GFS and the spliced GDP,9756590,2605828
MNG,2011,25.87577,Derived using data on central government revenue to GDP from IMF_GFS and the spliced GDP,1.32e+07,3408822
MNG,2012,22.86218,Derived using data on central government revenue to GDP from IMF_GFS and the spliced GDP,1.67e+07,3815332
MNG,2013,22.9046,Derived using data on central government revenue to GDP from IMF_GFS and the spliced GDP,1.92e+07,4391774
MNG,2014,20.8364,Derived using data on central government revenue to GDP from IMF_GFS and the spliced GDP,2.22e+07,4631328
MNG,2015,18.51502,Derived using data on central government revenue to GDP from IMF_GFS and the spliced GDP,2.29e+07,4238977
MNG,2016,17.0625,Derived using data on central government revenue to GDP from IMF_GFS and the spliced GDP,2.39e+07,4083277
MNG,2017,20.91016,Derived using data on central government revenue to GDP from IMF_GFS and the spliced GDP,2.80e+07,5857084
MNG,2018,23.69108,Derived using data on central government revenue to GDP from IMF_GFS and the spliced GDP,3.26e+07,7719170
MNG,2019,26.75851,Derived using data on central government revenue to GDP from IMF_GFS and the spliced GDP,3.78e+07,1.01e+07
MNG,2020,24.27698,Derived using data on central government revenue to GDP from IMF_GFS and the spliced GDP,3.75e+07,9092529
MNG,2021,24.74533,Derived using data on central government revenue to GDP from IMF_GFS and the spliced GDP,4.36e+07,1.08e+07
MNG,2022,27.30207,Derived using data on central government revenue to GDP from IMF_GFS and the spliced GDP,5.39e+07,1.47e+07
MNG,2023,26.49251,Derived using data on central government revenue to GDP from IMF_GFS and the spliced GDP,6.89e+07,1.82e+07
MOZ,1980,12.73832,Derived using data on central government revenue to GDP from AFDB and the spliced GDP,206.683,26.32794
MOZ,1981,16.40315,Derived using data on central government revenue to GDP from AFDB and the spliced GDP,217.2821,35.64111
MOZ,1982,23.43614,Derived using data on central government revenue to GDP from AFDB and the spliced GDP,243.7799,57.1326
MOZ,1983,19.56797,Derived using data on central government revenue to GDP from AFDB and the spliced GDP,241.1302,47.18428
MOZ,1984,17.47881,Derived using data on central government revenue to GDP from AFDB and the spliced GDP,288.8262,50.48338
MOZ,1985,11.35748,Derived using data on central government revenue to GDP from AFDB and the spliced GDP,389.5179,44.23941
MOZ,1986,12.12681,Derived using data on central government revenue to GDP from AFDB and the spliced GDP,442.5136,53.66276
MOZ,1987,15.64125,Derived using data on central government revenue to GDP from AFDB and the spliced GDP,1142.238,178.6604
MOZ,1988,20.57518,Derived using data on central government revenue to GDP from AFDB and the spliced GDP,1777.155,365.6527
MOZ,1989,22.81683,Derived using data on central government revenue to GDP from AFDB and the spliced GDP,2759.224,629.5673
MOZ,1990,23.03187,Derived using data on central government revenue to GDP from AFDB and the spliced GDP,3822.753,880.4516
MOZ,1991,21.55761,Derived using data on central government revenue to GDP from AFDB and the spliced GDP,5529.668,1192.064
MOZ,1992,26.85719,Derived using data on central government revenue to GDP from AFDB and the spliced GDP,7043.071,1891.571
MOZ,1993,25.35099,Derived using data on central government revenue to GDP from AFDB and the spliced GDP,11170.05,2831.719
MOZ,1994,25.47789,Derived using data on central government revenue to GDP from AFDB and the spliced GDP,17862.8,4551.064
MOZ,1995,21.8464,Derived using data on central government revenue to GDP from AFDB and the spliced GDP,27629.31,6036.01
MOZ,1996,15.92212,Derived using data on central government revenue to GDP from AFDB and the spliced GDP,45515.26,7246.997
MOZ,1997,18.85135,Derived using data on central government revenue to GDP from AFDB and the spliced GDP,56259.54,10605.68
MOZ,1998,17.8035,Derived using data on central government revenue to GDP from AFDB and the spliced GDP,65917.21,11735.57
MOZ,1999,21.19134,Derived using data on central government revenue to GDP from AFDB and the spliced GDP,80294.38,17015.45
MOZ,2000,18.45169,Derived using data on central government revenue to GDP from AFDB and the spliced GDP,90307.73,16663.31
MOZ,2001,23.69372,Derived using data on central government revenue to GDP from AFDB and the spliced GDP,116978.8,27716.62
MOZ,2002,22.11864,Derived using data on central government revenue to GDP from AFDB and the spliced GDP,140902.1,31165.62
MOZ,2003,22.80217,Derived using data on central government revenue to GDP from AFDB and the spliced GDP,156571.2,35701.63
MOZ,2004,21.6569,Derived using data on central government revenue to GDP from AFDB and the spliced GDP,179233.9,38816.5
MOZ,2005,20.12011,Derived using data on central government revenue to GDP from AFDB and the spliced GDP,204516.3,41148.9
MOZ,2006,22.92497,Derived using data on central government revenue to GDP from AFDB and the spliced GDP,241557.2,55376.93
MOZ,2007,22.92497,Derived using data on central government revenue to GDP from AFDB and the spliced GDP,279371.7,64045.88
MOZ,2008,21.61893,Derived using data on central government revenue to GDP from AFDB and the spliced GDP,313972.6,67877.51
MOZ,2009,23.98936,Derived using data on central government revenue to GDP from AFDB and the spliced GDP,337481.5,80959.67
MOZ,2010,26.08959,Derived using data on central government revenue to GDP from AFDB and the spliced GDP,387549.1,101110
MOZ,2011,27.34737,Derived using data on central government revenue to GDP from AFDB and the spliced GDP,424947.4,116211.9
MOZ,2012,27.76499,Derived using data on central government revenue to GDP from AFDB and the spliced GDP,473491.6,131464.9
MOZ,2013,33.70809,Derived using data on central government revenue to GDP from AFDB and the spliced GDP,517732.7,174517.8
MOZ,2014,34.59073,Derived using data on central government revenue to GDP from AFDB and the spliced GDP,563666.4,194976.3
MOZ,2015,28.77764,Derived using data on central government revenue to GDP from AFDB and the spliced GDP,648075.4,186500.8
MOZ,2016,27.27232,Derived using data on central government revenue to GDP from AFDB and the spliced GDP,761028.9,207550.3
MOZ,2017,28.61378,Derived using data on central government revenue to GDP from AFDB and the spliced GDP,843423.2,241335.2
MOZ,2018,29.28725,Derived using data on central government revenue to GDP from AFDB and the spliced GDP,905940.3,265325
MOZ,2019,29.75499,Derived using data on central government revenue to GDP from AFDB and the spliced GDP,970297.3,288711.9
MRT,1968,1.359444,Derived using data on central government revenue to GDP from Mitchell and the spliced GDP,2270.556,30.86695
MRT,1969,,Derived using data on central government revenue to GDP from Mitchell and the spliced GDP,2263.528,
MRT,1970,1.441843,Derived using data on central government revenue to GDP from Mitchell and the spliced GDP,2538.081,36.59516
MRT,1971,1.524365,Derived using data on central government revenue to GDP from Mitchell and the spliced GDP,2715.725,41.39755
MRT,1972,1.672175,Derived using data on central government revenue to GDP from Mitchell and the spliced GDP,2886.199,48.2623
MRT,1973,1.89112,Derived using data on central government revenue to GDP from Mitchell and the spliced GDP,2894.04,54.72977
MRT,1974,1.800993,Derived using data on central government revenue to GDP from Mitchell and the spliced GDP,3732.077,67.21445
MRT,1975,2.355931,Derived using data on central government revenue to GDP from Mitchell and the spliced GDP,4613.573,108.6926
MRT,1976,2.325557,Derived using data on central government revenue to GDP from Mitchell and the spliced GDP,5399.863,125.5769
MRT,1977,4.855374,Derived using data on central government revenue to GDP from Mitchell and the spliced GDP,5599.908,271.8965
MRT,1978,3.914186,Derived using data on central government revenue to GDP from Mitchell and the spliced GDP,5579.747,218.4016
MRT,1979,3.109145,Derived using data on central government revenue to GDP from Mitchell and the spliced GDP,6911.511,214.8889
MRT,1980,2.931721,Derived using data on central government revenue to GDP from Mitchell and the spliced GDP,8528.222,250.0237
MRT,1981,,Derived using data on central government revenue to GDP from AFRISTAT and the spliced GDP,9686.151,
MRT,1982,,Derived using data on central government revenue to GDP from AFRISTAT and the spliced GDP,9558.463,
MRT,1983,,Derived using data on central government revenue to GDP from AFRISTAT and the spliced GDP,10286.96,
MRT,1984,,Derived using data on central government revenue to GDP from AFRISTAT and the spliced GDP,10416.66,
MRT,1985,,Derived using data on central government revenue to GDP from AFRISTAT and the spliced GDP,11797.71,
MRT,1986,,Derived using data on central government revenue to GDP from AFRISTAT and the spliced GDP,13377.01,
MRT,1987,,Derived using data on central government revenue to GDP from AFRISTAT and the spliced GDP,15057.34,
MRT,1988,,Derived using data on central government revenue to GDP from AFRISTAT and the spliced GDP,16134.18,
MRT,1989,,Derived using data on central government revenue to GDP from AFRISTAT and the spliced GDP,18165.76,
MRT,1990,17.09504,Derived using data on central government revenue to GDP from AFRISTAT and the spliced GDP,18448.24,3153.734
MRT,1991,11.87636,Derived using data on central government revenue to GDP from AFRISTAT and the spliced GDP,20108.64,2388.175
MRT,1992,12.12732,Derived using data on central government revenue to GDP from AFRISTAT and the spliced GDP,21637.76,2624.081
MRT,1993,13.02664,Derived using data on central government revenue to GDP from AFRISTAT and the spliced GDP,25659.49,3342.568
MRT,1994,12.96017,Derived using data on central government revenue to GDP from AFRISTAT and the spliced GDP,27814.05,3604.749
MRT,1995,12.62271,Derived using data on central government revenue to GDP from AFRISTAT and the spliced GDP,30765.89,3883.489
MRT,1996,13.13065,Derived using data on central government revenue to GDP from AFRISTAT and the spliced GDP,32911.05,4321.435
MRT,1997,13.19954,Derived using data on central government revenue to GDP from AFRISTAT and the spliced GDP,35393.89,4671.832
MRT,1998,12.97631,Derived using data on central government revenue to GDP from AFDB and the spliced GDP,38304.84,4970.554
MRT,1999,13.75144,Derived using data on central government revenue to GDP from AFDB and the spliced GDP,41607.89,5721.684
MRT,2000,15.5757,Derived using data on central government revenue to GDP from AFDB and the spliced GDP,42516.91,6622.305
MRT,2001,15.5594,Derived using data on central government revenue to GDP from AFDB and the spliced GDP,44634.48,6944.857
MRT,2002,21.91613,Derived using data on central government revenue to GDP from AFDB and the spliced GDP,48289.61,10583.21
MRT,2003,22.32558,Derived using data on central government revenue to GDP from AFDB and the spliced GDP,53951.34,12044.95
