ISO3,countryname,year,HPI,BIS,DallasFED,EUS,JST,OECD_HPI,CS2,CS1,chainlinking_ratio,source,source_change,source_change_count
NOR,Norway,1897,255.7818,,,,.4909056,,.4957181,,515.9824,CS2,,
NOR,Norway,1898,281.7712,,,,.5407854,,.5460869,,515.9824,CS2,,
NOR,Norway,1899,291.2842,,,,.5590431,,.5645236,,515.9824,CS2,,
NOR,Norway,1900,256.1656,,,,.4916422,,.496462,,515.9824,CS2,,
NOR,Norway,1901,247.6396,,,,.4752787,,.479938,,515.9824,CS2,,
NOR,Norway,1902,255.1239,,,,.4896428,,.494443,,515.9824,CS2,,
NOR,Norway,1903,252.6017,,,,.4848022,,.4895549,,515.9824,CS2,,
NOR,Norway,1904,233.7676,,,,.4486551,,.4530534,,515.9824,CS2,,
NOR,Norway,1905,217.0719,,,,.4166121,,.4206963,,515.9824,CS2,,
NOR,Norway,1906,243.5273,,,,.4673863,,.4719683,,515.9824,CS2,,
NOR,Norway,1907,232.5613,,,,.44634,,.4507156,,515.9824,CS2,,
NOR,Norway,1908,237.4138,,,,.455653,,.4601199,,515.9824,CS2,,
NOR,Norway,1909,236.6187,,,,.4541272,,.4585791,,515.9824,CS2,,
NOR,Norway,1910,256.3849,,,,.4920632,,.496887,,515.9824,CS2,,
NOR,Norway,1911,260.6891,,,,.5003238,,.5052287,,515.9824,CS2,,
NOR,Norway,1912,274.1499,,,,.5261582,,.5313163,,515.9824,CS2,,
NOR,Norway,1913,288.5702,,,,.5538341,,.5592636,,515.9824,CS2,,
NOR,Norway,1914,308.9669,,,,.5929803,,.5987935,,515.9824,CS2,,
NOR,Norway,1915,300.7972,,,,.5773008,,.5829602,,515.9824,CS2,,
NOR,Norway,1916,347.622,,,,.6671686,,.6737091,,515.9824,CS2,,
NOR,Norway,1917,393.268,,,,.754774,,.7621733,,515.9824,CS2,,
NOR,Norway,1918,449.8251,,,,.8633204,,.8717839,,515.9824,CS2,,
NOR,Norway,1919,481.7361,,,,.9245652,,.933629,,515.9824,CS2,,
NOR,Norway,1920,531.4943,,,,1.020063,,1.030063,,515.9824,CS2,,
NOR,Norway,1921,445.5483,,,,.8551123,,.8634953,,515.9824,CS2,,
NOR,Norway,1922,465.5887,,,,.8935745,,.9023345,,515.9824,CS2,,
NOR,Norway,1923,476.1709,,,,.9138842,,.9228433,,515.9824,CS2,,
NOR,Norway,1924,458.6253,,,,.8802101,,.8888391,,515.9824,CS2,,
NOR,Norway,1925,480.8314,,,,.9228289,,.9318757,,515.9824,CS2,,
NOR,Norway,1926,444.0131,,,,.8521659,,.8605199,,515.9824,CS2,,
NOR,Norway,1927,434.0889,,,,.8331189,,.8412862,,515.9824,CS2,,
NOR,Norway,1928,447.9334,,,,.8596899,,.8681177,,515.9824,CS2,,
NOR,Norway,1929,457.9673,,,,.8789473,,.8875639,,515.9824,CS2,,
NOR,Norway,1930,433.1568,,,,.83133,,.8394798,,515.9824,CS2,,
NOR,Norway,1931,443.0262,,,,.8502717,,.8586072,,515.9824,CS2,,
NOR,Norway,1932,443.2455,,,,.8506926,,.8590322,,515.9824,CS2,,
NOR,Norway,1933,450.017,,,,.8636887,,.8721557,,515.9824,CS2,,
NOR,Norway,1934,423.6986,,,,.8131775,,.8211493,,515.9824,CS2,,
NOR,Norway,1935,422.7939,,,,.8114412,,.819396,,515.9824,CS2,,
NOR,Norway,1936,462.5182,,,,.8876815,,.8963838,,515.9824,CS2,,
NOR,Norway,1937,483.0246,,,,.9270382,,.9361262,,515.9824,CS2,,
NOR,Norway,1938,467.7545,,,,.8977311,,.9065319,,515.9824,CS2,,
NOR,Norway,1939,506.0258,,,,.9711828,,.9807037,,515.9824,CS2,,
NOR,Norway,1940,507.9174,,,,.9748133,,.9843698,,515.9824,CS2,,
NOR,Norway,1941,540.6235,,,,1.037584,,1.047756,,515.9824,CS2,,
NOR,Norway,1942,507.095,,,,.9732348,,.9827758,,515.9824,CS2,,
NOR,Norway,1943,499.6107,,,,.9588708,,.9682709,,515.9824,CS2,,
NOR,Norway,1944,504.5454,,,,.9683416,,.9778346,,515.9824,CS2,,
NOR,Norway,1945,554.8793,,,,1.064944,,1.075384,,515.9824,CS2,,
NOR,Norway,1946,539.3898,,,,1.035216,,1.045365,,515.9824,CS2,,
NOR,Norway,1947,560.3897,,,,1.07552,,1.086064,,515.9824,CS2,,
NOR,Norway,1948,553.7827,,,,1.06284,,1.073259,,515.9824,CS2,,
NOR,Norway,1949,586.4614,,,,1.125558,,1.136592,,515.9824,CS2,,
NOR,Norway,1950,599.5931,,,,1.150761,,1.162042,,515.9824,CS2,,
NOR,Norway,1951,580.0737,,,,1.113298,,1.124212,,515.9824,CS2,,
NOR,Norway,1952,601.4025,,,,1.154233,,1.165549,,515.9824,CS2,,
NOR,Norway,1953,659.8239,,,,1.266358,,1.278772,,515.9824,CS2,,
NOR,Norway,1954,583.9666,,,,1.12077,,1.131757,,515.9824,CS2,,
NOR,Norway,1955,755.8311,,,,1.450618,,1.464839,,515.9824,CS2,,
NOR,Norway,1956,768.7984,,,,1.475505,,1.48997,,515.9824,CS2,,
NOR,Norway,1957,775.4329,,,,1.488239,,1.502828,,515.9824,CS2,,
NOR,Norway,1958,824.8073,,,,1.583,,1.598518,,515.9824,CS2,,
NOR,Norway,1959,795.528,,,,1.526806,,1.541774,,515.9824,CS2,,
NOR,Norway,1960,850.9337,,,,1.633142,,1.649153,,515.9824,CS2,,
NOR,Norway,1961,869.3018,,,,1.668395,,1.684751,,515.9824,CS2,,
NOR,Norway,1962,925.6669,,,,1.776573,,1.79399,,515.9824,CS2,,
NOR,Norway,1963,998.2893,,,,1.915953,,1.934735,,515.9824,CS2,,
NOR,Norway,1964,1049.391,,,,2.014029,,2.033773,,515.9824,CS2,,
NOR,Norway,1965,1164.205,,,,2.234384,,2.256288,,515.9824,CS2,,
NOR,Norway,1966,1221.283,,,,2.34393,,2.366908,,515.9824,CS2,,
NOR,Norway,1967,1278.58,,,,2.453897,,2.477953,,515.9824,CS2,,
NOR,Norway,1968,1344.321,,,,2.58007,,2.605363,,515.9824,CS2,,
NOR,Norway,1969,1444.441,,,,2.772223,,2.799399,,515.9824,CS2,1,1
NOR,Norway,1970,1635.797,1635.797,,,3.139481,31.5985,3.170258,,1,BIS,,
NOR,Norway,1971,1633.958,1633.958,,,3.297276,30.7422,3.3296,,1,BIS,,
NOR,Norway,1972,1712.572,1712.572,,,3.715782,30.30288,3.752209,,1,BIS,,
NOR,Norway,1973,1607.644,1607.644,,,3.900516,30.77494,3.938754,,1,BIS,,
NOR,Norway,1974,1673.147,1673.147,,,4.050208,32.45323,4.089914,,1,BIS,,
NOR,Norway,1975,1545.094,1545.094,7.83542,,4.511596,32.65132,4.555825,,1,BIS,,
NOR,Norway,1976,1534.064,1534.064,8.699649,,4.66313,32.8448,4.708844,,1,BIS,,
NOR,Norway,1977,1660.363,1660.363,9.394409,,5.59222,33.33234,5.647042,,1,BIS,,
NOR,Norway,1978,1756.634,1756.634,9.718308,,6.240605,32.31018,6.301784,,1,BIS,,
NOR,Norway,1979,1748.466,1748.466,10.12403,,6.689944,31.89658,6.755527,,1,BIS,,
NOR,Norway,1980,1844.888,1844.888,11.4503,,7.307338,32.11999,7.378974,,1,BIS,,
NOR,Norway,1981,2106.757,2106.757,12.3778,,9.500733,31.29827,9.593873,,1,BIS,,
NOR,Norway,1982,2203.694,2203.694,13.46337,,11.61626,30.71853,11.73014,,1,BIS,,
NOR,Norway,1983,2156.105,2156.105,14.10312,,12.25738,30.29769,12.37755,,1,BIS,,
NOR,Norway,1984,2159.3,2159.3,17.42135,,13.27118,32.57382,13.40129,,1,BIS,,
NOR,Norway,1985,2291.252,2291.252,21.3884,,14.22363,37.16064,14.36307,,1,BIS,,
NOR,Norway,1986,2790.295,2790.295,26.85989,,18.48467,45.53447,18.64857,,1,BIS,,
NOR,Norway,1987,2976.059,2976.059,28.05245,,22.74966,45.22829,22.96503,,1,BIS,,
NOR,Norway,1988,2623.578,2623.578,28.48302,,22.66111,44.33182,22.87667,,1,BIS,,
NOR,Norway,1989,2180.166,2180.166,25.74589,,19.56635,39.5705,19.74866,,1,BIS,,
NOR,Norway,1990,2027.438,2027.438,23.8022,,18.79516,35.08195,18.38142,,1,BIS,,
NOR,Norway,1991,1874.85,1874.85,23.09456,,17.32997,31.74646,16.94846,,1,BIS,,
NOR,Norway,1992,1759.547,1759.547,22.79425,,15.9015,29.48217,15.55147,,1,BIS,,
NOR,Norway,1993,1865.18,1865.18,24.21342,,16.90852,29.03206,16.53626,,1,BIS,,
NOR,Norway,1994,2016.573,2016.573,26.62674,,19.31127,32.54263,18.88617,,1,BIS,,
NOR,Norway,1995,2126.364,2126.364,28.1501,,20.80177,34.13683,20.34384,,1,BIS,,
NOR,Norway,1996,2300.867,2300.867,30.96358,,22.98159,36.74533,22.47569,,1,BIS,,
NOR,Norway,1997,437.8886,437.8886,33.50487,,24.99304,40.17198,25.62316,,1,BIS,,
NOR,Norway,1998,208.3447,208.3447,34.95916,,28.59123,43.53741,29.31384,,1,BIS,,
NOR,Norway,1999,3012.144,3012.144,39.30595,,32.33542,47.42168,33.15834,,1,BIS,,
NOR,Norway,2000,327.352,327.352,43.07802,,37.23264,53.44156,38.18103,,1,BIS,,
NOR,Norway,2001,280.6198,280.6198,45.67697,,40.09973,55.90142,41.12829,,1,BIS,,
NOR,Norway,2002,26.42479,26.42479,46.16491,,42.78245,57.89524,43.88163,,1,BIS,,
NOR,Norway,2003,140.393,140.393,47.77216,,43.54422,57.22765,44.69305,,1,BIS,,
NOR,Norway,2004,3821.088,3821.088,52.77601,,49.57991,62.31116,50.19722,,1,BIS,,
NOR,Norway,2005,304.3487,304.3487,56.88849,54.24,55.20599,66.69208,54.77499,,1,BIS,,
NOR,Norway,2006,696.2509,696.2509,65.65015,61.66,64.24162,74.45571,62.275,,1,BIS,,
NOR,Norway,2007,4894.351,4894.351,71.98047,69.43,71.90544,82.77376,70.10001,,1,BIS,,
NOR,Norway,2008,-509.2365,-509.2365,68.17074,68.69,68.64957,79.1638,69.35001,,1,BIS,,
NOR,Norway,2009,505.422,505.422,74.86115,69.99,69.58125,78.68999,70.675,,1,BIS,,
NOR,Norway,2010,5041.053,5041.053,79.62994,75.77,75.59813,83.42804,76.47501,,1,BIS,,
NOR,Norway,2011,355.0416,355.0416,85.30904,81.95,82.49239,89.11939,82.59998,,1,BIS,,
NOR,Norway,2012,281.4512,281.4512,90.38975,87.48,88.17766,94.17814,88.2,,1,BIS,,
NOR,Norway,2013,5626.404,5626.404,91.72205,91.24,91.75132,96.01844,91.74998,,1,BIS,,
NOR,Norway,2014,5834.2,5834.2,96.91594,93.74,94.24999,96.4463,94.24999,,1,BIS,,
NOR,Norway,2015,100,100,100,100,99.99999,100,100,,1,BIS,,
NOR,Norway,2016,317.677,317.677,107.624,107.88,107.025,103.8266,107.025,,1,BIS,,
NOR,Norway,2017,-30.04787,-30.04787,109.958,113.75,112.35,106.8954,112.35,,1,BIS,,
NOR,Norway,2018,-53.03603,-53.03603,111.5193,115.53,113.975,105.9372,113.975,,1,BIS,,
NOR,Norway,2019,6280.494,6280.494,114.4803,120.18,116.8,106.1238,116.8,,1,BIS,,
NOR,Norway,2020,6668.591,6668.591,122.8482,126.11,121.4,108.9412,121.775,,1,BIS,,
NOR,Norway,2021,161.1237,161.1237,133.7646,137.66,,117.0099,134.525,,1,BIS,,
NOR,Norway,2022,-190.0025,-190.0025,136.9457,145.71,,116.4292,141.575,,1,BIS,,
NOR,Norway,2023,6289.387,6289.387,134.4352,147.63,,108.2728,,,1,BIS,,
NOR,Norway,2024,120.9675,120.9675,,152.91,,107.6866,,,1,BIS,,
NOR,Norway,2025,6817.183,6817.183,,,,,,,1,BIS,,
NZL,New Zealand,1962,277.7015,277.7015,,,,,,,1,BIS,,
NZL,New Zealand,1963,282.2091,282.2091,,,,,,,1,BIS,,
NZL,New Zealand,1964,5.543496,5.543496,,,,,,,1,BIS,,
NZL,New Zealand,1965,31.17797,31.17797,,,,,,,1,BIS,,
NZL,New Zealand,1966,28.43496,28.43496,,,,,,,1,BIS,,
NZL,New Zealand,1967,-39.7518,-39.7518,,,,,,,1,BIS,,
NZL,New Zealand,1968,-19.65203,-19.65203,,,,,,,1,BIS,,
NZL,New Zealand,1969,287.4645,287.4645,,,,,,,1,BIS,,
NZL,New Zealand,1970,285.4924,285.4924,,,,25.37079,,,1,BIS,,
NZL,New Zealand,1971,14.10056,14.10056,,,,24.68473,,,1,BIS,,
NZL,New Zealand,1972,80.6241,80.6241,,,,26.61748,,,1,BIS,,
NZL,New Zealand,1973,171.8531,171.8531,,,,31.58121,,,1,BIS,,
NZL,New Zealand,1974,461.2522,461.2522,,,,40.42609,,,1,BIS,,
NZL,New Zealand,1975,415.0423,415.0423,4.611089,,,38.45283,,,1,BIS,,
NZL,New Zealand,1976,-59.53233,-59.53233,4.932997,,,34.5552,,,1,BIS,,
NZL,New Zealand,1977,-71.99282,-71.99282,5.175762,,,31.8064,,,1,BIS,,
NZL,New Zealand,1978,-51.97446,-51.97446,5.331132,,,29.30979,,,1,BIS,,
NZL,New Zealand,1979,296.2961,296.2961,5.632162,,,26.36344,,,1,BIS,,
NZL,New Zealand,1980,286.6401,286.6401,6.331326,,,24.37807,,,1,BIS,,
NZL,New Zealand,1981,109.4469,109.4469,8.331715,,,26.00603,,,1,BIS,,
NZL,New Zealand,1982,53.2107,53.2107,10.24471,,,29.52922,,,1,BIS,,
NZL,New Zealand,1983,366.8053,366.8053,11.19635,,,30.75471,,,1,BIS,,
NZL,New Zealand,1984,379.0279,379.0279,12.65294,,,31.80967,,,1,BIS,,
NZL,New Zealand,1985,-.6871508,-.6871508,14.57079,,,31.12571,,,1,BIS,,
NZL,New Zealand,1986,-69.64485,-69.64485,15.72635,,,30.64188,,,1,BIS,,
NZL,New Zealand,1987,88.22985,88.22985,19.14449,,,32.33663,,,1,BIS,,
NZL,New Zealand,1988,392.9529,392.9529,20.51855,,,34.6466,,,1,BIS,,
NZL,New Zealand,1989,.8156425,.8156425,22.01884,,,34.85569,,,1,BIS,,
NZL,New Zealand,1990,385.6632,385.6632,22.85395,,,34.90149,,,1,BIS,,
NZL,New Zealand,1991,372.4358,372.4358,22.21791,,,33.30019,,,1,BIS,,
NZL,New Zealand,1992,373.9042,373.9042,22.83453,,,33.02418,,,1,BIS,,
NZL,New Zealand,1993,38.68636,38.68636,24.15518,,,34.15523,,,1,BIS,,
NZL,New Zealand,1994,91.39346,91.39346,27.50048,,,38.44157,,,1,BIS,,
NZL,New Zealand,1995,462.2921,462.2921,30.17091,,,41.16705,,,1,BIS,,
NZL,New Zealand,1996,43.05746,43.05746,33.04039,,,44.40242,,,1,BIS,,
NZL,New Zealand,1997,31.89306,31.89306,34.73975,,,46.5247,,,1,BIS,,
NZL,New Zealand,1998,-21.03991,-21.03991,33.49194,,,44.9819,,,1,BIS,,
NZL,New Zealand,1999,502.0846,502.0846,34.23966,,,45.62634,,,1,BIS,,
NZL,New Zealand,2000,-39.38707,-39.38707,33.8221,,,44.52031,,,1,BIS,,
NZL,New Zealand,2001,489.3903,489.3903,34.85628,,,44.42912,,,1,BIS,,
NZL,New Zealand,2002,542.9242,542.9242,38.87162,,,48.11512,,,1,BIS,,
NZL,New Zealand,2003,179.2474,179.2474,48.55312,,,57.24229,,,1,BIS,,
NZL,New Zealand,2004,75.45411,75.45411,54.6174,,,66.58415,,,1,BIS,,
NZL,New Zealand,2005,812.9689,812.9689,63.1142,,,74.56737,,,1,BIS,,
NZL,New Zealand,2006,48.90503,48.90503,68.86288,,,79.73943,,,1,BIS,,
NZL,New Zealand,2007,900.1628,900.1628,74.33968,,,87.01048,,,1,BIS,,
NZL,New Zealand,2008,-94.97527,-94.97527,67.72189,,,80.21285,,,1,BIS,,
NZL,New Zealand,2009,819.7463,819.7463,71.26627,,,76.88824,,,1,BIS,,
NZL,New Zealand,2010,-43.2498,-43.2498,70.11555,,,77.4175,,,1,BIS,,
NZL,New Zealand,2011,778.6146,778.6146,71.73723,,,75.77924,,,1,BIS,,
NZL,New Zealand,2012,820.9657,820.9657,76.34492,,,78.56225,,,1,BIS,,
NZL,New Zealand,2013,57.63607,57.63607,83.26374,,,84.93153,,,1,BIS,,
NZL,New Zealand,2014,936.1668,936.1668,89.08526,,,89.65234,,,1,BIS,,
NZL,New Zealand,2015,100,100,100,,,100,,,1,BIS,,
NZL,New Zealand,2016,101.8819,101.8819,114.3426,,,113.4351,,,1,BIS,,
NZL,New Zealand,2017,19.34158,19.34158,118.9017,,,118.9415,,,1,BIS,,
NZL,New Zealand,2018,11.18755,11.18755,122.2179,,,121.6253,,,1,BIS,,
NZL,New Zealand,2019,22.89864,22.89864,127.8209,,,123.3881,,,1,BIS,,
NZL,New Zealand,2020,115.0982,115.0982,149.5873,,,133.797,,,1,BIS,,
NZL,New Zealand,2021,150.4908,150.4908,190.3428,,,164.2635,,,1,BIS,,
NZL,New Zealand,2022,1436.198,1436.198,169.1445,,,155.6666,,,1,BIS,,
NZL,New Zealand,2023,-40.18914,-40.18914,167.6706,,,137.9467,,,1,BIS,,
NZL,New Zealand,2024,-29.78372,-29.78372,,,,134.6562,,,1,BIS,,
NZL,New Zealand,2025,1296.18,1296.18,,,,,,,1,BIS,,
PER,Peru,1998,-1095.605,-1095.605,,,,,,,1,BIS,,
PER,Peru,1999,-1185.084,-1185.084,,,,,,,1,BIS,,
PER,Peru,2000,130.2154,130.2154,,,,,,,1,BIS,,
PER,Peru,2001,-992.3277,-992.3277,,,,,,,1,BIS,,
PER,Peru,2002,39.8233,39.8233,,,,,,,1,BIS,,
PER,Peru,2003,-844.9769,-844.9769,,,,,,,1,BIS,,
PER,Peru,2004,19.18681,19.18681,,,,,,,1,BIS,,
PER,Peru,2005,-54.69532,-54.69532,,,,,,,1,BIS,,
PER,Peru,2006,-800.2489,-800.2489,,,,,,,1,BIS,,
PER,Peru,2007,-901.9974,-901.9974,,,,,,,1,BIS,,
PER,Peru,2008,-267.5963,-267.5963,,,,,,,1,BIS,,
PER,Peru,2009,-1157.401,-1157.401,,,,,,,1,BIS,,
PER,Peru,2010,-230.4656,-230.4656,,,,,,,1,BIS,,
PER,Peru,2011,-200.8295,-200.8295,,,,,,,1,BIS,,
PER,Peru,2012,-214.5126,-214.5126,,,,,,,1,BIS,,
PER,Peru,2013,-84.03908,-84.03908,,,,,,,1,BIS,,
PER,Peru,2014,-10.21488,-10.21488,,,,,,,1,BIS,,
PER,Peru,2015,100,100,,,,,,,1,BIS,,
PER,Peru,2016,14.74035,14.74035,,,,,,,1,BIS,,
PER,Peru,2017,18.64565,18.64565,,,,,,,1,BIS,,
PER,Peru,2018,6.879707,6.879707,,,,,,,1,BIS,,
PER,Peru,2019,-1707.987,-1707.987,,,,,,,1,BIS,,
PER,Peru,2020,-1739.818,-1739.818,,,,,,,1,BIS,,
PER,Peru,2021,-1592.74,-1592.74,,,,,,,1,BIS,,
PER,Peru,2022,-1492.03,-1492.03,,,,,,,1,BIS,,
PER,Peru,2023,-1480.472,-1480.472,,,,,,,1,BIS,,
PER,Peru,2024,-1428.576,-1428.576,,,,,,,1,BIS,,
PER,Peru,2025,10.2557,10.2557,,,,,,,1,BIS,,
PHL,Philippines,2008,76.24797,76.24797,,,,,,,1,BIS,,
PHL,Philippines,2009,-4.212684,-4.212684,,,,,,,1,BIS,,
PHL,Philippines,2010,71.44778,71.44778,,,,,,,1,BIS,,
PHL,Philippines,2011,1.455828,1.455828,,,,,,,1,BIS,,
PHL,Philippines,2012,76.45193,76.45193,,,,,,,1,BIS,,
PHL,Philippines,2013,8.14077,8.14077,,,,,,,1,BIS,,
PHL,Philippines,2014,4.978283,4.978283,,,,,,,1,BIS,,
PHL,Philippines,2015,100,100,,,,,,,1,BIS,,
PHL,Philippines,2016,105.3994,105.3994,,,,,,,1,BIS,,
PHL,Philippines,2017,1.753249,1.753249,,,,,,,1,BIS,,
PHL,Philippines,2018,102.3553,102.3553,,,,,,,1,BIS,,
PHL,Philippines,2019,5.217359,5.217359,,,,,,,1,BIS,,
PHL,Philippines,2020,110.96,110.96,,,,,,,1,BIS,,
PHL,Philippines,2021,113.9411,113.9411,,,,,,,1,BIS,,
PHL,Philippines,2022,3.322346,3.322346,,,,,,,1,BIS,,
PHL,Philippines,2023,117.9811,117.9811,,,,,,,1,BIS,,
PHL,Philippines,2024,5.008915,5.008915,,,,,,,1,BIS,,
PHL,Philippines,2025,3.713017,3.713017,,,,,,,1,BIS,,
POL,Poland,2005,3297.313,,,,,68.53843,,,48.10897,OECD,,
POL,Poland,2006,4434.546,,,,,92.17712,,,48.10897,OECD,,
POL,Poland,2007,6446.741,,,,,134.0029,,,48.10897,OECD,,
POL,Poland,2008,6147.914,,,,,127.7914,,,48.10897,OECD,,
POL,Poland,2009,5810.5,,,,,120.7779,,,48.10897,OECD,1,1
POL,Poland,2010,5456.752,5456.752,,105.61,,113.4248,,,1,BIS,,
POL,Poland,2011,5175.769,5175.769,,105.7,,108.573,,,1,BIS,,
POL,Poland,2012,4803.203,4803.203,,102.01,,101.6822,,,1,BIS,,
POL,Poland,2013,-202.3736,-202.3736,,97.54,,96.81335,,,1,BIS,,
POL,Poland,2014,4718.505,4718.505,,98.5,,98.07137,,,1,BIS,,
POL,Poland,2015,100,100,,100,,100,,,1,BIS,,
POL,Poland,2016,203.1703,203.1703,,101.86,,102.5681,,,1,BIS,,
POL,Poland,2017,84,84,,105.78,,104.564,,,1,BIS,,
POL,Poland,2018,5364.417,5364.417,,112.74,,109.7885,,,1,BIS,,
POL,Poland,2019,5720.39,5720.39,,122.52,,116.6976,,,1,BIS,,
POL,Poland,2020,6063.489,6063.489,,135.36,,124.6954,,,1,BIS,,
POL,Poland,2021,212.8846,212.8846,,147.77,,128.9734,,,1,BIS,,
POL,Poland,2022,-378.2637,-378.2637,,165.21,,126.486,,,1,BIS,,
POL,Poland,2023,359.0824,359.0824,,179.78,,125.5978,,,1,BIS,,
POL,Poland,2024,286.1703,286.1703,,206.7,,139.607,,,1,BIS,,
POL,Poland,2025,60.70329,60.70329,,,,,,,1,BIS,,
PRT,Portugal,1975,11.66674,,4.52839,,,,,,2.576355,DallasFED,,
PRT,Portugal,1976,14.39938,,5.589052,,,,,,2.576355,DallasFED,,
PRT,Portugal,1977,17.31788,,6.721854,,,,,,2.576355,DallasFED,,
PRT,Portugal,1978,20.24052,,7.856263,,,,,,2.576355,DallasFED,,
PRT,Portugal,1979,25.77827,,10.00571,,,,,,2.576355,DallasFED,,
PRT,Portugal,1980,33.36518,,12.95054,,,,,,2.576355,DallasFED,,
PRT,Portugal,1981,39.83426,,15.46148,,,,,,2.576355,DallasFED,,
PRT,Portugal,1982,47.52472,,18.44649,,,,,,2.576355,DallasFED,,
PRT,Portugal,1983,60.42968,,23.45549,,,,,,2.576355,DallasFED,,
PRT,Portugal,1984,72.85044,,28.27655,,,,,,2.576355,DallasFED,,
PRT,Portugal,1985,85.02805,,33.00323,,,,,,2.576355,DallasFED,,
PRT,Portugal,1986,91.69779,,35.59206,,,,,,2.576355,DallasFED,,
PRT,Portugal,1987,100.5069,,39.01128,,,,,,2.576355,DallasFED,1,1
PRT,Portugal,1988,118.3048,118.3048,45.91944,,41.16994,116.1303,,,1,BIS,,
PRT,Portugal,1989,123.9092,123.9092,53.80035,,48.25671,121.627,,,1,BIS,,
PRT,Portugal,1990,123.5185,123.5185,61.26094,,54.98551,125.4043,,,1,BIS,,
PRT,Portugal,1991,134.0462,134.0462,73.16988,,65.63876,133.8806,,,1,BIS,,
PRT,Portugal,1992,-1.883989,-1.883989,78.5289,,73.80105,137.9022,,,1,BIS,,
PRT,Portugal,1993,-6.072229,-6.072229,79.29948,,74.73445,130.6619,,,1,BIS,,
PRT,Portugal,1994,-.9973726,-.9973726,82.10158,,76.43954,126.5088,,,1,BIS,,
PRT,Portugal,1995,119.5511,119.5511,82.45184,,77.61125,123.2011,,,1,BIS,,
PRT,Portugal,1996,-1.016172,-1.016172,84.20316,,78.87659,121.7393,,,1,BIS,,
PRT,Portugal,1997,121.2589,121.2589,88.12609,,81.73921,122.4222,,,1,BIS,,
PRT,Portugal,1998,2.268805,2.268805,92.64449,,85.38203,124.7317,,,1,BIS,,
PRT,Portugal,1999,132.269,132.269,101.0508,,93.04782,132.6453,,,1,BIS,,
PRT,Portugal,2000,5.227062,5.227062,109.6322,,100.2569,137.7403,,,1,BIS,,
PRT,Portugal,2001,-1.48162,-1.48162,112.4694,,105.6899,139.8527,,,1,BIS,,
PRT,Portugal,2002,-4.211456,-4.211456,112.6095,,106.3481,136.0119,,,1,BIS,,
PRT,Portugal,2003,130.0528,130.0528,114.2557,,107.4971,132.7231,,,1,BIS,,
PRT,Portugal,2004,-2.127132,-2.127132,114.7811,,108.1837,130.4991,,,1,BIS,,
PRT,Portugal,2005,1.161355,1.161355,118.9842,,110.6406,128.5401,,,1,BIS,,
PRT,Portugal,2006,-1.808906,-1.808906,120.035,,112.9727,126.7603,,,1,BIS,,
PRT,Portugal,2007,122.3553,122.3553,118.8792,,113.4862,123.1576,,,1,BIS,,
PRT,Portugal,2008,111.2224,111.2224,111.5587,107.53,106.3254,112.2441,,,1,BIS,,
PRT,Portugal,2009,3.401848,3.401848,111.5937,106.54,106.5547,114.6979,,,1,BIS,,
PRT,Portugal,2010,110.9359,110.9359,110.4729,107.36,107.3748,113.4559,,,1,BIS,,
PRT,Portugal,2011,98.75597,98.75597,102.9422,102.09,102.109,106.0292,,,1,BIS,,
PRT,Portugal,2012,-6.651718,-6.651718,95.72679,94.87,94.88779,96.68157,,,1,BIS,,
PRT,Portugal,2013,.7743878,.7743878,96.11208,93.09,93.1,94.02781,,,1,BIS,,
PRT,Portugal,2014,2.62361,2.62361,97.68826,97.04,97,97.78156,,,1,BIS,,
PRT,Portugal,2015,100,100,100,100,100,100,,,1,BIS,,
PRT,Portugal,2016,106.7586,106.7586,106.4448,107.12,107.1,105.9785,,,1,BIS,,
PRT,Portugal,2017,116.2461,116.2461,118.9492,117.02,117,113.9363,,,1,BIS,,
PRT,Portugal,2018,126.0351,126.0351,138.704,129.03,129.016,123.6213,,,1,BIS,,
PRT,Portugal,2019,11.43745,11.43745,158.634,141.88,141.4444,134.7152,,,1,BIS,,
PRT,Portugal,2020,9.221988,9.221988,167.4256,154.33,153.3628,145.9064,,,1,BIS,,
PRT,Portugal,2021,163.5486,163.5486,186.725,168.84,,156.4479,,,1,BIS,,
PRT,Portugal,2022,1.492945,1.492945,222.2767,190.17,,164.276,,,1,BIS,,
PRT,Portugal,2023,6.845485,6.845485,247.0403,205.76,,169.5518,,,1,BIS,,
PRT,Portugal,2024,9.881543,9.881543,,224.44,,179.9733,,,1,BIS,,
PRT,Portugal,2025,200.3414,200.3414,,,,,,,1,BIS,,
ROU,Romania,2009,3488.203,3488.203,,129.28,,159.3019,,,1,BIS,,
ROU,Romania,2010,2839.32,2839.32,,119.54,,134.6686,,,1,BIS,,
ROU,Romania,2011,-507.5357,-507.5357,,104.83,,113.4582,,,1,BIS,,
ROU,Romania,2012,-168.7739,-168.7739,,99.51,,103.4024,,,1,BIS,,
ROU,Romania,2013,-51.82397,-51.82397,,99.26,,101.6684,,,1,BIS,,
ROU,Romania,2014,-35.60243,-35.60243,,97.22,,98.36689,,,1,BIS,,
ROU,Romania,2015,100,100,,100,,100,,,1,BIS,,
ROU,Romania,2016,261.3354,261.3354,,105.95,,105.2118,,,1,BIS,,
ROU,Romania,2017,72.88923,72.88923,,112.36,,108.7169,,,1,BIS,,
ROU,Romania,2018,47.82397,47.82397,,118.62,,110.5243,,,1,BIS,,
