ISO3,year,rGDP,source,pop,rGDP_pc
DEU,2015,3082897,Derived using data on real GDP from OECD_EO and the spliced population,81.68725,37740.25
DEU,2016,3151080,Derived using data on real GDP from OECD_EO and the spliced population,82.34875,38265.06
DEU,2017,3245853,Derived using data on real GDP from OECD_EO and the spliced population,82.657,39268.94
DEU,2018,3282603,Derived using data on real GDP from OECD_EO and the spliced population,82.9055,39594.51
DEU,2019,3316337,Derived using data on real GDP from OECD_EO and the spliced population,83.093,39911.14
DEU,2020,3168463,Derived using data on real GDP from OECD_EO and the spliced population,83.161,38100.34
DEU,2021,3283317,Derived using data on real GDP from OECD_EO and the spliced population,83.19575,39464.96
DEU,2022,3330783,Derived using data on real GDP from OECD_EO and the spliced population,83.79775,39747.88
DEU,2023,3328719,Derived using data on real GDP from OECD_EO and the spliced population,84.51425,39386.48
DEU,2024,3327931,Derived using data on real GDP from OECD_EO and the spliced population,84.80849,39240.54
DEU,2025,3351875,Derived using data on real GDP from OECD_EO and the spliced population,84.92142,39470.31
DEU,2026,3391068,Derived using data on real GDP from OECD_EO and the spliced population,84.88996,39946.63
DEU,2027,3433072,Derived using data on real GDP from AMECO and the spliced population,84.68688,40538.41
DEU,2028,3462180,Derived using data on real GDP from IMF_WEO_forecast and the spliced population,84.48379,40980.4
DEU,2029,3487928,Derived using data on real GDP from IMF_WEO_forecast and the spliced population,84.28071,41384.66
DJI,1952,31520.17,Derived using data on real GDP from Maddison and the spliced population,.0664185,474569
DJI,1953,32952.42,Derived using data on real GDP from Maddison and the spliced population,.0685191,480923.1
DJI,1954,35040.52,Derived using data on real GDP from Maddison and the spliced population,.0707197,495484.4
DJI,1955,36393.11,Derived using data on real GDP from Maddison and the spliced population,.0730204,498396.7
DJI,1956,38038.88,Derived using data on real GDP from Maddison and the spliced population,.075421,504353.7
DJI,1957,39692.08,Derived using data on real GDP from Maddison and the spliced population,.0779217,509383.9
DJI,1958,40880.72,Derived using data on real GDP from Maddison and the spliced population,.0804224,508324.9
DJI,1959,43441.97,Derived using data on real GDP from Maddison and the spliced population,.0831232,522621.5
DJI,1960,46540.86,Derived using data on real GDP from Maddison and the spliced population,.086024,541021.8
DJI,1961,48681.43,Derived using data on real GDP from Maddison and the spliced population,.08939,544595.9
DJI,1962,50097.68,Derived using data on real GDP from Maddison and the spliced population,.093283,537050.6
DJI,1963,53015.67,Derived using data on real GDP from Maddison and the spliced population,.097872,541683.8
DJI,1964,55395.22,Derived using data on real GDP from Maddison and the spliced population,.103198,536785.8
DJI,1965,58443.5,Derived using data on real GDP from Maddison and the spliced population,.109092,535726.8
DJI,1966,61996.83,Derived using data on real GDP from Maddison and the spliced population,.115269,537844.8
DJI,1967,65299.45,Derived using data on real GDP from Maddison and the spliced population,.121649,536785.8
DJI,1968,68384.39,Derived using data on real GDP from Maddison and the spliced population,.12825,533211.6
DJI,1969,72378.24,Derived using data on real GDP from Maddison and the spliced population,.136078,531887.9
DJI,1970,91745.41,Derived using data on real GDP from UN and the spliced population,.145175,631964.3
DJI,1971,97453.99,Derived using data on real GDP from UN and the spliced population,.155136,628184.3
DJI,1972,100731.3,Derived using data on real GDP from UN and the spliced population,.166256,605880.4
DJI,1973,105759.5,Derived using data on real GDP from UN and the spliced population,.178449,592659.7
DJI,1974,102038.6,Derived using data on real GDP from UN and the spliced population,.192613,529759.7
DJI,1975,113550.4,Derived using data on real GDP from UN and the spliced population,.209908,540953.3
DJI,1976,123388.1,Derived using data on real GDP from UN and the spliced population,.230737,534756.4
DJI,1977,108752.8,Derived using data on real GDP from UN and the spliced population,.254613,427129.9
DJI,1978,100358.6,Derived using data on real GDP from UN and the spliced population,.280031,358383.8
DJI,1979,105641.2,Derived using data on real GDP from UN and the spliced population,.304513,346918.6
DJI,1980,110628.1,Derived using data on real GDP from UN and the spliced population,.325815,339542.7
DJI,1981,113835.7,Derived using data on real GDP from UN and the spliced population,.343047,331837.1
DJI,1982,115759.1,Derived using data on real GDP from UN and the spliced population,.35688,324364.2
DJI,1983,117193.6,Derived using data on real GDP from UN and the spliced population,.369553,317122.6
DJI,1984,117850.8,Derived using data on real GDP from UN and the spliced population,.384053,306860.7
DJI,1985,117614.4,Derived using data on real GDP from UN and the spliced population,.402687,292073.9
DJI,1986,116215.9,Derived using data on real GDP from UN and the spliced population,.426341,272589.1
DJI,1987,116790.9,Derived using data on real GDP from UN and the spliced population,.454399,257022.8
DJI,1988,118191.4,Derived using data on real GDP from UN and the spliced population,.484523,243933.4
DJI,1989,115118.4,Derived using data on real GDP from UN and the spliced population,.523355,219962.3
DJI,1990,121836.4,Derived using data on real GDP from UN and the spliced population,.579538,210230.2
DJI,1991,118002.6,Derived using data on real GDP from UN and the spliced population,.631092,186981.6
DJI,1992,124920.9,Derived using data on real GDP from UN and the spliced population,.62601,199550.9
DJI,1993,130965.9,Derived using data on real GDP from UN and the spliced population,.614245,213214.5
DJI,1994,127792.6,Derived using data on real GDP from UN and the spliced population,.62671,203910.3
DJI,1995,134951,Derived using data on real GDP from UN and the spliced population,.633074,213167.8
DJI,1996,128080.7,Derived using data on real GDP from UN and the spliced population,.648348,197549.3
DJI,1997,133977.2,Derived using data on real GDP from UN and the spliced population,.671817,199425.1
DJI,1998,133729.1,Derived using data on real GDP from UN and the spliced population,.699352,191218.5
DJI,1999,138109.9,Derived using data on real GDP from UN and the spliced population,.724218,190702
DJI,2000,139576.9,Derived using data on real GDP from UN and the spliced population,.747318,186770.4
DJI,2001,142571.7,Derived using data on real GDP from UN and the spliced population,.771313,184842.9
DJI,2002,147692.8,Derived using data on real GDP from UN and the spliced population,.795574,185643.1
DJI,2003,152926.9,Derived using data on real GDP from UN and the spliced population,.813519,187982
DJI,2004,158060.4,Derived using data on real GDP from UN and the spliced population,.826124,191327.7
DJI,2005,163683.4,Derived using data on real GDP from UN and the spliced population,.839167,195054.6
DJI,2006,184471.2,Derived using data on real GDP from UN and the spliced population,.855764,215563.2
DJI,2007,193694.8,Derived using data on real GDP from UN and the spliced population,.874528,221484.9
DJI,2008,203379.5,Derived using data on real GDP from UN and the spliced population,.892734,227816.4
DJI,2009,231650.9,Derived using data on real GDP from UN and the spliced population,.911527,254135
DJI,2010,258850.3,Derived using data on real GDP from UN and the spliced population,.930251,278258.6
DJI,2011,292038,Derived using data on real GDP from UN and the spliced population,.948558,307875.8
DJI,2012,330426.7,Derived using data on real GDP from UN and the spliced population,.966747,341792.3
DJI,2013,374575,Derived using data on real GDP from WDI and the spliced population,.984824,380347.2
DJI,2014,401518.1,Derived using data on real GDP from WDI and the spliced population,1.002717,400430.2
DJI,2015,430865,Derived using data on real GDP from WDI and the spliced population,1.020313,422287.1
DJI,2016,461557.4,Derived using data on real GDP from WDI and the spliced population,1.037653,444809
DJI,2017,486749.6,Derived using data on real GDP from WDI and the spliced population,1.054841,461443.6
DJI,2018,509988.8,Derived using data on real GDP from WDI and the spliced population,1.071882,475788.2
DJI,2019,538267.9,Derived using data on real GDP from WDI and the spliced population,1.088709,494409.4
DJI,2020,544738.6,Derived using data on real GDP from WDI and the spliced population,1.105188,492892.2
DJI,2021,568746.1,Derived using data on real GDP from WDI and the spliced population,1.121248,507243.8
DJI,2022,598130.6,Derived using data on real GDP from WDI and the spliced population,1.137096,526015.9
DJI,2023,638847.3,Derived using data on real GDP from WDI and the spliced population,1.152944,554100.9
DJI,2024,683441.9,Derived using data on real GDP from WDI and the spliced population,1.168722,584777.1
DJI,2025,724501.9,Derived using data on real GDP from IMF_WEO_forecast and the spliced population,1.178711,614656.1
DJI,2026,764422.7,Derived using data on real GDP from IMF_WEO_forecast and the spliced population,1.198689,637715.4
DJI,2027,806466.3,Derived using data on real GDP from IMF_WEO_forecast and the spliced population,1.218668,661760.7
DJI,2028,850821.8,Derived using data on real GDP from IMF_WEO_forecast and the spliced population,1.228657,692481.4
DJI,2029,897617.5,Derived using data on real GDP from IMF_WEO_forecast and the spliced population,1.248635,718879.2
DMA,1952,213.9733,Derived using data on real GDP from Maddison and the spliced population,.0507761,4214.059
DMA,1953,207.2302,Derived using data on real GDP from Maddison and the spliced population,.0513758,4033.618
DMA,1954,214.9465,Derived using data on real GDP from Maddison and the spliced population,.0520754,4127.598
DMA,1955,225.0321,Derived using data on real GDP from Maddison and the spliced population,.052975,4247.892
DMA,1956,244.0898,Derived using data on real GDP from Maddison and the spliced population,.0539745,4522.313
DMA,1957,256.9808,Derived using data on real GDP from Maddison and the spliced population,.055174,4657.644
DMA,1958,268.1772,Derived using data on real GDP from Maddison and the spliced population,.0565733,4740.347
DMA,1959,267.6436,Derived using data on real GDP from Maddison and the spliced population,.0580726,4608.775
DMA,1960,277.8728,Derived using data on real GDP from Maddison and the spliced population,.059372,4680.199
DMA,1961,266.1729,Derived using data on real GDP from Maddison and the spliced population,.060209,4420.815
DMA,1962,305.4109,Derived using data on real GDP from Maddison and the spliced population,.060948,5011.009
DMA,1963,318.4262,Derived using data on real GDP from Maddison and the spliced population,.061739,5157.618
DMA,1964,333.8578,Derived using data on real GDP from Maddison and the spliced population,.062587,5334.3
DMA,1965,287.1895,Derived using data on real GDP from Maddison and the spliced population,.063505,4522.313
DMA,1966,320.8202,Derived using data on real GDP from Maddison and the spliced population,.064507,4973.416
DMA,1967,326.6747,Derived using data on real GDP from Maddison and the spliced population,.065585,4980.936
DMA,1968,323.106,Derived using data on real GDP from Maddison and the spliced population,.066732,4841.845
DMA,1969,354.4636,Derived using data on real GDP from Maddison and the spliced population,.067934,5217.764
DMA,1970,386.4857,Derived using data on real GDP from UN and the spliced population,.068908,5608.721
DMA,1971,414.9969,Derived using data on real GDP from UN and the spliced population,.069532,5968.431
DMA,1972,446.6761,Derived using data on real GDP from UN and the spliced population,.07006,6375.623
DMA,1973,484.6911,Derived using data on real GDP from UN and the spliced population,.070585,6866.772
DMA,1974,516.3702,Derived using data on real GDP from UN and the spliced population,.071091,7263.51
DMA,1975,532.2098,Derived using data on real GDP from UN and the spliced population,.07157,7436.213
DMA,1976,569.1753,Derived using data on real GDP from UN and the spliced population,.072017,7903.346
DMA,1977,584.0548,Derived using data on real GDP from WDI and the spliced population,.072406,8066.387
DMA,1978,645.5894,Derived using data on real GDP from WDI and the spliced population,.072724,8877.254
DMA,1979,527.0638,Derived using data on real GDP from WDI and the spliced population,.072959,7224.11
DMA,1980,597.6017,Derived using data on real GDP from WDI and the spliced population,.073083,8177.028
DMA,1981,662.318,Derived using data on real GDP from WDI and the spliced population,.072986,9074.59
DMA,1982,689.6564,Derived using data on real GDP from WDI and the spliced population,.072688,9487.898
DMA,1983,707.2862,Derived using data on real GDP from WDI and the spliced population,.072365,9773.871
DMA,1984,736.9685,Derived using data on real GDP from WDI and the spliced population,.072056,10227.72
DMA,1985,747.4402,Derived using data on real GDP from WDI and the spliced population,.071744,10418.16
DMA,1986,800.3094,Derived using data on real GDP from WDI and the spliced population,.071406,11207.87
DMA,1987,850.7895,Derived using data on real GDP from WDI and the spliced population,.071023,11979.07
DMA,1988,917.2925,Derived using data on real GDP from WDI and the spliced population,.070608,12991.34
DMA,1989,915.5392,Derived using data on real GDP from WDI and the spliced population,.070153,13050.61
DMA,1990,965.1429,Derived using data on real GDP from WDI and the spliced population,.069627,13861.62
DMA,1991,978.1509,Derived using data on real GDP from WDI and the spliced population,.069296,14115.55
DMA,1992,998.0015,Derived using data on real GDP from WDI and the spliced population,.069325,14395.98
DMA,1993,1019.573,Derived using data on real GDP from WDI and the spliced population,.069433,14684.27
DMA,1994,1019.924,Derived using data on real GDP from WDI and the spliced population,.069477,14680.02
DMA,1995,1050.837,Derived using data on real GDP from WDI and the spliced population,.069469,15126.7
DMA,1996,1083.457,Derived using data on real GDP from WDI and the spliced population,.06941,15609.52
DMA,1997,1107.137,Derived using data on real GDP from WDI and the spliced population,.069299,15976.23
DMA,1998,1148.923,Derived using data on real GDP from WDI and the spliced population,.069124,16621.19
DMA,1999,1152.991,Derived using data on real GDP from WDI and the spliced population,.06887,16741.56
DMA,2000,1179.973,Derived using data on real GDP from WDI and the spliced population,.068511,17223.12
DMA,2001,1179.22,Derived using data on real GDP from WDI and the spliced population,.068288,17268.34
DMA,2002,1142.813,Derived using data on real GDP from WDI and the spliced population,.068367,16715.85
DMA,2003,1209.152,Derived using data on real GDP from WDI and the spliced population,.068531,17643.88
DMA,2004,1258.702,Derived using data on real GDP from WDI and the spliced population,.068649,18335.32
DMA,2005,1270.222,Derived using data on real GDP from WDI and the spliced population,.068734,18480.26
DMA,2006,1326.122,Derived using data on real GDP from WDI and the spliced population,.068806,19273.35
DMA,2007,1397.175,Derived using data on real GDP from WDI and the spliced population,.068847,20293.91
DMA,2008,1496.672,Derived using data on real GDP from WDI and the spliced population,.068854,21736.89
DMA,2009,1479.673,Derived using data on real GDP from WDI and the spliced population,.068864,21486.89
DMA,2010,1478.111,Derived using data on real GDP from WDI and the spliced population,.068859,21465.76
DMA,2011,1478.742,Derived using data on real GDP from WDI and the spliced population,.069053,21414.6
DMA,2012,1476.415,Derived using data on real GDP from WDI and the spliced population,.069118,21360.79
DMA,2013,1476.481,Derived using data on real GDP from WDI and the spliced population,.069715,21178.82
DMA,2014,1510.96,Derived using data on real GDP from WDI and the spliced population,.070373,21470.74
DMA,2015,1459.99,Derived using data on real GDP from WDI and the spliced population,.07041,20735.55
DMA,2016,1481.12,Derived using data on real GDP from WDI and the spliced population,.069606,21278.62
DMA,2017,1369.379,Derived using data on real GDP from WDI and the spliced population,.068496,19992.1
DMA,2018,1409.967,Derived using data on real GDP from WDI and the spliced population,.068174,20681.89
DMA,2019,1465.634,Derived using data on real GDP from WDI and the spliced population,.06788,21591.54
DMA,2020,1235.436,Derived using data on real GDP from WDI and the spliced population,.067573,18282.98
DMA,2021,1301.9,Derived using data on real GDP from WDI and the spliced population,.067202,19372.94
DMA,2022,1437.256,Derived using data on real GDP from WDI and the spliced population,.066826,21507.44
DMA,2023,1489.748,Derived using data on real GDP from WDI and the spliced population,.06651,22398.86
DMA,2024,1520.328,Derived using data on real GDP from WDI and the spliced population,.066205,22963.95
DMA,2025,1584.218,Derived using data on real GDP from IMF_WEO_forecast and the spliced population,.065905,24037.91
DMA,2026,1636.276,Derived using data on real GDP from IMF_WEO_forecast and the spliced population,.0655049,24979.42
DMA,2027,1683.601,Derived using data on real GDP from IMF_WEO_forecast and the spliced population,.0652049,25820.16
DMA,2028,1729.744,Derived using data on real GDP from IMF_WEO_forecast and the spliced population,.0648049,26691.56
DMA,2029,1771.153,Derived using data on real GDP from IMF_WEO_forecast and the spliced population,.0645049,27457.67
DNK,1815,19561.68,Derived using data on real GDP from CS1 and the spliced population,1.076944,18164.07
DNK,1816,19561.68,Derived using data on real GDP from CS1 and the spliced population,1.090666,17935.54
DNK,1817,19645.18,Derived using data on real GDP from CS1 and the spliced population,1.105227,17774.8
DNK,1818,19557.86,Derived using data on real GDP from CS1 and the spliced population,1.12052,17454.27
DNK,1819,20134.4,Derived using data on real GDP from CS1 and the spliced population,1.135195,17736.52
DNK,1820,20223.1,Derived using data on real GDP from CS1 and the spliced population,1.14987,17587.3
DNK,1821,21287.47,Derived using data on real GDP from CS1 and the spliced population,1.1614,18329.15
DNK,1822,21597.91,Derived using data on real GDP from CS1 and the spliced population,1.173978,18397.21
DNK,1823,21553.56,Derived using data on real GDP from CS1 and the spliced population,1.190749,18100.84
DNK,1824,22263.15,Derived using data on real GDP from CS1 and the spliced population,1.20752,18437.08
DNK,1825,22307.5,Derived using data on real GDP from CS1 and the spliced population,1.222195,18252
DNK,1826,22662.29,Derived using data on real GDP from CS1 and the spliced population,1.23687,18322.29
DNK,1827,23327.52,Derived using data on real GDP from CS1 and the spliced population,1.249448,18670.26
DNK,1828,23726.66,Derived using data on real GDP from CS1 and the spliced population,1.258882,18847.41
DNK,1829,23150.13,Derived using data on real GDP from CS1 and the spliced population,1.264123,18313.19
DNK,1830,23327.52,Derived using data on real GDP from CS1 and the spliced population,1.267267,18407.73
DNK,1831,23194.47,Derived using data on real GDP from CS1 and the spliced population,1.269364,18272.52
DNK,1832,23771.01,Derived using data on real GDP from CS1 and the spliced population,1.270412,18711.26
DNK,1833,23682.31,Derived using data on real GDP from CS1 and the spliced population,1.277749,18534.39
DNK,1834,24924.08,Derived using data on real GDP from CS1 and the spliced population,1.289279,19331.79
DNK,1835,24835.38,Derived using data on real GDP from CS1 and the spliced population,1.299761,19107.65
DNK,1836,24746.69,Derived using data on real GDP from CS1 and the spliced population,1.309195,18902.21
DNK,1837,25411.92,Derived using data on real GDP from CS1 and the spliced population,1.318629,19271.47
DNK,1838,25544.97,Derived using data on real GDP from CS1 and the spliced population,1.329111,19219.59
DNK,1839,25944.11,Derived using data on real GDP from CS1 and the spliced population,1.340641,19352.02
DNK,1840,26698.04,Derived using data on real GDP from CS1 and the spliced population,1.351123,19759.89
DNK,1841,26742.39,Derived using data on real GDP from CS1 and the spliced population,1.364749,19595.09
DNK,1842,26919.78,Derived using data on real GDP from CS1 and the spliced population,1.378376,19530.07
DNK,1843,28250.25,Derived using data on real GDP from CS1 and the spliced population,1.390954,20309.97
DNK,1844,29713.76,Derived using data on real GDP from CS1 and the spliced population,1.407725,21107.64
DNK,1845,30648.96,Derived using data on real GDP from CS1 and the spliced population,1.423448,21531.49
DNK,1846,31244.09,Derived using data on real GDP from CS1 and the spliced population,1.437075,21741.45
DNK,1847,31159.07,Derived using data on real GDP from CS1 and the spliced population,1.449653,21494.15
DNK,1848,32774.41,Derived using data on real GDP from CS1 and the spliced population,1.46328,22397.91
DNK,1849,34644.8,Derived using data on real GDP from CS1 and the spliced population,1.476906,23457.68
DNK,1850,36472.69,Derived using data on real GDP from CS1 and the spliced population,1.492629,24435.2
DNK,1851,34857.35,Derived using data on real GDP from CS1 and the spliced population,1.510449,23077.48
DNK,1852,35962.58,Derived using data on real GDP from CS1 and the spliced population,1.529316,23515.47
DNK,1853,36090.11,Derived using data on real GDP from CS1 and the spliced population,1.545039,23358.7
DNK,1854,36217.63,Derived using data on real GDP from CS1 and the spliced population,1.56181,23189.52
DNK,1855,40255.98,Derived using data on real GDP from CS1 and the spliced population,1.582774,25433.82
DNK,1856,38088.03,Derived using data on real GDP from CS1 and the spliced population,1.604786,23734.02
DNK,1857,38725.66,Derived using data on real GDP from CS1 and the spliced population,1.626798,23804.83
DNK,1858,38385.59,Derived using data on real GDP from CS1 and the spliced population,1.645666,23325.27
DNK,1859,40893.62,Derived using data on real GDP from CS1 and the spliced population,1.66663,24536.72
DNK,1860,40596.05,Derived using data on real GDP from CS1 and the spliced population,1.688642,24040.66
DNK,1861,41361.22,Derived using data on real GDP from CS1 and the spliced population,1.709606,24193.43
DNK,1862,42678.99,Derived using data on real GDP from CS1 and the spliced population,1.730569,24661.82
DNK,1863,45314.55,Derived using data on real GDP from CS1 and the spliced population,1.752582,25855.89
DNK,1864,44846.95,Derived using data on real GDP from CS1 and the spliced population,1.769353,25346.53
DNK,1865,46504.8,Derived using data on real GDP from CS1 and the spliced population,1.790317,25975.74
DNK,1866,46547.31,Derived using data on real GDP from CS1 and the spliced population,1.806039,25773.14
DNK,1867,46632.33,Derived using data on real GDP from CS1 and the spliced population,1.824907,25553.26
DNK,1868,47440,Derived using data on real GDP from CS1 and the spliced population,1.843775,25729.82
DNK,1869,50075.55,Derived using data on real GDP from CS1 and the spliced population,1.862642,26884.15
DNK,1870,52158.5,Derived using data on real GDP from CS1 and the spliced population,1.879413,27752.54
DNK,1871,52626.09,Derived using data on real GDP from CS1 and the spliced population,1.894088,27784.4
DNK,1872,55346.66,Derived using data on real GDP from CS1 and the spliced population,1.908763,28996.1
DNK,1873,55219.14,Derived using data on real GDP from CS1 and the spliced population,1.926582,28661.71
DNK,1874,56664.45,Derived using data on real GDP from CS1 and the spliced population,1.945449,29126.66
DNK,1875,57599.64,Derived using data on real GDP from CS1 and the spliced population,1.964317,29322.99
DNK,1876,58832.4,Derived using data on real GDP from CS1 and the spliced population,1.985281,29634.3
DNK,1877,57217.06,Derived using data on real GDP from CS1 and the spliced population,2.009389,28474.85
DNK,1878,59470.04,Derived using data on real GDP from CS1 and the spliced population,2.033498,29245.2
DNK,1879,61425.45,Derived using data on real GDP from CS1 and the spliced population,2.054461,29898.56
DNK,1880,62913.26,Derived using data on real GDP from CS1 and the spliced population,2.071233,30374.79
DNK,1881,63593.4,Derived using data on real GDP from CS1 and the spliced population,2.091148,30410.76
DNK,1882,65973.91,Derived using data on real GDP from CS1 and the spliced population,2.110016,31267.02
DNK,1883,68269.39,Derived using data on real GDP from CS1 and the spliced population,2.126787,32099.78
DNK,1884,68694.48,Derived using data on real GDP from CS1 and the spliced population,2.149847,31953.19
DNK,1885,69162.08,Derived using data on real GDP from CS1 and the spliced population,2.176052,31783.28
DNK,1886,71797.63,Derived using data on real GDP from CS1 and the spliced population,2.203305,32586.33
DNK,1887,74263.15,Derived using data on real GDP from CS1 and the spliced population,2.226366,33356.22
DNK,1888,75070.82,Derived using data on real GDP from CS1 and the spliced population,2.246281,33420.05
DNK,1889,76176.05,Derived using data on real GDP from CS1 and the spliced population,2.265149,33629.61
DNK,1890,80639.49,Derived using data on real GDP from CS1 and the spliced population,2.284016,35306.01
DNK,1891,82212.33,Derived using data on real GDP from CS1 and the spliced population,2.300787,35732.26
DNK,1892,84167.73,Derived using data on real GDP from CS1 and the spliced population,2.31651,36333.85
DNK,1893,85740.57,Derived using data on real GDP from CS1 and the spliced population,2.333281,36746.78
DNK,1894,87525.95,Derived using data on real GDP from CS1 and the spliced population,2.356342,37144.84
DNK,1895,92456.99,Derived using data on real GDP from CS1 and the spliced population,2.385691,38754.8
DNK,1896,95815.2,Derived using data on real GDP from CS1 and the spliced population,2.417137,39639.96
DNK,1897,97983.15,Derived using data on real GDP from CS1 and the spliced population,2.450679,39982.04
DNK,1898,99853.55,Derived using data on real GDP from CS1 and the spliced population,2.48527,40178.16
DNK,1899,104104.4,Derived using data on real GDP from CS1 and the spliced population,2.518812,41330.77
DNK,1900,107590.2,Derived using data on real GDP from CS1 and the spliced population,2.549209,42205.31
DNK,1901,111968.6,Derived using data on real GDP from CS1 and the spliced population,2.581704,43370.04
DNK,1902,114519.1,Derived using data on real GDP from CS1 and the spliced population,2.611053,43859.37
DNK,1903,121278.1,Derived using data on real GDP from CS1 and the spliced population,2.640403,45931.65
DNK,1904,124126.2,Derived using data on real GDP from CS1 and the spliced population,2.668704,46511.78
DNK,1905,126294.1,Derived using data on real GDP from CS1 and the spliced population,2.698053,46809.35
DNK,1906,129949.9,Derived using data on real GDP from CS1 and the spliced population,2.728451,47627.72
DNK,1907,134880.9,Derived using data on real GDP from CS1 and the spliced population,2.761993,48834.64
DNK,1908,138791.8,Derived using data on real GDP from CS1 and the spliced population,2.796583,49629.05
DNK,1909,144020.4,Derived using data on real GDP from CS1 and the spliced population,2.832222,50850.66
DNK,1910,148398.8,Derived using data on real GDP from CS1 and the spliced population,2.868909,51726.56
DNK,1911,156433,Derived using data on real GDP from CS1 and the spliced population,2.903499,53877.39
DNK,1912,157155.6,Derived using data on real GDP from CS1 and the spliced population,2.937042,53508.14
DNK,1913,163064.4,Derived using data on real GDP from CS1 and the spliced population,2.969536,54912.42
DNK,1914,172458.9,Derived using data on real GDP from CS1 and the spliced population,3.004126,57407.34
DNK,1915,159493.6,Derived using data on real GDP from CS1 and the spliced population,3.040813,52450.98
DNK,1916,165827.5,Derived using data on real GDP from CS1 and the spliced population,3.0775,53883.82
DNK,1917,156518,Derived using data on real GDP from CS1 and the spliced population,3.115235,50242.76
DNK,1918,151884.5,Derived using data on real GDP from CS1 and the spliced population,3.150873,48203.94
DNK,1919,172713.9,Derived using data on real GDP from CS1 and the spliced population,3.18756,54183.73
DNK,1920,180705.6,Derived using data on real GDP from CS1 and the spliced population,3.227391,55991.22
DNK,1921,175497.7,Derived using data on real GDP from CS1 and the spliced population,3.271416,53645.79
DNK,1922,193096.5,Derived using data on real GDP from CS1 and the spliced population,3.308263,58367.93
DNK,1923,213798.5,Derived using data on real GDP from CS1 and the spliced population,3.342122,63970.88
DNK,1924,214329.3,Derived using data on real GDP from CS1 and the spliced population,3.374986,63505.25
DNK,1925,209347.8,Derived using data on real GDP from CS1 and the spliced population,3.410837,61377.24
DNK,1926,221352.5,Derived using data on real GDP from CS1 and the spliced population,3.437725,64389.23
DNK,1927,225844,Derived using data on real GDP from CS1 and the spliced population,3.46063,65260.96
DNK,1928,233520.5,Derived using data on real GDP from CS1 and the spliced population,3.482539,67054.68
DNK,1929,248546.8,Derived using data on real GDP from CS1 and the spliced population,3.503452,70943.41
DNK,1930,263124,Derived using data on real GDP from CS1 and the spliced population,3.527353,74595.32
DNK,1931,266227.3,Derived using data on real GDP from CS1 and the spliced population,3.554241,74904.1
DNK,1932,259326.6,Derived using data on real GDP from CS1 and the spliced population,3.588101,72274.05
DNK,1933,267411.4,Derived using data on real GDP from CS1 and the spliced population,3.617977,73911.87
DNK,1934,275455.4,Derived using data on real GDP from CS1 and the spliced population,3.65084,75449.86
DNK,1935,281416.9,Derived using data on real GDP from CS1 and the spliced population,3.67972,76477.81
DNK,1936,288685.1,Derived using data on real GDP from CS1 and the spliced population,3.706609,77883.89
DNK,1937,295667.4,Derived using data on real GDP from CS1 and the spliced population,3.733497,79193.16
DNK,1938,302527.3,Derived using data on real GDP from CS1 and the spliced population,3.761381,80429.84
DNK,1939,317022.8,Derived using data on real GDP from CS1 and the spliced population,3.789265,83663.4
DNK,1940,272678.8,Derived using data on real GDP from CS1 and the spliced population,3.816154,71453.84
DNK,1941,244831.1,Derived using data on real GDP from CS1 and the spliced population,3.847026,63641.66
DNK,1942,250547.6,Derived using data on real GDP from CS1 and the spliced population,3.88686,64460.16
DNK,1943,277129.5,Derived using data on real GDP from CS1 and the spliced population,3.93267,70468.55
DNK,1944,305508.1,Derived using data on real GDP from CS1 and the spliced population,3.981467,76732.53
DNK,1945,284724.4,Derived using data on real GDP from CS1 and the spliced population,4.028273,70681.51
DNK,1946,330701.7,Derived using data on real GDP from CS1 and the spliced population,4.084041,80974.13
DNK,1947,348790.4,Derived using data on real GDP from CS1 and the spliced population,4.128855,84476.3
DNK,1948,360248.3,Derived using data on real GDP from CS1 and the spliced population,4.172674,86335.12
DNK,1949,374620.8,Derived using data on real GDP from CS1 and the spliced population,4.212508,88930.6
DNK,1950,400974.8,Derived using data on real GDP from CS1 and the spliced population,4.253338,94272.98
DNK,1951,397987.4,Derived using data on real GDP from CS1 and the spliced population,4.286202,92853.17
DNK,1952,405619.1,Derived using data on real GDP from CS1 and the spliced population,4.316078,93978.64
DNK,1953,431061.6,Derived using data on real GDP from CS1 and the spliced population,4.350933,99073.38
DNK,1954,450911.8,Derived using data on real GDP from CS1 and the spliced population,4.38778,102765.3
DNK,1955,449997.6,Derived using data on real GDP from CS1 and the spliced population,4.421767,101768.7
DNK,1956,460155.4,Derived using data on real GDP from CS1 and the spliced population,4.447833,103456.1
DNK,1957,476724.6,Derived using data on real GDP from CS1 and the spliced population,4.468252,106691.5
DNK,1958,488070.6,Derived using data on real GDP from CS1 and the spliced population,4.496329,108548.7
DNK,1959,526930.7,Derived using data on real GDP from CS1 and the spliced population,4.528197,116366.5
DNK,1960,558427.5,Derived using data on real GDP from AMECO and the spliced population,4.562057,122407
DNK,1961,594048.6,Derived using data on real GDP from AMECO and the spliced population,4.594018,129309.2
DNK,1962,627712.4,Derived using data on real GDP from AMECO and the spliced population,4.62992,135577.4
DNK,1963,631711,Derived using data on real GDP from AMECO and the spliced population,4.666535,135370.5
DNK,1964,690270.3,Derived using data on real GDP from AMECO and the spliced population,4.70398,146741.8
DNK,1965,721713.7,Derived using data on real GDP from AMECO and the spliced population,4.740778,152235.3
