ISO3,year,exports,source,USDfx,exports_USD
KIR,2012,25.52182,Derived using data on exports from UN and the spliced USD exchange rate,.965801,26.42554
KIR,2013,22.91279,Derived using data on exports from UN and the spliced USD exchange rate,1.035843,22.11995
KIR,2014,26.73574,Derived using data on exports from UN and the spliced USD exchange rate,1.109363,24.10009
KIR,2015,35.5891,Derived using data on exports from UN and the spliced USD exchange rate,1.33109,26.73681
KIR,2016,46.15342,Derived using data on exports from UN and the spliced USD exchange rate,1.345214,34.30935
KIR,2017,38.54924,Derived using data on exports from UN and the spliced USD exchange rate,1.304758,29.54513
KIR,2018,28.28695,Derived using data on exports from UN and the spliced USD exchange rate,1.338412,21.13471
KIR,2019,46.76533,Derived using data on exports from UN and the spliced USD exchange rate,1.438507,32.50963
KIR,2020,33.44643,Derived using data on exports from UN and the spliced USD exchange rate,1.453085,23.01753
KIR,2021,14.31722,Derived using data on exports from UN and the spliced USD exchange rate,1.331224,10.75493
KIR,2022,29.60597,Derived using data on exports from UN and the spliced USD exchange rate,1.441664,20.53597
KIR,2023,25.71801,Derived using data on exports from UN and the spliced USD exchange rate,1.505191,17.08621
KIR,2024,29.25536,Derived using data on exports from WDI and the spliced USD exchange rate,1.515358,19.30591
KIR,2025,31.64962,Derived using data on exports from IMF_WEO_forecast and the spliced USD exchange rate,1.504505,21.03657
KIR,2026,33.57423,Derived using data on exports from IMF_WEO_forecast and the spliced USD exchange rate,1.501425,22.36159
KIR,2027,35.31573,Derived using data on exports from IMF_WEO_forecast and the spliced USD exchange rate,1.505464,23.45836
KIR,2028,36.37909,Derived using data on exports from IMF_WEO_forecast and the spliced USD exchange rate,1.505263,24.16792
KIR,2029,39.5437,Derived using data on exports from IMF_WEO_forecast and the spliced USD exchange rate,1.502525,26.31816
KNA,1970,21.06359,Derived using data on exports from UN and the spliced USD exchange rate,2,10.5318
KNA,1971,26.05147,Derived using data on exports from UN and the spliced USD exchange rate,1.974873,13.19147
KNA,1972,32.88121,Derived using data on exports from UN and the spliced USD exchange rate,1.921278,17.11424
KNA,1973,24.62891,Derived using data on exports from UN and the spliced USD exchange rate,1.959219,12.57078
KNA,1974,48.80264,Derived using data on exports from UN and the spliced USD exchange rate,2.053232,23.76869
KNA,1975,69.71603,Derived using data on exports from UN and the spliced USD exchange rate,2.169796,32.13022
KNA,1976,47.85384,Derived using data on exports from UN and the spliced USD exchange rate,2.614671,18.30205
KNA,1977,51.29821,Derived using data on exports from UN and the spliced USD exchange rate,2.7,18.99934
KNA,1978,59.00333,Derived using data on exports from UN and the spliced USD exchange rate,2.7,21.85309
KNA,1979,64.90012,Derived using data on exports from UN and the spliced USD exchange rate,2.7,24.03708
KNA,1980,87.68266,Derived using data on exports from UN and the spliced USD exchange rate,2.7,32.47506
KNA,1981,94.41432,Derived using data on exports from UN and the spliced USD exchange rate,2.7,34.96827
KNA,1982,82.19788,Derived using data on exports from UN and the spliced USD exchange rate,2.7,30.44366
KNA,1983,80.4831,Derived using data on exports from UN and the spliced USD exchange rate,2.7,29.80856
KNA,1984,107.0161,Derived using data on exports from UN and the spliced USD exchange rate,2.7,39.63558
KNA,1985,122.053,Derived using data on exports from UN and the spliced USD exchange rate,2.7,45.20481
KNA,1986,172.4672,Derived using data on exports from UN and the spliced USD exchange rate,2.7,63.87674
KNA,1987,208.1754,Derived using data on exports from UN and the spliced USD exchange rate,2.7,77.10199
KNA,1988,220.089,Derived using data on exports from UN and the spliced USD exchange rate,2.7,81.51443
KNA,1989,230.8531,Derived using data on exports from UN and the spliced USD exchange rate,2.7,85.50114
KNA,1990,241.4701,Derived using data on exports from UN and the spliced USD exchange rate,2.7,89.43337
KNA,1991,279.2452,Derived using data on exports from UN and the spliced USD exchange rate,2.7,103.4241
KNA,1992,320.6498,Derived using data on exports from UN and the spliced USD exchange rate,2.7,118.7592
KNA,1993,330.3731,Derived using data on exports from UN and the spliced USD exchange rate,2.7,122.3604
KNA,1994,346.4289,Derived using data on exports from UN and the spliced USD exchange rate,2.7,128.307
KNA,1995,346.969,Derived using data on exports from UN and the spliced USD exchange rate,2.7,128.507
KNA,1996,368.7128,Derived using data on exports from UN and the spliced USD exchange rate,2.7,136.5603
KNA,1997,408.997,Derived using data on exports from UN and the spliced USD exchange rate,2.7,151.4804
KNA,1998,415.1206,Derived using data on exports from UN and the spliced USD exchange rate,2.7,153.7484
KNA,1999,417.8048,Derived using data on exports from UN and the spliced USD exchange rate,2.7,154.7425
KNA,2000,428.0566,Derived using data on exports from UN and the spliced USD exchange rate,2.7,158.5395
KNA,2001,429.0829,Derived using data on exports from UN and the spliced USD exchange rate,2.7,158.9196
KNA,2002,459.5586,Derived using data on exports from UN and the spliced USD exchange rate,2.7,170.2069
KNA,2003,553.1157,Derived using data on exports from UN and the spliced USD exchange rate,2.7,204.8577
KNA,2004,546.3946,Derived using data on exports from UN and the spliced USD exchange rate,2.7,202.3684
KNA,2005,646.675,Derived using data on exports from UN and the spliced USD exchange rate,2.7,239.5093
KNA,2006,673.0782,Derived using data on exports from UN and the spliced USD exchange rate,2.7,249.2882
KNA,2007,669.4153,Derived using data on exports from UN and the spliced USD exchange rate,2.7,247.9316
KNA,2008,666.8838,Derived using data on exports from UN and the spliced USD exchange rate,2.7,246.994
KNA,2009,505.2133,Derived using data on exports from UN and the spliced USD exchange rate,2.7,187.116
KNA,2010,620.6993,Derived using data on exports from UN and the spliced USD exchange rate,2.7,229.8886
KNA,2011,723.0953,Derived using data on exports from UN and the spliced USD exchange rate,2.7,267.813
KNA,2012,805.4682,Derived using data on exports from UN and the spliced USD exchange rate,2.7,298.3216
KNA,2013,921.563,Derived using data on exports from UN and the spliced USD exchange rate,2.7,341.3196
KNA,2014,956.532,Derived using data on exports from UN and the spliced USD exchange rate,2.7,354.2711
KNA,2015,974.4761,Derived using data on exports from UN and the spliced USD exchange rate,2.7,360.9171
KNA,2016,981.3631,Derived using data on exports from UN and the spliced USD exchange rate,2.7,363.4678
KNA,2017,1055.663,Derived using data on exports from UN and the spliced USD exchange rate,2.7,390.9864
KNA,2018,1073.497,Derived using data on exports from UN and the spliced USD exchange rate,2.7,397.5916
KNA,2019,1097.013,Derived using data on exports from UN and the spliced USD exchange rate,2.7,406.3011
KNA,2020,879.8372,Derived using data on exports from UN and the spliced USD exchange rate,2.7,325.8656
KNA,2021,853.6873,Derived using data on exports from UN and the spliced USD exchange rate,2.7,316.1805
KNA,2022,974.8358,Derived using data on exports from UN and the spliced USD exchange rate,2.7,361.0503
KNA,2023,1051.871,Derived using data on exports from UN and the spliced USD exchange rate,2.7,389.5817
KOR,1876,.0500226,Derived using data on exports from Tena and the spliced USD exchange rate,1.054964,.0474164
KOR,1877,.1000452,Derived using data on exports from CS2 and the spliced USD exchange rate,1.040366,.0961634
KOR,1878,.2817477,Derived using data on exports from CS2 and the spliced USD exchange rate,1.089443,.2586162
KOR,1879,.8499872,Derived using data on exports from CS2 and the spliced USD exchange rate,1.127396,.7539386
KOR,1880,1.446949,Derived using data on exports from CS2 and the spliced USD exchange rate,1.084011,1.33481
KOR,1881,1.967869,Derived using data on exports from CS2 and the spliced USD exchange rate,1.112656,1.768623
KOR,1882,2.087683,Derived using data on exports from CS2 and the spliced USD exchange rate,1.104972,1.889354
KOR,1883,2.346093,Derived using data on exports from CS2 and the spliced USD exchange rate,1.117318,2.099753
KOR,1884,1.435903,Derived using data on exports from CS2 and the spliced USD exchange rate,1.12835,1.272569
KOR,1885,1.295424,Derived using data on exports from CS2 and the spliced USD exchange rate,1.185185,1.093014
KOR,1886,2.712545,Derived using data on exports from CS2 and the spliced USD exchange rate,1.294498,2.095441
KOR,1887,3.376171,Derived using data on exports from CS2 and the spliced USD exchange rate,1.305057,2.586991
KOR,1888,3.569512,Derived using data on exports from CS2 and the spliced USD exchange rate,1.344538,2.654825
KOR,1889,3.797484,Derived using data on exports from CS2 and the spliced USD exchange rate,1.313629,2.890835
KOR,1890,6.623928,Derived using data on exports from CS2 and the spliced USD exchange rate,1.19225,5.55582
KOR,1891,6.284608,Derived using data on exports from CS2 and the spliced USD exchange rate,1.251956,5.019831
KOR,1892,5.372946,Derived using data on exports from CS2 and the spliced USD exchange rate,1.423488,3.774495
KOR,1893,4.190504,Derived using data on exports from CS2 and the spliced USD exchange rate,1.646091,2.545731
KOR,1894,5.697963,Derived using data on exports from CS2 and the spliced USD exchange rate,1.781737,3.197982
KOR,1895,7.577147,Derived using data on exports from CS2 and the spliced USD exchange rate,1.975309,3.83593
KOR,1896,9.759623,Derived using data on exports from CS2 and the spliced USD exchange rate,1.96802,4.959108
KOR,1897,16.93849,Derived using data on exports from CS2 and the spliced USD exchange rate,2,8.469245
KOR,1898,14.42432,Derived using data on exports from CS2 and the spliced USD exchange rate,2.043423,7.058902
KOR,1899,14.2614,Derived using data on exports from CS2 and the spliced USD exchange rate,2.015113,7.07722
KOR,1900,20.68233,Derived using data on exports from CS2 and the spliced USD exchange rate,2.030457,10.18605
KOR,1901,20.71689,Derived using data on exports from CS2 and the spliced USD exchange rate,2.030457,10.20307
KOR,1902,21.18738,Derived using data on exports from CS2 and the spliced USD exchange rate,2.007528,10.55396
KOR,1903,22.97573,Derived using data on exports from CS2 and the spliced USD exchange rate,2.020202,11.37299
KOR,1904,18.85415,Derived using data on exports from CS2 and the spliced USD exchange rate,2.048656,9.203179
KOR,1905,20.20466,Derived using data on exports from CS2 and the spliced USD exchange rate,2.020202,10.00131
KOR,1906,22.60856,Derived using data on exports from CS2 and the spliced USD exchange rate,2.025316,11.16298
KOR,1907,35.33978,Derived using data on exports from CS2 and the spliced USD exchange rate,2.022756,17.4711
KOR,1908,28.54121,Derived using data on exports from CS2 and the spliced USD exchange rate,2.025316,14.09222
KOR,1909,34.7815,Derived using data on exports from CS2 and the spliced USD exchange rate,2.020202,17.21684
KOR,1910,46.19343,Derived using data on exports from CS2 and the spliced USD exchange rate,2.022756,22.83688
KOR,1911,48.96213,Derived using data on exports from CS2 and the spliced USD exchange rate,2.022756,24.20565
KOR,1912,49.20268,Derived using data on exports from CS2 and the spliced USD exchange rate,2.022756,24.32457
KOR,1913,63.72327,Derived using data on exports from CS2 and the spliced USD exchange rate,2.025316,31.46337
KOR,1914,68.63923,Derived using data on exports from CS2 and the spliced USD exchange rate,2.030457,33.80482
KOR,1915,94.61969,Derived using data on exports from CS2 and the spliced USD exchange rate,2.046036,46.24537
KOR,1916,109.0932,Derived using data on exports from CS2 and the spliced USD exchange rate,2,54.54662
KOR,1917,139.8625,Derived using data on exports from CS2 and the spliced USD exchange rate,1.980198,70.63055
KOR,1918,247.529,Derived using data on exports from CS2 and the spliced USD exchange rate,1.946472,127.168
KOR,1919,339.6292,Derived using data on exports from CS2 and the spliced USD exchange rate,1.975309,171.9373
KOR,1920,308.8756,Derived using data on exports from CS2 and the spliced USD exchange rate,2.015113,153.2795
KOR,1921,302.6109,Derived using data on exports from CS2 and the spliced USD exchange rate,2.083333,145.2532
KOR,1922,291.8185,Derived using data on exports from CS2 and the spliced USD exchange rate,2.088773,139.7081
KOR,1923,363.3205,Derived using data on exports from CS2 and the spliced USD exchange rate,2.046036,177.5729
KOR,1924,484.9724,Derived using data on exports from CS2 and the spliced USD exchange rate,2.380952,203.6884
KOR,1925,499.2978,Derived using data on exports from CS2 and the spliced USD exchange rate,2.453988,203.4639
KOR,1926,526.2204,Derived using data on exports from CS2 and the spliced USD exchange rate,2.133333,246.6658
KOR,1927,533.2725,Derived using data on exports from CS2 and the spliced USD exchange rate,2.110818,252.6378
KOR,1928,538.1808,Derived using data on exports from CS2 and the spliced USD exchange rate,2.150538,250.2541
KOR,1929,484.4975,Derived using data on exports from CS2 and the spliced USD exchange rate,2.168022,223.4745
KOR,1930,397.4102,Derived using data on exports from CS2 and the spliced USD exchange rate,2.025645,196.1895
KOR,1931,419.4616,Derived using data on exports from CS2 and the spliced USD exchange rate,2.046203,204.9951
KOR,1932,480.2951,Derived using data on exports from CS2 and the spliced USD exchange rate,3.556188,135.059
KOR,1933,536.9438,Derived using data on exports from CS2 and the spliced USD exchange rate,3.964007,135.4548
KOR,1934,706.8315,Derived using data on exports from CS2 and the spliced USD exchange rate,3.388567,208.5931
KOR,1935,1059.709,Derived using data on exports from CS2 and the spliced USD exchange rate,3.500175,302.7588
KOR,1936,905.4113,Derived using data on exports from CS2 and the spliced USD exchange rate,3.454112,262.1256
KOR,1937,1041.121,Derived using data on exports from CS2 and the spliced USD exchange rate,3.470656,299.9782
KOR,1938,1333.283,Derived using data on exports from CS2 and the spliced USD exchange rate,3.509264,379.9325
KOR,1939,1418.114,Derived using data on exports from CS2 and the spliced USD exchange rate,,
KOR,1940,1447.171,Derived using data on exports from CS2 and the spliced USD exchange rate,,
KOR,1941,1525.628,Derived using data on exports from CS2 and the spliced USD exchange rate,,
KOR,1942,1497.328,Derived using data on exports from AHSTAT and the spliced USD exchange rate,,
KOR,1943,1353.254,Derived using data on exports from AHSTAT and the spliced USD exchange rate,,
KOR,1944,959.852,Derived using data on exports from AHSTAT and the spliced USD exchange rate,,
KOR,1945,,Derived using data on exports from AHSTAT and the spliced USD exchange rate,,
KOR,1946,,Derived using data on exports from AHSTAT and the spliced USD exchange rate,,
KOR,1947,,Derived using data on exports from AHSTAT and the spliced USD exchange rate,,
KOR,1948,,Derived using data on exports from AHSTAT and the spliced USD exchange rate,,
KOR,1949,,Derived using data on exports from AHSTAT and the spliced USD exchange rate,,
KOR,1950,,Derived using data on exports from AHSTAT and the spliced USD exchange rate,2.5,
KOR,1951,,Derived using data on exports from AHSTAT and the spliced USD exchange rate,6,
KOR,1952,,Derived using data on exports from AHSTAT and the spliced USD exchange rate,6,
KOR,1953,843.4772,Derived using data on exports from AHSTAT and the spliced USD exchange rate,18,46.85985
KOR,1954,672.7735,Derived using data on exports from AHSTAT and the spliced USD exchange rate,18,37.3763
KOR,1955,1466.044,Derived using data on exports from AHSTAT and the spliced USD exchange rate,50,29.32087
KOR,1956,1877.741,Derived using data on exports from AHSTAT and the spliced USD exchange rate,50,37.55482
KOR,1957,2389.852,Derived using data on exports from AHSTAT and the spliced USD exchange rate,50,47.79704
KOR,1958,3142.957,Derived using data on exports from AHSTAT and the spliced USD exchange rate,50,62.85913
KOR,1959,4297.717,Derived using data on exports from AHSTAT and the spliced USD exchange rate,50,85.95435
KOR,1960,6577.114,Derived using data on exports from OECD_EO and the spliced USD exchange rate,63.125,104.1919
KOR,1961,12240.46,Derived using data on exports from OECD_EO and the spliced USD exchange rate,124.7917,98.08717
KOR,1962,14228.66,Derived using data on exports from OECD_EO and the spliced USD exchange rate,130,109.4512
KOR,1963,20544.7,Derived using data on exports from OECD_EO and the spliced USD exchange rate,130,158.0361
KOR,1964,36851.92,Derived using data on exports from OECD_EO and the spliced USD exchange rate,255.77,144.0823
KOR,1965,59515.35,Derived using data on exports from OECD_EO and the spliced USD exchange rate,266.5785,223.2564
KOR,1966,90372.56,Derived using data on exports from OECD_EO and the spliced USD exchange rate,271.1312,333.3168
KOR,1967,120205.5,Derived using data on exports from OECD_EO and the spliced USD exchange rate,270.5304,444.3329
KOR,1968,172400.7,Derived using data on exports from OECD_EO and the spliced USD exchange rate,276.6553,623.1607
KOR,1969,235741.8,Derived using data on exports from OECD_EO and the spliced USD exchange rate,288.3306,817.6094
KOR,1970,321224.3,Derived using data on exports from OECD_EO and the spliced USD exchange rate,310.5846,1034.257
KOR,1971,437604,Derived using data on exports from OECD_EO and the spliced USD exchange rate,347.6843,1258.625
KOR,1972,711432.9,Derived using data on exports from OECD_EO and the spliced USD exchange rate,392.9182,1810.639
KOR,1973,1327975,Derived using data on exports from OECD_EO and the spliced USD exchange rate,398.3319,3333.839
KOR,1974,1764574,Derived using data on exports from OECD_EO and the spliced USD exchange rate,404.534,4361.993
KOR,1975,2398387,Derived using data on exports from OECD_EO and the spliced USD exchange rate,484,4955.346
KOR,1976,3710396,Derived using data on exports from OECD_EO and the spliced USD exchange rate,484,7666.107
KOR,1977,4867366,Derived using data on exports from OECD_EO and the spliced USD exchange rate,484,10056.54
KOR,1978,6313628,Derived using data on exports from OECD_EO and the spliced USD exchange rate,484,13044.69
KOR,1979,7696328,Derived using data on exports from OECD_EO and the spliced USD exchange rate,484,15901.5
KOR,1980,1.13e+07,Derived using data on exports from OECD_EO and the spliced USD exchange rate,607.4438,18675.42
KOR,1981,1.49e+07,Derived using data on exports from OECD_EO and the spliced USD exchange rate,680.5674,21941.34
KOR,1982,1.57e+07,Derived using data on exports from OECD_EO and the spliced USD exchange rate,731.9442,21508.61
KOR,1983,1.91e+07,Derived using data on exports from OECD_EO and the spliced USD exchange rate,776.0494,24564.53
KOR,1984,2.28e+07,Derived using data on exports from OECD_EO and the spliced USD exchange rate,807.9294,28232.71
KOR,1985,2.38e+07,Derived using data on exports from OECD_EO and the spliced USD exchange rate,872.4466,27256.72
KOR,1986,3.31e+07,Derived using data on exports from OECD_EO and the spliced USD exchange rate,884.5968,37371.25
KOR,1987,4.25e+07,Derived using data on exports from OECD_EO and the spliced USD exchange rate,826.1588,51496.99
KOR,1988,4.76e+07,Derived using data on exports from OECD_EO and the spliced USD exchange rate,734.5231,64843.36
KOR,1989,4.55e+07,Derived using data on exports from OECD_EO and the spliced USD exchange rate,674.1287,67566.89
KOR,1990,5.03e+07,Derived using data on exports from OECD_EO and the spliced USD exchange rate,710.644,70830.41
KOR,1991,5.79e+07,Derived using data on exports from OECD_EO and the spliced USD exchange rate,736.733,78579.84
KOR,1992,6.71e+07,Derived using data on exports from OECD_EO and the spliced USD exchange rate,784.6608,85498.43
KOR,1993,7.49e+07,Derived using data on exports from OECD_EO and the spliced USD exchange rate,805.7516,92981.46
KOR,1994,9.00e+07,Derived using data on exports from OECD_EO and the spliced USD exchange rate,806.9319,111575.2
KOR,1995,1.13e+08,Derived using data on exports from OECD_EO and the spliced USD exchange rate,772.6852,146084.6
KOR,1996,1.22e+08,Derived using data on exports from OECD_EO and the spliced USD exchange rate,804.9968,151857.3
KOR,1997,1.54e+08,Derived using data on exports from OECD_EO and the spliced USD exchange rate,954.2375,161667.6
KOR,1998,2.13e+08,Derived using data on exports from OECD_EO and the spliced USD exchange rate,1399.146,152433.2
KOR,1999,1.94e+08,Derived using data on exports from OECD_EO and the spliced USD exchange rate,1188.757,162823.2
KOR,2000,2.22e+08,Derived using data on exports from OECD_EO and the spliced USD exchange rate,1130.148,196500.6
KOR,2001,2.26e+08,Derived using data on exports from OECD_EO and the spliced USD exchange rate,1289.62,175353.6
KOR,2002,2.35e+08,Derived using data on exports from OECD_EO and the spliced USD exchange rate,1245.96,188425.6
KOR,2003,2.64e+08,Derived using data on exports from OECD_EO and the spliced USD exchange rate,1191.018,221906.1
KOR,2004,3.36e+08,Derived using data on exports from OECD_EO and the spliced USD exchange rate,1144.742,293306.9
KOR,2005,3.40e+08,Derived using data on exports from OECD_EO and the spliced USD exchange rate,1024.017,331660.1
KOR,2006,3.60e+08,Derived using data on exports from OECD_EO and the spliced USD exchange rate,955.009,377154.8
KOR,2007,4.09e+08,Derived using data on exports from OECD_EO and the spliced USD exchange rate,929.0962,440111.3
KOR,2008,5.52e+08,Derived using data on exports from OECD_EO and the spliced USD exchange rate,1101.956,500499.9
KOR,2009,5.46e+08,Derived using data on exports from OECD_EO and the spliced USD exchange rate,1275.99,428053
KOR,2010,6.25e+08,Derived using data on exports from OECD_EO and the spliced USD exchange rate,1156.677,539915.3
KOR,2011,7.43e+08,Derived using data on exports from OECD_EO and the spliced USD exchange rate,1108.134,670360.2
KOR,2012,7.83e+08,Derived using data on exports from OECD_EO and the spliced USD exchange rate,1127.09,694518.4
KOR,2013,7.73e+08,Derived using data on exports from OECD_EO and the spliced USD exchange rate,1095.114,706258.6
KOR,2014,7.50e+08,Derived using data on exports from OECD_EO and the spliced USD exchange rate,1053.047,712430.9
KOR,2015,7.13e+08,Derived using data on exports from OECD_EO and the spliced USD exchange rate,1132.721,629602.3
KOR,2016,6.99e+08,Derived using data on exports from OECD_EO and the spliced USD exchange rate,1160.496,602002
KOR,2017,7.51e+08,Derived using data on exports from OECD_EO and the spliced USD exchange rate,1130.818,664499.8
KOR,2018,7.92e+08,Derived using data on exports from OECD_EO and the spliced USD exchange rate,1100.726,719341.9
KOR,2019,7.56e+08,Derived using data on exports from OECD_EO and the spliced USD exchange rate,1166.277,648099.1
KOR,2020,7.13e+08,Derived using data on exports from OECD_EO and the spliced USD exchange rate,1179.357,604178.5
KOR,2021,8.74e+08,Derived using data on exports from OECD_EO and the spliced USD exchange rate,1145.505,763046.8
KOR,2022,1.05e+09,Derived using data on exports from OECD_EO and the spliced USD exchange rate,1292.982,814051.1
KOR,2023,9.97e+08,Derived using data on exports from OECD_EO and the spliced USD exchange rate,1306.851,762799.6
KOR,2024,1.14e+09,Derived using data on exports from OECD_EO and the spliced USD exchange rate,1363.528,838662.8
KOR,2025,1.23e+09,Derived using data on exports from OECD_EO and the spliced USD exchange rate,1406.4,873047.9
KOR,2026,1.31e+09,Derived using data on exports from OECD_EO and the spliced USD exchange rate,1406.4,929342.8
KOR,2027,1.35e+09,Derived using data on exports from IMF_WEO_forecast and the spliced USD exchange rate,1352.741,996787.1
KOR,2028,1.39e+09,Derived using data on exports from IMF_WEO_forecast and the spliced USD exchange rate,1353.054,1027390
KOR,2029,1.43e+09,Derived using data on exports from IMF_WEO_forecast and the spliced USD exchange rate,1353.365,1058349
KWT,1954,226.2288,Derived using data on exports from Mitchell and the spliced USD exchange rate,.357143,633.4405
KWT,1955,262.2454,Derived using data on exports from Mitchell and the spliced USD exchange rate,.357143,734.2867
KWT,1956,271.2495,Derived using data on exports from Mitchell and the spliced USD exchange rate,.357143,759.4983
KWT,1957,294.8853,Derived using data on exports from Mitchell and the spliced USD exchange rate,.357143,825.6786
KWT,1958,373.6715,Derived using data on exports from Mitchell and the spliced USD exchange rate,.357143,1046.28
KWT,1959,342.157,Derived using data on exports from Mitchell and the spliced USD exchange rate,.357143,958.0392
KWT,1960,384.9267,Derived using data on exports from Mitchell and the spliced USD exchange rate,.357143,1077.794
KWT,1961,379.2991,Derived using data on exports from Mitchell and the spliced USD exchange rate,.357143,1062.037
KWT,1962,422.0687,Derived using data on exports from WDI_ARC and the spliced USD exchange rate,.357143,1181.792
KWT,1963,444.0723,Derived using data on exports from WDI_ARC and the spliced USD exchange rate,.357143,1243.402
KWT,1964,480.0782,Derived using data on exports from WDI_ARC and the spliced USD exchange rate,.357143,1344.218
KWT,1965,507.0826,Derived using data on exports from IMF_WEO and the spliced USD exchange rate,.357143,1419.831
KWT,1966,561.0914,Derived using data on exports from IMF_WEO and the spliced USD exchange rate,.357143,1571.055
KWT,1967,519.0845,Derived using data on exports from IMF_WEO and the spliced USD exchange rate,.357143,1453.436
KWT,1968,587.0956,Derived using data on exports from IMF_WEO and the spliced USD exchange rate,.357143,1643.867
KWT,1969,628.1022,Derived using data on exports from IMF_WEO and the spliced USD exchange rate,.357143,1758.685
KWT,1970,614,Derived using data on exports from UN and the spliced USD exchange rate,.357143,1719.199
KWT,1971,917,Derived using data on exports from UN and the spliced USD exchange rate,.356098,2575.134
KWT,1972,1004,Derived using data on exports from UN and the spliced USD exchange rate,.328949,3052.145
KWT,1973,1154,Derived using data on exports from UN and the spliced USD exchange rate,.296572,3891.129
KWT,1974,3239,Derived using data on exports from UN and the spliced USD exchange rate,.293151,11048.91
KWT,1975,2806,Derived using data on exports from UN and the spliced USD exchange rate,.290032,9674.795
KWT,1976,2992,Derived using data on exports from UN and the spliced USD exchange rate,.292387,10233.01
KWT,1977,2918,Derived using data on exports from UN and the spliced USD exchange rate,.286566,10182.65
KWT,1978,3008,Derived using data on exports from UN and the spliced USD exchange rate,.275053,10936.07
KWT,1979,5333,Derived using data on exports from UN and the spliced USD exchange rate,.276366,19296.88
KWT,1980,6065,Derived using data on exports from UN and the spliced USD exchange rate,.270297,22438.28
KWT,1981,4855,Derived using data on exports from UN and the spliced USD exchange rate,.278785,17414.85
KWT,1982,3386,Derived using data on exports from UN and the spliced USD exchange rate,.287911,11760.58
KWT,1983,3597,Derived using data on exports from UN and the spliced USD exchange rate,.291477,12340.6
KWT,1984,3862,Derived using data on exports from UN and the spliced USD exchange rate,.296062,13044.57
KWT,1985,3462,Derived using data on exports from UN and the spliced USD exchange rate,.300753,11511.11
KWT,1986,2403,Derived using data on exports from UN and the spliced USD exchange rate,.290595,8269.241
KWT,1987,3275,Derived using data on exports from UN and the spliced USD exchange rate,.278663,11752.55
KWT,1988,2746,Derived using data on exports from UN and the spliced USD exchange rate,.279029,9841.271
KWT,1989,3743,Derived using data on exports from UN and the spliced USD exchange rate,.293779,12740.87
KWT,1990,2385,Derived using data on exports from UN and the spliced USD exchange rate,.291934,8169.654
KWT,1991,529,Derived using data on exports from UN and the spliced USD exchange rate,.289525,1827.131
KWT,1992,2358,Derived using data on exports from UN and the spliced USD exchange rate,.293223,8041.661
KWT,1993,3454,Derived using data on exports from UN and the spliced USD exchange rate,.301839,11443.19
KWT,1994,3753,Derived using data on exports from UN and the spliced USD exchange rate,.297625,12609.83
KWT,1995,4248,Derived using data on exports from UN and the spliced USD exchange rate,.298486,14231.82
KWT,1996,4930,Derived using data on exports from UN and the spliced USD exchange rate,.299426,16464.84
KWT,1997,4866,Derived using data on exports from UN and the spliced USD exchange rate,.303423,16037.02
KWT,1998,3468,Derived using data on exports from UN and the spliced USD exchange rate,.304721,11380.9
KWT,1999,4212,Derived using data on exports from UN and the spliced USD exchange rate,.304477,13833.56
KWT,2000,6534,Derived using data on exports from UN and the spliced USD exchange rate,.306844,21294.21
KWT,2001,5490,Derived using data on exports from UN and the spliced USD exchange rate,.30655,17908.99
KWT,2002,5171,Derived using data on exports from UN and the spliced USD exchange rate,.303747,17024.04
KWT,2003,7432,Derived using data on exports from UN and the spliced USD exchange rate,.29801,24938.76
KWT,2004,9970,Derived using data on exports from UN and the spliced USD exchange rate,.2947,33831.02
KWT,2005,15094,Derived using data on exports from UN and the spliced USD exchange rate,.292,51691.78
KWT,2006,19316,Derived using data on exports from UN and the spliced USD exchange rate,.290147,66573.15
KWT,2007,20661,Derived using data on exports from UN and the spliced USD exchange rate,.283719,72822.05
KWT,2008,26450,Derived using data on exports from UN and the spliced USD exchange rate,.268834,98387.85
KWT,2009,18125,Derived using data on exports from UN and the spliced USD exchange rate,.287834,62970.32
KWT,2010,22055,Derived using data on exports from UN and the spliced USD exchange rate,.286846,76887.95
KWT,2011,31126,Derived using data on exports from UN and the spliced USD exchange rate,.275988,112780.3
KWT,2012,36411,Derived using data on exports from UN and the spliced USD exchange rate,.279931,130071.3
KWT,2013,34999.7,Derived using data on exports from UN and the spliced USD exchange rate,.283649,123390.9
KWT,2014,31708,Derived using data on exports from UN and the spliced USD exchange rate,.284699,111373.8
KWT,2015,18534,Derived using data on exports from UN and the spliced USD exchange rate,.301016,61571.48
KWT,2016,15745.2,Derived using data on exports from UN and the spliced USD exchange rate,.30214,52112.27
KWT,2017,18743.26,Derived using data on exports from UN and the spliced USD exchange rate,.303348,61787.98
KWT,2018,23993.49,Derived using data on exports from UN and the spliced USD exchange rate,.301888,79478.13
KWT,2019,22263,Derived using data on exports from UN and the spliced USD exchange rate,.303625,73324.01
KWT,2020,14864.9,Derived using data on exports from UN and the spliced USD exchange rate,.306295,48531.32
KWT,2021,23146.7,Derived using data on exports from UN and the spliced USD exchange rate,.30164,76736.17
KWT,2022,33970.6,Derived using data on exports from UN and the spliced USD exchange rate,.306294,110908.5
KWT,2023,28850.34,Derived using data on exports from UN and the spliced USD exchange rate,.307178,93920.59
LAO,1957,.1711808,Derived using data on exports from Mitchell and the spliced USD exchange rate,35.00007,.0048909
