ISO3,year,source,rGDP_pc,USDfx,rGDP_pc_USD
LCA,2014,Derived using data on real GDP per capita derived using data on real gdp from wdi and the spliced population and the spliced USD exchange rate,27998.83,2.7,10369.94
LCA,2015,Derived using data on real GDP per capita derived using data on real gdp from wdi and the spliced population and the spliced USD exchange rate,27904.46,2.7,10334.99
LCA,2016,Derived using data on real GDP per capita derived using data on real gdp from wdi and the spliced population and the spliced USD exchange rate,28739.23,2.7,10644.16
LCA,2017,Derived using data on real GDP per capita derived using data on real gdp from wdi and the spliced population and the spliced USD exchange rate,29593.31,2.7,10960.48
LCA,2018,Derived using data on real GDP per capita derived using data on real gdp from wdi and the spliced population and the spliced USD exchange rate,30331.5,2.7,11233.89
LCA,2019,Derived using data on real GDP per capita derived using data on real gdp from wdi and the spliced population and the spliced USD exchange rate,30009.9,2.7,11114.78
LCA,2020,Derived using data on real GDP per capita derived using data on real gdp from wdi and the spliced population and the spliced USD exchange rate,22624.04,2.7,8379.274
LCA,2021,Derived using data on real GDP per capita derived using data on real gdp from wdi and the spliced population and the spliced USD exchange rate,25209.69,2.7,9336.921
LCA,2022,Derived using data on real GDP per capita derived using data on real gdp from wdi and the spliced population and the spliced USD exchange rate,30305.58,2.7,11224.29
LCA,2023,Derived using data on real GDP per capita derived using data on real gdp from wdi and the spliced population and the spliced USD exchange rate,30888.22,2.7,11440.08
LCA,2024,Derived using data on real GDP per capita derived using data on real gdp from wdi and the spliced population and the spliced USD exchange rate,32008.37,2.7,11854.95
LCA,2025,Derived using data on real GDP per capita derived using data on real gdp from imf_weo_forecast and the spliced population and the spliced USD exchange rate,32840.66,2.700597,12160.52
LCA,2026,Derived using data on real GDP per capita derived using data on real gdp from imf_weo_forecast and the spliced population and the spliced USD exchange rate,33603.15,2.700142,12444.96
LCA,2027,Derived using data on real GDP per capita derived using data on real gdp from imf_weo_forecast and the spliced population and the spliced USD exchange rate,34015.58,2.699659,12599.96
LCA,2028,Derived using data on real GDP per capita derived using data on real gdp from imf_weo_forecast and the spliced population and the spliced USD exchange rate,34522.87,2.699803,12787.18
LCA,2029,Derived using data on real GDP per capita derived using data on real gdp from imf_weo_forecast and the spliced population and the spliced USD exchange rate,35040.85,2.699779,12979.15
LIE,1970,Derived using data on real GDP per capita derived using data on real gdp from wdi and the spliced population and the spliced USD exchange rate,60470.29,4.316,14010.72
LIE,1971,Derived using data on real GDP per capita derived using data on real gdp from wdi and the spliced population and the spliced USD exchange rate,60170.39,3.915,15369.19
LIE,1972,Derived using data on real GDP per capita derived using data on real gdp from wdi and the spliced population and the spliced USD exchange rate,59704.27,3.774,15819.89
LIE,1973,Derived using data on real GDP per capita derived using data on real gdp from wdi and the spliced population and the spliced USD exchange rate,58961.23,3.244,18175.47
LIE,1974,Derived using data on real GDP per capita derived using data on real gdp from wdi and the spliced population and the spliced USD exchange rate,58243,2.54,22930.31
LIE,1975,Derived using data on real GDP per capita derived using data on real gdp from wdi and the spliced population and the spliced USD exchange rate,58234.32,2.62,22226.84
LIE,1976,Derived using data on real GDP per capita derived using data on real gdp from wdi and the spliced population and the spliced USD exchange rate,60467.93,2.4495,24685.82
LIE,1977,Derived using data on real GDP per capita derived using data on real gdp from wdi and the spliced population and the spliced USD exchange rate,62350.2,2,31175.1
LIE,1978,Derived using data on real GDP per capita derived using data on real gdp from wdi and the spliced population and the spliced USD exchange rate,63787.93,1.62,39375.27
LIE,1979,Derived using data on real GDP per capita derived using data on real gdp from wdi and the spliced population and the spliced USD exchange rate,65394.16,1.58,41388.71
LIE,1980,Derived using data on real GDP per capita derived using data on real gdp from wdi and the spliced population and the spliced USD exchange rate,68675.21,1.7635,38942.56
LIE,1981,Derived using data on real GDP per capita derived using data on real gdp from wdi and the spliced population and the spliced USD exchange rate,71530.4,1.7985,39772.25
LIE,1982,Derived using data on real GDP per capita derived using data on real gdp from wdi and the spliced population and the spliced USD exchange rate,68832.57,1.9945,34511.19
LIE,1983,Derived using data on real GDP per capita derived using data on real gdp from wdi and the spliced population and the spliced USD exchange rate,68703.51,2.1795,31522.6
LIE,1984,Derived using data on real GDP per capita derived using data on real gdp from wdi and the spliced population and the spliced USD exchange rate,71243.84,2.585,27560.48
LIE,1985,Derived using data on real GDP per capita derived using data on real gdp from wdi and the spliced population and the spliced USD exchange rate,75445.6,2.0765,36333.06
LIE,1986,Derived using data on real GDP per capita derived using data on real gdp from wdi and the spliced population and the spliced USD exchange rate,77426.39,1.6235,47691.03
LIE,1987,Derived using data on real GDP per capita derived using data on real gdp from wdi and the spliced population and the spliced USD exchange rate,83594.41,1.278,65410.33
LIE,1988,Derived using data on real GDP per capita derived using data on real gdp from wdi and the spliced population and the spliced USD exchange rate,87068.55,1.504,57891.33
LIE,1989,Derived using data on real GDP per capita derived using data on real gdp from wdi and the spliced population and the spliced USD exchange rate,89794.1,1.5465,58062.79
LIE,1990,Derived using data on real GDP per capita derived using data on real gdp from wdi and the spliced population and the spliced USD exchange rate,90459.38,1.2955,69825.84
LIE,1991,Derived using data on real GDP per capita derived using data on real gdp from wdi and the spliced population and the spliced USD exchange rate,90616.37,1.3555,66850.88
LIE,1992,Derived using data on real GDP per capita derived using data on real gdp from wdi and the spliced population and the spliced USD exchange rate,92561.45,1.456,63572.43
LIE,1993,Derived using data on real GDP per capita derived using data on real gdp from wdi and the spliced population and the spliced USD exchange rate,95088.52,1.4795,64270.71
LIE,1994,Derived using data on real GDP per capita derived using data on real gdp from wdi and the spliced population and the spliced USD exchange rate,100346.8,1.3115,76513
LIE,1995,Derived using data on real GDP per capita derived using data on real gdp from wdi and the spliced population and the spliced USD exchange rate,105186.4,1.1505,91426.66
LIE,1996,Derived using data on real GDP per capita derived using data on real gdp from wdi and the spliced population and the spliced USD exchange rate,111518.5,1.3464,82827.2
LIE,1997,Derived using data on real GDP per capita derived using data on real gdp from wdi and the spliced population and the spliced USD exchange rate,118814,1.4553,81642.29
LIE,1998,Derived using data on real GDP per capita derived using data on real gdp from wdi and the spliced population and the spliced USD exchange rate,126272.7,1.3765,91734.63
LIE,1999,Derived using data on real GDP per capita derived using data on real gdp from wdi and the spliced population and the spliced USD exchange rate,137026.1,1.5996,85662.7
LIE,2000,Derived using data on real GDP per capita derived using data on real gdp from wdi and the spliced population and the spliced USD exchange rate,139601.5,1.6365,85304.95
LIE,2001,Derived using data on real GDP per capita derived using data on real gdp from wdi and the spliced population and the spliced USD exchange rate,136286.2,1.6773,81253.3
LIE,2002,Derived using data on real GDP per capita derived using data on real gdp from wdi and the spliced population and the spliced USD exchange rate,132929.3,1.3868,95853.25
LIE,2003,Derived using data on real GDP per capita derived using data on real gdp from wdi and the spliced population and the spliced USD exchange rate,128881,1.2369,104196.8
LIE,2004,Derived using data on real GDP per capita derived using data on real gdp from wdi and the spliced population and the spliced USD exchange rate,131379.3,1.1316,116100.4
LIE,2005,Derived using data on real GDP per capita derived using data on real gdp from wdi and the spliced population and the spliced USD exchange rate,136509.7,1.3143,103865
LIE,2006,Derived using data on real GDP per capita derived using data on real gdp from wdi and the spliced population and the spliced USD exchange rate,147108.8,1.2203,120551.3
LIE,2007,Derived using data on real GDP per capita derived using data on real gdp from wdi and the spliced population and the spliced USD exchange rate,151031.7,1.1255,134190.7
LIE,2008,Derived using data on real GDP per capita derived using data on real gdp from wdi and the spliced population and the spliced USD exchange rate,152832.8,1.0637,143680.4
LIE,2009,Derived using data on real GDP per capita derived using data on real gdp from wdi and the spliced population and the spliced USD exchange rate,149926.9,1.0305,145489.5
LIE,2010,Derived using data on real GDP per capita derived using data on real gdp from un and the spliced population and the spliced USD exchange rate,159774.8,.9396,170045.6
LIE,2011,Derived using data on real GDP per capita derived using data on real gdp from un and the spliced population and the spliced USD exchange rate,152060.7,.9409,161611.9
LIE,2012,Derived using data on real GDP per capita derived using data on real gdp from un and the spliced population and the spliced USD exchange rate,152246.4,.9166,166099
LIE,2013,Derived using data on real GDP per capita derived using data on real gdp from un and the spliced population and the spliced USD exchange rate,158330.4,.8915,177600
LIE,2014,Derived using data on real GDP per capita derived using data on real gdp from un and the spliced population and the spliced USD exchange rate,161887.5,.9891,163671.5
LIE,2015,Derived using data on real GDP per capita derived using data on real gdp from un and the spliced population and the spliced USD exchange rate,160897.8,.9921,162179
LIE,2016,Derived using data on real GDP per capita derived using data on real gdp from un and the spliced population and the spliced USD exchange rate,163681.3,1.016,161103.6
LIE,2017,Derived using data on real GDP per capita derived using data on real gdp from un and the spliced population and the spliced USD exchange rate,167779.5,.9753,172028.6
LIE,2018,Derived using data on real GDP per capita derived using data on real gdp from un and the spliced population and the spliced USD exchange rate,168088.8,.985,170648.5
LIE,2019,Derived using data on real GDP per capita derived using data on real gdp from un and the spliced population and the spliced USD exchange rate,167324,.96825,172810.8
LIE,2020,Derived using data on real GDP per capita derived using data on real gdp from un and the spliced population and the spliced USD exchange rate,164668.9,.8812,186868.9
LIE,2021,Derived using data on real GDP per capita derived using data on real gdp from un and the spliced population and the spliced USD exchange rate,164442.1,.9127,180171
LIE,2022,Derived using data on real GDP per capita derived using data on real gdp from un and the spliced population and the spliced USD exchange rate,167772.8,.92325,181719.8
LIE,2023,Derived using data on real GDP per capita derived using data on real gdp from un and the spliced population and the spliced USD exchange rate,169826.3,.84005,202162.2
LKA,1950,Derived using data on real GDP per capita derived using data on real gdp from barro and the spliced population and the spliced USD exchange rate,74146.88,4.769,15547.68
LKA,1951,Derived using data on real GDP per capita derived using data on real gdp from mitchell and the spliced population and the spliced USD exchange rate,76600.17,4.783,16015.09
LKA,1952,Derived using data on real GDP per capita derived using data on real gdp from mitchell and the spliced population and the spliced USD exchange rate,80419.95,4.75,16930.52
LKA,1953,Derived using data on real GDP per capita derived using data on real gdp from mitchell and the spliced population and the spliced USD exchange rate,77969.23,4.75,16414.58
LKA,1954,Derived using data on real GDP per capita derived using data on real gdp from mitchell and the spliced population and the spliced USD exchange rate,78655.57,4.783,16444.82
LKA,1955,Derived using data on real GDP per capita derived using data on real gdp from mitchell and the spliced population and the spliced USD exchange rate,81881.23,4.76,17201.94
LKA,1956,Derived using data on real GDP per capita derived using data on real gdp from mitchell and the spliced population and the spliced USD exchange rate,79253.88,4.788,16552.61
LKA,1957,Derived using data on real GDP per capita derived using data on real gdp from mitchell and the spliced population and the spliced USD exchange rate,82227.7,4.7619,17267.83
LKA,1958,Derived using data on real GDP per capita derived using data on real gdp from mitchell and the spliced population and the spliced USD exchange rate,82952.49,4.7619,17420.04
LKA,1959,Derived using data on real GDP per capita derived using data on real gdp from mitchell and the spliced population and the spliced USD exchange rate,85235.3,4.7619,17899.43
LKA,1960,Derived using data on real GDP per capita derived using data on real gdp from wdi_arc and the spliced population and the spliced USD exchange rate,87803.29,4.7619,18438.71
LKA,1961,Derived using data on real GDP per capita derived using data on real gdp from wdi and the spliced population and the spliced USD exchange rate,89313.98,4.7619,18755.96
LKA,1962,Derived using data on real GDP per capita derived using data on real gdp from wdi and the spliced population and the spliced USD exchange rate,90490.12,4.7619,19002.94
LKA,1963,Derived using data on real GDP per capita derived using data on real gdp from wdi and the spliced population and the spliced USD exchange rate,90524.99,4.7619,19010.27
LKA,1964,Derived using data on real GDP per capita derived using data on real gdp from wdi and the spliced population and the spliced USD exchange rate,91780.21,4.7619,19273.86
LKA,1965,Derived using data on real GDP per capita derived using data on real gdp from wdi and the spliced population and the spliced USD exchange rate,91836.56,4.7619,19285.7
LKA,1966,Derived using data on real GDP per capita derived using data on real gdp from wdi and the spliced population and the spliced USD exchange rate,94147.94,4.7619,19771.09
LKA,1967,Derived using data on real GDP per capita derived using data on real gdp from wdi and the spliced population and the spliced USD exchange rate,97818.91,4.861106,20122.77
LKA,1968,Derived using data on real GDP per capita derived using data on real gdp from wdi and the spliced population and the spliced USD exchange rate,101035.2,5.95237,16973.95
LKA,1969,Derived using data on real GDP per capita derived using data on real gdp from wdi and the spliced population and the spliced USD exchange rate,106315.7,5.95237,17861.06
LKA,1970,Derived using data on real GDP per capita derived using data on real gdp from wdi and the spliced population and the spliced USD exchange rate,107949.9,5.95237,18135.62
LKA,1971,Derived using data on real GDP per capita derived using data on real gdp from wdi and the spliced population and the spliced USD exchange rate,107053.6,5.934949,18037.84
LKA,1972,Derived using data on real GDP per capita derived using data on real gdp from wdi and the spliced population and the spliced USD exchange rate,104472.7,5.970317,17498.68
LKA,1973,Derived using data on real GDP per capita derived using data on real gdp from wdi and the spliced population and the spliced USD exchange rate,109690.2,6.370433,17218.65
LKA,1974,Derived using data on real GDP per capita derived using data on real gdp from wdi and the spliced population and the spliced USD exchange rate,111813.2,6.680811,16736.47
LKA,1975,Derived using data on real GDP per capita derived using data on real gdp from wdi and the spliced population and the spliced USD exchange rate,116532.4,6.980752,16693.38
LKA,1976,Derived using data on real GDP per capita derived using data on real gdp from wdi and the spliced population and the spliced USD exchange rate,118256.2,8.4196,14045.34
LKA,1977,Derived using data on real GDP per capita derived using data on real gdp from wdi and the spliced population and the spliced USD exchange rate,122053.3,8.90479,13706.48
LKA,1978,Derived using data on real GDP per capita derived using data on real gdp from wdi and the spliced population and the spliced USD exchange rate,126604.2,15.67007,8079.364
LKA,1979,Derived using data on real GDP per capita derived using data on real gdp from wdi and the spliced population and the spliced USD exchange rate,132221.4,15.57051,8491.785
LKA,1980,Derived using data on real GDP per capita derived using data on real gdp from wdi and the spliced population and the spliced USD exchange rate,137421.7,16.16717,8500.042
LKA,1981,Derived using data on real GDP per capita derived using data on real gdp from wdi and the spliced population and the spliced USD exchange rate,142835.2,18.96712,7530.676
LKA,1982,Derived using data on real GDP per capita derived using data on real gdp from wdi and the spliced population and the spliced USD exchange rate,146929.6,20.75633,7078.783
LKA,1983,Derived using data on real GDP per capita derived using data on real gdp from wdi and the spliced population and the spliced USD exchange rate,152979.7,23.51085,6506.772
LKA,1984,Derived using data on real GDP per capita derived using data on real gdp from wdi and the spliced population and the spliced USD exchange rate,160227.9,25.42891,6301.012
LKA,1985,Derived using data on real GDP per capita derived using data on real gdp from wdi and the spliced population and the spliced USD exchange rate,167131.2,27.18792,6147.259
LKA,1986,Derived using data on real GDP per capita derived using data on real gdp from wdi and the spliced population and the spliced USD exchange rate,172336.3,28.03223,6147.79
LKA,1987,Derived using data on real GDP per capita derived using data on real gdp from wdi and the spliced population and the spliced USD exchange rate,173269,29.47154,5879.195
LKA,1988,Derived using data on real GDP per capita derived using data on real gdp from wdi and the spliced population and the spliced USD exchange rate,175763.9,31.82357,5523.072
LKA,1989,Derived using data on real GDP per capita derived using data on real gdp from wdi and the spliced population and the spliced USD exchange rate,177924.8,36.01995,4939.617
LKA,1990,Derived using data on real GDP per capita derived using data on real gdp from wdi and the spliced population and the spliced USD exchange rate,188109.1,40.07806,4693.568
LKA,1991,Derived using data on real GDP per capita derived using data on real gdp from wdi and the spliced population and the spliced USD exchange rate,195294.3,41.20007,4740.146
LKA,1992,Derived using data on real GDP per capita derived using data on real gdp from wdi and the spliced population and the spliced USD exchange rate,200672.5,44.01291,4559.402
LKA,1993,Derived using data on real GDP per capita derived using data on real gdp from wdi and the spliced population and the spliced USD exchange rate,210907.6,48.21064,4374.712
LKA,1994,Derived using data on real GDP per capita derived using data on real gdp from wdi and the spliced population and the spliced USD exchange rate,219497.2,49.1695,4464.092
LKA,1995,Derived using data on real GDP per capita derived using data on real gdp from wdi and the spliced population and the spliced USD exchange rate,227768.8,51.04733,4461.913
LKA,1996,Derived using data on real GDP per capita derived using data on real gdp from wdi and the spliced population and the spliced USD exchange rate,231921.9,55.28869,4194.743
LKA,1997,Derived using data on real GDP per capita derived using data on real gdp from wdi and the spliced population and the spliced USD exchange rate,242136.4,59.02621,4102.184
LKA,1998,Derived using data on real GDP per capita derived using data on real gdp from wdi and the spliced population and the spliced USD exchange rate,248771.5,65.00546,3826.932
LKA,1999,Derived using data on real GDP per capita derived using data on real gdp from wdi and the spliced population and the spliced USD exchange rate,254693.8,70.86809,3593.914
LKA,2000,Derived using data on real GDP per capita derived using data on real gdp from wdi and the spliced population and the spliced USD exchange rate,265101.3,76.96436,3444.468
LKA,2001,Derived using data on real GDP per capita derived using data on real gdp from wdi and the spliced population and the spliced USD exchange rate,268821.8,89.60172,3000.186
LKA,2002,Derived using data on real GDP per capita derived using data on real gdp from wdi and the spliced population and the spliced USD exchange rate,276391.9,95.77275,2885.914
LKA,2003,Derived using data on real GDP per capita derived using data on real gdp from wdi and the spliced population and the spliced USD exchange rate,289084.1,96.54131,2994.408
LKA,2004,Derived using data on real GDP per capita derived using data on real gdp from wdi and the spliced population and the spliced USD exchange rate,301535.8,101.2676,2977.612
LKA,2005,Derived using data on real GDP per capita derived using data on real gdp from wdi and the spliced population and the spliced USD exchange rate,317388.8,100.3826,3161.792
LKA,2006,Derived using data on real GDP per capita derived using data on real gdp from wdi and the spliced population and the spliced USD exchange rate,337568.5,103.9403,3247.716
LKA,2007,Derived using data on real GDP per capita derived using data on real gdp from wdi and the spliced population and the spliced USD exchange rate,357741.9,110.6196,3233.983
LKA,2008,Derived using data on real GDP per capita derived using data on real gdp from wdi and the spliced population and the spliced USD exchange rate,375709.6,108.2977,3469.229
LKA,2009,Derived using data on real GDP per capita derived using data on real gdp from wdi and the spliced population and the spliced USD exchange rate,384573.4,114.9088,3346.771
LKA,2010,Derived using data on real GDP per capita derived using data on real gdp from wdi and the spliced population and the spliced USD exchange rate,411317.3,112.9899,3640.3
LKA,2011,Derived using data on real GDP per capita derived using data on real gdp from wdi and the spliced population and the spliced USD exchange rate,442351.1,110.4694,4004.288
LKA,2012,Derived using data on real GDP per capita derived using data on real gdp from wdi and the spliced population and the spliced USD exchange rate,491004.9,127.5394,3849.83
LKA,2013,Derived using data on real GDP per capita derived using data on real gdp from wdi and the spliced population and the spliced USD exchange rate,507051.1,129.0458,3929.233
LKA,2014,Derived using data on real GDP per capita derived using data on real gdp from wdi and the spliced population and the spliced USD exchange rate,534404.8,130.5363,4093.916
LKA,2015,Derived using data on real GDP per capita derived using data on real gdp from wdi and the spliced population and the spliced USD exchange rate,551702.1,135.8695,4060.53
LKA,2016,Derived using data on real GDP per capita derived using data on real gdp from wdi and the spliced population and the spliced USD exchange rate,573104.8,145.7347,3932.522
LKA,2017,Derived using data on real GDP per capita derived using data on real gdp from wdi and the spliced population and the spliced USD exchange rate,603274.1,152.4346,3957.593
LKA,2018,Derived using data on real GDP per capita derived using data on real gdp from wdi and the spliced population and the spliced USD exchange rate,610773.3,162.2534,3764.318
LKA,2019,Derived using data on real GDP per capita derived using data on real gdp from wdi and the spliced population and the spliced USD exchange rate,605711.8,178.5137,3393.084
LKA,2020,Derived using data on real GDP per capita derived using data on real gdp from wdi and the spliced population and the spliced USD exchange rate,574640.7,185.3319,3100.603
LKA,2021,Derived using data on real GDP per capita derived using data on real gdp from wdi and the spliced population and the spliced USD exchange rate,592413.1,197.8963,2993.552
LKA,2022,Derived using data on real GDP per capita derived using data on real gdp from wdi and the spliced population and the spliced USD exchange rate,548257.3,321.5261,1705.172
LKA,2023,Derived using data on real GDP per capita derived using data on real gdp from wdi and the spliced population and the spliced USD exchange rate,538982.4,326.6297,1650.133
LKA,2024,Derived using data on real GDP per capita derived using data on real gdp from wdi and the spliced population and the spliced USD exchange rate,569103.4,301.7103,1886.258
LSO,1952,Derived using data on real GDP per capita derived using data on real gdp from maddison and the spliced population and the spliced USD exchange rate,2746.154,.7126949,3853.197
LSO,1953,Derived using data on real GDP per capita derived using data on real gdp from maddison and the spliced population and the spliced USD exchange rate,2812.127,.7126949,3945.766
LSO,1954,Derived using data on real GDP per capita derived using data on real gdp from maddison and the spliced population and the spliced USD exchange rate,2919.334,.7187781,4061.524
LSO,1955,Derived using data on real GDP per capita derived using data on real gdp from maddison and the spliced population and the spliced USD exchange rate,2964.692,.7146047,4148.715
LSO,1956,Derived using data on real GDP per capita derived using data on real gdp from maddison and the spliced population and the spliced USD exchange rate,3030.665,.7191011,4214.519
LSO,1957,Derived using data on real GDP per capita derived using data on real gdp from maddison and the spliced population and the spliced USD exchange rate,3088.392,.714286,4323.748
LSO,1958,Derived using data on real GDP per capita derived using data on real gdp from maddison and the spliced population and the spliced USD exchange rate,3150.242,.714286,4410.337
LSO,1959,Derived using data on real GDP per capita derived using data on real gdp from maddison and the spliced population and the spliced USD exchange rate,3187.353,.714286,4462.292
LSO,1960,Derived using data on real GDP per capita derived using data on real gdp from wdi and the spliced population and the spliced USD exchange rate,3352.287,.714286,4693.2
LSO,1961,Derived using data on real GDP per capita derived using data on real gdp from wdi and the spliced population and the spliced USD exchange rate,3314.34,.714286,4640.073
LSO,1962,Derived using data on real GDP per capita derived using data on real gdp from wdi and the spliced population and the spliced USD exchange rate,3710.084,.714286,5194.115
LSO,1963,Derived using data on real GDP per capita derived using data on real gdp from wdi and the spliced population and the spliced USD exchange rate,3983.863,.714286,5577.406
LSO,1964,Derived using data on real GDP per capita derived using data on real gdp from wdi and the spliced population and the spliced USD exchange rate,4187.458,.714286,5862.438
LSO,1965,Derived using data on real GDP per capita derived using data on real gdp from wdi and the spliced population and the spliced USD exchange rate,4154.187,.714286,5815.859
LSO,1966,Derived using data on real GDP per capita derived using data on real gdp from wdi and the spliced population and the spliced USD exchange rate,4007.01,.714286,5609.811
LSO,1967,Derived using data on real GDP per capita derived using data on real gdp from wdi and the spliced population and the spliced USD exchange rate,4288.112,.714286,6003.354
LSO,1968,Derived using data on real GDP per capita derived using data on real gdp from wdi and the spliced population and the spliced USD exchange rate,4118.604,.714286,5766.042
LSO,1969,Derived using data on real GDP per capita derived using data on real gdp from wdi and the spliced population and the spliced USD exchange rate,4033.045,.714286,5646.26
LSO,1970,Derived using data on real GDP per capita derived using data on real gdp from wdi and the spliced population and the spliced USD exchange rate,3975.015,.714286,5565.018
LSO,1971,Derived using data on real GDP per capita derived using data on real gdp from wdi and the spliced population and the spliced USD exchange rate,4032.028,.715217,5637.49
LSO,1972,Derived using data on real GDP per capita derived using data on real gdp from wdi and the spliced population and the spliced USD exchange rate,3884.768,.768725,5053.521
LSO,1973,Derived using data on real GDP per capita derived using data on real gdp from wdi and the spliced population and the spliced USD exchange rate,4743.048,.693959,6834.767
LSO,1974,Derived using data on real GDP per capita derived using data on real gdp from wdi and the spliced population and the spliced USD exchange rate,5085.494,.679477,7484.424
LSO,1975,Derived using data on real GDP per capita derived using data on real gdp from wdi and the spliced population and the spliced USD exchange rate,4248.873,.739508,5745.54
LSO,1976,Derived using data on real GDP per capita derived using data on real gdp from wdi and the spliced population and the spliced USD exchange rate,4569.352,.869565,5254.755
LSO,1977,Derived using data on real GDP per capita derived using data on real gdp from wdi and the spliced population and the spliced USD exchange rate,5407.303,.869565,6218.4
LSO,1978,Derived using data on real GDP per capita derived using data on real gdp from wdi and the spliced population and the spliced USD exchange rate,6218.084,.869565,7150.798
LSO,1979,Derived using data on real GDP per capita derived using data on real gdp from wdi and the spliced population and the spliced USD exchange rate,6215.718,.842023,7381.886
LSO,1980,Derived using data on real GDP per capita derived using data on real gdp from wdi and the spliced population and the spliced USD exchange rate,5871.681,.778834,7539.066
LSO,1981,Derived using data on real GDP per capita derived using data on real gdp from wdi and the spliced population and the spliced USD exchange rate,5742.827,.877579,6543.943
LSO,1982,Derived using data on real GDP per capita derived using data on real gdp from wdi and the spliced population and the spliced USD exchange rate,5827.119,1.085816,5366.58
LSO,1983,Derived using data on real GDP per capita derived using data on real gdp from wdi and the spliced population and the spliced USD exchange rate,5773.676,1.1141,5182.368
LSO,1984,Derived using data on real GDP per capita derived using data on real gdp from wdi and the spliced population and the spliced USD exchange rate,5921.237,1.475277,4013.645
LSO,1985,Derived using data on real GDP per capita derived using data on real gdp from wdi and the spliced population and the spliced USD exchange rate,5906.009,2.228675,2650.009
LSO,1986,Derived using data on real GDP per capita derived using data on real gdp from wdi and the spliced population and the spliced USD exchange rate,6027.738,2.285032,2637.923
LSO,1987,Derived using data on real GDP per capita derived using data on real gdp from wdi and the spliced population and the spliced USD exchange rate,5938.939,2.036033,2916.917
LSO,1988,Derived using data on real GDP per capita derived using data on real gdp from wdi and the spliced population and the spliced USD exchange rate,6314.674,2.273468,2777.552
LSO,1989,Derived using data on real GDP per capita derived using data on real gdp from wdi and the spliced population and the spliced USD exchange rate,6546.688,2.622678,2496.184
LSO,1990,Derived using data on real GDP per capita derived using data on real gdp from wdi and the spliced population and the spliced USD exchange rate,6811.036,2.587321,2632.466
LSO,1991,Derived using data on real GDP per capita derived using data on real gdp from wdi and the spliced population and the spliced USD exchange rate,7156.292,2.761315,2591.625
LSO,1992,Derived using data on real GDP per capita derived using data on real gdp from wdi and the spliced population and the spliced USD exchange rate,7527.874,2.852014,2639.494
LSO,1993,Derived using data on real GDP per capita derived using data on real gdp from wdi and the spliced population and the spliced USD exchange rate,7675.235,3.267742,2348.789
LSO,1994,Derived using data on real GDP per capita derived using data on real gdp from wdi and the spliced population and the spliced USD exchange rate,8024.858,3.550798,2260.015
LSO,1995,Derived using data on real GDP per capita derived using data on real gdp from wdi and the spliced population and the spliced USD exchange rate,8188.155,3.627085,2257.503
LSO,1996,Derived using data on real GDP per capita derived using data on real gdp from wdi and the spliced population and the spliced USD exchange rate,8554.475,4.299349,1989.714
LSO,1997,Derived using data on real GDP per capita derived using data on real gdp from wdi and the spliced population and the spliced USD exchange rate,8801.19,4.607962,1909.996
LSO,1998,Derived using data on real GDP per capita derived using data on real gdp from wdi and the spliced population and the spliced USD exchange rate,8892.157,5.528284,1608.484
LSO,1999,Derived using data on real GDP per capita derived using data on real gdp from wdi and the spliced population and the spliced USD exchange rate,8911.362,6.109484,1458.611
LSO,2000,Derived using data on real GDP per capita derived using data on real gdp from wdi and the spliced population and the spliced USD exchange rate,9253.589,6.939828,1333.403
LSO,2001,Derived using data on real GDP per capita derived using data on real gdp from wdi and the spliced population and the spliced USD exchange rate,9597.818,8.609181,1114.835
LSO,2002,Derived using data on real GDP per capita derived using data on real gdp from wdi and the spliced population and the spliced USD exchange rate,9697.215,10.54075,919.9742
LSO,2003,Derived using data on real GDP per capita derived using data on real gdp from wdi and the spliced population and the spliced USD exchange rate,10188.52,7.564749,1346.842
LSO,2004,Derived using data on real GDP per capita derived using data on real gdp from wdi and the spliced population and the spliced USD exchange rate,10434.17,6.459693,1615.274
LSO,2005,Derived using data on real GDP per capita derived using data on real gdp from wdi and the spliced population and the spliced USD exchange rate,10895.62,6.359328,1713.329
LSO,2006,Derived using data on real GDP per capita derived using data on real gdp from wdi and the spliced population and the spliced USD exchange rate,11403.3,6.771549,1684.002
LSO,2007,Derived using data on real GDP per capita derived using data on real gdp from wdi and the spliced population and the spliced USD exchange rate,11830.96,7.045365,1679.254
LSO,2008,Derived using data on real GDP per capita derived using data on real gdp from wdi and the spliced population and the spliced USD exchange rate,12400.17,8.261223,1501.009
LSO,2009,Derived using data on real GDP per capita derived using data on real gdp from wdi and the spliced population and the spliced USD exchange rate,12156.04,8.473674,1434.566
LSO,2010,Derived using data on real GDP per capita derived using data on real gdp from wdi and the spliced population and the spliced USD exchange rate,12698.11,7.321222,1734.426
LSO,2011,Derived using data on real GDP per capita derived using data on real gdp from wdi and the spliced population and the spliced USD exchange rate,13167.18,7.261132,1813.379
LSO,2012,Derived using data on real GDP per capita derived using data on real gdp from wdi and the spliced population and the spliced USD exchange rate,13861.18,8.209969,1688.335
LSO,2013,Derived using data on real GDP per capita derived using data on real gdp from wdi and the spliced population and the spliced USD exchange rate,13957.67,9.655056,1445.634
LSO,2014,Derived using data on real GDP per capita derived using data on real gdp from wdi and the spliced population and the spliced USD exchange rate,14035.46,10.85266,1293.274
LSO,2015,Derived using data on real GDP per capita derived using data on real gdp from wdi and the spliced population and the spliced USD exchange rate,14305.29,12.75893,1121.198
