ISO3,countryname,year,gen_govtax_GDP,ADB,AMECO,AMF,EUS,IMF_GFS,CS2,CS1,chainlinking_ratio,source,source_change,source_change_count
ISL,Iceland,1910,3.239011,,,,,,3.239011,,1,CS2,,
ISL,Iceland,1974,28.46972,,,,,28.469721,32.39068,,1,IMF_GFS,,
ISR,Israel,1995,27.62687,,,,,27.626868,,,1,IMF_GFS,,
ISR,Israel,2010,24.68342,,,,,24.683423,,,1,IMF_GFS,,
ISR,Israel,2002,27.26285,,,,,27.262847,,,1,IMF_GFS,,
ISR,Israel,1977,34.67576,,,,,34.675758,,,1,IMF_GFS,,
ISR,Israel,2005,27.09191,,,,,27.091913,,,1,IMF_GFS,,
ISR,Israel,1978,33.98486,,,,,33.984856,,,1,IMF_GFS,,
ISR,Israel,1982,39.09435,,,,,39.094349,,,1,IMF_GFS,,
ISR,Israel,2003,26.51069,,,,,26.510689,,,1,IMF_GFS,,
ISR,Israel,1976,34.22921,,,,,34.229208,,,1,IMF_GFS,,
ISR,Israel,2006,27.82289,,,,,27.822891,,,1,IMF_GFS,,
ISR,Israel,1984,37.63018,,,,,37.630179,,,1,IMF_GFS,,
ISR,Israel,2023,24.57289,,,,,24.57289,,,1,IMF_GFS,,
ISR,Israel,2009,23.91232,,,,,23.912324,,,1,IMF_GFS,,
ISR,Israel,1983,39.09422,,,,,39.094222,,,1,IMF_GFS,,
ISR,Israel,2008,25.87132,,,,,25.871321,,,1,IMF_GFS,,
ISR,Israel,1999,,,,,,,,,1,IMF_GFS,,
ISR,Israel,1974,32.11445,,,,,32.114452,,,1,IMF_GFS,,
ISR,Israel,1998,26.80082,,,,,26.800819,,,1,IMF_GFS,,
ISR,Israel,2022,27.53122,,,,,27.531221,,,1,IMF_GFS,,
ISR,Israel,1991,21.15437,,,,,21.154366,,,1,IMF_GFS,,
ISR,Israel,1987,33.62346,,,,,33.623461,,,1,IMF_GFS,,
ISR,Israel,2000,28.74637,,,,,28.746374,,,1,IMF_GFS,,
ISR,Israel,2012,24.2339,,,,,24.233896,,,1,IMF_GFS,,
ISR,Israel,2014,25.42307,,,,,25.423069,,,1,IMF_GFS,,
ISR,Israel,2019,24.69925,,,,,24.699255,,,1,IMF_GFS,,
ISR,Israel,1994,28.65632,,,,,28.656319,,,1,IMF_GFS,,
ISR,Israel,1993,28.31224,,,,,28.312238,,,1,IMF_GFS,,
ISR,Israel,2013,25.1119,,,,,25.111897,,,1,IMF_GFS,,
ISR,Israel,1997,27.64048,,,,,27.640484,,,1,IMF_GFS,,
ISR,Israel,2017,26.80503,,,,,26.805027,,,1,IMF_GFS,,
ISR,Israel,2021,27.10811,,,,,27.108109,,,1,IMF_GFS,,
ISR,Israel,2011,24.92444,,,,,24.924445,,,1,IMF_GFS,,
ISR,Israel,1988,31.34884,,,,,31.348838,,,1,IMF_GFS,,
ISR,Israel,2004,26.55255,,,,,26.552547,,,1,IMF_GFS,,
ISR,Israel,2020,24.25369,,,,,24.253695,,,1,IMF_GFS,,
ISR,Israel,2016,25.62084,,,,,25.62084,,,1,IMF_GFS,,
ISR,Israel,1986,36.0745,,,,,36.074502,,,1,IMF_GFS,,
ISR,Israel,2018,25.29151,,,,,25.291508,,,1,IMF_GFS,,
ISR,Israel,1992,27.9928,,,,,27.992801,,,1,IMF_GFS,,
ISR,Israel,1990,28.07616,,,,,28.076161,,,1,IMF_GFS,,
ISR,Israel,1980,35.26032,,,,,35.260318,,,1,IMF_GFS,,
ISR,Israel,1985,36.49295,,,,,36.49295,,,1,IMF_GFS,,
ISR,Israel,1996,27.12237,,,,,27.122374,,,1,IMF_GFS,,
ISR,Israel,1979,38.09882,,,,,38.098824,,,1,IMF_GFS,,
ISR,Israel,1981,34.01926,,,,,34.019264,,,1,IMF_GFS,,
ISR,Israel,1975,30.57272,,,,,30.572716,,,1,IMF_GFS,,
ISR,Israel,1989,28.99741,,,,,28.997413,,,1,IMF_GFS,,
ISR,Israel,2001,28.20763,,,,,28.207633,,,1,IMF_GFS,,
ISR,Israel,2015,25.70771,,,,,25.707709,,,1,IMF_GFS,,
ISR,Israel,2007,27.84795,,,,,27.847954,,,1,IMF_GFS,,
ITA,Italy,2017,41.8,,42.06792,,41.8,28.851174,,,1,EUS,,
ITA,Italy,1978,,,,,,,,,1,IMF_GFS,,
ITA,Italy,1991,,,,,,,,,1,EUS,,
ITA,Italy,2020,42.7,,42.90479,,42.7,28.935481,,,1,EUS,,
ITA,Italy,1988,24.33541,,,,,24.335405,,,1,IMF_GFS,,
ITA,Italy,2008,41.1,,41.25383,,41.1,28.159636,,,1,EUS,,
ITA,Italy,1984,,,,,,,,,1,IMF_GFS,,
ITA,Italy,1996,40.6,,40.67906,,40.6,26.244242,,,1,EUS,,
ITA,Italy,2003,39.7,,39.82904,,39.7,27.664561,,,1,EUS,,
ITA,Italy,1980,,,,,,,,,1,IMF_GFS,,
ITA,Italy,1981,,,,,,,,,1,IMF_GFS,,
ITA,Italy,2016,42.2,,42.33136,,42.2,29.20669,,,1,EUS,,
ITA,Italy,1990,,,,,,,,,1,EUS,,
ITA,Italy,1985,21.3877,,,,,21.3877,,,1,IMF_GFS,,
ITA,Italy,1975,14.03333,,,,,14.033329,,,1,IMF_GFS,,
ITA,Italy,2022,41.7,,41.90483,,41.7,28.638971,,,1,EUS,,
ITA,Italy,1994,,,,,,,,,1,EUS,,
ITA,Italy,2014,43.1,,43.24871,,43.1,30.017281,,,1,EUS,,
ITA,Italy,1974,14.8315,,,,,14.831496,,,1,IMF_GFS,,
ITA,Italy,2018,41.7,,41.84572,,41.7,28.482391,,,1,EUS,,
ITA,Italy,1973,14.45464,,,,,14.454639,,,1,IMF_GFS,,
ITA,Italy,1999,41,,41.12973,,41,28.883165,,,1,EUS,,
ITA,Italy,2021,42.3,,42.50404,,42.3,28.876835,,,1,EUS,,
ITA,Italy,2024,42.5,,42.6031,,42.5,,,,1,EUS,,
ITA,Italy,1982,,,,,,,,,1,IMF_GFS,,
ITA,Italy,2015,42.9,,43.15788,,42.9,29.704397,,,1,EUS,,
ITA,Italy,1976,,,,,,,,,1,IMF_GFS,,
ITA,Italy,2012,43.2,,43.30208,,43.2,29.952189,,,1,EUS,,
ITA,Italy,1992,,,,,,,,,1,EUS,,
ITA,Italy,1987,22.52015,,,,,22.520145,,,1,IMF_GFS,,
ITA,Italy,1997,42.2,,42.2718,,42.2,27.778787,,,1,EUS,,
ITA,Italy,2027,43.11365,,43.11365,,,,,,1,AMECO,,
ITA,Italy,1979,,,,,,,,,1,IMF_GFS,,
ITA,Italy,2006,39.9,,40.08003,,39.9,28.121939,,,1,EUS,,
ITA,Italy,2000,39.9,,40.01698,,39.9,28.164988,,,1,EUS,,
ITA,Italy,2002,39.5,,39.59485,,39.5,27.561117,,,1,EUS,,
ITA,Italy,2009,41.7,,41.87022,,41.7,28.35034,,,1,EUS,,
ITA,Italy,2010,41.4,,41.52354,,41.4,28.176871,,,1,EUS,,
ITA,Italy,2026,43.06746,,43.06746,,,,,,1,AMECO,,
ITA,Italy,1989,25.1154,,,,,25.115401,,,1,IMF_GFS,1,2
ITA,Italy,1983,,,,,,,,,1,IMF_GFS,,
ITA,Italy,1998,40.9,,41.03082,,40.9,28.777742,,,1,EUS,,
ITA,Italy,2001,39.8,,39.93357,,39.8,28.04551,,,1,EUS,,
ITA,Italy,2023,41.2,,41.40723,,41.2,28.891823,,,1,EUS,,
ITA,Italy,1977,,,,,,,,,1,IMF_GFS,,
ITA,Italy,2011,41.2,,41.38293,,41.2,28.185393,,,1,EUS,,
ITA,Italy,2019,42.3,,42.46655,,42.3,28.876145,,,1,EUS,,
ITA,Italy,2005,38.9,,39.0097,,38.9,26.745195,,,1,EUS,,
ITA,Italy,2013,43.4,,43.4687,,43.4,30.065899,,,1,EUS,,
ITA,Italy,2007,41.3,,41.4063,,41.3,28.738976,,,1,EUS,,
ITA,Italy,2004,39.1,,39.19323,,39.1,26.954,,,1,EUS,,
ITA,Italy,1986,23.16928,,,,,23.169276,,,1,IMF_GFS,,
ITA,Italy,1993,,,,,,,,,1,EUS,,
ITA,Italy,2025,43.08509,,43.08509,,,,,,1,AMECO,1,2
ITA,Italy,1995,40,,40.19289,,40,26.050836,,,1,EUS,,
JOR,Jordan,2020,15.9818,,,15.9818,,,,,1,AMF,,
JOR,Jordan,2009,17.48203,,,,,17.48203,,,1,IMF_GFS,,
JOR,Jordan,2008,18.22248,,,,,18.222478,,,1,IMF_GFS,,
JOR,Jordan,2021,,,,,,,,,1,,,
JOR,Jordan,2011,15.40586,,,,,15.405862,,,1,IMF_GFS,,
JOR,Jordan,2014,15.77251,,,15.77251,,,,,1,AMF,,
JOR,Jordan,2013,15.72602,,,15.29792,,15.726015,,,1,IMF_GFS,1,4
JOR,Jordan,2019,14.8137,,,14.8137,,,,,1,AMF,1,4
JOR,Jordan,2012,15.7071,,,,,15.707102,,,1,IMF_GFS,,
JOR,Jordan,2022,18.24489,,,,,18.244895,,,1,IMF_GFS,1,4
JOR,Jordan,2010,16.43291,,,,,16.432909,,,1,IMF_GFS,,
JOR,Jordan,2023,17.99672,,,,,17.996718,,,1,IMF_GFS,,
JOR,Jordan,2017,15.02799,,,15.02799,,,,,1,AMF,,
JOR,Jordan,2018,16.07134,,,15.12573,,16.071343,,,1,IMF_GFS,1,4
JOR,Jordan,2016,15.28691,,,15.28691,,,,,1,AMF,,
JOR,Jordan,2015,15.21506,,,15.21506,,,,,1,AMF,,
JPN,Japan,2000,16.93337,16.93338,,,,16.933374,,,1,IMF_GFS,,
JPN,Japan,2002,15.38379,15.38379,,,,15.38379,,,1,IMF_GFS,,
JPN,Japan,2007,17.47656,17.47656,,,,17.476562,,,1,IMF_GFS,,
JPN,Japan,2008,16.32005,16.32005,,,,16.320048,,,1,IMF_GFS,,
JPN,Japan,2001,16.52393,16.52393,,,,16.523927,,,1,IMF_GFS,,
JPN,Japan,2005,16.56879,16.56879,,,,16.568792,,,1,IMF_GFS,,
JPN,Japan,2006,17.22674,17.22674,,,,17.226744,,,1,IMF_GFS,,
JPN,Japan,1996,17.27105,,,,,17.271054,,,1,IMF_GFS,,
JPN,Japan,1997,17.21509,,,,,17.215088,,,1,IMF_GFS,,
JPN,Japan,2021,21.0076,21.02811,,,,21.007599,,,1,IMF_GFS,,
JPN,Japan,2011,16.17259,16.1726,,,,16.172593,,,1,IMF_GFS,,
JPN,Japan,1994,17.35153,,,,,17.351534,,,1,IMF_GFS,,
JPN,Japan,2019,18.8548,18.85481,,,,18.854803,,,1,IMF_GFS,,
JPN,Japan,1998,16.53881,,,,,16.538813,,,1,IMF_GFS,,
JPN,Japan,2016,18.26223,18.26223,,,,18.262227,,,1,IMF_GFS,,
JPN,Japan,2022,21.90357,21.97897,,,,21.903572,,,1,IMF_GFS,,
JPN,Japan,2009,15.3038,15.3038,,,,15.303803,,,1,IMF_GFS,,
JPN,Japan,2004,15.63877,15.63877,,,,15.638772,,,1,IMF_GFS,,
JPN,Japan,2010,15.55111,15.55111,,,,15.551106,,,1,IMF_GFS,,
JPN,Japan,2003,15.10962,15.10963,,,,15.109624,,,1,IMF_GFS,,
JPN,Japan,1999,16.34694,,,,,16.346946,,,1,IMF_GFS,,
JPN,Japan,1995,17.33329,,,,,17.33329,,,1,IMF_GFS,,
JPN,Japan,2023,21.04655,,,,,21.046548,,,1,IMF_GFS,,
JPN,Japan,2018,19.06476,19.06476,,,,19.064761,,,1,IMF_GFS,,
JPN,Japan,2014,18.50465,18.50466,,,,18.504654,,,1,IMF_GFS,,
JPN,Japan,2012,16.50831,16.50831,,,,16.50831,,,1,IMF_GFS,,
JPN,Japan,2020,19.91642,19.91053,,,,19.916416,,,1,IMF_GFS,,
JPN,Japan,2013,17.25642,17.25642,,,,17.256418,,,1,IMF_GFS,,
JPN,Japan,2015,18.59319,18.5932,,,,18.593193,,,1,IMF_GFS,,
JPN,Japan,2017,18.71715,18.71715,,,,18.717149,,,1,IMF_GFS,,
KAZ,Kazakhstan,2021,13.7783,13.782287,,,,13.778298,,,1,IMF_GFS,,
KAZ,Kazakhstan,2019,15.07125,15.071261,,,,15.071255,,,1,IMF_GFS,,
KAZ,Kazakhstan,2006,20.11248,20.112484,,,,,,,1,ADB,,
KAZ,Kazakhstan,2002,19.93456,19.934577,,,,19.934563,,,1,IMF_GFS,,
KAZ,Kazakhstan,2016,12.43181,12.431809,,,,12.431809,,,1,IMF_GFS,,
KAZ,Kazakhstan,2017,13.82734,13.827341,,,,13.827341,,,1,IMF_GFS,,
KAZ,Kazakhstan,2001,19.55928,19.55926,,,,19.55928,,,1,IMF_GFS,,
KAZ,Kazakhstan,2010,19.56027,19.56027,,,,19.560267,,,1,IMF_GFS,,
KAZ,Kazakhstan,2004,20.20632,20.206308,,,,20.206323,,,1,IMF_GFS,1,2
KAZ,Kazakhstan,2005,22.82498,22.824976,,,,,,,1,ADB,,
KAZ,Kazakhstan,2008,17.25999,17.259992,,,,,,,1,ADB,,
KAZ,Kazakhstan,2012,16.88333,16.883334,,,,16.883332,,,1,IMF_GFS,,
KAZ,Kazakhstan,2013,19.51275,19.512755,,,,19.512753,,,1,IMF_GFS,,
KAZ,Kazakhstan,2023,17.18023,16.578923,,,,17.180229,,,1,IMF_GFS,,
KAZ,Kazakhstan,2022,16.53775,16.662431,,,,16.537752,,,1,IMF_GFS,,
KAZ,Kazakhstan,2007,17.8837,17.883704,,,,,,,1,ADB,,
KAZ,Kazakhstan,2014,17.80578,17.805782,,,,17.805783,,,1,IMF_GFS,,
KAZ,Kazakhstan,2020,12.38433,12.504109,,,,12.384328,,,1,IMF_GFS,,
KAZ,Kazakhstan,2018,15.14219,15.142194,,,,15.142193,,,1,IMF_GFS,,
KAZ,Kazakhstan,2000,20.15686,20.156849,,,,20.156861,,,1,IMF_GFS,,
KAZ,Kazakhstan,2015,13.57782,13.577817,,,,13.577818,,,1,IMF_GFS,,
KAZ,Kazakhstan,2011,21.69739,21.697391,,,,21.697393,,,1,IMF_GFS,,
KAZ,Kazakhstan,2003,20.53892,20.538941,,,,20.53892,,,1,IMF_GFS,,
KAZ,Kazakhstan,2009,20.61811,20.618115,,,,,,,1,ADB,1,2
KEN,Kenya,2014,15.18702,,,,,15.187021,,,1,IMF_GFS,,
KEN,Kenya,2022,14.81111,,,,,14.811113,,,1,IMF_GFS,,
KEN,Kenya,2020,14.39918,,,,,14.399178,,,1,IMF_GFS,,
KEN,Kenya,2017,15.16574,,,,,15.165743,,,1,IMF_GFS,,
KEN,Kenya,2018,14.46407,,,,,14.464067,,,1,IMF_GFS,,
KEN,Kenya,2015,14.83948,,,,,14.839482,,,1,IMF_GFS,,
KEN,Kenya,2016,15.10284,,,,,15.102843,,,1,IMF_GFS,,
KEN,Kenya,2021,13.63926,,,,,13.639263,,,1,IMF_GFS,,
KEN,Kenya,2019,15.21643,,,,,15.216433,,,1,IMF_GFS,,
KEN,Kenya,2023,14.04068,,,,,14.040678,,,1,IMF_GFS,,
KGZ,Kyrgyzstan,2007,18.69664,18.696638,,,,,,,1,ADB,,
KGZ,Kyrgyzstan,2021,18.89327,19.312063,,,,18.893275,,,1,IMF_GFS,,
KGZ,Kyrgyzstan,2005,16.21561,16.215606,,,,,,,1,ADB,,
KGZ,Kyrgyzstan,2022,22.02155,22.430836,,,,22.021552,,,1,IMF_GFS,,
KGZ,Kyrgyzstan,2009,17.9392,17.939196,,,,,,,1,ADB,,
KGZ,Kyrgyzstan,2015,19.66485,19.664875,,,,19.664851,,,1,IMF_GFS,,
KGZ,Kyrgyzstan,2017,19.2627,19.485902,,,,19.2627,,,1,IMF_GFS,,
KGZ,Kyrgyzstan,2012,20.58529,20.585284,,,,,,,1,ADB,,
KGZ,Kyrgyzstan,2000,11.74383,11.743827,,,,,,,1,ADB,,
KGZ,Kyrgyzstan,2011,18.53825,18.538246,,,,,,,1,ADB,,
KGZ,Kyrgyzstan,2003,14.2027,14.202701,,,,,,,1,ADB,,
KGZ,Kyrgyzstan,2023,23.56573,23.959605,,,,23.565731,,,1,IMF_GFS,,
KGZ,Kyrgyzstan,2016,19.50974,19.694276,,,,19.509744,,,1,IMF_GFS,,
KGZ,Kyrgyzstan,2010,17.86217,17.862166,,,,,,,1,ADB,,
KGZ,Kyrgyzstan,2006,17.55814,17.558136,,,,,,,1,ADB,,
KGZ,Kyrgyzstan,2001,12.43569,12.435695,,,,,,,1,ADB,,
KGZ,Kyrgyzstan,2020,16.36768,16.715824,,,,16.367681,,,1,IMF_GFS,,
KGZ,Kyrgyzstan,2008,19.09729,19.097289,,,,,,,1,ADB,,
KGZ,Kyrgyzstan,2014,20.43764,20.624,,,,20.437641,,,1,IMF_GFS,,
KGZ,Kyrgyzstan,2013,20.50196,20.501957,,,,,,,1,ADB,1,1
KGZ,Kyrgyzstan,2018,20.23188,20.480621,,,,20.231878,,,1,IMF_GFS,,
KGZ,Kyrgyzstan,2019,18.32422,18.58145,,,,18.324222,,,1,IMF_GFS,,
KGZ,Kyrgyzstan,2004,14.8176,14.817599,,,,,,,1,ADB,,
KGZ,Kyrgyzstan,2002,13.89834,13.898341,,,,,,,1,ADB,,
KHM,Cambodia,2009,6.9,6.9,,,,,,,1,ADB,,
KHM,Cambodia,2017,15.78872,15.788719,,,,,,,1,ADB,,
KHM,Cambodia,2007,9.7,9.7,,,,,,,1,ADB,,
KHM,Cambodia,2023,13.04091,16.641514,,,,13.04091,,,1,IMF_GFS,,
KHM,Cambodia,2005,7.9,7.9,,,,,,,1,ADB,,
KHM,Cambodia,2014,14.6,14.6,,,,,,,1,ADB,,
KHM,Cambodia,2020,14.65354,17.885173,,,,14.653543,,,1,IMF_GFS,,
KHM,Cambodia,2018,17.05208,17.052085,,,,,,,1,ADB,,
KHM,Cambodia,2008,10.6,10.6,,,,,,,1,ADB,,
KHM,Cambodia,2016,14.82589,14.82589,,,,,,,1,ADB,,
KHM,Cambodia,2011,7.6,7.6,,,,,,,1,ADB,,
KHM,Cambodia,2022,14.74305,18.324987,,,,14.743048,,,1,IMF_GFS,1,3
KHM,Cambodia,2021,16.36493,16.364933,,,,,,,1,ADB,1,3
KHM,Cambodia,2010,7.3,7.3,,,,,,,1,ADB,,
KHM,Cambodia,2019,15.98941,19.732055,,,,15.989411,,,1,IMF_GFS,1,3
KHM,Cambodia,2012,11.6,11.6,,,,,,,1,ADB,,
KHM,Cambodia,2015,14.58288,14.58288,,,,,,,1,ADB,,
KHM,Cambodia,2013,12.1,12.1,,,,,,,1,ADB,,
KHM,Cambodia,2006,8.2,8.2,,,,,,,1,ADB,,
KIR,Kiribati,2020,21.70463,26.6,,,,21.704634,,,1,IMF_GFS,,
KIR,Kiribati,2011,16.9291,18.25744,,,,16.9291,,,1,IMF_GFS,,
KIR,Kiribati,2012,17.43387,18.969602,,,,17.433871,,,1,IMF_GFS,,
KIR,Kiribati,2022,20.52713,23.738609,,,,20.527128,,,1,IMF_GFS,,
KIR,Kiribati,2021,21.84453,27.787862,,,,21.844526,,,1,IMF_GFS,,
KIR,Kiribati,2014,16.46711,18.352724,,,,16.46711,,,1,IMF_GFS,,
KIR,Kiribati,2023,18.54058,,,,,18.540582,,,1,IMF_GFS,,
KIR,Kiribati,2019,22.63252,24.860686,,,,22.632524,,,1,IMF_GFS,,
KIR,Kiribati,2018,18.24416,21.654766,,,,18.244158,,,1,IMF_GFS,,
KIR,Kiribati,2013,17.10005,18.635809,,,,17.100047,,,1,IMF_GFS,,
KIR,Kiribati,2017,18.9815,22.588992,,,,18.981498,,,1,IMF_GFS,,
KIR,Kiribati,2016,21.99891,25.470423,,,,21.99891,,,1,IMF_GFS,,
KIR,Kiribati,2015,20.2473,22.665849,,,,20.247295,,,1,IMF_GFS,,
KOR,South Korea,2016,17.49542,18.422535,,,,17.495423,,,1,IMF_GFS,,
KOR,South Korea,2012,17.1897,17.960335,,,,17.189702,,,1,IMF_GFS,,
KOR,South Korea,2007,18.06816,,,,,18.068154,,,1,IMF_GFS,,
KOR,South Korea,2011,16.89117,,,,,16.89117,,,1,IMF_GFS,,
KOR,South Korea,2019,18.86618,20.004288,,,,18.866177,,,1,IMF_GFS,,
KOR,South Korea,2008,17.84114,,,,,17.841141,,,1,IMF_GFS,,
KOR,South Korea,2023,19.45284,,,,,19.452837,,,1,IMF_GFS,,
KOR,South Korea,2020,19.07433,20.23155,,,,19.074328,,,1,IMF_GFS,,
KOR,South Korea,2014,16.51063,17.308796,,,,16.510631,,,1,IMF_GFS,,
KOR,South Korea,2021,20.85272,22.3,,,,20.852716,,,1,IMF_GFS,,
KOR,South Korea,2018,18.9816,20.069401,,,,18.9816,,,1,IMF_GFS,,
KOR,South Korea,2015,16.72773,17.562654,,,,16.727734,,,1,IMF_GFS,,
KOR,South Korea,2013,16.56182,17.335625,,,,16.561824,,,1,IMF_GFS,,
KOR,South Korea,2009,16.69133,,,,,16.691328,,,1,IMF_GFS,,
KOR,South Korea,2022,22.38517,24.1,,,,22.385174,,,1,IMF_GFS,,
KOR,South Korea,2010,16.51006,,,,,16.510057,,,1,IMF_GFS,,
KOR,South Korea,2017,18.00554,18.97203,,,,18.005538,,,1,IMF_GFS,,
KWT,Kuwait,2015,1.408916,,,1.408916,,,,,1,AMF,,
KWT,Kuwait,2014,.9074214,,,.9074214,,,,,1,AMF,,
KWT,Kuwait,2013,.7865614,,,.7865614,,,,,1,AMF,,
LAO,Laos,2013,13.73883,13.73883,,,,,,,1,ADB,,
LAO,Laos,2008,12.46646,12.46646,,,,,,,1,ADB,,
LAO,Laos,2017,12.23934,12.23934,,,,,,,1,ADB,,
LAO,Laos,2018,11.72063,11.72063,,,,,,,1,ADB,,
LAO,Laos,2012,13.60534,13.60534,,,,,,,1,ADB,,
LAO,Laos,2022,12.19656,12.19656,,,,,,,1,ADB,,
LAO,Laos,2014,13.83018,13.83018,,,,,,,1,ADB,,
LAO,Laos,2015,13.50619,13.50619,,,,,,,1,ADB,,
LAO,Laos,2020,9.33587,9.33587,,,,,,,1,ADB,,
LAO,Laos,2021,10.25634,10.25634,,,,,,,1,ADB,,
LAO,Laos,2010,13.76927,13.76927,,,,,,,1,ADB,,
LAO,Laos,2019,11.46553,11.46553,,,,,,,1,ADB,,
LAO,Laos,2011,14.26955,14.26955,,,,,,,1,ADB,,
LAO,Laos,2009,12.68749,12.68749,,,,,,,1,ADB,,
LAO,Laos,2016,12.9431,12.9431,,,,,,,1,ADB,,
LBN,Lebanon,2016,13.67959,,,13.67959,,,,,1,AMF,,
LBN,Lebanon,2014,14.26805,,,14.26805,,,,,1,AMF,,
LBN,Lebanon,2018,15.95559,,,15.95559,,,,,1,AMF,,
LBN,Lebanon,2020,13.72081,,,13.72081,,,,,1,AMF,,
LBN,Lebanon,2015,13.72171,,,13.72171,,,,,1,AMF,,
LBN,Lebanon,2017,15.40135,,,15.40135,,,,,1,AMF,,
LBN,Lebanon,2019,16.55393,,,16.55393,,,,,1,AMF,,
LBN,Lebanon,2013,14.31849,,,14.31849,,,,,1,AMF,,
LBY,Libya,2016,1.033054,,,1.033054,,,,,1,AMF,,
LBY,Libya,2019,.9763981,,,.9763981,,,,,1,AMF,,
LBY,Libya,2018,1.016012,,,1.016012,,,,,1,AMF,,
LBY,Libya,2020,2.098644,,,2.098644,,,,,1,AMF,,
LBY,Libya,2017,.9029394,,,.9029394,,,,,1,AMF,,
LBY,Libya,2013,1.185811,,,1.185811,,,,,1,AMF,,
LBY,Libya,2015,25.42727,,,25.42727,,,,,1,AMF,,
LBY,Libya,2014,1.674181,,,1.674181,,,,,1,AMF,,
LBY,Libya,2021,.4131509,,,.4131509,,,,,1,AMF,,
LKA,Sri Lanka,2019,10.90395,10.903951,,,,,,,1,ADB,,
LKA,Sri Lanka,2013,10.12126,10.121257,,,,,,,1,ADB,,
LKA,Sri Lanka,2010,10.93187,10.931869,,,,,,,1,ADB,,
LKA,Sri Lanka,2007,14.22161,14.221607,,,,,,,1,ADB,,
LKA,Sri Lanka,2005,13.73253,13.732529,,,,,,,1,ADB,,
LKA,Sri Lanka,2004,13.46597,13.465969,,,,,,,1,ADB,,
LKA,Sri Lanka,2021,7.369928,7.3699284,,,,,,,1,ADB,,
LKA,Sri Lanka,2023,9.846529,9.8465293,,,,,,,1,ADB,,
LKA,Sri Lanka,2022,7.27705,7.27705,,,,,,,1,ADB,,
LKA,Sri Lanka,2014,9.74786,9.7478598,,,,,,,1,ADB,,
LKA,Sri Lanka,2002,13.55629,13.556295,,,,,,,1,ADB,,
LKA,Sri Lanka,2000,14.16873,14.168735,,,,,,,1,ADB,,
LKA,Sri Lanka,2008,13.27733,13.277333,,,,,,,1,ADB,,
LKA,Sri Lanka,2003,12.71068,12.710676,,,,,,,1,ADB,,
LKA,Sri Lanka,2011,10.8476,10.847605,,,,,,,1,ADB,,
LKA,Sri Lanka,2015,11.72026,11.720265,,,,,,,1,ADB,,
LKA,Sri Lanka,2006,14.57726,14.577259,,,,,,,1,ADB,,
LKA,Sri Lanka,2016,11.42349,11.42349,,,,,,,1,ADB,,
LKA,Sri Lanka,2009,12.80032,12.800321,,,,,,,1,ADB,,
LKA,Sri Lanka,2012,10.11103,10.111031,,,,,,,1,ADB,,
LKA,Sri Lanka,2018,11.15376,11.153761,,,,,,,1,ADB,,
LKA,Sri Lanka,2001,14.35161,14.351612,,,,,,,1,ADB,,
LKA,Sri Lanka,2020,7.775292,7.7752924,,,,,,,1,ADB,,
LKA,Sri Lanka,2017,11.60868,11.608683,,,,,,,1,ADB,,
LSO,Lesotho,2006,34.66842,,,,,34.668419,,,1,IMF_GFS,,
LSO,Lesotho,2003,26.93015,,,,,26.930145,,,1,IMF_GFS,,
LSO,Lesotho,2005,27.87834,,,,,27.878339,,,1,IMF_GFS,,
LSO,Lesotho,2007,37.86786,,,,,37.867864,,,1,IMF_GFS,,
LSO,Lesotho,2004,28.68436,,,,,28.684358,,,1,IMF_GFS,,
LTU,Lithuania,2007,30.1,,30.35869,,30.1,20.721384,,,1,EUS,,
LTU,Lithuania,2006,30.3,,30.54123,,30.3,20.880141,,,1,EUS,,
LTU,Lithuania,2000,30.8,,30.77395,,30.8,20.938054,,,1,EUS,,
LTU,Lithuania,2004,29.1,,29.16905,,29.1,19.897675,,,1,EUS,,
LTU,Lithuania,2022,32,,32.28268,,32,21.650049,,,1,EUS,,
LTU,Lithuania,2027,35.76423,,35.76423,,,,,,1,AMECO,,
LTU,Lithuania,2003,28.6,,28.64334,,28.6,19.554733,,,1,EUS,,
LTU,Lithuania,2024,33.2,,33.32064,,33.2,,,,1,EUS,,
LTU,Lithuania,1996,27.1,,27.12794,,27.1,19.591089,,,1,EUS,,
LTU,Lithuania,2012,27.3,,27.50274,,27.3,16.06047,,,1,EUS,,
LTU,Lithuania,2013,27.3,,27.42772,,27.3,16.012382,,,1,EUS,,
LTU,Lithuania,2021,32,,32.20678,,32,21.675589,,,1,EUS,,
LTU,Lithuania,2019,30.3,,30.43157,,30.3,20.543498,,,1,EUS,,
LTU,Lithuania,2011,27.6,,27.83898,,27.6,15.983119,,,1,EUS,,
LTU,Lithuania,2023,32.1,,32.27336,,32.1,22.382473,,,1,EUS,,
LTU,Lithuania,2017,29.6,,29.81035,,29.6,17.125512,,,1,EUS,,
LTU,Lithuania,1995,27.5,,27.47973,,27.5,20.473087,,,1,EUS,,
LTU,Lithuania,2002,29,,29.00576,,29,19.834304,,,1,EUS,,
LTU,Lithuania,2008,30.6,,30.94033,,30.6,20.89118,,,1,EUS,,
LTU,Lithuania,2001,29.3,,29.32205,,29.3,19.972162,,,1,EUS,,
LTU,Lithuania,1998,32.6,,32.63932,,32.6,22.782328,,,1,EUS,,
LTU,Lithuania,2014,27.8,,28.02407,,27.8,16.295887,,,1,EUS,,
