ISO3,year,gen_govrev_GDP,source,nGDP,gen_govrev
VEN,1954,16.625,Derived using data on general government revenue to GDP from IMF_FPP and the spliced GDP,2.15e-10,3.58e-11
VEN,1955,15.5933,Derived using data on general government revenue to GDP from IMF_FPP and the spliced GDP,2.24e-10,3.50e-11
VEN,1956,16.003,Derived using data on general government revenue to GDP from IMF_FPP and the spliced GDP,2.53e-10,4.05e-11
VEN,1957,23.0279,Derived using data on general government revenue to GDP from IMF_FPP and the spliced GDP,2.95e-10,6.79e-11
VEN,1958,19.526,Derived using data on general government revenue to GDP from IMF_FPP and the spliced GDP,3.09e-10,6.04e-11
VEN,1959,20.4758,Derived using data on general government revenue to GDP from IMF_FPP and the spliced GDP,3.16e-10,6.47e-11
VEN,1960,19.5885,Derived using data on general government revenue to GDP from IMF_FPP and the spliced GDP,3.00e-10,5.87e-11
VEN,1961,9.8963,Derived using data on general government revenue to GDP from IMF_FPP and the spliced GDP,3.07e-10,3.04e-11
VEN,1962,19.71,Derived using data on general government revenue to GDP from IMF_FPP and the spliced GDP,3.40e-10,6.69e-11
VEN,1963,20.6125,Derived using data on general government revenue to GDP from IMF_FPP and the spliced GDP,3.68e-10,7.59e-11
VEN,1964,19.8139,Derived using data on general government revenue to GDP from IMF_FPP and the spliced GDP,4.12e-10,8.16e-11
VEN,1965,19.1184,Derived using data on general government revenue to GDP from IMF_FPP and the spliced GDP,4.44e-10,8.50e-11
VEN,1966,19.3775,Derived using data on general government revenue to GDP from IMF_FPP and the spliced GDP,4.64e-10,8.98e-11
VEN,1967,20.3309,Derived using data on general government revenue to GDP from IMF_FPP and the spliced GDP,4.81e-10,9.78e-11
VEN,1968,19.5,Derived using data on general government revenue to GDP from IMF_FPP and the spliced GDP,5.11e-10,9.97e-11
VEN,1969,18.8283,Derived using data on general government revenue to GDP from IMF_FPP and the spliced GDP,5.47e-10,1.03e-10
VEN,1970,18.2654,Derived using data on general government revenue to GDP from IMF_FPP and the spliced GDP,6.10e-10,1.11e-10
VEN,1971,20.4158,Derived using data on general government revenue to GDP from IMF_FPP and the spliced GDP,6.70e-10,1.37e-10
VEN,1972,21.7279,Derived using data on general government revenue to GDP from IMF_FPP and the spliced GDP,7.20e-10,1.56e-10
VEN,1973,21.9918,Derived using data on general government revenue to GDP from IMF_FPP and the spliced GDP,8.60e-10,1.89e-10
VEN,1974,38.0286,Derived using data on general government revenue to GDP from IMF_FPP and the spliced GDP,1.31e-09,4.98e-10
VEN,1975,34.6593,Derived using data on general government revenue to GDP from IMF_FPP and the spliced GDP,1.38e-09,4.78e-10
VEN,1976,28.24,Derived using data on general government revenue to GDP from IMF_FPP and the spliced GDP,1.58e-09,4.46e-10
VEN,1977,25.9449,Derived using data on general government revenue to GDP from IMF_FPP and the spliced GDP,1.82e-09,4.72e-10
VEN,1978,23.7314,Derived using data on general government revenue to GDP from IMF_FPP and the spliced GDP,1.98e-09,4.70e-10
VEN,1979,19.2048,Derived using data on general government revenue to GDP from IMF_FPP and the spliced GDP,2.43e-09,4.67e-10
VEN,1980,26.378,Derived using data on general government revenue to GDP from IMF_FPP and the spliced GDP,2.97e-09,7.83e-10
VEN,1981,34.386,Derived using data on general government revenue to GDP from IMF_FPP and the spliced GDP,3.34e-09,1.15e-09
VEN,1982,28.866,Derived using data on general government revenue to GDP from IMF_FPP and the spliced GDP,3.41e-09,9.84e-10
VEN,1983,26.5517,Derived using data on general government revenue to GDP from IMF_FPP and the spliced GDP,3.40e-09,9.03e-10
VEN,1984,25,Derived using data on general government revenue to GDP from IMF_FPP and the spliced GDP,4.07e-09,1.02e-09
VEN,1985,27.3118,Derived using data on general government revenue to GDP from IMF_FPP and the spliced GDP,4.50e-09,1.23e-09
VEN,1986,22.2904,Derived using data on general government revenue to GDP from IMF_FPP and the spliced GDP,4.73e-09,1.05e-09
VEN,1987,17.6724,Derived using data on general government revenue to GDP from IMF_FPP and the spliced GDP,6.74e-09,1.19e-09
VEN,1988,23.965,Derived using data on general government revenue to GDP from IMF_WEO and the spliced GDP,8.45e-09,2.03e-09
VEN,1989,31.619,Derived using data on general government revenue to GDP from IMF_WEO and the spliced GDP,1.44e-08,4.55e-09
VEN,1990,35.771,Derived using data on general government revenue to GDP from IMF_WEO and the spliced GDP,2.21e-08,7.89e-09
VEN,1991,31.616,Derived using data on general government revenue to GDP from IMF_WEO and the spliced GDP,2.94e-08,9.29e-09
VEN,1992,24.279,Derived using data on general government revenue to GDP from IMF_WEO and the spliced GDP,4.00e-08,9.71e-09
VEN,1993,24.746,Derived using data on general government revenue to GDP from IMF_WEO and the spliced GDP,5.28e-08,1.31e-08
VEN,1994,31.03,Derived using data on general government revenue to GDP from IMF_WEO and the spliced GDP,8.39e-08,2.60e-08
VEN,1995,27.005,Derived using data on general government revenue to GDP from IMF_WEO and the spliced GDP,1.32e-07,3.58e-08
VEN,1996,35.67,Derived using data on general government revenue to GDP from IMF_WEO and the spliced GDP,2.85e-07,1.02e-07
VEN,1997,33.566,Derived using data on general government revenue to GDP from IMF_WEO and the spliced GDP,4.19e-07,1.41e-07
VEN,1998,24.301,Derived using data on general government revenue to GDP from IMF_WEO and the spliced GDP,5.00e-07,1.22e-07
VEN,1999,26.847,Derived using data on general government revenue to GDP from IMF_WEO and the spliced GDP,5.93e-07,1.59e-07
VEN,2000,32.743,Derived using data on general government revenue to GDP from IMF_WEO and the spliced GDP,7.97e-07,2.61e-07
VEN,2001,27.305,Derived using data on general government revenue to GDP from IMF_WEO and the spliced GDP,8.89e-07,2.43e-07
VEN,2002,29.508,Derived using data on general government revenue to GDP from IMF_WEO and the spliced GDP,1.08e-06,3.18e-07
VEN,2003,32.347,Derived using data on general government revenue to GDP from IMF_WEO and the spliced GDP,1.34e-06,4.34e-07
VEN,2004,34.385,Derived using data on general government revenue to GDP from IMF_WEO and the spliced GDP,2.13e-06,7.31e-07
VEN,2005,37.625,Derived using data on general government revenue to GDP from IMF_WEO and the spliced GDP,3.04e-06,1.14e-06
VEN,2006,37.662,Derived using data on general government revenue to GDP from IMF_WEO and the spliced GDP,3.94e-06,1.48e-06
VEN,2007,33.134,Derived using data on general government revenue to GDP from IMF_WEO and the spliced GDP,4.95e-06,1.64e-06
VEN,2008,31.418,Derived using data on general government revenue to GDP from IMF_WEO and the spliced GDP,6.78e-06,2.13e-06
VEN,2009,24.584,Derived using data on general government revenue to GDP from IMF_WEO and the spliced GDP,7.07e-06,1.74e-06
VEN,2010,26.359,Derived using data on general government revenue to GDP from IMF_WEO and the spliced GDP,.0000102,2.68e-06
VEN,2011,31.117,Derived using data on general government revenue to GDP from IMF_WEO and the spliced GDP,.0000136,4.22e-06
VEN,2012,28.151,Derived using data on general government revenue to GDP from IMF_WEO and the spliced GDP,.0000164,4.60e-06
VEN,2013,26.099,Derived using data on general government revenue to GDP from IMF_WEO and the spliced GDP,.0000225,5.86e-06
VEN,2014,21.798,Derived using data on general government revenue to GDP from IMF_WEO and the spliced GDP,.0000303,6.61e-06
VEN,2015,14.885,Derived using data on general government revenue to GDP from IMF_WEO and the spliced GDP,.0000804,.000012
VEN,2016,11.223,Derived using data on general government revenue to GDP from IMF_WEO and the spliced GDP,.0002809,.0000315
VEN,2017,8.493087,Derived using data on general government revenue to GDP from IMF_FPP and the spliced GDP,.0020089,.0001706
VEN,2018,6.884389,Derived using data on general government revenue to GDP from IMF_FPP and the spliced GDP,2.725607,.1876414
VEN,2019,10.08964,Derived using data on general government revenue to GDP from IMF_FPP and the spliced GDP,418.4946,42.22461
VEN,2020,4.525804,Derived using data on general government revenue to GDP from IMF_FPP and the spliced GDP,5961.069,269.7863
VEN,2021,7.249434,Derived using data on general government revenue to GDP from IMF_FPP and the spliced GDP,78471.02,5688.705
VEN,2022,8.274219,Derived using data on general government revenue to GDP from IMF_FPP and the spliced GDP,267767.4,22155.66
VEN,2023,10.8237,Derived using data on general government revenue to GDP from IMF_FPP and the spliced GDP,1209550,130918.1
VNM,1998,15.918,Derived using data on general government revenue to GDP from IMF_WEO and the spliced GDP,3.61e+08,5.75e+07
VNM,1999,15.456,Derived using data on general government revenue to GDP from IMF_WEO and the spliced GDP,4.00e+08,6.18e+07
VNM,2000,16.183,Derived using data on general government revenue to GDP from IMF_WEO and the spliced GDP,4.42e+08,7.15e+07
VNM,2001,17,Derived using data on general government revenue to GDP from IMF_WEO and the spliced GDP,4.81e+08,8.18e+07
VNM,2002,17.892,Derived using data on general government revenue to GDP from IMF_WEO and the spliced GDP,5.36e+08,9.59e+07
VNM,2003,19.638,Derived using data on general government revenue to GDP from IMF_WEO and the spliced GDP,6.13e+08,1.20e+08
VNM,2004,19.291,Derived using data on general government revenue to GDP from IMF_WEO and the spliced GDP,7.79e+08,1.50e+08
VNM,2005,19.672,Derived using data on general government revenue to GDP from IMF_WEO and the spliced GDP,9.14e+08,1.80e+08
VNM,2006,20.734,Derived using data on general government revenue to GDP from IMF_WEO and the spliced GDP,1.11e+09,2.31e+08
VNM,2007,20.558,Derived using data on general government revenue to GDP from IMF_WEO and the spliced GDP,1.37e+09,2.82e+08
VNM,2008,20.933,Derived using data on general government revenue to GDP from IMF_WEO and the spliced GDP,1.87e+09,3.90e+08
VNM,2009,20.15,Derived using data on general government revenue to GDP from IMF_WEO and the spliced GDP,2.19e+09,4.41e+08
VNM,2010,21.47,Derived using data on general government revenue to GDP from IMF_WEO and the spliced GDP,2.74e+09,5.88e+08
VNM,2011,20.323,Derived using data on general government revenue to GDP from IMF_WEO and the spliced GDP,3.54e+09,7.19e+08
VNM,2012,18.004,Derived using data on general government revenue to GDP from IMF_WEO and the spliced GDP,4.07e+09,7.33e+08
VNM,2013,18.493,Derived using data on general government revenue to GDP from IMF_WEO and the spliced GDP,4.47e+09,8.27e+08
VNM,2014,17.738,Derived using data on general government revenue to GDP from IMF_WEO and the spliced GDP,4.94e+09,8.76e+08
VNM,2015,19.19,Derived using data on general government revenue to GDP from IMF_WEO and the spliced GDP,5.19e+09,9.96e+08
VNM,2016,19.067,Derived using data on general government revenue to GDP from IMF_WEO and the spliced GDP,5.64e+09,1.08e+09
VNM,2017,19.565,Derived using data on general government revenue to GDP from IMF_WEO and the spliced GDP,6.29e+09,1.23e+09
VNM,2018,19.459,Derived using data on general government revenue to GDP from IMF_WEO and the spliced GDP,7.01e+09,1.36e+09
VNM,2019,19.415,Derived using data on general government revenue to GDP from IMF_WEO and the spliced GDP,7.71e+09,1.50e+09
VNM,2020,18.39,Derived using data on general government revenue to GDP from IMF_WEO and the spliced GDP,8.04e+09,1.48e+09
VNM,2021,18.693,Derived using data on general government revenue to GDP from IMF_WEO and the spliced GDP,8.49e+09,1.59e+09
VNM,2022,19.01122,Derived using data on general government revenue to GDP from IMF_FPP and the spliced GDP,9.55e+09,1.82e+09
VNM,2023,17.05673,Derived using data on general government revenue to GDP from IMF_FPP and the spliced GDP,1.02e+10,1.74e+09
VNM,2024,17.624,Derived using data on general government revenue to GDP from IMF_WEO_forecast and the spliced GDP,1.14e+10,2.01e+09
VNM,2025,18.429,Derived using data on general government revenue to GDP from IMF_WEO_forecast and the spliced GDP,1.25e+10,2.30e+09
VNM,2026,18.897,Derived using data on general government revenue to GDP from IMF_WEO_forecast and the spliced GDP,1.36e+10,2.58e+09
VNM,2027,19.129,Derived using data on general government revenue to GDP from IMF_WEO_forecast and the spliced GDP,1.48e+10,2.84e+09
VNM,2028,19.172,Derived using data on general government revenue to GDP from IMF_WEO_forecast and the spliced GDP,1.61e+10,3.09e+09
VNM,2029,19.185,Derived using data on general government revenue to GDP from IMF_WEO_forecast and the spliced GDP,1.74e+10,3.34e+09
VUT,1991,30.404,Derived using data on general government revenue to GDP from IMF_WEO and the spliced GDP,22808.24,6934.618
VUT,1992,29.509,Derived using data on general government revenue to GDP from IMF_WEO and the spliced GDP,24157.36,7128.595
VUT,1993,22.531,Derived using data on general government revenue to GDP from IMF_WEO and the spliced GDP,26667.18,6008.383
VUT,1994,22.862,Derived using data on general government revenue to GDP from IMF_WEO and the spliced GDP,27992.75,6399.702
VUT,1995,25.375,Derived using data on general government revenue to GDP from IMF_WEO and the spliced GDP,30565.38,7755.964
VUT,1996,22.68,Derived using data on general government revenue to GDP from IMF_WEO and the spliced GDP,31655.44,7179.453
VUT,1997,21.706,Derived using data on general government revenue to GDP from IMF_WEO and the spliced GDP,33057.26,7175.409
VUT,1998,21.24,Derived using data on general government revenue to GDP from IMF_WEO and the spliced GDP,33133.52,7037.56
VUT,1999,23.313,Derived using data on general government revenue to GDP from IMF_WEO and the spliced GDP,34205.58,7974.347
VUT,2000,19.17,Derived using data on general government revenue to GDP from IMF_WEO and the spliced GDP,36472.07,6991.696
VUT,2001,19.008,Derived using data on general government revenue to GDP from IMF_WEO and the spliced GDP,37048.75,7042.226
VUT,2002,18.702,Derived using data on general government revenue to GDP from IMF_WEO and the spliced GDP,36778.91,6878.393
VUT,2003,17.494,Derived using data on general government revenue to GDP from IMF_WEO and the spliced GDP,38423,6721.719
VUT,2004,19.314,Derived using data on general government revenue to GDP from IMF_WEO and the spliced GDP,40803,7880.691
VUT,2005,20.151,Derived using data on general government revenue to GDP from IMF_WEO and the spliced GDP,43148,8694.753
VUT,2006,20.591,Derived using data on general government revenue to GDP from IMF_WEO and the spliced GDP,48613,10009.9
VUT,2007,22.726,Derived using data on general government revenue to GDP from IMF_WEO and the spliced GDP,53926,12255.22
VUT,2008,27.76,Derived using data on general government revenue to GDP from IMF_WEO and the spliced GDP,59863,16617.97
VUT,2009,26.716,Derived using data on general government revenue to GDP from IMF_WEO and the spliced GDP,63257,16899.74
VUT,2010,25.705,Derived using data on general government revenue to GDP from IMF_WEO and the spliced GDP,64996,16707.22
VUT,2011,22.936,Derived using data on general government revenue to GDP from IMF_WEO and the spliced GDP,68905,15804.05
VUT,2012,22.755,Derived using data on general government revenue to GDP from IMF_WEO and the spliced GDP,69278,15764.21
VUT,2013,22.662,Derived using data on general government revenue to GDP from IMF_WEO and the spliced GDP,71692,16246.84
VUT,2014,24.79,Derived using data on general government revenue to GDP from IMF_WEO and the spliced GDP,75106,18618.78
VUT,2015,35.093,Derived using data on general government revenue to GDP from IMF_WEO and the spliced GDP,82798,29056.3
VUT,2016,35.524,Derived using data on general government revenue to GDP from IMF_WEO and the spliced GDP,87249,30994.33
VUT,2017,35.935,Derived using data on general government revenue to GDP from IMF_WEO and the spliced GDP,94887,34097.64
VUT,2018,39.508,Derived using data on general government revenue to GDP from IMF_WEO and the spliced GDP,100771,39812.61
VUT,2019,42.631,Derived using data on general government revenue to GDP from IMF_WEO and the spliced GDP,107450,45807.01
VUT,2020,41.429,Derived using data on general government revenue to GDP from IMF_WEO and the spliced GDP,104929,43471.04
VUT,2021,46.77,Derived using data on general government revenue to GDP from IMF_WEO and the spliced GDP,107522,50288.04
VUT,2022,36.68689,Derived using data on general government revenue to GDP from IMF_FPP and the spliced GDP,121883.9,44715.41
VUT,2023,39.31487,Derived using data on general government revenue to GDP from IMF_FPP and the spliced GDP,133268.6,52394.38
VUT,2024,32.489,Derived using data on general government revenue to GDP from IMF_WEO_forecast and the spliced GDP,133581.5,43399.28
VUT,2025,31.875,Derived using data on general government revenue to GDP from IMF_WEO_forecast and the spliced GDP,138706.3,44212.65
VUT,2026,30.43,Derived using data on general government revenue to GDP from IMF_WEO_forecast and the spliced GDP,144520.9,43977.7
VUT,2027,29.195,Derived using data on general government revenue to GDP from IMF_WEO_forecast and the spliced GDP,151142.4,44126.03
VUT,2028,29.771,Derived using data on general government revenue to GDP from IMF_WEO_forecast and the spliced GDP,157311.2,46833.11
VUT,2029,29.556,Derived using data on general government revenue to GDP from IMF_WEO_forecast and the spliced GDP,163732.7,48392.84
WSM,1992,33.509,Derived using data on general government revenue to GDP from IMF_WEO and the spliced GDP,299.0364,100.2041
WSM,1993,36.283,Derived using data on general government revenue to GDP from IMF_WEO and the spliced GDP,313.3351,113.6874
WSM,1994,44.574,Derived using data on general government revenue to GDP from IMF_WEO and the spliced GDP,516.694,230.3112
WSM,1995,36.385,Derived using data on general government revenue to GDP from IMF_WEO and the spliced GDP,498.4124,181.3473
WSM,1996,40.07,Derived using data on general government revenue to GDP from IMF_WEO and the spliced GDP,558.4353,223.765
WSM,1997,32.969,Derived using data on general government revenue to GDP from IMF_WEO and the spliced GDP,632.0159,208.3693
WSM,1998,29.764,Derived using data on general government revenue to GDP from IMF_WEO and the spliced GDP,682.1722,203.0417
WSM,1999,34.078,Derived using data on general government revenue to GDP from IMF_WEO and the spliced GDP,711.389,242.4271
WSM,2000,29.766,Derived using data on general government revenue to GDP from IMF_WEO and the spliced GDP,780.91,232.4457
WSM,2001,28.035,Derived using data on general government revenue to GDP from IMF_WEO and the spliced GDP,856.376,240.085
WSM,2002,28.973,Derived using data on general government revenue to GDP from IMF_WEO and the spliced GDP,917.1422,265.7236
WSM,2003,28.029,Derived using data on general government revenue to GDP from IMF_WEO and the spliced GDP,983.4603,275.6541
WSM,2004,26.578,Derived using data on general government revenue to GDP from IMF_WEO and the spliced GDP,1100.687,292.5406
WSM,2005,30.811,Derived using data on general government revenue to GDP from IMF_WEO and the spliced GDP,1210.741,373.0414
WSM,2006,27.24,Derived using data on general government revenue to GDP from IMF_WEO and the spliced GDP,1293.725,352.4106
WSM,2007,31.618,Derived using data on general government revenue to GDP from IMF_WEO and the spliced GDP,1747.247,552.4446
WSM,2008,27.332,Derived using data on general government revenue to GDP from IMF_WEO and the spliced GDP,1807.949,494.1487
WSM,2009,28.477,Derived using data on general government revenue to GDP from IMF_WEO and the spliced GDP,1708.818,486.6201
WSM,2010,23.903,Derived using data on general government revenue to GDP from IMF_WEO and the spliced GDP,1736.117,414.984
WSM,2011,28.403,Derived using data on general government revenue to GDP from IMF_WEO and the spliced GDP,1804.959,512.6627
WSM,2012,26.179,Derived using data on general government revenue to GDP from IMF_WEO and the spliced GDP,1775.787,464.8834
WSM,2013,26.922,Derived using data on general government revenue to GDP from IMF_WEO and the spliced GDP,1844.831,496.6654
WSM,2014,29.973,Derived using data on general government revenue to GDP from IMF_WEO and the spliced GDP,1907.479,571.7287
WSM,2015,26.747,Derived using data on general government revenue to GDP from IMF_WEO and the spliced GDP,2114.167,565.4761
WSM,2016,27.001,Derived using data on general government revenue to GDP from IMF_WEO and the spliced GDP,2231.988,602.6591
WSM,2017,28.895,Derived using data on general government revenue to GDP from IMF_WEO and the spliced GDP,2252.179,650.7672
WSM,2018,30.031,Derived using data on general government revenue to GDP from IMF_WEO and the spliced GDP,2313.197,694.6763
WSM,2019,33.257,Derived using data on general government revenue to GDP from IMF_WEO and the spliced GDP,2417.196,803.8869
WSM,2020,35.911,Derived using data on general government revenue to GDP from IMF_WEO and the spliced GDP,2209.587,793.4849
WSM,2021,36.474,Derived using data on general government revenue to GDP from IMF_WEO and the spliced GDP,2191.381,799.2843
WSM,2022,38.489,Derived using data on general government revenue to GDP from IMF_WEO and the spliced GDP,2304.773,887.084
WSM,2023,36.02969,Derived using data on general government revenue to GDP from ADB and the spliced GDP,2826.978,1018.551
WSM,2024,33.865,Derived using data on general government revenue to GDP from IMF_WEO_forecast and the spliced GDP,3210.697,1087.302
WSM,2025,33.147,Derived using data on general government revenue to GDP from IMF_WEO_forecast and the spliced GDP,3474.785,1151.787
WSM,2026,33.088,Derived using data on general government revenue to GDP from IMF_WEO_forecast and the spliced GDP,3676.412,1216.451
WSM,2027,33.088,Derived using data on general government revenue to GDP from IMF_WEO_forecast and the spliced GDP,3867.081,1279.54
WSM,2028,33.088,Derived using data on general government revenue to GDP from IMF_WEO_forecast and the spliced GDP,4062.134,1344.079
WSM,2029,33.088,Derived using data on general government revenue to GDP from IMF_WEO_forecast and the spliced GDP,4268.145,1412.244
XKX,2000,5.353,Derived using data on general government revenue to GDP from IMF_WEO and the spliced GDP,1840.297,98.51112
XKX,2001,11.47,Derived using data on general government revenue to GDP from IMF_WEO and the spliced GDP,2815.079,322.8895
XKX,2002,17.291,Derived using data on general government revenue to GDP from IMF_WEO and the spliced GDP,3005.638,519.7048
XKX,2003,19.673,Derived using data on general government revenue to GDP from IMF_WEO and the spliced GDP,2906.997,571.8936
XKX,2004,20.469,Derived using data on general government revenue to GDP from IMF_WEO and the spliced GDP,2869.281,587.3132
XKX,2005,20.428,Derived using data on general government revenue to GDP from IMF_WEO and the spliced GDP,2890.88,590.5489
XKX,2006,22.483,Derived using data on general government revenue to GDP from IMF_WEO and the spliced GDP,2934.985,659.8726
XKX,2007,25.283,Derived using data on general government revenue to GDP from IMF_WEO and the spliced GDP,3180.27,804.0677
XKX,2008,26.661,Derived using data on general government revenue to GDP from IMF_WEO and the spliced GDP,3537.6,943.1595
XKX,2009,31.887,Derived using data on general government revenue to GDP from IMF_WEO and the spliced GDP,3610.4,1151.248
XKX,2010,28.876,Derived using data on general government revenue to GDP from IMF_WEO and the spliced GDP,4031,1163.992
XKX,2011,28.643,Derived using data on general government revenue to GDP from IMF_WEO and the spliced GDP,4555.9,1304.946
XKX,2012,27.553,Derived using data on general government revenue to GDP from IMF_WEO and the spliced GDP,4797.3,1321.8
XKX,2013,25.882,Derived using data on general government revenue to GDP from IMF_WEO and the spliced GDP,5071.3,1312.554
XKX,2014,25.064,Derived using data on general government revenue to GDP from IMF_WEO and the spliced GDP,5325.1,1334.683
XKX,2015,25.669,Derived using data on general government revenue to GDP from IMF_WEO and the spliced GDP,5674.4,1456.562
XKX,2016,26.772,Derived using data on general government revenue to GDP from IMF_WEO and the spliced GDP,6037.3,1616.306
XKX,2017,26.748,Derived using data on general government revenue to GDP from IMF_WEO and the spliced GDP,6356.5,1700.237
XKX,2018,26.601,Derived using data on general government revenue to GDP from IMF_WEO and the spliced GDP,6671.5,1774.686
XKX,2019,26.995,Derived using data on general government revenue to GDP from IMF_WEO and the spliced GDP,7056.2,1904.821
XKX,2020,25.641,Derived using data on general government revenue to GDP from IMF_WEO and the spliced GDP,6771.6,1736.306
XKX,2021,27.792,Derived using data on general government revenue to GDP from IMF_WEO and the spliced GDP,7957.9,2211.659
XKX,2022,28.093,Derived using data on general government revenue to GDP from IMF_WEO and the spliced GDP,8895.7,2499.069
XKX,2023,29.624,Derived using data on general government revenue to GDP from IMF_WEO_forecast and the spliced GDP,9680.1,2867.633
XKX,2024,29.549,Derived using data on general government revenue to GDP from IMF_WEO_forecast and the spliced GDP,10350.4,3058.44
XKX,2025,29.094,Derived using data on general government revenue to GDP from IMF_WEO_forecast and the spliced GDP,10999.3,3200.137
XKX,2026,29.089,Derived using data on general government revenue to GDP from IMF_WEO_forecast and the spliced GDP,11685.26,3399.125
XKX,2027,29.087,Derived using data on general government revenue to GDP from IMF_WEO_forecast and the spliced GDP,12377.22,3600.162
XKX,2028,29.075,Derived using data on general government revenue to GDP from IMF_WEO_forecast and the spliced GDP,13113.24,3812.676
XKX,2029,29.072,Derived using data on general government revenue to GDP from IMF_WEO_forecast and the spliced GDP,13890.33,4038.195
YEM,1990,16.363,Derived using data on general government revenue to GDP from IMF_WEO and the spliced GDP,148154.7,24242.55
YEM,1991,18.981,Derived using data on general government revenue to GDP from IMF_WEO and the spliced GDP,175071.2,33230.27
YEM,1992,13.725,Derived using data on general government revenue to GDP from IMF_WEO and the spliced GDP,218934.5,30048.76
YEM,1993,12.967,Derived using data on general government revenue to GDP from IMF_WEO and the spliced GDP,271699.6,35231.29
YEM,1994,11.155,Derived using data on general government revenue to GDP from IMF_WEO and the spliced GDP,349302,38964.64
YEM,1995,18.388,Derived using data on general government revenue to GDP from IMF_WEO and the spliced GDP,588099.9,108139.8
YEM,1996,29.78,Derived using data on general government revenue to GDP from IMF_WEO and the spliced GDP,845503.9,251791.1
YEM,1997,32.722,Derived using data on general government revenue to GDP from IMF_WEO and the spliced GDP,1007983,329832.2
YEM,1998,26.499,Derived using data on general government revenue to GDP from IMF_WEO and the spliced GDP,985272.6,261087.4
YEM,1999,28.309,Derived using data on general government revenue to GDP from IMF_WEO and the spliced GDP,1353743,383231.2
YEM,2000,37.776,Derived using data on general government revenue to GDP from IMF_WEO and the spliced GDP,1756999,663723.9
YEM,2001,33.276,Derived using data on general government revenue to GDP from IMF_WEO and the spliced GDP,1895945,630894.6
YEM,2002,30.227,Derived using data on general government revenue to GDP from IMF_WEO and the spliced GDP,2150895,650150.9
YEM,2003,31.116,Derived using data on general government revenue to GDP from IMF_WEO and the spliced GDP,2486732,773771.6
YEM,2004,32.01,Derived using data on general government revenue to GDP from IMF_WEO and the spliced GDP,2885580,923674.1
YEM,2005,34.947,Derived using data on general government revenue to GDP from IMF_WEO and the spliced GDP,3646557,1274362
YEM,2006,38.555,Derived using data on general government revenue to GDP from IMF_WEO and the spliced GDP,4495180,1733117
YEM,2007,33.166,Derived using data on general government revenue to GDP from IMF_WEO and the spliced GDP,5099905,1691435
YEM,2008,36.715,Derived using data on general government revenue to GDP from IMF_WEO and the spliced GDP,6072272,2229435
YEM,2009,25.004,Derived using data on general government revenue to GDP from IMF_WEO and the spliced GDP,5772916,1443460
YEM,2010,26.145,Derived using data on general government revenue to GDP from IMF_WEO and the spliced GDP,6786814,1774412
YEM,2011,25.333,Derived using data on general government revenue to GDP from IMF_WEO and the spliced GDP,6644660,1683292
YEM,2012,29.903,Derived using data on general government revenue to GDP from IMF_WEO and the spliced GDP,6875253,2055907
YEM,2013,27.13964,Derived using data on general government revenue to GDP from AMF and the spliced GDP,7468564,2026941
YEM,2014,27.77732,Derived using data on general government revenue to GDP from AMF and the spliced GDP,7139534,1983171
YEM,2015,18.1968,Derived using data on general government revenue to GDP from AMF and the spliced GDP,5729031,1042500
YEM,2016,8.563102,Derived using data on general government revenue to GDP from AMF and the spliced GDP,5316938,455294.8
YEM,2017,3.081774,Derived using data on general government revenue to GDP from AMF and the spliced GDP,5190032,159945
YEM,2018,12.51563,Derived using data on general government revenue to GDP from AMF and the spliced GDP,5731456,717328
YEM,2019,13.29187,Derived using data on general government revenue to GDP from AMF and the spliced GDP,6317871,839762.9
YEM,2020,14.26115,Derived using data on general government revenue to GDP from AMF and the spliced GDP,6996576,997791.8
YEM,2021,6.550612,Derived using data on general government revenue to GDP from AMF and the spliced GDP,9285948,608286.4
YEM,2022,9.498345,Derived using data on general government revenue to GDP from IMF_FPP and the spliced GDP,1.22e+07,1160738
YEM,2023,6.027389,Derived using data on general government revenue to GDP from IMF_FPP and the spliced GDP,1.19e+07,715332.1
YEM,2024,7.393,Derived using data on general government revenue to GDP from IMF_WEO_forecast and the spliced GDP,1.30e+07,958483.6
YEM,2025,6.602,Derived using data on general government revenue to GDP from IMF_WEO_forecast and the spliced GDP,1.59e+07,1047303
YEM,2026,10.999,Derived using data on general government revenue to GDP from IMF_WEO_forecast and the spliced GDP,2.01e+07,2206732
YEM,2027,17.194,Derived using data on general government revenue to GDP from IMF_WEO_forecast and the spliced GDP,2.53e+07,4355259
YEM,2028,16.916,Derived using data on general government revenue to GDP from IMF_WEO_forecast and the spliced GDP,2.93e+07,4949894
YEM,2029,17.024,Derived using data on general government revenue to GDP from IMF_WEO_forecast and the spliced GDP,3.38e+07,5753439
ZAF,1913,9.61231,Derived using data on general government revenue to GDP from IMF_FPP and the spliced GDP,369.4991,35.5174
ZAF,1914,8.901339,Derived using data on general government revenue to GDP from IMF_FPP and the spliced GDP,352.0699,31.33893
ZAF,1915,10.5424,Derived using data on general government revenue to GDP from IMF_FPP and the spliced GDP,356.7177,37.60661
ZAF,1916,10.48437,Derived using data on general government revenue to GDP from IMF_FPP and the spliced GDP,398.5477,41.78524
ZAF,1917,10.06918,Derived using data on general government revenue to GDP from IMF_FPP and the spliced GDP,435.73,43.87446
ZAF,1918,10.37347,Derived using data on general government revenue to GDP from IMF_FPP and the spliced GDP,483.3699,50.14221
